Time (sec), Instant fuel economy (MPG), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Engine oil temperature (°F), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg)
12.958,0,20.784313,75.2,8.268428,1625.5,0,5.882353,64.4,0,69.8,66.2,0.7819406,-10.442718,9.3298435,30.145428,0,0,45.05809,-92.9546
14.015,0,21.17647,75.2,7.973127,1596.25,0,5.882353,64.4,0,69.8,66.2,0.7476895,-10.587755,9.004384,29.626965,0,0,45.058086,-92.9546
14.956,0,20.784313,75.2,7.973127,1598.25,0,5.882353,64.4,0,69.8,66.2,0.7342352,-10.587755,8.920006,29.312609,0,0,45.05811,-92.9546
16.011,0,20.784313,75.2,7.973127,1600,0,5.882353,64.4,0,71.6,68,0.73515517,-10.587755,9.076708,29.794937,0,0,45.0581,-92.95459
16.953,0,20.392157,75.2,7.973127,1601.25,0,5.882353,64.4,0,71.6,68,0.7359601,-10.587755,9.076708,29.771677,0,0,45.058098,-92.9546
18.011,0,20.392157,75.2,7.973127,1613.25,0,5.882353,64.4,0,71.6,68,0.7365351,-10.587755,8.920006,29.04006,0,0,45.058098,-92.9546
18.956,0,20,75.2,8.268428,1586.75,0,5.882353,64.4,0,71.6,68,0.7695383,-10.442718,8.751248,28.96647,0,0,45.058098,-92.9546
20.009,0,20,75.2,8.268428,1586.75,0,5.882353,64.4,0,71.6,68,0.7695383,-10.442718,8.751248,28.96647,0,0,45.058098,-92.9546
20.954,0,34.509804,75.2,11.81204,1011.75,0,6.27451,64.4,0,71.6,68,1.0812821,-8.702264,9.004384,46.742813,0,0,45.058098,-92.9546
22.000,0,34.509804,75.2,11.81204,1011.75,0,6.27451,64.4,0,71.6,68,1.0812821,-8.702264,9.004384,46.742813,0,0,45.058098,-92.9546
22.957,0,38.82353,75.2,13.583846,1037.5,0,5.882353,64.4,0,71.6,68,0.79286927,-7.832038,9.667357,48.938847,0,0,45.05809,-92.95459
24.005,0,38.82353,75.2,13.583846,1037.5,0,5.882353,64.4,0,71.6,68,0.79286927,-7.832038,9.667357,48.938847,0,0,45.05809,-92.95461
24.963,1.7933904,38.431374,75.2,15.355652,974.25,1.2427424,6.6666665,64.4,0,71.6,68,0.9190983,-6.9618115,9.50121,51.220352,0.0005492904,0.12282574,45.058094,-92.95462
26.013,1.7933904,38.431374,75.2,15.355652,974.25,1.2427424,6.6666665,64.4,0,71.6,68,0.9190983,-6.9618115,9.50121,51.220352,0.0005492904,0.12282574,45.058098,-92.954636
26.959,2.4620063,42.7451,75.2,15.650953,1011.75,1.8641136,6.6666665,64.4,0,71.6,68,0.879664,-6.816774,10.381398,53.891056,0.0019200573,0.37939873,45.058098,-92.95465
27.995,2.4620063,42.7451,75.2,15.650953,1011.75,1.8641136,6.6666665,64.4,0,71.6,68,0.879664,-6.816774,10.381398,53.891056,0.0019200573,0.37939873,45.05811,-92.95467
28.956,2.4620063,42.7451,75.2,15.650953,1011.75,1.8641136,6.6666665,64.4,0,71.6,68,0.879664,-6.816774,10.381398,53.891056,0.0019200573,0.37939873,45.058105,-92.95469
30.007,2.4175322,41.960785,75.2,15.355652,1012.5,1.8641136,6.27451,64.4,0,71.6,68,0.89628696,-6.9618115,10.57238,54.841812,0.0027125694,0.5068626,45.058105,-92.95469
30.959,5.23021,45.490196,75.2,14.174448,900.25,3.1068559,5.882353,64.4,0,71.6,68,0.8279551,-7.541962,8.144691,47.51663,0.005353655,0.9133978,45.058098,-92.95473
31.994,5.23021,45.490196,75.2,14.174448,900.25,3.1068559,5.882353,64.4,0,71.6,68,0.8279551,-7.541962,8.144691,47.51663,0.005353655,0.9133978,45.0581,-92.954765
32.966,5.23021,45.490196,75.2,14.174448,900.25,3.1068559,5.882353,64.4,0,71.6,68,0.8279551,-7.541962,8.144691,47.51663,0.005353655,0.9133978,45.058098,-92.95479
33.999,6.727474,28.62745,84.2,12.402642,972.75,4.3495984,5.098039,64.4,0,75.2,68,0.644144,-8.412189,8.864817,47.863297,0.007403244,1.1966748,45.058105,-92.95481
34.955,6.652886,35.686275,84.2,12.402642,958.75,3.7282271,5.490196,64.4,0,75.2,68,0.69601893,-8.412189,7.6836033,42.091427,0.009740002,1.4981728,45.058113,-92.9548
35.999,5.3697686,38.82353,84.2,14.76505,1141,3.1068559,3.5294118,64.4,7.8431373,75.2,68,0.8166687,-7.251887,7.9330134,36.516285,0.010207659,1.5489529,45.058113,-92.9548
36.956,5.3697686,38.82353,84.2,14.76505,1141,3.1068559,3.5294118,64.4,7.8431373,75.2,68,0.8166687,-7.251887,7.9330134,36.516285,0.010207659,1.5489529,45.05811,-92.9548
38.001,0.570133,48.627453,84.2,28.053595,2259.5,0.6213712,19.607843,64.4,9.019608,75.2,68,1.8466295,-0.7251887,14.943338,34.735165,0.010422448,1.4753795,45.058067,-92.9548
38.951,0.570133,48.627453,84.2,28.053595,2259.5,0.6213712,19.607843,64.4,9.019608,75.2,68,1.8466295,-0.7251887,14.943338,34.735165,0.010422448,1.4753795,45.05801,-92.95482
40.060,0.570133,48.627453,84.2,28.053595,2259.5,0.6213712,19.607843,64.4,9.019608,75.2,68,1.8466295,-0.7251887,14.943338,34.735165,0.010422448,1.4753795,45.05794,-92.95482
40.972,4.2472363,36.47059,84.2,20.966372,2257,12.4274235,12.156863,64.4,0,75.2,68,2.73301,-4.2060943,40.118744,93.357635,0.020387057,2.2070472,45.05786,-92.95483
41.971,4.2472363,36.47059,84.2,20.966372,2257,12.4274235,12.156863,64.4,0,75.2,68,2.73301,-4.2060943,40.118744,93.357635,0.020387057,2.2070472,45.05778,-92.95482
42.955,10.350023,32.941177,84.2,17.127459,1836.25,18.019764,6.27451,64.4,0,75.2,68,2.2301295,-6.091585,23.87154,68.2783,0.033751346,3.1958435,45.057705,-92.954865
43.966,10.350023,32.941177,84.2,17.127459,1836.25,18.019764,6.27451,64.4,0,75.2,68,2.2301295,-6.091585,23.87154,68.2783,0.033751346,3.1958435,45.05763,-92.95487
44.965,10.350023,32.941177,84.2,17.127459,1836.25,18.019764,6.27451,64.4,0,75.2,68,2.2301295,-6.091585,23.87154,68.2783,0.033751346,3.1958435,45.057552,-92.95487
45.961,24.445936,27.450981,84.2,18.013361,1694.5,19.262506,7.0588236,64.4,0,75.2,68,1.9082364,-5.6564717,10.803856,33.486618,0.04571335,4.142349,45.057484,-92.95487
46.963,24.445936,27.450981,84.2,18.013361,1694.5,19.262506,7.0588236,64.4,0,75.2,68,1.9082364,-5.6564717,10.803856,33.486618,0.04571335,4.142349,45.057423,-92.95487
47.959,22.936693,25.882353,84.2,10.926137,1344.25,16.777021,6.27451,64.4,0,75.2,68,1.0681047,-9.137378,10.028979,39.184177,0.05755103,4.9822927,45.057365,-92.95487
48.960,22.936693,25.882353,84.2,10.926137,1344.25,16.777021,6.27451,64.4,0,75.2,68,1.0681047,-9.137378,10.028979,39.184177,0.05755103,4.9822927,45.05732,-92.95486
50.020,22.936693,25.882353,84.2,10.926137,1344.25,16.777021,6.27451,64.4,0,75.2,68,1.0681047,-9.137378,10.028979,39.184177,0.05755103,4.9822927,45.05728,-92.95485
50.977,19.1105,22.352942,84.2,9.449632,1263.25,13.048795,5.490196,64.4,0,75.2,68,0.73282546,-9.862566,9.362051,38.923847,0.06566753,5.480589,45.05726,-92.95486
51.966,19.1105,22.352942,84.2,9.449632,1263.25,13.048795,5.490196,64.4,0,75.2,68,0.73282546,-9.862566,9.362051,38.923847,0.06566753,5.480589,45.057247,-92.954865
52.963,10.111444,30.588236,84.2,11.516739,1014.25,6.2137117,23.921568,64.4,13.725491,75.2,68,0.8393139,-8.847302,8.425789,43.631447,0.06977718,5.6275735,45.057224,-92.954865
53.973,10.111444,30.588236,84.2,11.516739,1014.25,6.2137117,23.921568,64.4,13.725491,75.2,68,0.8393139,-8.847302,8.425789,43.631447,0.06977718,5.6275735,45.057182,-92.9549
54.984,2.4091558,36.07843,84.2,22.147575,2230.25,6.2137117,9.411765,64.4,5.882353,77,66.2,1.2959158,-3.6259434,35.363792,83.27974,0.07322047,5.3403497,45.057224,-92.955055
55.992,2.4091558,36.07843,84.2,22.147575,2230.25,6.2137117,9.411765,64.4,5.882353,77,66.2,1.2959158,-3.6259434,35.363792,83.27974,0.07322047,5.3403497,45.057144,-92.95507
56.955,2.4091558,36.07843,84.2,22.147575,2230.25,6.2137117,9.411765,64.4,5.882353,77,66.2,1.2959158,-3.6259434,35.363792,83.27974,0.07322047,5.3403497,45.057144,-92.955185
57.960,4.958558,43.52941,84.2,20.966372,2327.25,14.291537,13.725491,64.4,7.8431373,77,66.2,2.6976302,-4.2060943,39.518112,89.18406,0.08424035,5.244519,45.05714,-92.95532
58.962,4.958558,43.52941,84.2,20.966372,2327.25,14.291537,13.725491,64.4,7.8431373,77,66.2,2.6976302,-4.2060943,39.518112,89.18406,0.08424035,5.244519,45.05714,-92.95546
59.972,18.920366,20,84.2,10.926137,1724,22.369364,8.235294,64.4,0,77,66.2,1.4669499,-9.137378,16.210512,49.384827,0.10010677,5.929295,45.057137,-92.9556
60.959,18.920366,20,84.2,10.926137,1724,22.369364,8.235294,64.4,0,77,66.2,1.4669499,-9.137378,16.210512,49.384827,0.10010677,5.929295,45.057137,-92.955734
61.965,33.551144,21.960785,84.2,9.449632,1532.25,23.612104,5.490196,64.4,3.9215686,77,66.2,0.9398483,-9.862566,9.649394,33.07535,0.11033664,6.426096,45.057137,-92.95587
62.958,33.551144,21.960785,84.2,9.449632,1532.25,23.612104,5.490196,64.4,3.9215686,77,66.2,0.9398483,-9.862566,9.649394,33.07535,0.11033664,6.426096,45.057133,-92.95602
63.953,33.551144,21.960785,84.2,9.449632,1532.25,23.612104,5.490196,64.4,3.9215686,77,66.2,0.9398483,-9.862566,9.649394,33.07535,0.11033664,6.426096,45.057133,-92.956154
64.959,33.551144,21.960785,84.2,9.449632,1532.25,23.612104,5.490196,64.4,3.9215686,77,66.2,0.9398483,-9.862566,9.649394,33.07535,0.11033664,6.426096,45.057133,-92.9563
65.960,33.551144,21.960785,84.2,9.449632,1532.25,23.612104,5.490196,64.4,3.9215686,77,66.2,0.9398483,-9.862566,9.649394,33.07535,0.11033664,6.426096,45.057133,-92.956436
66.967,33.551144,21.960785,84.2,9.449632,1532.25,23.612104,5.490196,64.4,3.9215686,77,66.2,0.9398483,-9.862566,9.649394,33.07535,0.11033664,6.426096,45.05713,-92.956566
67.950,35.938473,40,84.2,12.697943,1503,24.233477,6.27451,64.4,4.3137255,77,66.2,1.1224542,-8.267151,9.245465,32.307537,0.13039805,7.318553,45.057133,-92.956696
68.955,23.101791,26.27451,84.2,11.516739,1459.5,22.990734,7.0588236,64.4,5.098039,77,66.2,0.99860585,-8.847302,13.645197,49.1032,0.16291042,8.539488,45.057133,-92.956825
69.958,23.101791,26.27451,84.2,11.516739,1459.5,22.990734,7.0588236,64.4,5.098039,77,66.2,0.99860585,-8.847302,13.645197,49.1032,0.16291042,8.539488,45.057133,-92.956955
70.961,12.700965,25.882353,84.2,13.288545,1559.5,22.369364,7.0588236,64.4,0,77,66.2,1.1188893,-7.9770756,24.148466,81.32765,0.17187695,8.686495,45.057133,-92.95709
71.954,33.662704,24.313726,84.2,10.335535,1428.5,22.990734,5.490196,64.4,0,77,66.2,0.92987365,-9.427453,9.364326,34.429466,0.18234588,9.069545,45.057133,-92.95722
72.952,33.662704,24.313726,84.2,10.335535,1428.5,22.990734,5.490196,64.4,0,77,66.2,0.92987365,-9.427453,9.364326,34.429466,0.18234588,9.069545,45.05713,-92.95735
73.951,37.0414,19.607843,84.2,7.973127,1504.5,22.990734,5.490196,64.4,0,77,66.2,0.6570744,-10.587755,8.510167,29.708448,0.19322848,9.469655,45.057125,-92.95749
74.964,37.817184,19.607843,84.2,7.973127,1495.25,22.990734,5.490196,64.4,0,77,66.2,0.6920325,-10.587755,8.335589,29.279022,0.20286764,9.818856,45.057114,-92.95762
75.964,37.817184,19.607843,84.2,7.973127,1495.25,22.990734,5.490196,64.4,0,77,66.2,0.6920325,-10.587755,8.335589,29.279022,0.20286764,9.818856,45.057102,-92.95775
76.957,37.817184,19.607843,84.2,7.973127,1495.25,22.990734,5.490196,64.4,0,77,66.2,0.6920325,-10.587755,8.335589,29.279022,0.20286764,9.818856,45.057087,-92.957886
77.962,37.817184,19.607843,84.2,7.973127,1495.25,22.990734,5.490196,64.4,0,77,66.2,0.6920325,-10.587755,8.335589,29.279022,0.20286764,9.818856,45.057068,-92.95801
78.965,37.817184,19.607843,84.2,7.973127,1495.25,22.990734,5.490196,64.4,0,77,66.2,0.6920325,-10.587755,8.335589,29.279022,0.20286764,9.818856,45.05705,-92.95812
79.967,37.817184,19.607843,84.2,7.973127,1495.25,22.990734,5.490196,64.4,0,77,66.2,0.6920325,-10.587755,8.335589,29.279022,0.20286764,9.818856,45.05703,-92.95822
80.955,37.817184,19.607843,84.2,7.973127,1495.25,22.990734,5.490196,64.4,0,77,66.2,0.6920325,-10.587755,8.335589,29.279022,0.20286764,9.818856,45.05701,-92.9583
81.958,40.9421,19.607843,98.6,8.268428,1462.75,23.612104,5.490196,64.4,0,84.2,66.2,0.713251,-10.442718,7.907464,28.392342,0.21242364,10.167824,45.057,-92.95836
82.967,40.9421,19.607843,98.6,8.268428,1462.75,23.612104,5.490196,64.4,0,84.2,66.2,0.713251,-10.442718,7.907464,28.392342,0.21242364,10.167824,45.05699,-92.95839
84.073,40.9421,19.607843,98.6,8.268428,1462.75,23.612104,5.490196,64.4,0,84.2,66.2,0.713251,-10.442718,7.907464,28.392342,0.21242364,10.167824,45.056984,-92.95841
85.046,40.9421,19.607843,98.6,8.268428,1462.75,23.612104,5.490196,64.4,0,84.2,66.2,0.713251,-10.442718,7.907464,28.392342,0.21242364,10.167824,45.056973,-92.95847
86.044,40.9421,19.607843,98.6,8.268428,1462.75,23.612104,5.490196,64.4,0,84.2,66.2,0.713251,-10.442718,7.907464,28.392342,0.21242364,10.167824,45.056946,-92.95857
87.045,12.3817215,52.156864,98.6,25.100586,2460.5,7.4564543,14.90196,64.4,9.019608,84.2,66.2,2.1181638,-2.175566,8.257032,17.625225,0.22766647,10.253358,45.05692,-92.95869
88.038,12.3817215,52.156864,98.6,25.100586,2460.5,7.4564543,14.90196,64.4,9.019608,84.2,66.2,2.1181638,-2.175566,8.257032,17.625225,0.22766647,10.253358,45.056885,-92.95881
89.041,6.3824725,42.7451,98.6,26.57709,2365.5,20.505249,16.078432,64.4,8.235294,84.2,66.2,3.7725623,-1.4503773,44.05029,97.80473,0.25200737,9.844018,45.056843,-92.95894
90.042,9.595532,38.039215,98.6,23.32878,2184,24.854847,14.117647,64.4,8.235294,84.2,66.2,3.1836152,-3.0457926,35.515232,85.407524,0.266386,9.836413,45.056797,-92.95908
91.042,9.595532,38.039215,98.6,23.32878,2184,24.854847,14.117647,64.4,8.235294,84.2,66.2,3.1836152,-3.0457926,35.515232,85.407524,0.266386,9.836413,45.056755,-92.95923
92.047,10.135712,30.19608,98.6,17.71806,1968.5,26.718962,7.0588236,62.6,0,84.2,66.2,2.2324123,-5.8015094,36.144146,96.43543,0.27713057,9.8480625,45.056713,-92.95937
93.040,10.135712,30.19608,98.6,17.71806,1968.5,26.718962,7.0588236,62.6,0,84.2,66.2,2.2324123,-5.8015094,36.144146,96.43543,0.27713057,9.8480625,45.056667,-92.959526
94.040,38.770947,27.450981,98.6,11.221438,1592.25,27.961704,11.372549,62.6,5.490196,84.2,66.2,1.2743524,-8.99234,9.888488,32.617653,0.2901206,10.187408,45.05662,-92.95967
95.043,23.542227,22.745098,98.6,9.449632,1529.5,27.961704,5.490196,62.6,0,84.2,66.2,0.86802405,-9.862566,16.285036,55.920795,0.30121088,10.407679,45.05658,-92.959816
96.042,23.542227,22.745098,98.6,9.449632,1529.5,27.961704,5.490196,62.6,0,84.2,66.2,0.86802405,-9.862566,16.285036,55.920795,0.30121088,10.407679,45.056538,-92.95995
97.042,23.542227,22.745098,98.6,9.449632,1529.5,27.961704,5.490196,62.6,0,84.2,66.2,0.86802405,-9.862566,16.285036,55.920795,0.30121088,10.407679,45.056496,-92.96009
98.042,46.34688,18.431372,98.6,7.677826,1545.25,27.340332,5.098039,62.6,0,84.2,66.2,0.67747515,-10.732793,8.088275,27.491045,0.31640354,10.807567,45.056458,-92.96022
99.040,46.34688,18.431372,98.6,7.677826,1545.25,27.340332,5.098039,62.6,0,84.2,66.2,0.67747515,-10.732793,8.088275,27.491045,0.31640354,10.807567,45.056427,-92.96033
100.043,46.018044,17.254902,98.6,7.677826,1422.75,24.233477,5.098039,62.6,0,84.2,66.2,0.6844514,-10.732793,7.2203827,26.654203,0.33020294,11.158598,45.056404,-92.96043
101.048,46.018044,17.254902,98.6,7.677826,1422.75,24.233477,5.098039,62.6,0,84.2,66.2,0.6844514,-10.732793,7.2203827,26.654203,0.33020294,11.158598,45.056385,-92.9605
102.062,46.018044,17.254902,98.6,7.677826,1422.75,24.233477,5.098039,62.6,0,84.2,66.2,0.6844514,-10.732793,7.2203827,26.654203,0.33020294,11.158598,45.05638,-92.96056
103.046,46.018044,17.254902,98.6,7.677826,1422.75,24.233477,5.098039,62.6,0,84.2,66.2,0.6844514,-10.732793,7.2203827,26.654203,0.33020294,11.158598,45.056385,-92.9606
104.040,46.018044,17.254902,98.6,7.677826,1422.75,24.233477,5.098039,62.6,0,84.2,66.2,0.6844514,-10.732793,7.2203827,26.654203,0.33020294,11.158598,45.056385,-92.96064
105.048,46.018044,17.254902,98.6,7.677826,1422.75,24.233477,5.098039,62.6,0,84.2,66.2,0.6844514,-10.732793,7.2203827,26.654203,0.33020294,11.158598,45.05639,-92.96069
106.050,29.339954,22.745098,98.6,10.040234,1996.5,15.53428,15.294118,62.6,9.803922,84.2,66.2,0.82409644,-9.572491,7.25946,19.097174,0.3443797,11.422306,45.056385,-92.960785
107.056,29.339954,22.745098,98.6,10.040234,1996.5,15.53428,15.294118,62.6,9.803922,84.2,66.2,0.82409644,-9.572491,7.25946,19.097174,0.3443797,11.422306,45.056355,-92.9609
108.043,29.339954,22.745098,98.6,10.040234,1996.5,15.53428,15.294118,62.6,9.803922,84.2,66.2,0.82409644,-9.572491,7.25946,19.097174,0.3443797,11.422306,45.056305,-92.96101
109.047,29.339954,22.745098,98.6,10.040234,1996.5,15.53428,15.294118,62.6,9.803922,84.2,66.2,0.82409644,-9.572491,7.25946,19.097174,0.3443797,11.422306,45.05623,-92.96114
110.049,29.339954,22.745098,98.6,10.040234,1996.5,15.53428,15.294118,62.6,9.803922,84.2,66.2,0.82409644,-9.572491,7.25946,19.097174,0.3443797,11.422306,45.05614,-92.96129
111.046,29.339954,22.745098,98.6,10.040234,1996.5,15.53428,15.294118,62.6,9.803922,84.2,66.2,0.82409644,-9.572491,7.25946,19.097174,0.3443797,11.422306,45.056053,-92.96144
112.041,29.339954,22.745098,98.6,10.040234,1996.5,15.53428,15.294118,62.6,9.803922,84.2,66.2,0.82409644,-9.572491,7.25946,19.097174,0.3443797,11.422306,45.05596,-92.96161
113.050,29.339954,22.745098,98.6,10.040234,1996.5,15.53428,15.294118,62.6,9.803922,84.2,66.2,0.82409644,-9.572491,7.25946,19.097174,0.3443797,11.422306,45.055862,-92.961784
114.047,4.455275,49.019608,98.6,29.825401,2529.25,21.126621,18.82353,62.6,0,93.2,64.4,3.4352727,0.14503774,65.01718,135.01141,0.38315034,9.938185,45.05576,-92.96195
115.051,29.071228,19.607843,98.6,12.697943,1828.75,38.525013,9.803922,62.6,5.098039,93.2,64.4,1.8528094,-8.267151,18.169882,52.183334,0.45144644,11.085272,45.05566,-92.96213
116.043,53.04878,13.725491,98.6,7.677826,1730.25,38.525013,4.7058825,62.6,1.9607843,93.2,64.4,0.8100246,-10.732793,9.957265,30.22493,0.46327835,11.31075,45.055557,-92.962296
117.044,53.04878,13.725491,98.6,7.677826,1730.25,38.525013,4.7058825,62.6,1.9607843,93.2,64.4,0.8100246,-10.732793,9.957265,30.22493,0.46327835,11.31075,45.05546,-92.96246
118.048,18.092667,34.509804,98.6,20.67107,2114.25,37.903645,12.156863,62.6,0,93.2,64.4,2.0633714,-4.351132,28.724405,71.35571,0.47855917,11.447337,45.055355,-92.96263
119.041,18.092667,34.509804,98.6,20.67107,2114.25,37.903645,12.156863,62.6,0,93.2,64.4,2.0633714,-4.351132,28.724405,71.35571,0.47855917,11.447337,45.055256,-92.96281
120.045,18.092667,34.509804,98.6,20.67107,2114.25,37.903645,12.156863,62.6,0,93.2,64.4,2.0633714,-4.351132,28.724405,71.35571,0.47855917,11.447337,45.055145,-92.96298
121.040,12.843849,43.137257,98.6,27.758293,2426,38.525013,16.862745,62.6,4.7058825,93.2,64.4,3.3857486,-0.87022644,41.126358,89.03557,0.49365076,11.498069,45.055042,-92.96316
122.043,12.843849,43.137257,98.6,27.758293,2426,38.525013,16.862745,62.6,4.7058825,93.2,64.4,3.3857486,-0.87022644,41.126358,89.03557,0.49365076,11.498069,45.054935,-92.96334
123.041,25.554726,16.470589,98.6,9.744933,1871,40.389126,10.980392,62.6,6.27451,93.2,64.4,1.3638772,-9.717528,21.67035,60.831173,0.5339762,11.974109,45.054832,-92.96352
124.039,25.554726,16.470589,98.6,9.744933,1871,40.389126,10.980392,62.6,6.27451,93.2,64.4,1.3638772,-9.717528,21.67035,60.831173,0.5339762,11.974109,45.05473,-92.96369
125.043,22.474693,16.470589,98.6,14.469749,1988.5,39.767757,9.803922,62.6,4.7058825,93.2,64.4,1.5618539,-7.3969245,24.261072,64.0794,0.5521877,12.174626,45.054623,-92.96387
126.039,31.658493,26.27451,98.6,18.899263,2026.75,39.767757,10.980392,62.6,6.6666665,93.2,64.4,2.168084,-5.221359,17.223186,44.632107,0.5679861,12.394582,45.05452,-92.964035
127.043,32.034225,34.117645,98.6,19.489866,2110.25,39.767757,10.196078,62.6,5.098039,93.2,64.4,2.2788444,-4.931283,17.021175,42.36329,0.5828915,12.593899,45.054417,-92.96421
128.039,32.034225,34.117645,98.6,19.489866,2110.25,39.767757,10.196078,62.6,5.098039,93.2,64.4,2.2788444,-4.931283,17.021175,42.36329,0.5828915,12.593899,45.05431,-92.964386
129.042,53.91485,18.039215,98.6,9.744933,1861,39.767757,13.333333,62.6,7.45098,93.2,64.4,1.1863651,-9.717528,10.113358,28.541912,0.5986831,12.853111,45.05421,-92.96456
130.041,53.91485,18.039215,98.6,9.744933,1861,39.767757,13.333333,62.6,7.45098,93.2,64.4,1.1863651,-9.717528,10.113358,28.541912,0.5986831,12.853111,45.054104,-92.96473
131.043,18.55692,21.568628,118.4,14.76505,2028.5,39.146385,12.156863,62.6,7.0588236,98.6,64.4,1.5852103,-7.251887,28.924007,74.88891,0.61353487,12.9336,45.053997,-92.964905
132.039,18.55692,21.568628,118.4,14.76505,2028.5,39.146385,12.156863,62.6,7.0588236,98.6,64.4,1.5852103,-7.251887,28.924007,74.88891,0.61353487,12.9336,45.053894,-92.96508
133.073,18.55692,21.568628,118.4,14.76505,2028.5,39.146385,12.156863,62.6,7.0588236,98.6,64.4,1.5852103,-7.251887,28.924007,74.88891,0.61353487,12.9336,45.053787,-92.965256
134.039,18.55692,21.568628,118.4,14.76505,2028.5,39.146385,12.156863,62.6,7.0588236,98.6,64.4,1.5852103,-7.251887,28.924007,74.88891,0.61353487,12.9336,45.053677,-92.96542
135.048,20.948362,30.980392,118.4,10.335535,2008,39.767757,10.588235,62.6,3.5294118,98.6,64.4,1.2095215,-9.427453,26.02877,68.080696,0.63947505,13.141784,45.053574,-92.96559
136.051,20.948362,30.980392,118.4,10.335535,2008,39.767757,10.588235,62.6,3.5294118,98.6,64.4,1.2095215,-9.427453,26.02877,68.080696,0.63947505,13.141784,45.053467,-92.96577
137.046,20.948362,30.980392,118.4,10.335535,2008,39.767757,10.588235,62.6,3.5294118,98.6,64.4,1.2095215,-9.427453,26.02877,68.080696,0.63947505,13.141784,45.053368,-92.965935
138.043,20.948362,30.980392,118.4,10.335535,2008,39.767757,10.588235,62.6,3.5294118,98.6,64.4,1.2095215,-9.427453,26.02877,68.080696,0.63947505,13.141784,45.05327,-92.9661
139.045,20.948362,30.980392,118.4,10.335535,2008,39.767757,10.588235,62.6,3.5294118,98.6,64.4,1.2095215,-9.427453,26.02877,68.080696,0.63947505,13.141784,45.053165,-92.96628
140.048,55.075375,33.333332,118.4,11.81204,1877.75,39.146385,14.509804,62.6,8.235294,98.6,64.4,1.3683406,-8.702264,9.745562,27.258575,0.6879459,13.848478,45.053062,-92.966446
141.058,17.87441,14.90196,118.4,10.040234,1785.25,39.146385,4.3137255,62.6,3.9215686,98.6,64.4,1.0876452,-9.572491,30.028429,88.34209,0.73517114,14.162982,45.052963,-92.96661
142.039,17.87441,14.90196,118.4,10.040234,1785.25,39.146385,4.3137255,62.6,3.9215686,98.6,64.4,1.0876452,-9.572491,30.028429,88.34209,0.73517114,14.162982,45.05286,-92.96678
