Time (sec), Instant fuel economy (MPG), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Engine oil temperature (°F), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg)
434.061,26.905361,45.882355,185,28.939499,2053.5,65.24397,10.196078,60.8,0,167,64.4,3.4283986,-0.29007548,33.24867,85.03811,4.034919,19.454632,45.037434,-93.01266
435.060,24.881748,45.882355,185,29.5301,2055.25,65.24397,10.196078,60.8,0,167,64.4,3.4553497,0,35.952755,91.8759,4.062694,19.505686,45.037445,-93.01303
436.057,41.73138,32.156864,185,24.214682,2018,65.24397,15.686275,60.8,9.803922,167,64.4,2.8711047,-2.6106794,21.436325,55.790882,4.076126,19.54165,45.03746,-93.013405
437.051,48.482937,21.960785,185,14.469749,1974.75,65.24397,9.803922,60.8,7.45098,167,64.4,1.684565,-7.541962,18.45118,49.073395,4.0881786,19.575815,45.037468,-93.01378
438.054,29.92492,41.17647,186.8,23.62408,1993.25,65.24397,8.627451,60.8,0,168.8,64.4,2.6913652,-2.9007547,29.893726,78.76846,4.102303,19.598635,45.037476,-93.01415
439.057,45.763275,32.54902,186.8,17.71806,2018,64.622604,17.647058,60.8,10.196078,168.8,64.4,2.037434,-5.946547,19.361546,50.390995,4.122109,19.648924,45.03748,-93.01452
440.054,27.748644,48.627453,186.8,29.234798,2050.25,64.622604,27.058823,60.8,13.725491,168.8,64.4,3.389173,-0.29007548,31.931208,81.79798,4.149709,19.68682,45.037483,-93.01489
441.055,16.649185,73.333336,186.8,35.43612,2068,64.622604,38.039215,60.8,0,168.8,64.4,4.191395,2.9007547,53.21868,135.15984,4.1625576,19.678495,45.037487,-93.01527
442.056,37.904,50.19608,186.8,27.462994,2023.25,65.24397,10.196078,60.8,0,168.8,64.4,3.2764535,-1.0152642,23.600872,61.26502,4.1794267,19.718313,45.037483,-93.01563
443.053,127.75822,16.470589,186.8,9.449632,1949.25,64.622604,9.411765,60.8,9.411765,168.8,64.4,1.0844508,-9.862566,6.935348,18.686794,4.2057176,19.814724,45.03748,-93.01601
444.056,26.453259,24.313726,186.8,23.91938,1998,64.001236,8.235294,60.8,0,168.8,64.4,2.689819,-2.755717,33.172775,87.20079,4.2186084,19.830538,45.037476,-93.01637
445.057,81.694496,10.980392,186.8,7.677826,1929.5,64.001236,4.7058825,60.8,0,168.8,64.4,0.884992,-10.732793,10.741581,29.23866,4.2321386,19.878857,45.03747,-93.01674
446.054,140.53134,0,186.8,8.563729,1943.75,63.37986,10.588235,60.8,6.27451,170.6,64.4,0.95326424,-10.297679,6.1837335,16.708767,4.2462573,19.935642,45.037468,-93.0171
447.059,41.96308,49.411766,186.8,27.167692,1979.75,63.37986,10.588235,60.8,0,170.6,64.4,3.046483,-1.1603019,20.708878,54.93894,4.2635736,19.97747,45.03746,-93.017456
448.058,67.8582,12.941176,186.8,9.449632,1894.75,62.75849,5.098039,60.8,0,170.6,64.4,1.042065,-9.862566,12.680687,35.14997,4.290013,20.058128,45.037457,-93.017815
449.064,121.77075,0,186.8,6.201321,1878.25,62.13712,4.3137255,60.8,0,170.6,64.4,0.6778627,-11.457981,6.996499,19.56417,4.300793,20.099752,45.037453,-93.018166
450.061,136.39806,0,186.8,5.90602,1851.5,61.515747,4.3137255,60.8,0,170.6,64.4,0.6360433,-11.603019,6.1837335,17.541273,4.3274293,20.205988,45.03745,-93.01851
451.063,145.51558,24.313726,186.8,11.81204,1904.25,60.89438,66.27451,60.8,15.294118,170.6,64.4,1.2616946,-8.702264,5.7377334,15.825246,4.3406854,20.259218,45.037445,-93.01886
452.060,20.825441,60.784313,186.8,29.825401,1962.5,60.89438,49.019608,60.8,14.117647,170.6,64.4,3.276543,0,40.09181,107.295135,4.3531733,20.26164,45.03744,-93.01921
453.070,36.15419,25.490196,186.8,16.832157,1927.5,61.515747,5.882353,60.8,0,170.6,64.4,1.9057022,-6.3816605,23.329227,63.568214,4.364081,20.27797,45.037434,-93.01957
454.051,104.2479,10.980392,188.6,7.382525,1862.75,61.515747,4.3137255,60.8,0,170.6,64.4,0.82092774,-11.022868,8.090803,22.812408,4.3781457,20.33284,45.03743,-93.01991
455.059,39.356274,34.901962,188.6,16.536856,1851.75,60.273006,7.45098,60.8,0,170.6,64.4,1.7530161,-6.526698,20.998175,59.55706,4.410946,20.442686,45.037426,-93.020256
456.083,98.08101,12.54902,188.6,7.382525,1803,60.273006,4.7058825,60.8,0,170.6,64.4,0.7886656,-11.022868,8.425789,24.544203,4.4222603,20.484413,45.03742,-93.02061
457.086,124.70279,0,188.6,6.201321,1829.25,60.273006,8.627451,60.8,11.764706,170.6,64.4,0.64503837,-11.603019,6.627036,19.02744,4.4349713,20.53293,45.03742,-93.02095
458.060,23.954796,60,188.6,27.462994,1927.5,60.273006,9.019608,60.8,5.490196,170.6,64.4,2.8981879,-1.1603019,34.498722,94.00321,4.4481506,20.545076,45.037415,-93.0213
459.063,12.0654545,76.86275,188.6,38.38913,2145.5,61.515747,23.137255,60.8,12.941176,170.6,64.4,4.3934007,4.2060943,69.90613,171.1279,4.478166,20.454966,45.03741,-93.02165
460.075,11.924868,93.333336,188.6,44.59045,2106.5,62.13712,68.62745,60.8,19.607843,170.6,64.4,5.5191984,7.251887,71.44473,178.13235,4.4889145,20.417957,45.037403,-93.02201
461.063,38.36074,18.431372,188.6,22.738176,2458,63.37986,16.078432,60.8,10.588235,170.6,64.4,2.763266,-3.4809058,22.653585,48.40488,4.5031066,20.448448,45.03739,-93.022385
462.060,34.353344,26.666666,188.6,16.832157,2029,64.622604,18.82353,60.8,10.588235,172.4,64.4,2.1076825,-6.3816605,25.792183,66.76366,4.531791,20.471273,45.037376,-93.02275
463.063,21.951029,36.47059,188.6,23.62408,2017.25,65.24397,8.627451,60.8,13.725491,172.4,64.4,2.765302,-3.0457926,40.75287,106.10419,4.5464053,20.471804,45.037365,-93.023125
464.062,18.305124,65.09804,188.6,32.77841,2111.75,65.24397,10.196078,60.8,3.9215686,172.4,64.4,3.8146372,1.4503773,48.869778,121.54356,4.5623155,20.469828,45.037354,-93.023506
465.062,47.69691,16.862745,188.6,12.993244,2031.25,66.48672,5.490196,60.8,5.882353,172.4,64.4,1.5840689,-8.267151,19.112492,49.41832,4.588609,20.526052,45.037346,-93.02389
466.056,36.834335,21.568628,188.6,16.832157,2016.25,66.48672,6.6666665,60.8,0,172.4,64.4,1.9724625,-6.3816605,24.748833,64.46803,4.602529,20.554865,45.03734,-93.02427
467.061,101.63973,0,188.6,6.791923,1992.25,66.48672,9.411765,60.8,6.27451,172.4,64.4,0.79002845,-11.312943,8.969,23.644724,4.618307,20.611013,45.037334,-93.02465
468.075,39.81524,33.72549,188.6,28.053595,2093.5,65.86535,28.62745,60.8,13.725491,172.4,64.4,3.2243187,-0.87022644,22.681946,56.90382,4.6314163,20.639221,45.03733,-93.025024
469.062,33.928455,23.137255,188.6,15.355652,2056.25,66.48672,5.882353,60.8,0,172.4,64.4,1.8545854,-7.106849,26.868504,68.628044,4.6476326,20.666134,45.03733,-93.025406
470.064,108.76327,0,190.4,7.973127,2019,66.48672,10.588235,60.8,12.156863,174.2,64.4,0.9458237,-10.732793,8.381569,21.80334,4.6623206,20.719076,45.03733,-93.02579
471.061,27.82433,44.705883,190.4,26.57709,2078,66.48672,10.196078,60.8,0,174.2,64.4,3.116331,-1.5954151,32.76294,82.80782,4.696713,20.793596,45.03733,-93.02617
472.097,71.95673,12.941176,190.4,9.154331,2006,66.48672,4.7058825,60.8,0,174.2,64.4,1.0974324,-10.152641,12.668818,33.169525,4.708675,20.83107,45.03733,-93.02655
473.058,138.22829,28.235294,190.4,18.899263,2008.5,65.86535,7.45098,60.8,5.490196,174.2,64.4,2.1871643,-5.3663964,6.5333014,17.084211,4.7243123,20.889746,45.037334,-93.026924
474.052,31.412888,34.117645,190.4,21.852274,2007.75,65.86535,8.627451,60.8,0,174.2,64.4,2.5320606,-3.916019,28.748936,75.20491,4.7431693,20.914297,45.037342,-93.027306
475.050,111.93506,22.352942,190.4,12.697943,2015.5,65.24397,14.117647,60.8,0,174.2,64.4,1.4484402,-8.412189,7.9918427,20.825632,4.7700567,21.008791,45.03735,-93.02768
476.055,57.978863,16.078432,190.4,10.040234,1960.5,65.24397,5.490196,60.8,3.5294118,174.2,64.4,1.1674337,-9.717528,15.429198,41.3343,4.7834506,21.046843,45.037354,-93.028046
477.058,39.55914,43.137257,190.4,20.080467,1973,65.24397,8.627451,60.8,0,174.2,64.4,2.2711525,-4.7862453,22.613419,60.196774,4.7970204,21.073591,45.03736,-93.02842
478.047,63.476818,26.27451,190.4,20.080467,2011.25,64.622604,10.588235,60.8,0,174.2,64.4,2.275207,-4.7862453,13.958603,36.451042,4.82711,21.167673,45.03737,-93.02879
479.052,55.452717,14.509804,190.4,10.335535,1941,64.622604,5.490196,60.8,0.78431374,174.2,64.4,1.1992359,-9.572491,15.978436,43.235733,4.8390527,21.201056,45.037376,-93.02916
480.057,47.5638,25.882353,190.4,15.355652,1945.5,64.001236,16.862745,60.8,9.803922,174.2,64.4,1.719489,-7.106849,18.449493,49.806644,4.8542333,21.237637,45.037384,-93.029526
481.060,29.863052,44.705883,190.4,29.234798,2037.5,64.001236,37.2549,60.8,13.333333,174.2,64.4,3.281232,-0.29007548,29.385075,75.74662,4.86667,21.251009,45.03739,-93.02989
482.053,41.696705,33.72549,190.4,20.966372,2066.75,64.622604,55.294117,60.8,15.686275,174.2,64.4,2.4756753,-4.351132,21.249825,54.00096,4.8938236,21.270178,45.0374,-93.030266
483.067,16.281775,48.627453,190.4,25.100586,2063.25,65.24397,9.803922,60.8,0,174.2,64.4,2.9927979,-2.3206038,54.94287,139.86002,4.909151,21.261126,45.037407,-93.03064
484.052,97.26816,11.764706,190.4,10.040234,2016.75,65.86535,14.509804,60.8,8.627451,174.2,64.4,1.1950918,-9.717528,9.284509,24.179146,4.9231534,21.308355,45.037415,-93.03101
485.099,26.438526,49.019608,190.4,27.758293,2052,65.24397,22.745098,60.8,10.196078,174.2,64.4,3.2296128,-1.0152642,33.83575,86.60292,4.935617,21.31994,45.037422,-93.031395
486.055,13.924973,81.960785,192.2,41.04684,2129,66.48672,11.372549,60.8,0,176,64.4,5.02553,5.511434,65.46561,161.49966,4.9697156,21.301458,45.03743,-93.03177
487.056,63.498493,29.80392,192.2,20.966372,2064,66.48672,9.019608,60.8,3.137255,176,64.4,2.575162,-4.351132,14.356353,36.53158,4.9843693,21.343674,45.037437,-93.03216
488.056,17.110703,52.156864,192.2,29.825401,2153,67.108086,25.882353,60.8,13.333333,176,64.4,3.5514164,0,53.774906,131.18063,4.9986978,21.318487,45.037445,-93.03254
489.058,16.85276,60.39216,192.2,31.892508,2140.75,67.108086,23.137255,60.8,14.90196,176,64.4,3.9613054,1.0152642,54.59797,133.95058,5.012655,21.309786,45.037453,-93.032936
490.062,40.338097,32.156864,192.2,23.62408,2158.5,68.972206,31.764706,60.8,17.647058,176,64.4,3.0041482,-3.0457926,23.443981,57.044445,5.0412745,21.30131,45.03746,-93.03333
491.051,13.417681,70.98039,192.2,34.845516,2240.5,68.972206,9.411765,60.8,0,176,64.4,4.3391495,2.4656415,70.480545,165.2184,5.053941,21.271105,45.03747,-93.03373
492.057,138.78375,0,192.2,5.610719,2085,68.972206,5.882353,60.8,8.627451,176,64.4,0.6866193,-11.893094,6.8140936,17.164696,5.0813017,21.364239,45.037483,-93.03412
493.048,25.209759,40,192.2,23.62408,2114.5,68.35083,17.254902,60.8,10.196078,176,64.4,2.8416238,-3.0457926,37.174725,92.336655,5.0957294,21.371376,45.037495,-93.034515
494.050,62.370186,25.490196,192.2,19.785168,2158.75,68.972206,20.784313,60.8,10.588235,176,64.4,2.4135318,-4.931283,15.162461,36.889385,5.1151195,21.425022,45.037514,-93.034904
495.059,57.328594,12.54902,192.2,10.630836,2076.25,68.972206,5.490196,60.8,3.5294118,176,64.4,1.3239616,-9.427453,16.495878,41.72822,5.1303053,21.463675,45.037525,-93.03529
496.061,108.12538,18.039215,192.2,11.516739,2077.5,68.35083,14.117647,60.8,10.980392,176,64.4,1.379478,-8.99234,8.667399,21.911991,5.1469665,21.520124,45.037537,-93.03568
497.058,42.16497,21.960785,192.2,16.241554,2070.75,67.72946,5.882353,60.8,0,176,64.4,1.9442464,-6.671736,22.024115,55.860504,5.175139,21.582289,45.037548,-93.03607
498.060,111.32284,0,192.2,6.791923,2028.5,67.72946,4.7058825,60.8,0,176,64.4,0.81138325,-11.312943,8.34192,21.598574,5.188667,21.628445,45.03756,-93.03646
499.049,139.54903,0,192.2,5.610719,2005.5,67.108086,6.6666665,60.8,9.019608,176,64.4,0.6565974,-11.893094,6.5935717,17.267607,5.2036743,21.679794,45.037567,-93.036835
500.062,23.66161,29.80392,192.2,20.375769,2058.5,66.48672,10.980392,60.8,12.54902,176,64.4,2.5176096,-4.6412077,38.52683,98.2984,5.234807,21.69132,45.037575,-93.03721
501.058,23.66161,29.80392,192.2,20.375769,2058.5,66.48672,10.980392,60.8,12.54902,176,64.4,2.5176096,-4.6412077,38.52683,98.2984,5.234807,21.69132,45.037582,-93.03759
502.056,43.491966,24.313726,192.2,15.946254,2013,66.48672,5.882353,60.8,0,177.8,64.4,1.9121164,-6.816774,20.96035,54.68759,5.271702,21.730911,45.03759,-93.03798
503.054,43.090786,59.215687,192.2,20.67107,2054.25,65.86535,23.921568,60.8,11.372549,177.8,64.4,2.4005587,-4.49617,20.957777,53.582874,5.2845826,21.756516,45.037598,-93.038345
504.063,43.74407,21.960785,192.2,17.422758,2012,65.86535,14.509804,60.8,8.627451,177.8,64.4,2.0647898,-6.091585,20.644789,53.891037,5.295918,21.78075,45.03761,-93.03872
505.050,22.514267,23.137255,192.2,20.67107,1974,64.622604,8.235294,60.8,0,177.8,64.4,2.3498764,-4.49617,39.354942,104.709526,5.3233004,21.812532,45.037617,-93.039085
506.054,103.96804,33.333332,192.2,23.62408,2048,64.001236,68.62745,60.8,17.647058,177.8,64.4,2.6903431,-3.0457926,8.440363,21.645382,5.3371,21.855736,45.037624,-93.03945
507.058,38.426533,23.137255,192.2,18.013361,2050.75,63.37986,7.0588236,60.8,0,177.8,64.4,2.1282876,-5.8015094,22.6148,57.91807,5.35499,21.892136,45.037636,-93.03981
508.056,19.940163,68.62745,192.2,31.892508,2036.5,62.75849,41.568626,60.8,14.90196,177.8,64.4,3.7018793,1.0152642,43.153538,111.29255,5.379688,21.921694,45.037643,-93.04016
509.054,16.003855,25.882353,192.2,22.442877,2019.75,62.13712,22.352942,60.8,17.254902,177.8,64.4,2.6367474,-3.6259434,53.23523,138.43172,5.3919635,21.902771,45.03765,-93.04052
510.053,37.618725,59.215687,192.2,31.597206,2058.75,62.75849,27.843138,60.8,2.3529413,177.8,64.4,3.6817298,0.87022644,22.873945,58.354122,5.4100704,21.93364,45.03766,-93.04088
511.062,52.576378,18.82353,192.2,12.402642,1916.5,62.75849,5.490196,60.8,0,177.8,64.4,1.4730701,-8.557226,16.36645,44.851784,5.4235916,21.965435,45.037663,-93.04124
512.058,121.58416,0,192.2,7.087224,1867.25,62.13712,4.7058825,60.8,0,177.8,64.4,0.78359306,-11.167906,7.007236,19.709625,5.4383936,22.0142,45.037666,-93.04159
513.055,47.34478,21.960785,192.2,15.355652,1948.5,60.89438,21.17647,60.8,29.019608,177.8,64.4,1.7137308,-7.106849,17.635092,47.534767,5.4636908,22.072283,45.037666,-93.04193
514.057,12.980639,55.686275,192.2,24.805285,2469.5,60.89438,8.235294,60.8,11.764706,177.8,64.4,2.788369,-2.4656415,64.321144,136.7977,5.4751773,22.037634,45.037666,-93.04228
515.074,31.45204,26.666666,192.2,18.013361,1936,61.515747,10.196078,60.8,10.588235,177.8,64.4,2.456156,-5.8015094,26.816998,72.750984,5.5007863,22.025763,45.037666,-93.04264
516.061,37.821796,27.058823,192.2,16.241554,1891.5,61.515747,12.156863,60.8,9.411765,177.8,64.4,1.8140054,-6.671736,22.300613,61.921936,5.5126257,22.046583,45.03767,-93.04299
517.058,45.345226,29.411764,190.4,21.556973,2056.5,61.515747,68.62745,60.8,23.137255,179.6,64.4,2.352338,-4.0610566,18.600618,47.504284,5.526049,22.072086,45.037674,-93.04335
518.054,11.430065,74.117645,190.4,44.29515,2431.75,62.75849,40.39216,60.8,18.431372,179.6,64.4,5.255215,7.106849,75.28292,162.59665,5.546332,22.002832,45.037678,-93.04371
519.055,8.8713045,100,190.4,51.677673,2290.25,64.001236,24.705883,60.8,9.019608,179.6,64.4,7.2498245,10.732793,98.91759,226.84265,5.561601,21.918402,45.037685,-93.04408
520.051,40.85632,32.941177,190.4,27.167692,2108,65.24397,25.882353,60.8,13.725491,179.6,64.4,3.5895603,-1.3053397,21.895447,54.55283,5.574555,21.938904,45.037685,-93.044464
521.055,36.008133,25.09804,190.4,18.603964,2043.75,66.48672,10.196078,60.8,6.27451,179.6,64.4,2.2224846,-5.511434,25.31669,65.059875,5.6069727,21.93579,45.037693,-93.044846
522.048,24.820137,47.058823,190.4,27.462994,2091.75,67.108086,10.196078,60.8,14.509804,179.6,64.4,3.2380328,-1.1603019,37.071774,93.08242,5.6214323,21.944977,45.037693,-93.045235
523.050,14.789219,27.058823,190.4,21.556973,2128.5,67.108086,7.8431373,60.8,0,179.6,64.4,2.6013763,-4.0610566,62.21603,153.5192,5.63502,21.915188,45.037697,-93.045616
524.050,101.85634,9.411765,190.4,7.087224,2061.25,67.72946,4.7058825,60.8,0,179.6,64.4,0.8702728,-11.167906,9.117215,23.230877,5.6500864,21.961653,45.0377,-93.046005
525.047,138.0647,0,190.4,5.90602,2025.75,67.72946,4.7058825,60.8,0,179.6,64.4,0.7023138,-11.748056,6.7261662,17.438768,5.663998,22.00622,45.037704,-93.04639
526.053,19.847456,54.117645,190.4,28.644197,2124,67.108086,9.803922,60.8,0,179.6,64.4,3.380195,-0.58015096,46.35992,114.63632,5.69858,22.043436,45.037712,-93.04677
527.053,79.60269,56.862743,190.4,22.738176,2162.5,67.108086,13.725491,60.8,18.431372,179.6,64.4,2.7862222,-3.4809058,11.558987,28.073576,5.7116566,22.080267,45.03772,-93.04716
528.053,16.136492,54.117645,190.4,22.147575,2144,67.72946,11.372549,60.8,13.333333,179.6,64.4,2.7630446,-3.770981,57.549442,140.97769,5.7269883,22.057775,45.037727,-93.04755
529.053,42.721104,23.137255,190.4,11.221438,2092.5,68.972206,5.882353,60.8,0,179.6,64.4,1.3912032,-9.137378,22.136261,55.561363,5.7542615,22.077587,45.037735,-93.04794
530.057,55.136353,22.745098,190.4,13.879147,2093.5,68.972206,10.980392,60.8,9.411765,179.6,64.4,1.6754591,-7.832038,17.15176,43.02985,5.7693777,22.112812,45.037743,-93.04834
531.059,56.033607,27.058823,190.4,16.832157,2097.5,68.972206,13.725491,60.8,7.45098,179.6,64.4,2.0329108,-6.3816605,16.877113,42.260075,5.7862763,22.15257,45.03775,-93.04874
532.061,36.847767,44.705883,190.4,21.261671,2106.5,68.972206,8.627451,60.8,5.490196,179.6,64.4,2.64639,-4.2060943,25.664663,63.989418,5.813128,22.2024,45.03776,-93.049126
533.058,24.027227,27.058823,192.2,18.308662,2094.75,68.972206,11.372549,60.8,16.862745,181.4,64.4,2.2249675,-5.6564717,39.358913,98.68359,5.8254347,22.206528,45.03777,-93.04952
534.059,15.981354,66.27451,192.2,31.892508,2248.5,69.593575,9.019608,60.8,0,181.4,64.4,3.854131,1.0152642,59.70741,139.46634,5.847594,22.172817,45.03778,-93.04992
535.069,98.17793,9.411765,192.2,7.677826,2103.5,68.972206,4.7058825,60.8,0,181.4,64.4,0.99594826,-10.8778305,9.632363,24.050516,5.8617525,22.214472,45.037785,-93.050316
536.049,142.13327,0,192.2,5.610719,2063,68.35083,4.7058825,60.8,0,181.4,64.4,0.6808738,-11.893094,6.5935717,16.786324,5.8762546,22.260733,45.037796,-93.050705
537.055,137.00458,0,192.2,5.610719,1998.75,66.48672,4.3137255,60.8,4.3137255,181.4,64.4,0.6578921,-11.893094,6.653842,17.484293,5.905921,22.355074,45.0378,-93.05108
538.051,94.23866,11.372549,192.2,7.087224,1975.5,65.86535,4.7058825,60.8,0,181.4,64.4,0.81722236,-11.167906,9.582979,25.477545,5.918486,22.390282,45.037807,-93.05145
539.054,25.044687,29.411764,192.2,18.013361,1979.25,64.622604,8.235294,60.8,0,181.4,64.4,2.0529454,-5.8015094,35.37867,93.880394,5.9326143,22.39926,45.037815,-93.05182
540.052,15.539754,41.17647,192.2,27.167692,2007.75,63.37986,14.117647,60.8,0,181.4,64.4,3.0261078,-1.3053397,55.921627,146.2865,5.9606204,22.40644,45.037823,-93.052185
541.050,45.823788,41.568626,192.2,21.261671,1976.75,63.37986,9.019608,60.8,12.941176,181.4,64.4,2.4627066,-4.2060943,18.96413,50.386623,5.972106,22.42806,45.037834,-93.05254
542.050,40.97671,22.745098,192.2,14.469749,1924,62.75849,5.882353,60.8,0,181.4,64.4,1.6501307,-7.541962,20.999456,57.324074,5.9936213,22.46416,45.037838,-93.0529
543.069,49.698303,35.294117,192.2,17.71806,1917.75,62.13712,9.803922,60.8,0,181.4,64.4,1.9666489,-5.946547,17.142818,46.948776,6.0080986,22.49511,45.03785,-93.05325
544.046,86.89663,27.843138,192.2,14.174448,1889.5,62.13712,17.647058,60.8,9.411765,181.4,64.4,1.5682083,-7.6870003,9.804396,27.252605,6.022934,22.536285,45.037857,-93.053604
545.052,22.16452,60.39216,192.2,30.120703,1949,61.515747,10.196078,60.8,0,181.4,64.4,3.283353,0.14503774,38.054028,102.546974,6.0367346,22.534723,45.03786,-93.053955
546.053,41.92524,58.82353,192.2,31.006605,1979.75,60.89438,68.62745,60.8,11.764706,181.4,64.4,3.390208,0.58015096,19.914724,52.83212,6.0614944,22.576042,45.03787,-93.0543
547.051,16.167368,71.76471,192.2,32.77841,1987.25,60.89438,14.90196,60.8,7.8431373,181.4,64.4,3.7437243,1.4503773,51.642887,136.48724,6.0752573,22.553566,45.037876,-93.05465
548.054,39.42114,26.666666,192.2,21.852274,1973,61.515747,36.862743,60.8,13.333333,181.4,64.4,2.5052712,-3.916019,21.395863,56.955647,6.090954,22.577898,45.037884,-93.055
549.053,17.228664,71.37255,192.2,35.731422,1973,61.515747,29.411764,60.8,13.333333,181.4,64.4,4.0670824,2.9007547,48.95616,130.32098,6.1027136,22.569843,45.03789,-93.05536
550.050,14.222018,86.27451,190.4,40.456238,1988.25,61.515747,27.058823,60.8,14.117647,181.4,64.4,4.6048784,5.221359,59.305878,156.66096,6.1143622,22.543554,45.0379,-93.05571
551.048,45.474457,28.62745,190.4,15.946254,1883.75,62.13712,9.019608,60.8,5.098039,181.4,64.4,1.7667643,-6.816774,18.735111,52.235657,6.1462636,22.594973,45.037907,-93.05607
552.057,16.5759,60.39216,190.4,28.053595,1929.5,61.515747,10.196078,60.8,0,181.4,64.4,3.048719,-0.87022644,50.884075,138.50682,6.1578603,22.570972,45.037914,-93.05642
553.060,62.30525,15.294118,190.4,10.630836,1858.5,61.515747,5.098039,60.8,5.490196,181.4,64.4,1.1833625,-9.427453,13.537371,38.256554,6.1703773,22.60174,45.037914,-93.05677
554.058,18.73443,33.333332,190.4,23.62408,1902.25,60.89438,8.235294,60.8,0,181.4,64.4,2.6542265,-3.0457926,44.566586,123.04836,6.2009907,22.623245,45.03791,-93.05712
555.058,36.73482,48.235294,190.4,29.234798,1941,60.89438,20.784313,60.8,0,181.4,64.4,3.2082877,-0.29007548,22.72856,61.500755,6.213643,22.638113,45.037907,-93.05747
556.056,49.768257,20,190.4,12.993244,1875,61.515747,5.490196,60.8,4.7058825,181.4,64.4,1.4549522,-8.267151,16.947535,47.4722,6.2269697,22.666155,45.037895,-93.057816
557.058,28.880798,56.07843,190.4,29.5301,1981,60.89438,68.62745,60.8,19.215687,181.4,64.4,3.1942713,-0.14503774,28.909506,76.64613,6.240316,22.678524,45.037884,-93.05817
558.054,15.421589,74.5098,190.4,35.43612,2146.5,60.89438,10.980392,60.8,0,183.2,66.2,4.0498247,2.755717,54.14031,132.47194,6.253232,22.65624,45.03787,-93.05852
559.054,20.456413,54.509804,190.4,30.120703,1970.25,60.89438,40.39216,60.8,14.509804,183.2,66.2,3.3893518,0.14503774,40.815052,108.80105,6.2842317,22.702805,45.037846,-93.05886
560.053,14.554104,70.588234,190.4,25.986488,1972.75,60.89438,9.411765,60.8,10.588235,183.2,66.2,2.9537554,-1.8854905,57.367294,152.73071,6.2975526,22.675423,45.03782,-93.05921
561.049,12.960346,59.215687,190.4,31.597206,1960.25,60.89438,68.62745,60.8,17.647058,183.2,66.2,3.5960553,0.87022644,64.42186,172.60599,6.309815,22.636478,45.03779,-93.05956
562.059,10.292878,100,190.4,48.429363,2257,62.13712,25.09804,60.8,11.764706,183.2,66.2,6.0313807,9.137378,82.77267,192.61472,6.3348665,22.568289,45.037754,-93.05991
563.056,13.782709,23.137255,190.4,24.214682,2019,62.75849,25.490196,60.8,6.6666665,183.2,66.2,3.1529417,-2.755717,62.432472,162.40833,6.34863,22.53617,45.03772,-93.06027
564.055,63.78726,27.058823,190.4,15.946254,1963.25,62.75849,22.352942,60.8,10.980392,183.2,66.2,1.8139117,-6.816774,13.489977,36.08857,6.3728943,22.584225,45.037685,-93.06063
565.053,63.78726,27.058823,190.4,15.946254,1963.25,62.75849,22.352942,60.8,10.980392,183.2,66.2,1.8139117,-6.816774,13.489977,36.08857,6.3728943,22.584225,45.03765,-93.06098
566.053,16.695417,41.960785,192.2,31.006605,1981,62.75849,9.411765,60.8,13.333333,183.2,66.2,3.5064793,0.58015096,51.540405,136.64616,6.4070377,22.567844,45.037617,-93.06134
567.048,16.13734,52.941177,192.2,25.986488,1983.5,62.75849,9.019608,60.8,0,183.2,66.2,2.9698715,-1.8854905,53.322826,141.1936,6.4201665,22.54659,45.037586,-93.06169
568.050,87.18458,13.725491,192.2,9.744933,1885,62.13712,5.882353,60.8,0,183.2,66.2,1.1151073,-9.862566,9.772015,27.22744,6.4328756,22.580452,45.03755,-93.062035
569.050,74.51779,73.72549,192.2,21.556973,1952.5,61.515747,40.39216,60.8,13.725491,183.2,66.2,2.3442545,-4.0610566,11.318764,30.446825,6.444578,22.608952,45.03752,-93.062386
570.049,43.223827,34.901962,192.2,19.194565,1952.5,60.89438,36.862743,60.8,13.725491,183.2,66.2,2.1097736,-5.221359,19.31642,51.960064,6.472257,22.653372,45.037495,-93.06273
571.062,16.43119,69.803925,192.2,35.14082,1965,60.89438,63.52941,60.8,16.078432,183.2,66.2,3.9582984,2.6106794,50.8137,135.81644,6.4841013,22.639513,45.037476,-93.06308
572.057,10.54622,15.686275,192.2,32.18781,2116,61.515747,11.372549,60.8,11.764706,183.2,66.2,3.8280745,1.1603019,79.976456,198.50916,6.5087953,22.561678,45.037468,-93.06343
573.056,13.405188,77.64706,192.2,30.120703,1976.5,62.13712,12.54902,60.8,14.509804,185,66.2,3.6769385,0.14503774,63.55517,168.88385,6.5206604,22.53348,45.037468,-93.06379
574.060,54.607384,19.607843,192.2,13.879147,1912.5,62.13712,9.803922,60.8,9.411765,185,66.2,1.5825783,-7.832038,15.601717,42.84548,6.539293,22.571692,45.03747,-93.06414
575.078,23.381586,55.686275,192.2,30.711304,1962,62.13712,25.882353,60.8,10.980392,185,66.2,3.388483,0.43511322,36.437603,97.54048,6.5518594,22.573544,45.037487,-93.0645
