Time (sec), Instant fuel economy (MPG), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Barometric pressure (inHg), Catalyst temperature (Bank 1 Sensor 1) (°F), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Engine oil temperature (°F), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Average Trip CO2 Rate (lb/mile), Latitude (deg), Longitude (deg), Bearing (deg)
11.000,0,41.568626,82.4,15.650953,1010.5,0,29.5301,648.14,6.6666665,75.2,0,78.8,80.6,1.2922957,-6.816774,10.20979,53.06578,0,0.0017157799,0,0,44.860554,-93.341896,-1
12.002,0,41.568626,82.4,15.060351,1005.25,0,29.5301,653.18,6.27451,75.2,0,78.8,80.6,0.8779646,-7.106849,10.211348,53.351063,0,0.0020211793,0,0,44.86055,-93.341896,-1
13.008,0,41.17647,82.4,15.355652,1004.75,0,29.5301,656.78,6.27451,75.2,0,78.8,80.6,0.89052874,-6.9618115,10.114901,52.873455,0,0.002256713,0,0,44.86055,-93.3419,-1
14.007,1.6985996,41.17647,82.4,15.650953,1013.25,1.2427424,29.5301,662.18,6.27451,75.2,4.7058825,78.8,80.6,0.88485575,-6.816774,10.031428,51.99723,0.00022904394,0.0025704193,0.08910762,219.912,44.860546,-93.3419,-1
15.008,1.6816782,57.2549,82.4,23.91938,1529.25,2.4854848,29.5301,664.16,14.117647,75.2,5.490196,78.8,80.6,1.3982092,-2.755717,20.264732,69.59795,0.00080739957,0.0029210234,0.2764098,70.894135,44.86053,-93.3419,184.11198
16.004,2.5496845,51.764706,82.4,22.442877,1776.5,4.9709697,29.5301,668.48,10.980392,75.2,5.490196,80.6,80.6,1.9799882,-3.4809058,26.731745,79.03076,0.001714421,0.0032755136,0.52340525,37.439125,44.860504,-93.34191,187.27199
17.008,3.8992045,25.09804,82.4,18.899263,1813.25,7.4564543,29.5301,670.82,7.45098,75.2,5.490196,80.6,80.6,1.9369379,-5.221359,26.219778,75.94608,0.0036232315,0.0037524502,0.9655642,20.2947,44.860462,-93.34193,194.74954
18.011,12.553792,18.431372,82.4,10.040234,1658.5,9.941939,29.5301,680,9.411765,75.2,7.8431373,80.6,80.6,0.9733924,-9.572491,10.858475,34.386456,0.008077062,0.0042228485,1.9127046,10.245092,44.860424,-93.34196,205.88597
19.014,6.3641043,43.92157,82.4,19.785168,1891.5,10.563311,29.5301,682.16,13.333333,75.2,7.0588236,80.6,80.6,1.8930445,-4.7862453,22.758068,63.192146,0.010129335,0.004545193,2.228582,8.792962,44.860386,-93.34201,216.49222
20.015,5.500098,34.509804,82.4,20.375769,2140.75,12.4274235,29.5301,689.18,5.490196,75.2,2.3529413,80.6,80.6,2.5087934,-4.49617,30.980135,76.00662,0.01427624,0.0053594154,2.663768,7.3564343,44.86036,-93.34207,224.40862
21.021,9.805942,39.215687,82.4,16.536856,1861,13.670166,29.5301,693.68,12.156863,75.2,5.882353,80.6,80.6,2.0423234,-6.3816605,19.114244,53.94421,0.017472213,0.005697321,3.066742,6.3897896,44.86033,-93.34215,235.64977
22.020,8.13129,34.509804,82.4,18.899263,1964.75,14.291537,29.5301,696.02,9.803922,75.2,4.7058825,80.6,80.6,2.0290692,-5.221359,24.098618,64.41973,0.020190896,0.0060152723,3.3566055,5.8379917,44.860313,-93.34224,247.07639
23.023,11.127787,30.588236,82.4,15.650953,1837.5,15.53428,29.5301,698.18,6.27451,75.2,0,80.6,80.6,1.7740003,-6.816774,19.140575,54.70937,0.023359306,0.006296625,3.7098138,5.282161,44.860306,-93.34234,256.97556
24.013,25.534319,22.352942,91.4,10.040234,1287.5,15.53428,29.5301,705.92,5.490196,75.2,0,82.4,78.8,0.8585605,-9.572491,8.341411,34.02721,0.030916652,0.006607995,4.6786737,4.188331,44.860306,-93.34244,263.9303
25.022,24.519108,21.568628,91.4,9.154331,1338.75,14.291537,29.5301,707.54,5.490196,75.2,0,82.4,78.8,0.6799539,-10.007604,7.9918427,31.353174,0.033253763,0.0067045884,4.9598517,3.9508915,44.86031,-93.34252,268.0325
26.025,20.394932,21.17647,91.4,9.154331,1316,13.048795,29.5301,711.68,5.490196,75.2,1.5686275,82.4,78.8,0.70305914,-10.007604,8.772448,35.01055,0.038096875,0.00692517,5.5012193,3.5620894,44.86031,-93.3426,268.48132
27.015,10.704629,45.490196,91.4,16.241554,1473,12.4274235,29.5301,712.94,11.764706,75.2,5.490196,82.4,78.8,1.233074,-6.526698,15.917768,56.75622,0.041246526,0.007219354,5.7133265,3.429847,44.860313,-93.342674,270.45
28.015,18.331158,22.745098,91.4,9.744933,1454.25,13.048795,29.5301,716.9,5.882353,75.2,1.9607843,82.4,78.8,1.0304974,-9.717528,9.760076,35.24911,0.045892697,0.007616571,6.025375,3.2522185,44.86032,-93.34275,272.09152
29.009,18.331158,22.745098,91.4,9.744933,1454.25,13.048795,29.5301,716.9,5.882353,75.2,1.9607843,82.4,78.8,1.0304974,-9.717528,9.760076,35.24911,0.045892697,0.007616571,6.025375,3.2522185,44.860325,-93.342834,273.02536
30.013,20.254915,21.960785,91.4,8.85903,1289,11.806052,29.5301,721.04,5.882353,75.2,1.9607843,82.4,78.8,0.68140197,-10.152641,7.9918427,32.563274,0.052345973,0.007942681,6.5904665,2.9733608,44.86033,-93.342896,272.35977
31.010,13.846723,38.82353,91.4,14.469749,1358,11.184682,29.5301,721.94,9.803922,75.2,5.098039,84.2,78.8,1.076018,-7.3969245,11.075142,42.833504,0.054362588,0.008089213,6.72038,2.9158819,44.860332,-93.342964,271.01746
32.015,6.2379065,35.686275,91.4,19.489866,1887.25,11.806052,29.5301,724.28,7.8431373,75.2,0,84.2,78.8,1.5269128,-4.931283,25.950068,72.21761,0.05730409,0.008554826,6.6984525,2.9254272,44.860336,-93.34303,271.05603
33.015,13.208051,26.666666,91.4,11.221438,1525.5,12.4274235,29.5301,725.36,6.27451,75.2,1.5686275,84.2,78.8,1.2217534,-8.99234,12.900752,44.415737,0.059678808,0.008734925,6.8322067,2.8681562,44.860336,-93.34311,270.91934
34.017,16.140636,27.843138,91.4,11.81204,1282,11.806052,29.5301,729.5,6.27451,75.2,0,84.2,78.8,0.82488865,-8.702264,10.028979,41.08684,0.065293424,0.009075804,7.1942306,2.7238264,44.860336,-93.343185,271.89218
35.023,13.761923,27.450981,91.4,11.81204,1274.5,11.184682,29.5301,730.58,6.27451,75.2,0,84.2,78.8,0.8736119,-8.702264,11.143386,45.921005,0.06731022,0.009222341,7.2986045,2.684874,44.86034,-93.343254,272.66608
36.009,4.2586694,38.039215,91.4,23.033478,2305.5,10.563311,29.5301,734.18,9.019608,75.2,5.490196,84.2,78.8,1.7729739,-3.1908302,34.00938,77.47609,0.07171133,0.009948767,7.2080626,2.7185993,44.86034,-93.3433,273.9396
37.011,12.181004,22.745098,91.4,12.697943,1947.25,12.4274235,29.5301,735.44,10.196078,75.2,5.098039,84.2,78.8,1.6889007,-8.267151,13.988485,37.729675,0.07397202,0.010133673,7.2996254,2.6844988,44.860344,-93.343376,273.4068
38.012,11.760232,31.37255,91.4,15.946254,1753,12.4274235,29.5301,738.32,10.196078,75.2,5.098039,84.2,78.8,1.7913729,-6.671736,14.488981,43.410023,0.0761689,0.010317092,7.382788,2.6542594,44.860344,-93.34345,271.62082
39.013,6.875217,37.64706,95,20.67107,2075,13.670166,29.5301,742.46,12.156863,75.2,6.6666665,84.2,78.8,2.1665251,-4.351132,27.262146,69.00428,0.08258135,0.011149088,7.4070044,2.6455817,44.860348,-93.34353,272.34784
40.015,7.342417,35.294117,95,19.785168,2106.25,14.912909,29.5301,743.9,13.725491,75.2,7.8431373,84.2,78.8,2.3684456,-4.7862453,27.848127,69.441666,0.08526104,0.011503326,7.4118605,2.6438484,44.860348,-93.34362,272.2538
41.009,6.7156286,36.47059,95,21.852274,2244.25,16.155651,29.5301,746.96,15.294118,75.2,8.627451,84.2,78.8,2.6552913,-3.770981,32.98454,77.19218,0.08830699,0.011993739,7.3627577,2.6614804,44.86035,-93.34373,271.50925
41.999,7.29178,33.72549,95,20.67107,1975,18.019764,29.5301,748.4,5.882353,75.2,0,84.2,78.8,2.6763308,-4.351132,33.883495,90.1063,0.09158231,0.012410691,7.379308,2.6555111,44.860355,-93.34385,270.81067
43.012,33.760384,23.529411,95,10.040234,1162.75,19.262506,29.5301,752.36,5.490196,75.2,2.745098,84.2,78.8,0.8957759,-9.572491,7.823086,35.336685,0.100695245,0.012707107,7.9243255,2.472871,44.86035,-93.343956,269.36295
44.025,17.26595,24.313726,95,12.697943,1705.5,19.262506,29.5301,755.6,6.6666665,75.2,0,84.2,78.8,1.2427759,-8.267151,15.296604,47.106125,0.10730404,0.013034606,8.232242,2.3803766,44.86035,-93.34407,269.17044
45.027,22.12481,25.490196,95,10.630836,1512.75,19.262506,29.5301,757.4,11.764706,75.2,4.7058825,84.2,78.8,1.0459833,-9.282415,11.937295,41.445065,0.11174782,0.013231054,8.445875,2.3201663,44.86035,-93.344185,269.93866
46.039,12.233662,29.80392,95,17.127459,1846.25,19.262506,29.5301,758.48,7.0588236,75.2,0,87.8,77,1.4947401,-6.091585,21.588823,61.41473,0.11555179,0.013541635,8.533075,2.2964563,44.860355,-93.34429,270.33792
47.004,26.598616,22.745098,95,9.744933,1470.75,19.883879,29.5301,760.1,5.490196,75.2,0,87.8,77,1.0379465,-9.717528,10.249784,36.602432,0.12055108,0.013735931,8.776331,2.232805,44.86035,-93.34441,269.582
48.007,34.128487,20,95,8.563729,1406.25,19.262506,29.5301,762.08,5.098039,75.2,0,87.8,77,0.6147183,-10.297679,7.7387075,28.902803,0.12901837,0.013987931,9.223548,2.1245441,44.860348,-93.34452,267.1294
49.047,33.76385,18.82353,95,7.973127,1408.25,18.641136,29.5301,762.62,5.098039,75.2,0,87.8,77,0.6468399,-10.587755,7.5699506,28.23237,0.13232267,0.014084983,9.394592,2.0858634,44.860332,-93.34463,262.5665
50.000,32.679905,19.607843,95,8.268428,1382.75,18.641136,29.5301,763.7,6.27451,75.2,0,87.8,77,0.6691274,-10.442718,7.821035,29.706715,0.13903943,0.014304674,9.719859,2.0160615,44.860313,-93.34472,255.81148
51.018,25.088017,25.882353,95,10.630836,1397.25,18.019764,29.5301,764.06,10.980392,75.2,4.7058825,87.8,77,0.8480407,-9.282415,9.848168,37.018208,0.14342712,0.014472987,9.909987,1.9773824,44.860283,-93.344826,250.83754
52.019,11.93068,39.215687,95,18.308662,1735.75,18.019764,29.5301,764.6,10.588235,75.2,4.7058825,87.8,77,1.47583,-5.511434,20.708878,62.661884,0.14673355,0.014781508,9.926833,1.9740269,44.860256,-93.34492,248.59766
53.010,16.698784,26.27451,95,13.583846,1707.5,18.641136,29.5301,765.14,6.6666665,75.2,0,87.8,77,1.36024,-7.832038,15.305945,47.07968,0.1507062,0.014992424,10.052157,1.9494159,44.860233,-93.345024,251.62143
54.016,22.113924,26.27451,100.4,11.516739,1388.25,18.641136,29.5301,765.86,5.882353,75.2,0,87.8,77,1.1344774,-8.847302,11.557907,43.72659,0.15419751,0.015150783,10.177528,1.9254023,44.860218,-93.34512,256.3686
55.028,22.579062,25.09804,100.4,10.630836,1392.25,18.019764,29.5301,767.12,6.27451,75.2,0,87.8,77,0.8468141,-9.282415,10.942483,41.27934,0.16337727,0.015540592,10.512938,1.8639734,44.86021,-93.34522,260.9059
56.020,21.969015,25.490196,100.4,10.335535,1387.5,17.398394,29.5301,767.66,6.27451,75.2,0,87.8,77,0.8301485,-9.427453,10.858534,41.102882,0.16632725,0.01569447,10.597826,1.8490429,44.860207,-93.34532,271.07727
57.005,28.136543,20.392157,100.4,9.154331,1386.5,15.53428,29.5301,768.38,5.490196,75.2,0,87.8,77,0.72880495,-10.007604,7.5699506,28.675251,0.17336264,0.015949143,10.869714,1.8027921,44.860207,-93.345406,271.07727
58.007,24.220217,21.568628,100.4,8.85903,1292.5,13.670166,29.5301,768.56,5.490196,75.2,0,87.8,77,0.70861715,-10.152641,7.7387075,31.446472,0.17563593,0.016044833,10.946572,1.7901343,44.860207,-93.345474,271.07727
59.008,18.715622,21.568628,100.4,9.154331,1239.25,10.563311,29.5301,768.92,5.098039,75.2,0,87.8,77,0.68549913,-10.007604,7.7387075,32.797714,0.17955314,0.016241947,11.054902,1.7725923,44.86021,-93.34553,271.07727
60.022,14.731912,23.529411,100.4,9.449632,1158,8.077826,29.5301,768.92,5.098039,75.2,0,87.8,77,0.67558414,-9.862566,7.5180984,34.098362,0.1813288,0.016368773,11.077727,1.76894,44.86021,-93.345566,271.51572
61.025,10.965557,26.27451,100.4,10.335535,1093.5,6.2137117,29.5301,769.1,5.490196,75.2,0,89.6,77,0.6904737,-9.427453,7.7695,37.31714,0.1824481,0.016466629,11.07987,1.7685978,44.86021,-93.34559,271.51572
62.026,2.737374,45.882355,100.4,23.62408,2073.5,6.2137117,29.5301,770,14.509804,75.2,7.8431373,89.6,77,1.9022524,-2.9007547,31.123587,78.835106,0.1849147,0.017140338,10.788276,1.816401,44.860214,-93.345634,271.51572
63.011,3.831446,38.039215,100.4,23.62408,2395,10.563311,29.5301,770.54,30.19608,75.2,12.941176,89.6,77,2.8259506,-2.9007547,37.801582,82.89695,0.18746129,0.017797153,10.533217,1.8603846,44.860226,-93.34568,307.30875
64.003,2.753379,54.509804,100.4,31.892508,2803.5,12.4274235,29.5301,772.52,25.490196,75.2,13.725491,89.6,77,4.4065614,1.1603019,61.885334,115.93679,0.18988304,0.018685533,10.162035,1.9283377,44.860313,-93.34568,0.46285915
65.007,2.2516894,74.117645,100.4,43.704548,3360,20.505249,29.5301,775.58,22.745098,73.4,15.294118,89.6,77,8.050024,6.9618115,124.861694,195.17493,0.19689341,0.021725696,9.062697,2.162252,44.86041,-93.34568,0.46285915
66.014,3.3550723,75.29412,100.4,43.113945,3171.25,25.47622,29.5301,779.72,22.352942,73.4,14.117647,89.6,77,8.357236,6.671736,104.11319,172.4286,0.20281704,0.023551082,8.611793,2.2754653,44.86053,-93.34567,0.46285915
67.014,4.679041,67.45098,100.4,38.09383,3000,31.06856,29.5301,787.46,19.607843,73.4,5.882353,89.6,77,6.860541,4.2060943,91.04098,159.38583,0.21336278,0.025953026,8.221113,2.3835986,44.860664,-93.34568,0.46285915
68.007,4.679041,67.45098,100.4,38.09383,3000,31.06856,29.5301,787.46,19.607843,73.4,5.882353,89.6,77,6.860541,4.2060943,91.04098,159.38583,0.21336278,0.025953026,8.221113,2.3835986,44.860813,-93.345665,0.4913573
69.014,30.01216,25.09804,105.8,13.583846,1815,34.175415,29.5301,796.46,6.27451,73.4,0,91.4,75.2,1.7358096,-7.832038,15.613103,45.180046,0.23268509,0.026858019,8.663525,2.261878,44.86096,-93.34568,0.4913573
70.012,52.623066,16.078432,105.8,8.268428,1646.5,34.175415,29.5301,798.26,5.882353,73.4,1.9607843,91.4,75.2,0.8657753,-10.442718,8.904516,28.404205,0.23948987,0.026984598,8.875057,2.207967,44.861095,-93.34567,0.5777726
71.010,49.682625,21.568628,105.8,8.85903,1623.75,33.554043,29.5301,801.14,8.235294,73.4,3.9215686,91.4,75.2,0.84149885,-10.152641,9.260043,29.952143,0.24579558,0.027112417,9.065794,2.1615133,44.86123,-93.34567,0.5777726
72.022,41.67183,21.568628,105.8,9.744933,1605.25,32.932674,29.5301,804.74,13.333333,73.4,6.27451,91.4,75.2,0.976246,-9.717528,10.835703,35.452633,0.26057097,0.027532617,9.464083,2.0705476,44.861362,-93.34567,0.61649793
73.017,16.087755,34.509804,105.8,21.852274,1974.75,32.311302,29.5301,805.82,12.156863,73.4,5.882353,91.4,75.2,2.0236943,-3.770981,27.537954,73.24089,0.266524,0.027882805,9.5587225,2.0500474,44.861496,-93.345665,0.61649793
74.007,24.483786,23.529411,105.8,14.174448,1803,32.311302,29.5301,809.06,6.6666665,73.4,0,91.4,75.2,1.6254497,-7.541962,18.094582,52.709255,0.27765942,0.028477175,9.750244,2.009779,44.861626,-93.34566,0.69472057
75.022,44.601887,25.490196,105.8,11.516739,1611.5,32.311302,29.5301,809.96,8.627451,73.4,4.7058825,91.4,75.2,1.1979284,-8.847302,9.93285,32.372604,0.28540894,0.028650733,9.961662,1.9671249,44.86176,-93.34566,0.69472057
76.022,21.925966,28.235294,105.8,16.536856,1810,31.68993,29.5301,811.76,7.8431373,73.4,3.9215686,93.2,75.2,1.537407,-6.3816605,19.816877,57.503025,0.29136476,0.028919024,10.075193,1.9449587,44.86189,-93.34566,0.9661457
77.013,59.30592,15.294118,105.8,7.087224,1515,31.68993,29.5301,813.74,4.3137255,73.4,1.9607843,93.2,75.2,0.68280745,-11.022868,7.3264885,25.399042,0.30547035,0.029194662,10.463226,1.8728292,44.862015,-93.34566,0.43555042
78.017,58.316,20.784313,105.8,8.85903,1610,31.06856,29.5301,814.46,7.8431373,73.4,2.3529413,93.2,75.2,0.77429134,-10.152641,7.304761,23.82946,0.3126948,0.029319284,10.665157,1.8373696,44.862137,-93.34566,0.43555042
79.005,42.6303,17.254902,105.8,9.154331,1671.25,30.44719,29.5301,814.82,4.7058825,73.4,0,93.2,75.2,0.8502724,-10.007604,9.792678,30.774721,0.31842357,0.029460996,10.80831,1.8130342,44.862263,-93.34566,0.43555042
80.017,59.1994,15.686275,105.8,7.382525,1473.5,30.44719,29.5301,815,4.3137255,73.4,0,93.2,75.2,0.71179014,-10.8778305,7.0518413,25.135437,0.3242162,0.029551858,10.971093,1.7861333,44.86238,-93.345665,0.43555042
81.013,69.02832,15.294118,105.8,7.382525,1357,28.583075,29.5301,815,4.3137255,73.4,0,93.2,75.2,0.5128935,-10.8778305,5.677463,21.97397,0.33894318,0.029763067,11.388045,1.7207373,44.86249,-93.345665,0.67238903
82.008,65.33353,0,105.8,6.496622,1479.5,27.340332,29.5301,814.64,4.3137255,73.4,0,93.2,75.2,0.5085961,-11.312943,5.7377334,20.368519,0.3436576,0.029836487,11.518032,1.701318,44.862587,-93.345665,0.67238903
83.014,55.311745,0,105.8,6.201321,1449.75,24.854847,29.5301,814.46,4.3137255,73.4,0,93.2,75.2,0.52930355,-11.457981,6.1612153,22.320677,0.34845227,0.02992197,11.645365,1.6827154,44.862686,-93.34566,0.5886578
84.017,46.75013,0,113,6.201321,1347.75,20.505249,29.5301,812.66,3.9215686,73.4,0,95,77,0.5039027,-11.457981,6.013882,23.435791,0.35845387,0.030128943,11.897326,1.6470789,44.862766,-93.345665,0.5886578
85.015,45.50518,0,113,6.496622,1294.5,19.262506,29.5301,812.12,3.9215686,73.4,0,95,77,0.5051293,-11.312943,5.8039627,23.548141,0.36165285,0.030199738,11.975364,1.6363457,44.86283,-93.34564,0.5886578
86.037,40.28526,0,113,6.791923,1189.25,15.53428,29.5301,810.32,3.9215686,73.4,0,95,77,0.48518425,-11.167906,5.287101,23.34955,0.3674809,0.030341206,12.111611,1.6179379,44.862885,-93.345665,0.36614305
87.009,32.07737,0,113,7.087224,1160.25,12.4274235,29.5301,809.6,3.9215686,73.4,0,95,77,0.48624477,-11.022868,5.3119626,24.045704,0.3705247,0.030436745,12.173598,1.6096995,44.862934,-93.34564,0.36614305
88.013,26.01343,0,113,7.087224,1109.75,9.941939,29.5301,808.16,3.9215686,73.4,0,95,77,0.47438762,-11.022868,5.240179,24.800192,0.37229142,0.030503938,12.2047,1.6055974,44.862965,-93.34564,0.36614305
89.013,19.045355,19.215687,113,7.382525,1025.75,7.4564543,29.5301,807.44,3.9215686,73.4,0,95,77,0.47264567,-10.8778305,5.368042,27.485806,0.37374687,0.030590033,12.217929,1.603859,44.862976,-93.34564,0.36614305
90.021,13.351077,25.882353,113,8.85903,827,4.9709697,29.5301,806.18,4.3137255,73.4,0,95,77,0.52424383,-10.152641,5.10502,32.42097,0.37489703,0.030666925,12.2248,1.6029575,44.862988,-93.34564,0.36614305
91.016,2.0362365,50.19608,113,14.174448,834.75,1.2427424,29.5301,803.84,5.098039,73.4,0,96.8,77,0.6045095,-7.541962,8.368074,52.65058,0.3757328,0.0309348,12.145959,1.6133624,44.86299,-93.34564,0.36614305
92.019,1.1378268,43.52941,113,14.76505,854.5,0.6213712,29.5301,803.12,5.098039,73.4,0,96.8,77,0.7110448,-7.251887,7.487685,46.022434,0.37591377,0.031085305,12.092974,1.6204314,44.863,-93.34564,0.36614305
93.028,0,51.372547,113,15.060351,845.5,0,29.5301,802.76,5.098039,73.4,0,96.8,77,0.7424253,-7.106849,7.484024,46.489582,0.37591377,0.031215103,12.042689,1.6271976,44.863,-93.34564,0.36614305
94.024,0,51.372547,113,15.060351,845.5,0,29.5301,802.76,5.098039,73.4,0,96.8,77,0.7424253,-7.106849,7.484024,46.489582,0.37591377,0.031215103,12.042689,1.6271976,44.863,-93.34564,0.36614305
95.014,0,47.058823,113,14.469749,831,0,29.5301,802.58,4.7058825,73.4,0,96.8,77,0.7057977,-7.3969245,7.0621862,44.63466,0.37591377,0.031401247,11.971301,1.636901,44.863,-93.34564,0.36614305
96.024,0,44.705883,113,14.469749,808.5,0,29.5301,802.76,4.7058825,73.4,0,96.8,77,0.68221545,-7.3969245,6.737475,43.767445,0.37591377,0.0316503,11.8771,1.6498839,44.863,-93.34564,0.36614305
97.020,0,44.705883,113,14.469749,808.5,0,29.5301,802.76,4.7058825,73.4,0,96.8,77,0.68221545,-7.3969245,6.737475,43.767445,0.37591377,0.0316503,11.8771,1.6498839,44.863003,-93.34564,0.36614305
98.035,0,44.313725,113,14.469749,806.75,0,29.5301,803.12,3.5294118,73.4,0,96.8,77,0.6749112,-7.3969245,6.6664553,43.400036,0.37591377,0.031764317,11.834468,1.6558273,44.863007,-93.34564,0.36614305
99.021,0,39.60784,113,12.402642,807.5,0,29.5301,803.66,4.3137255,73.4,0,96.8,77,0.57724315,-8.412189,5.8210716,37.86121,0.37591377,0.031969316,11.75858,1.6665137,44.863007,-93.34564,0.36614305
100.018,0,39.60784,113,12.402642,807.5,0,29.5301,803.66,4.3137255,73.4,0,96.8,77,0.57724315,-8.412189,5.8210716,37.86121,0.37591377,0.031969316,11.75858,1.6665137,44.86301,-93.34564,0.36614305
101.011,0,39.215687,113,12.107341,802.25,0,29.5301,804.2,4.3137255,73.4,0,96.8,77,0.56402314,-8.557226,5.8221397,38.11597,0.37591377,0.032119215,11.703704,1.6743276,44.86301,-93.34564,0.36614305
102.024,0,40.784313,113,12.107341,798.75,0,29.5301,804.38,4.3137255,73.4,0,96.8,77,0.5603561,-8.557226,5.689269,37.40931,0.37591377,0.032260407,11.652481,1.6816877,44.86301,-93.34564,0.36614305
103.025,0,40,116.6,12.402642,786.25,0,29.5301,804.74,4.3137255,73.4,0,98.6,77,0.571519,-8.412189,5.556399,37.11648,0.37591377,0.03238354,11.608175,1.6881064,44.86301,-93.34564,0.36614305
104.014,0,40,116.6,12.402642,780.25,0,29.5301,805.1,50.980392,73.4,13.333333,98.6,77,0.56257504,-8.412189,5.483924,36.91405,0.37591377,0.032532386,11.555063,1.6958658,44.86302,-93.345665,0.36614305
105.023,0,64.70588,116.6,28.053595,1869.25,0,29.5301,805.28,20,73.4,10.980392,98.6,77,1.2627807,-0.7251887,21.633718,60.7852,0.37591377,0.032962136,11.404412,1.7182679,44.863045,-93.345634,4.5079813
106.031,1.7123175,53.72549,116.6,29.234798,2291,5.592341,29.5301,806.54,16.470589,73.4,9.411765,98.6,77,3.1526308,-0.14503774,44.77978,102.65757,0.37720644,0.03367873,11.200139,1.7496064,44.86309,-93.345634,4.5079813
107.020,3.585527,41.960785,116.6,26.28179,2498.5,10.563311,29.5301,808.52,16.470589,73.4,9.019608,98.6,77,3.4736466,-1.5954151,40.394264,84.91305,0.37964216,0.034355756,11.050323,1.773327,44.86316,-93.34563,0
108.007,6.488533,36.47059,116.6,22.738176,2280.75,17.398394,29.5301,813.02,15.294118,73.4,8.627451,98.6,77,2.9679039,-3.335868,36.76506,84.66261,0.38875082,0.035677753,10.89617,1.7984151,44.863228,-93.34563,0
109.009,6.857231,38.431374,116.6,25.395885,2278,18.641136,29.5301,814.28,16.862745,73.4,9.411765,98.6,77,3.34154,-2.0305283,37.273163,85.93629,0.3926088,0.036237665,10.834274,1.8086892,44.8633,-93.34563,328.98157
110.009,6.510799,45.882355,116.6,28.053595,2351.25,20.505249,29.5301,817.34,17.647058,73.4,9.411765,98.6,77,3.6867855,-0.7251887,43.182064,96.45809,0.3972979,0.03695773,10.750062,1.8228579,44.863354,-93.34587,292.2166
111.026,6.131722,43.52941,116.6,28.644197,2396.25,21.747992,29.5301,820.58,13.725491,73.4,7.0588236,98.6,77,3.8854477,-0.43511322,48.63057,106.58873,0.4027906,0.03785875,10.639299,1.841835,44.863396,-93.34599,296.84845
112.013,12.425722,18.431372,116.6,14.76505,1982.25,23.612104,29.5301,822.2,7.8431373,73.4,0,100.4,75.2,2.0411394,-7.251887,26.054678,69.03374,0.40761548,0.03828204,10.647695,1.8403829,44.86344,-93.34612,300.71518
