Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Ignition timing advance for #1 cylinder (deg), Mass air flow rate (lb/min), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
6.001,0,20.966372,1096.75,0,-5.5,1.66698,91.4,0,96.8,-4.2060943,15.249547,73.026985,0,0,44.860573,-93.34195,811.0953
6.250,0,20.966372,1093.5,0,-6.5,1.602153,91.4,0,96.8,-4.2060943,14.656509,70.39565,0,0,44.860573,-93.34195,811.16614
6.501,0,20.67107,1095.25,0,-6.5,1.61406,91.4,0,96.8,-4.351132,14.765434,70.80551,0,0,44.860573,-93.34195,811.16614
6.751,0,20.966372,1077.5,0,-5.5,1.61406,91.4,0,96.8,-4.2060943,14.765434,71.97191,0,0,44.860573,-93.34195,811.16614
7.002,0,21.261671,1093.75,0,-5.5,1.602153,91.4,0,96.8,-4.0610566,14.656509,70.37956,0,0,44.860573,-93.34195,811.16614
7.251,0,20.67107,1088.5,0,-6,1.625967,91.4,0,96.8,-4.351132,14.87436,71.770164,0,0,44.860573,-93.34195,811.16614
7.501,0,20.375769,1094.5,0,-6,1.602153,91.4,0,96.8,-4.49617,14.656509,70.33134,0,0,44.860573,-93.34195,811.16614
7.751,0,20.966372,1078.75,0,-6,1.625967,91.4,0,96.8,-4.2060943,14.87436,72.41884,0,0,44.860573,-93.34195,811.16614
8.004,0,20.966372,1079,0,-5.5,1.61406,91.4,0,96.8,-4.2060943,14.765434,71.87186,0,0,44.860573,-93.34195,811.16614
8.253,0,20.375769,1099.25,0,-6,1.590246,91.4,0,96.8,-4.49617,14.547584,69.50699,0,0,44.860573,-93.34195,811.16614
8.502,0,20.966372,1074.25,0,-5.5,1.639197,91.4,0,96.8,-4.2060943,14.995388,73.31392,0,0,44.860573,-93.34195,811.16614
8.752,0,20.67107,1093.75,0,-6.5,1.567755,91.4,0,96.8,-4.351132,14.341836,68.86852,0,0,44.860573,-93.34195,811.16614
9.001,0,20.375769,1093.75,0,-6,1.555848,91.4,0,96.8,-4.49617,14.232911,68.34547,0,0,44.860573,-93.34195,811.16614
9.251,0,20.966372,1086.5,0,-6.5,1.602153,91.4,0,96.8,-4.2060943,14.63588,70.749466,0,0,44.860573,-93.34195,811.16614
9.502,0,20.966372,1086.75,0,-6.5,1.61406,91.4,0,96.8,-4.2060943,14.765434,71.359314,0,0,44.860573,-93.34195,811.16614
9.751,0,20.375769,1083.75,0,-5.5,1.590246,91.4,0,96.8,-4.49617,14.527108,70.40186,0,0,44.860573,-93.34195,811.16614
10.001,0,20.966372,1082.25,0,-5.5,1.625967,91.4,0,96.8,-4.2060943,14.853424,72.08304,0,0,44.860573,-93.34195,811.16614
10.251,0,21.261671,1073.5,0,-5.5,1.652427,91.4,0,96.8,-4.0610566,15.0951395,73.85317,0,0,44.860573,-93.34195,811.16614
10.501,0,20.375769,1081.5,0,-6,1.602153,91.4,0,96.8,-4.49617,14.656509,71.17674,0,0,44.860573,-93.34195,811.16614
10.752,0,20.375769,1086.75,0,-5.5,1.61406,91.4,0,96.8,-4.49617,14.744653,71.25887,0,0,44.860573,-93.34195,811.16614
11.001,0,20.966372,1091.75,0,-6,1.625967,91.4,0,96.8,-4.2060943,14.853424,71.455795,0,0,44.860573,-93.34195,811.16614
11.251,0,20.080467,1077.5,0,-6.5,1.567755,91.4,0,96.8,-4.6412077,14.32165,69.80875,0,0,44.860573,-93.34195,811.16614
11.502,0,20.375769,1084,0,-6,1.590246,91.4,0,96.8,-4.49617,14.527108,70.38562,0,0,44.860573,-93.34195,811.16614
11.751,0,20.67107,1096.25,0,-6,1.61406,91.4,0,96.8,-4.351132,14.744653,70.64135,0,0,44.860573,-93.34195,811.16614
12.001,0,20.375769,1096,0,-6,1.602153,91.4,0,96.8,-4.49617,14.63588,70.13622,0,0,44.860573,-93.34195,811.16614
12.252,0,20.080467,1086.5,0,-6,1.602153,91.4,0,96.8,-4.6412077,14.63588,70.749466,0,0,44.860573,-93.34195,811.16614
12.501,0,20.966372,1081.75,0,-5.5,1.61406,91.4,0,96.8,-4.2060943,14.744653,71.58824,0,0,44.860573,-93.34195,811.16614
12.751,0,20.966372,1090.25,0,-6,1.590246,91.4,0,96.8,-4.2060943,14.527108,69.98213,0,0,44.860573,-93.34195,811.16614
13.001,0,20.080467,1089.5,0,-6,1.578339,91.4,0,96.8,-4.6412077,14.418336,69.50595,0,0,44.860573,-93.34195,811.16614
13.252,0,20.966372,1076.5,0,-6,1.590246,91.4,0,96.8,-4.2060943,14.527108,70.876,0,0,44.860573,-93.34195,811.16614
13.501,0,20.375769,1086.5,0,-6,1.578339,91.4,0,96.8,-4.49617,14.418336,69.69787,0,0,44.860573,-93.34195,811.16614
13.751,0,20.080467,1094.75,0,-6,1.578339,91.4,0,96.8,-4.6412077,14.418336,69.17262,0,0,44.860573,-93.34195,811.16614
14.001,0,20.67107,1095.25,0,-6,1.567755,91.4,0,96.8,-4.351132,14.32165,68.67741,0,0,44.860573,-93.34195,811.16614
14.251,0,20.67107,1094.5,0,-6.5,1.590246,91.4,0,96.8,-4.351132,14.527108,69.71039,0,0,44.860573,-93.34195,811.16614
14.501,0,20.080467,1082,0,-6,1.590246,91.4,0,96.8,-4.6412077,14.527108,70.515724,0,0,44.860573,-93.34195,811.16614
14.751,0,20.080467,1094.5,0,-6.5,1.567755,91.4,0,96.8,-4.6412077,14.32165,68.724464,0,0,44.860573,-93.34195,811.16614
15.008,0,20.375769,1093,0,-6.5,1.578339,91.4,0,96.8,-4.49617,14.418336,69.28338,0,0,44.860573,-93.34195,811.16614
15.251,0,20.080467,1089.5,0,-6,1.578339,91.4,0,96.8,-4.6412077,14.418336,69.50595,0,0,44.860573,-93.34195,811.16614
15.500,0,20.080467,1086.75,0,-6,1.578339,91.4,0,96.8,-4.6412077,14.418336,69.68183,0,0,44.860573,-93.34195,811.16614
15.751,0,20.67107,1085.5,0,-6,1.590246,91.4,0,96.8,-4.351132,14.527108,70.28836,0,0,44.860573,-93.34195,811.16614
16.001,0,20.080467,1088.25,0,-6,1.590246,91.4,0,96.8,-4.6412077,14.527108,70.11074,0,0,44.860573,-93.34195,811.16614
16.253,0,20.080467,1082,0,-6,1.578339,91.4,0,96.8,-4.6412077,14.416572,69.97917,0,0,44.860573,-93.34195,811.16614
16.501,0,20.67107,1076,0,-5.5,1.567755,91.4,0,96.8,-4.351132,14.32165,69.90607,0,0,44.860573,-93.34195,811.16614
16.751,0,20.375769,1077.5,0,-5.5,1.567755,91.4,0,96.8,-4.49617,14.32165,69.80875,0,0,44.860573,-93.34195,811.16614
17.001,0.59950787,20.375769,1082,0.6213712,-5,1.555848,91.4,0,96.8,-4.49617,14.211139,68.98199,5.60017E-05,0.010931744,44.860573,-93.34195,811.16614
17.251,1.1897637,20.67107,1087.5,1.2427424,-6,1.567755,91.4,0,96.8,-4.351132,14.32165,69.16683,0.000120273886,0.023232924,44.860573,-93.34195,811.16614
17.502,1.198869,20.375769,1065.75,1.2427424,-5.5,1.555848,91.4,0,96.8,-4.49617,14.212878,70.04236,0.00022510829,0.04275622,44.860573,-93.34195,811.16614
17.750,1.7334467,20.966372,1057.25,1.8641136,-5,1.61406,91.4,0,96.8,-4.2060943,14.744653,73.24718,0.0003934965,0.073406264,44.860573,-93.34195,811.16614
18.002,2.531185,20.375769,1068.25,2.4854848,-5,1.473822,91.4,0,96.8,-4.49617,13.463559,66.194374,0.0004969089,0.09199656,44.860573,-93.34195,811.16614
18.251,2.543056,20.966372,1107.75,2.4854848,-6,1.461915,91.4,0,96.8,-4.2060943,13.400711,63.53604,0.00072652445,0.13219324,44.860573,-93.34195,811.16614
18.501,3.1386242,20.080467,1113.25,3.1068559,-5,1.485729,91.4,0,96.8,-4.6412077,13.572331,64.031815,0.00085220224,0.1539391,44.860573,-93.34195,811.16614
18.752,3.2978764,19.194565,1111.25,3.1068559,-4.5,1.414287,91.4,0,96.8,-5.0763206,12.916933,61.049442,0.0010065023,0.18028766,44.860573,-93.34195,811.16614
19.001,3.2059166,19.489866,1077.5,3.7282271,-6.5,1.74636,91.4,0,96.8,-4.931283,15.944937,77.721214,0.0013789558,0.24245843,44.860573,-93.34195,811.16614
19.251,6.4349437,17.127459,1098,4.3495984,-3,1.014741,91.4,1.9607843,96.8,-6.091585,9.267809,44.331127,0.0016331567,0.28517324,44.860573,-93.34195,811.16614
19.500,2.242975,23.033478,1167.75,4.3495984,-2,2.9106,91.4,8.235294,96.8,-3.1908302,26.588717,119.58634,0.0020349573,0.34562555,44.860573,-93.34195,811.16614
19.752,2.197807,27.462994,1415,4.3495984,-3.5,2.948967,91.4,7.8431373,96.8,-1.0152642,27.13515,100.71864,0.0022153377,0.37108925,44.860573,-93.34195,811.16614
20.002,3.0639968,24.214682,1748.5,5.592341,7,2.73861,91.4,6.27451,96.8,-2.6106794,25.025223,75.17032,0.0026627057,0.43361527,44.860573,-93.34195,811.16614
20.251,3.2923753,25.100586,1790.25,6.835083,5,3.114342,91.4,6.6666665,96.8,-2.175566,28.464733,83.50789,0.0032116051,0.5072725,44.860573,-93.34195,811.16614
20.502,3.146864,24.509983,1870.5,6.835083,6,3.258549,91.4,4.7058825,96.8,-2.4656415,29.780947,83.6209,0.003545224,0.5507451,44.860573,-93.34195,811.16614
20.751,7.009436,16.536856,1734,8.077826,15,1.69344,91.4,4.7058825,96.8,-6.3816605,15.800981,47.859596,0.0041995086,0.6430476,44.860573,-93.34195,811.16614
21.001,6.0208554,16.832157,1639.75,8.077826,14.5,2.014929,91.4,5.098039,96.8,-6.236623,18.395386,58.920353,0.004523595,0.68701065,44.860573,-93.34195,811.16614
21.252,5.6301084,19.785168,1720,8.699197,12,2.336418,91.4,4.7058825,96.8,-4.7862453,21.185322,64.69053,0.00530459,0.787801,44.860573,-93.34195,811.16614
21.501,8.395421,17.71806,1738.5,8.699197,12.5,1.555848,91.4,0,96.8,-5.8015094,14.207227,42.920887,0.006007712,0.8785034,44.860573,-93.34195,811.16614
21.751,10.970017,13.583846,1653.25,8.699197,15.5,1.1907,91.4,0,96.8,-7.832038,10.872877,34.54141,0.0063852943,0.92904097,44.860573,-93.34195,811.16614
22.001,12.374836,11.81204,1487.5,9.320568,17.5,1.109997,91.4,0,96.8,-8.702264,10.327033,36.463024,0.0072341166,1.042305,44.860573,-93.34195,811.16614
22.251,11.536098,12.107341,1447.25,9.320568,17,1.1907,91.4,0,96.8,-8.557226,11.077867,40.201904,0.0076956335,1.1024466,44.86051,-93.341965,824.69464
22.502,11.58672,12.107341,1392,9.320568,17.5,1.210545,91.4,0,96.8,-8.557226,11.029466,41.614944,0.008474659,1.202394,44.86051,-93.341965,824.69464
22.751,11.686778,11.81204,1358.75,9.320568,17.5,1.199961,91.4,0,96.8,-8.702264,10.935036,42.268295,0.00894035,1.2613357,44.86051,-93.341965,824.69464
23.001,11.685708,12.402642,1311.25,9.320568,16.5,1.199961,91.4,0,96.8,-8.412189,10.936037,43.803474,0.009732996,1.3601971,44.86051,-93.341965,824.69464
23.252,11.28575,12.697943,1292,9.320568,15.5,1.242297,91.4,0,96.8,-8.267151,11.323602,46.03161,0.010504529,1.4543618,44.86051,-93.342026,824.5822
23.501,11.136896,12.993244,1298.75,9.320568,12.5,1.267434,91.4,0,96.8,-8.122113,11.474952,46.404423,0.01088179,1.499561,44.86051,-93.342026,824.5822
23.751,9.979281,13.879147,1315.25,9.320568,10,1.414287,91.4,0,96.8,-7.6870003,12.8060665,51.137737,0.011742751,1.5996468,44.86051,-93.342026,824.5822
24.002,9.421897,14.76505,1331.25,9.320568,8,1.497636,91.4,0,96.8,-7.251887,13.563653,51.290237,0.012527726,1.687865,44.86051,-93.342026,824.5822
24.251,9.755531,15.060351,1347,9.941939,5.5,1.532034,91.4,2.3529413,96.8,-7.106849,13.973102,54.482784,0.012928035,1.7322222,44.860508,-93.34209,824.92206
24.501,7.5346828,18.013361,1378.5,9.941939,2,1.983177,91.4,3.9215686,96.8,-5.6564717,18.091675,68.92965,0.01377251,1.8186883,44.860508,-93.34209,824.92206
24.752,9.251555,17.71806,1465.25,9.941939,12,1.61406,91.4,0,96.8,-5.8015094,14.734283,52.814278,0.014576784,1.9004812,44.860508,-93.34209,824.92206
25.001,10.471181,16.241554,1456.5,9.941939,13,1.426194,91.4,0,96.8,-6.526698,13.018115,46.943092,0.015012595,1.9467374,44.860508,-93.34209,824.92206
25.252,10.908475,14.469749,1487.25,9.941939,13.5,1.341522,91.4,0,96.8,-7.3969245,12.49625,44.12958,0.015916655,2.0416908,44.860497,-93.34215,824.9864
25.501,11.221399,13.583846,1473,9.941939,16,1.304478,91.4,0,96.8,-7.832038,12.147775,43.313976,0.016329465,2.0848057,44.860497,-93.34215,824.9864
25.751,11.902292,12.697943,1404.5,9.941939,17.5,1.23039,91.4,0,96.8,-8.267151,11.452839,42.82777,0.017165719,2.1722364,44.860497,-93.34215,824.9864
26.001,12.463995,12.107341,1368.5,9.941939,18.5,1.199961,91.4,0,96.8,-8.557226,10.936705,41.973557,0.017660521,2.22368,44.860497,-93.34215,824.9864
26.251,13.241781,12.993244,1327,10.563311,16.5,1.199961,91.4,0,96.8,-8.122113,10.937707,43.290184,0.018522864,2.3132749,44.860462,-93.342186,823.8581
26.502,12.646448,12.993244,1319.5,9.941939,16.5,1.1907,91.4,0,96.8,-8.122113,10.778918,42.904205,0.01903005,2.3647716,44.860462,-93.342186,823.8581
26.750,12.121196,13.288545,1318,9.941939,15,1.242297,91.4,0,96.8,-7.9770756,11.246005,44.81433,0.019933425,2.4543977,44.860462,-93.342186,823.8581
27.002,10.920386,13.879147,1314.75,9.941939,10.5,1.378566,91.4,0,96.8,-7.6870003,12.48262,49.865093,0.020863105,2.5424776,44.860462,-93.342186,823.8581
27.251,10.555697,14.469749,1317.75,9.941939,8.5,1.426194,91.4,0,96.8,-7.3969245,12.913881,51.470436,0.021270141,2.5799572,44.86043,-93.34225,824.4639
27.502,9.979598,15.060351,1334.75,9.941939,6.5,1.497636,91.4,0,96.8,-7.106849,13.65937,53.74831,0.02208386,2.6525335,44.86043,-93.34225,824.4639
27.751,9.53238,15.650953,1343,9.941939,4,1.567755,91.4,0,96.8,-6.816774,14.30021,55.92429,0.022927128,2.7255304,44.86043,-93.34225,824.4639
28.001,9.257778,16.536856,1346.25,9.941939,3,1.61406,91.4,0,96.8,-6.3816605,14.724379,57.444084,0.023333937,2.759476,44.86043,-93.34225,824.4639
28.251,9.04172,16.832157,1354.5,9.941939,2,1.652427,91.4,0,96.8,-6.236623,15.076226,58.458508,0.023767708,2.7949169,44.8604,-93.34229,824.42267
28.501,8.821663,16.832157,1365.75,9.941939,1,1.69344,91.4,0,96.8,-6.236623,15.452305,59.423214,0.02474196,2.872519,44.8604,-93.34229,824.42267
28.751,8.503832,17.422758,1371.75,9.941939,-1,1.7199,91.4,0,96.8,-5.946547,16.029835,61.37453,0.025579782,2.9365613,44.8604,-93.34229,824.42267
29.001,8.569754,17.127459,1376.75,9.941939,0,1.70667,91.4,0,96.8,-6.091585,15.906529,60.681236,0.025983507,2.9668634,44.8604,-93.34229,824.42267
29.251,8.503832,17.127459,1383.25,9.941939,-1,1.7199,91.4,0,96.8,-6.091585,16.029835,60.864277,0.026910303,3.035054,44.860382,-93.342354,824.6225
29.501,8.503036,17.422758,1401.75,9.941939,-1.5,1.7199,91.4,0,96.8,-5.946547,16.031338,60.066628,0.027726801,3.0934992,44.860382,-93.342354,824.6225
29.752,8.551464,17.422758,1405.5,9.941939,-1.5,1.74636,91.4,0,96.8,-5.946547,15.940549,59.567104,0.028133072,3.1222773,44.860382,-93.342354,824.6225
30.001,8.53939,17.422758,1380.25,9.941939,-3,1.760913,91.4,0,96.8,-5.946547,15.963088,60.742577,0.029068444,3.186736,44.860382,-93.342354,824.6225
30.251,8.938785,17.71806,1376.5,10.563311,-3.5,1.787373,91.4,0,96.8,-5.8015094,16.202953,61.82328,0.029500961,3.2170873,44.860363,-93.34241,825.25494
30.502,8.538612,17.71806,1360.5,9.941939,-4,1.760913,91.4,0,96.8,-5.8015094,15.964542,61.629974,0.030309852,3.271752,44.860363,-93.34241,825.25494
30.751,5.906909,20.67107,1341.75,9.941939,-9.5,2.545452,91.4,6.27451,96.8,-4.351132,23.077219,90.3329,0.031167636,3.3213663,44.860363,-93.34241,825.25494
31.002,6.8808618,22.442877,1339,10.563311,-11,2.304666,91.4,7.0588236,96.8,-3.4809058,21.048922,82.5626,0.031630795,3.3467166,44.860363,-93.34241,825.25494
31.251,5.241054,24.509983,1588,10.563311,-4,3.032316,91.4,6.6666665,96.8,-2.4656415,27.634655,91.39819,0.03250824,3.3839357,44.860355,-93.342476,825.53705
31.502,5.495195,22.738176,1913.75,10.563311,7,2.892078,91.4,5.098039,96.8,-3.335868,26.356613,72.33333,0.03347371,3.41779,44.860355,-93.342476,825.53705
31.750,6.718791,19.489866,1934.5,11.184682,14.5,2.5137,91.4,5.098039,96.8,-4.931283,22.824703,61.968426,0.033933643,3.440702,44.860355,-93.342476,825.53705
32.002,10.325779,17.127459,1925.75,11.184682,13,1.625967,91.4,0,96.8,-6.091585,14.851606,40.5049,0.034850806,3.4941366,44.860355,-93.342476,825.53705
32.251,14.389119,11.81204,1700.75,11.806052,18.5,1.242297,91.4,0,96.8,-8.702264,11.249757,34.740555,0.03584071,3.5678174,44.860355,-93.342545,825.19305
32.506,14.90808,10.926137,1618,11.806052,19,1.199961,91.4,0,96.8,-9.137378,10.858146,35.24611,0.036356784,3.6067622,44.860355,-93.342545,825.19305
32.752,15.024032,11.516739,1517.25,11.806052,18.5,1.1907,91.4,0,96.8,-8.847302,10.774344,37.296474,0.03696116,3.6521442,44.860355,-93.342545,825.19305
33.001,15.054943,11.81204,1352.5,11.806052,18.5,1.180116,91.4,5.882353,96.8,-8.702264,10.752223,41.753708,0.03801421,3.7304137,44.860355,-93.342545,825.19305
33.251,6.4819007,19.194565,1524.75,11.806052,15,2.73861,91.4,5.882353,96.8,-5.0763206,24.973246,86.02218,0.03898229,3.7788663,44.860355,-93.34262,825.313
33.502,5.4100394,22.442877,1679,11.806052,7.5,2.948967,91.4,5.490196,96.8,-3.4809058,29.921057,93.59665,0.03949164,3.7936187,44.860355,-93.34262,825.313
33.752,6.07956,22.147575,1864.25,11.806052,5.5,2.624832,91.4,2.3529413,96.8,-3.6259434,26.625957,75.01276,0.040482074,3.8244221,44.860355,-93.34262,825.313
34.001,9.9321785,17.127459,1899,12.4274235,13,1.734453,91.4,0,96.8,-6.091585,17.155731,47.448048,0.041496255,3.8784466,44.860355,-93.34262,825.313
34.251,13.5479765,13.583846,1793.75,12.4274235,19.5,1.279341,91.4,0,96.8,-7.832038,12.577065,36.82574,0.042038284,3.9144697,44.86036,-93.34269,825.2277
34.501,15.878425,10.926137,1606.75,12.4274235,18.5,1.120581,91.4,0,95,-9.137378,10.731152,35.07778,0.043164305,3.9923797,44.86036,-93.34269,825.2277
34.750,17.625685,10.630836,1433.5,12.4274235,17.5,1.061046,91.4,0,95,-9.282415,9.667357,35.41964,0.044182654,4.064818,44.86036,-93.34269,825.2277
35.002,18.099615,10.335535,1363.25,12.4274235,17,1.033263,91.4,0,95,-9.427453,9.414222,36.26962,0.04483631,4.1112943,44.86036,-93.34269,825.2277
35.250,18.772642,10.630836,1342.75,12.4274235,9.5,0.996219,91.4,0,95,-9.282415,9.076708,35.50318,0.045844484,4.18295,44.86036,-93.34269,825.2277
35.501,18.575294,10.630836,1358.75,12.4274235,16,1.006803,91.4,0,95,-9.282415,9.173141,35.457863,0.046388283,4.2212915,44.86036,-93.342766,826.3402
35.751,17.868164,10.335535,1342.5,12.4274235,15.5,0.941976,91.4,0,95,-9.427453,9.536166,37.30728,0.047417298,4.2931647,44.86036,-93.342766,826.3402
36.001,17.977255,10.335535,1347.25,11.806052,15.5,0.988281,91.4,0,96.8,-9.427453,9.004384,35.10265,0.048491664,4.3657503,44.86036,-93.342766,826.3402
36.252,16.332468,10.630836,1344.5,11.806052,16,0.97902,91.4,0,96.8,-9.282415,9.911184,38.716743,0.04900584,4.3995724,44.86036,-93.34284,827.02106
36.501,16.446714,10.630836,1329.25,11.806052,14.5,0.996219,91.4,0,96.8,-9.282415,9.842337,38.888897,0.050085012,4.470521,44.86036,-93.34284,827.02106
36.751,15.905521,10.926137,1336,11.806052,13,1.042524,91.4,0,96.8,-9.137378,10.177227,40.00894,0.050573148,4.501759,44.86036,-93.34284,827.02106
37.002,14.766755,11.221438,1350,11.806052,9,1.149687,91.4,0,96.8,-8.99234,10.962063,42.647404,0.051648088,4.5686445,44.86036,-93.34284,827.02106
37.251,14.023088,11.516739,1344.5,11.184682,7.5,1.160271,91.4,0,96.8,-8.847302,10.935851,42.71947,0.052109517,4.5960836,44.860363,-93.34292,827.223
37.501,13.130838,12.993244,1338.75,11.184682,5,1.267434,91.4,0,96.8,-8.122113,11.678951,45.81824,0.05304258,4.649502,44.860363,-93.34292,827.223
37.751,11.962446,12.993244,1358.75,10.563311,0,1.328292,91.4,0,96.8,-8.122113,12.1074505,46.800148,0.05399697,4.7009544,44.860363,-93.34292,827.223
38.002,11.844111,13.288545,1367.5,10.563311,1.5,1.341522,91.4,0,96.8,-7.9770756,12.2284155,46.965282,0.05445603,4.7249765,44.860363,-93.34292,827.223
38.252,11.328738,13.583846,1386.75,10.563311,1,1.40238,91.4,0,96.8,-7.832038,12.784718,48.420254,0.05533249,4.7694325,44.860363,-93.34299,826.80096
38.501,11.9936695,13.583846,1387.75,11.184682,0,1.40238,91.4,0,96.8,-7.832038,12.78628,48.391273,0.056250058,4.8166265,44.860363,-93.34299,826.80096
38.751,11.152008,14.174448,1402.75,11.184682,0,1.50822,91.4,6.27451,96.8,-7.541962,13.751282,51.486927,0.056736577,4.840205,44.860363,-93.34299,826.80096
39.002,8.085068,18.899263,1480.25,11.184682,-0.5,2.078433,91.4,0,96.8,-5.221359,18.96761,67.29946,0.057652976,4.870768,44.860363,-93.34299,826.80096
39.251,10.247454,17.127459,1604.5,11.184682,8.5,1.639197,91.4,0,96.8,-6.091585,14.965124,48.986305,0.058207255,4.895226,44.860367,-93.34303,827.15186
39.502,15.04116,12.993244,1605.5,11.806052,18.5,1.180116,91.4,0,96.8,-8.122113,10.762075,35.206253,0.0591734,4.947653,44.860367,-93.34303,827.15186
39.750,15.312439,11.516739,1482.5,11.806052,18,1.160271,91.4,0,96.8,-8.847302,10.571412,37.45177,0.060178448,5.004352,44.860367,-93.34303,827.15186
40.001,16.00597,11.81204,1421,11.806052,17.5,1.109997,91.4,0,96.8,-8.702264,10.113358,37.37966,0.060658436,5.031719,44.860367,-93.34303,827.15186
40.252,16.436975,11.221438,1327.5,11.184682,17,1.024002,91.4,0,96.8,-8.99234,9.3298435,36.912537,0.06162296,5.0872955,44.860367,-93.3431,827.8817
40.501,16.586987,11.81204,1250.75,11.184682,-9,1.014741,91.4,0,96.8,-8.702264,9.245465,38.823288,0.062545195,5.139839,44.860367,-93.3431,827.8817
40.751,16.436975,11.516739,1263.75,11.184682,-6.5,1.024002,91.4,0,96.8,-8.847302,9.3298435,38.774593,0.06310316,5.1712656,44.860367,-93.3431,827.8817
41.002,16.237066,10.926137,1298.5,10.563311,5,0.97902,91.4,0,96.8,-9.137378,8.920006,36.079227,0.063984476,5.220377,44.860367,-93.3431,827.8817
41.251,13.796097,10.630836,1296.25,9.941939,16,0.97902,91.4,0,96.8,-9.282415,9.880695,40.034355,0.064814545,5.2635183,44.860367,-93.34317,826.9389
41.501,13.965855,10.926137,1295.5,9.941939,15.5,0.97902,91.4,0,96.8,-9.137378,9.760593,39.57062,0.06524015,5.285002,44.860367,-93.34317,826.9389
41.752,12.683292,10.630836,1257.25,8.699197,15.5,0.960498,91.4,0,96.8,-9.282415,9.404156,39.285496,0.06597173,5.319885,44.860367,-93.34317,826.9389
42.002,12.47388,11.221438,1223.75,8.699197,15.5,0.988281,91.4,0,96.8,-8.99234,9.562033,41.038513,0.066329814,5.336407,44.860367,-93.34317,826.9389
