Time (sec), Instant fuel economy (MPG), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Barometric pressure (inHg), Catalyst temperature (Bank 1 Sensor 1) (°F), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Engine oil temperature (°F), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Average Trip CO2 Rate (lb/mile), Latitude (deg), Longitude (deg), Bearing (deg)
18.001,105.26714,13.333333,195.8,7.677826,1761.5,58.408894,28.939499,1126.04,9.411765,77,5.490196,203,77,0.7986189,-10.442718,7.6077943,22.683506,0.3053214,0.008440361,36.17397,0.5417109,45.41137,-92.1357,210.60312
19.005,41.40297,31.37255,195.8,17.422758,1757.25,57.78752,28.939499,1123.16,5.490196,77,3.9215686,203,77,1.7705377,-5.6564717,19.13706,57.19733,0.31835675,0.008757087,36.354183,0.5390256,45.411167,-92.135864,210.60312
20.013,57.492016,26.666666,195.8,14.174448,1757.75,57.78752,28.939499,1121.72,5.098039,77,2.3529413,203,77,1.4369621,-7.251887,13.781585,41.17903,0.33002332,0.0089635635,36.818314,0.5322306,45.41097,-92.13603,210.11703
21.005,54.937885,29.019608,195.8,17.71806,1753,57.78752,28.939499,1118.84,14.90196,77,6.6666665,203,77,1.7967137,-5.511434,14.422308,43.210262,0.34287477,0.009192661,37.298748,0.5253751,45.410767,-92.1362,210.02231
22.003,44.075924,26.27451,195.8,15.355652,1751,57.78752,28.939499,1115.06,9.411765,77,6.6666665,203,77,1.552944,-6.671736,17.976505,53.920414,0.3631982,0.00968302,37.50877,0.5224334,45.41056,-92.136375,210.39763
23.005,24.880672,61.960785,195.8,27.462994,1816.75,57.78752,28.939499,1113.98,23.137255,77,10.588235,203,77,2.774212,-0.7251887,31.845245,92.06266,0.37787896,0.010227765,36.94639,0.5303857,45.41036,-92.13654,210.39763
24.007,16.561274,81.960785,195.8,35.14082,1875.5,59.030262,28.939499,1111.28,9.803922,77,3.5294118,203,77,3.7839508,3.0457926,48.87127,136.85814,0.4039101,0.01172833,34.438843,0.5690039,45.410152,-92.13672,210.06021
25.010,48.571632,38.82353,195.8,22.147575,1829.25,59.030262,28.939499,1110.56,22.745098,77,10.980392,203,77,2.3963423,-3.335868,16.66344,47.8438,0.4211201,0.012073192,34.880596,0.5617976,45.40994,-92.13689,210.06021
26.009,21.274303,39.60784,195.8,24.214682,1846.75,59.651634,28.939499,1110.38,11.764706,77,9.019608,203,77,2.5553916,-2.3206038,38.44498,109.33662,0.4330947,0.012671572,34.178448,0.5733389,45.40973,-92.13706,210.22397
27.008,23.94494,54.117645,195.8,29.5301,1861,59.651634,28.939499,1109.84,9.019608,77,0,203,77,3.1461444,0.29007548,34.15712,96.3982,0.44813251,0.013292833,33.71234,0.5812659,45.40952,-92.13723,210.22397
28.010,65.41699,13.725491,195.8,10.630836,1804.25,59.651634,28.939499,1109.3,9.411765,77,5.490196,203,77,1.1413515,-8.99234,12.502717,36.395004,0.46112698,0.013483021,34.20057,0.5729681,45.40931,-92.137405,210.5024
29.021,46.239857,26.27451,195.8,15.355652,1787.5,59.651634,28.939499,1108.4,5.098039,77,0,203,77,1.5983452,-6.671736,17.687992,51.971653,0.478551,0.013870556,34.501213,0.5679753,45.409103,-92.13757,210.5024
30.009,118.848045,0,195.8,7.087224,1761,59.030262,28.939499,1107.86,4.3137255,77,4.3137255,203,77,0.73084927,-10.732793,6.810129,20.310942,0.4921192,0.013980529,35.20033,0.5566947,45.408897,-92.13774,210.5024
31.004,30.189268,47.058823,195.8,24.214682,1788.5,57.78752,28.939499,1106.06,10.196078,77,0,203,77,2.460049,-2.3206038,26.245457,77.07247,0.51042247,0.014583583,34.999798,0.55988425,45.40869,-92.13791,209.64946
31.999,51.647675,22.745098,195.8,12.993244,1748,57.78752,28.939499,1104.26,4.7058825,77,1.5686275,203,77,1.34064,-7.832038,15.34108,46.094444,0.5219509,0.014817431,35.225468,0.55629736,45.408485,-92.13807,207.70369
33.000,103.24229,27.058823,195.8,10.040234,1743.75,57.16615,28.939499,1099.76,18.82353,77,8.627451,203,77,1.0103182,-9.282415,7.591961,22.866716,0.55186987,0.015195359,36.318317,0.5395579,45.40828,-92.138214,206.02982
34.007,26.54446,59.215687,195.8,29.234798,1787.5,56.544777,28.939499,1098.68,42.35294,77,10.980392,203,77,2.9409657,0.14503774,29.207289,85.81818,0.5642254,0.015687991,35.96543,0.54485196,45.40807,-92.13836,205.17406
35.008,21.677084,71.37255,195.8,31.892508,1801.75,57.16615,28.939499,1097.24,9.019608,77,7.45098,203,77,3.2888217,1.4503773,36.158527,105.40234,0.5774847,0.016266847,35.500713,0.55198425,45.407856,-92.13848,201.92073
36.006,22.542513,61.17647,195.8,27.758293,1760.5,57.16615,28.939499,1096.16,8.235294,77,5.490196,203,77,2.8853128,-0.58015096,34.770367,103.730705,0.5955443,0.017061621,34.905495,0.5613969,45.40764,-92.1386,200.2859
37.013,22.260279,60.784313,195.8,28.939499,1768,57.16615,28.939499,1095.26,42.35294,77,10.980392,203,77,2.9392235,0,35.211216,104.60027,0.6089061,0.017702596,34.396427,0.56970555,45.40742,-92.13872,198.93666
38.022,19.764946,80.78432,195.8,33.07371,1800.25,57.16615,28.939499,1094.9,24.705883,77,10.588235,203,77,3.373423,2.0305283,39.656647,115.6957,0.62506324,0.0184633,33.85436,0.5788275,45.4072,-92.13882,197.35005
39.008,21.796507,65.882355,194,30.711304,1770.5,57.16615,28.939499,1095.44,18.039215,77,8.627451,203,77,3.1608124,0.87022644,35.960415,106.67505,0.64948094,0.0196706,33.017853,0.59349215,45.40698,-92.138916,196.52144
40.004,20.605738,78.039215,194,33.07371,1801.25,57.16615,28.939499,1095.8,34.901962,77,10.980392,203,77,3.3781931,2.0305283,38.0385,110.91326,0.65990645,0.020208102,32.65554,0.6000769,45.406757,-92.13901,195.94983
41.024,17.60807,17.647058,194,23.62408,1766,57.16615,28.939499,1097.42,7.45098,77,5.098039,203,77,2.4457045,-2.6106794,44.514328,132.38634,0.6816522,0.02136324,31.907715,0.614141,45.406536,-92.1391,195.67058
42.005,33.64183,57.64706,194,23.62408,1749,56.544777,28.939499,1098.32,9.411765,77,5.490196,203,77,2.406862,-2.6106794,23.04547,69.20378,0.6942219,0.021737058,31.937254,0.61357296,45.406315,-92.13919,195.67058
43.006,30.17534,59.60784,194,24.509983,1730.25,56.544777,28.939499,1098.68,8.627451,77,1.5686275,203,77,2.4730816,-2.175566,25.692892,77.98987,0.70601493,0.022119837,31.91773,0.6139483,45.406094,-92.139275,195.24745
44.004,27.002764,64.31373,194,28.644197,1767.75,55.92341,28.939499,1099.04,10.196078,77,0.78431374,203,77,2.8047109,-0.14503774,28.396059,84.366745,0.72476405,0.022632554,32.02308,0.6119285,45.405876,-92.139366,195.35565
45.005,51.103664,47.843136,194,22.442877,1724,55.302036,28.939499,1099.04,22.352942,77,10.196078,203,77,2.2887847,-3.1908302,14.837534,45.202095,0.7379407,0.022895966,32.230164,0.60799676,45.40566,-92.13945,195.35565
46.007,21.425892,61.568626,194,25.691187,1719,55.302036,28.939499,1099.4,7.8431373,77,7.0588236,203,77,2.5552125,-1.5954151,35.389538,108.12673,0.7498869,0.023451926,31.975492,0.6128392,45.405445,-92.139534,195.96567
46.999,40.799866,36.862743,194,20.080467,1686,55.302036,28.939499,1099.4,5.882353,77,0,203,77,1.9913853,-4.351132,18.584679,57.89373,0.768292,0.023896975,32.15018,0.60950935,45.405228,-92.13962,195.69832
48.010,31.105366,71.37255,194,26.57709,1709.75,54.680664,28.939499,1098.86,23.921568,77,9.411765,203,77,2.5532448,-1.1603019,24.103,74.04105,0.78947407,0.024376534,32.386642,0.60505915,45.405014,-92.1397,195.3856
49.014,25.571087,63.137257,194,28.939499,1705,54.680664,28.939499,1098.68,9.803922,77,0,203,77,2.8544946,0,29.319548,90.31647,0.79811484,0.024715595,32.291954,0.60683334,45.404797,-92.139786,195.2563
50.008,107.26334,14.117647,194,7.973127,1659,54.680664,28.939499,1097.78,3.9215686,77,3.137255,203,77,0.77206814,-10.297679,6.9896445,22.12803,0.8189212,0.025024233,32.72513,0.5988009,45.404583,-92.13987,195.2563
51.006,135.37292,0,194,5.90602,1657.75,54.680664,28.939499,1097.06,3.9215686,77,0,203,77,0.56525826,-11.312943,5.5382767,17.546467,0.83238214,0.025122223,33.1333,0.5914242,45.40437,-92.13995,195.45525
52.007,149.37181,0,194,5.315418,1640.75,54.680664,28.939499,1095.26,3.5294118,77,0,203,77,0.5083491,-11.603019,5.019238,16.066801,0.8424247,0.025189627,33.443317,0.58594173,45.404156,-92.14004,195.72337
53.007,153.34346,0,194,5.315418,1640.75,54.05929,28.939499,1094,3.5294118,77,0.39215687,203,77,0.50313604,-11.603019,4.8336787,15.472818,0.85256714,0.02525563,33.757507,0.5804882,45.403942,-92.14012,195.72337
54.005,163.8381,0,194,6.496622,1605.25,53.437923,28.939499,1087.88,8.627451,77,7.0588236,203,78.8,0.60866624,-11.022868,4.472057,14.631832,0.87848526,0.025416268,34.563896,0.5669452,45.403736,-92.1402,195.75215
55.015,30.449644,42.35294,194,16.832157,1621.5,52.81655,28.939499,1086.26,6.27451,77,0,203,78.8,1.5587916,-5.946547,23.782663,77.03314,0.8880317,0.025728418,34.5156,0.56773853,45.40353,-92.14029,195.77031
55.997,105.4433,26.666666,194,9.744933,1591.75,52.19518,28.939499,1083.02,10.588235,77,6.6666665,203,78.8,0.8947282,-9.427453,6.7870975,22.3946,0.905983,0.025930475,34.938927,0.5608597,45.403324,-92.140366,196.47351
57.002,23.975367,60.39216,194,27.462994,1601.25,52.19518,28.939499,1079.78,10.196078,77,0.39215687,203,78.8,2.5219028,-0.7251887,29.84955,97.90677,0.9177725,0.026428021,34.72725,0.56427836,45.403122,-92.14046,197.21095
58.003,71.75796,16.470589,194,10.630836,1564.25,52.19518,28.939499,1075.82,8.235294,77,5.490196,203,78.8,0.9737672,-8.99234,9.973165,33.485817,0.93683803,0.026746823,35.026142,0.5594631,45.40292,-92.14055,197.21095
59.004,35.317833,54.901962,194,20.375769,1566.75,51.57381,28.939499,1074.38,6.27451,77,4.3137255,203,78.8,1.8387631,-4.2060943,20.022017,67.11849,0.9457557,0.02701289,35.011276,0.55970067,45.402725,-92.14065,199.14249
60.005,49.513004,26.27451,194,12.697943,1549.25,50.95244,28.939499,1071.86,4.3137255,77,3.5294118,203,78.8,1.1477273,-7.9770756,14.109718,47.833363,0.9575869,0.027245771,35.146255,0.55755115,45.40253,-92.140755,202.07678
61.006,54.776413,23.529411,194,14.469749,1520,50.331066,28.939499,1067.9,4.7058825,77,0.39215687,203,78.8,1.2905537,-7.106849,12.598394,43.531708,0.9794741,0.027604831,35.481983,0.55227566,45.40234,-92.14087,202.86685
62.006,108.02984,14.117647,194,7.677826,1500.75,50.331066,28.939499,1066.64,3.9215686,77,2.745098,203,78.8,0.6732672,-10.442718,6.3880024,22.35583,0.9890911,0.027690092,35.720036,0.5485951,45.402157,-92.14099,204.3615
63.007,53.126934,35.686275,194,17.127459,1476.5,49.088326,28.939499,1062.32,5.490196,77,0,203,78.8,1.4821419,-5.8015094,12.668818,45.064724,1.0087115,0.02800404,36.020214,0.5440233,45.401978,-92.14111,206.41681
64.006,96.393295,15.686275,194,8.268428,1454.5,48.466953,28.939499,1060.88,3.9215686,77,1.5686275,203,78.8,0.704307,-10.152641,6.8940043,24.89384,1.0175614,0.02809472,36.218956,0.5410381,45.401806,-92.14124,207.82455
65.008,121.467804,0,194,6.201321,1435.5,47.84558,28.939499,1057.82,3.5294118,77,0,203,78.8,0.5203596,-11.167906,5.40074,19.759874,1.0269995,0.028172337,36.45418,0.537547,45.401638,-92.14137,209.52562
66.005,159.45871,0,194,5.610719,1371.25,45.98147,28.939499,1052.6,3.137255,77,0,203,78.8,0.4523514,-11.457981,3.953732,15.143444,1.0465192,0.028305946,36.971706,0.53002244,45.401478,-92.1415,209.52562
67.010,164.15767,0,194,5.315418,1328.5,44.738728,28.939499,1050.62,3.137255,77,0,203,78.8,0.42049387,-11.603019,3.736759,14.772963,1.0550863,0.028361177,37.20178,0.52674454,45.401325,-92.14163,210.00694
68.026,163.65271,0,194,5.315418,1291.5,42.87461,28.939499,1046.66,3.137255,77,0,203,78.8,0.40738457,-11.603019,3.5921102,14.607951,1.0633594,0.028409734,37.4294,0.5235413,45.40118,-92.14175,209.08083
69.005,125.180786,0,194,5.90602,1265.75,40.389126,28.939499,1042.88,3.5294118,77,0,203,78.8,0.44004282,-11.312943,4.4238405,18.35632,1.076086,0.028510276,37.743797,0.5191803,45.401047,-92.141846,204.65218
70.003,113.24259,0,194,6.201321,1287.5,36.039528,28.939499,1039.64,3.5294118,77,0,203,78.8,0.4606139,-11.167906,4.36357,17.80036,1.0897342,0.028628366,38.06484,0.51480144,45.400913,-92.14194,202.21043
71.003,106.68528,0,194,6.201321,1265.75,34.796787,28.939499,1036.76,3.5294118,77,0,203,78.8,0.4606139,-11.167906,4.472057,18.556387,1.0953481,0.028682739,38.188408,0.5131357,45.40079,-92.14199,194.84302
72.007,92.10827,0,194,6.496622,1265.5,30.44719,28.939499,1034.6,3.5294118,77,0,203,78.8,0.47945586,-11.022868,4.532327,18.810188,1.1076237,0.028812883,38.44196,0.5097512,45.400673,-92.14204,186.78804
73.007,85.72924,0,194,6.201321,1247.5,27.961704,28.939499,1032.62,3.5294118,77,0,203,78.8,0.45274323,-11.167906,4.472057,18.827854,1.1129878,0.02887163,38.54953,0.5083288,45.40057,-92.142075,192.62999
74.007,76.14588,23.921568,194,9.744933,1288.25,24.233477,28.939499,1030.1,24.313726,77,12.54902,203,78.8,0.69922596,-9.427453,4.36357,17.789997,1.1231565,0.029005328,38.722424,0.5060591,45.40048,-92.142105,192.62999
75.006,10.971413,45.882355,194,21.852274,1772,23.612104,28.939499,1029.56,12.54902,77,12.941176,201.2,78.8,1.6240612,-3.4809058,29.508343,87.46114,1.1277682,0.029407749,38.349354,0.51098216,45.400383,-92.142136,192.62999
76.000,8.286774,60,194,28.644197,1866.5,24.854847,28.939499,1028.3,21.568628,77,6.6666665,201.2,78.8,2.9282353,-0.14503774,41.12428,115.71892,1.133838,0.030159827,37.594315,0.52124465,45.40028,-92.14219,199.71823
76.995,9.704764,72.54902,194,31.006605,1862.5,27.340332,28.939499,1026.86,68.62745,77,30.19608,201.2,78.8,3.1116035,1.0152642,38.627045,108.92542,1.144783,0.031163419,36.734837,0.5334401,45.40019,-92.14229,214.74939
78.003,6.24387,65.4902,194,37.798527,2531.5,27.961704,28.939499,1026.5,68.62745,77,27.843138,201.2,78.8,4.0614095,4.351132,61.401993,127.39095,1.1496675,0.03196487,35.966595,0.5448343,45.400116,-92.142426,230.81667
79.002,3.387007,89.411766,194,54.630684,2961,32.932674,28.939499,1025.42,68.62745,77,20.784313,201.2,78.8,8.689184,12.618283,133.31639,236.47173,1.1610562,0.035015848,33.15802,0.5909833,45.40004,-92.14259,236.81874
80.006,3.8637645,85.882355,194,46.952858,2975,37.903645,28.939499,1025.06,24.313726,77,17.254902,201.2,78.8,8.020585,8.847302,134.50641,237.45978,1.1697996,0.037276413,31.381763,0.6244338,45.399952,-92.14279,238.02731
81.007,6.6714945,68.62745,194,38.09383,3051.75,42.253242,28.939499,1025.42,17.254902,77,10.588235,201.2,78.8,6.5753946,4.49617,86.837944,149.44957,1.1838102,0.039551117,29.931147,0.65469706,45.399857,-92.143005,238.42758
82.007,15.0613575,26.27451,192.2,15.650953,2545.25,44.117355,28.939499,1025.78,10.980392,77,5.098039,201.2,80.6,2.755468,-6.526698,40.162247,82.87463,1.190994,0.040019367,29.76044,0.65845245,45.399757,-92.14323,237.78677
83.004,22.225327,31.37255,192.2,18.013361,1940.75,45.98147,28.939499,1026.32,9.019608,77,7.0588236,201.2,80.6,2.6450312,-5.3663964,28.366604,76.76651,1.2047808,0.0406446,29.64184,0.661087,45.39966,-92.143456,237.3575
84.006,16.73575,45.098038,192.2,22.738176,1545,46.60284,28.939499,1026.68,8.627451,77,0,201.2,80.6,2.1965768,-3.0457926,38.180344,129.79124,1.2214816,0.041704446,29.289001,0.669051,45.399555,-92.143684,237.03752
85.005,64.36945,16.862745,192.2,10.630836,1455.25,47.22421,28.939499,1026.5,7.45098,77,9.019608,201.2,80.6,0.9475486,-8.99234,10.059063,36.30396,1.2303094,0.041839585,29.40539,0.6664028,45.399452,-92.143906,237.67813
86.003,54.096825,19.215687,192.2,11.81204,1560,47.84558,28.939499,1026.32,4.3137255,77,0,201.2,80.6,1.0160338,-8.412189,12.126702,40.827446,1.2496592,0.042494632,29.40746,0.66635597,45.399345,-92.14414,236.39757
86.997,106.81115,14.509804,192.2,7.087224,1453.75,47.84558,28.939499,1025.96,3.5294118,77,0,201.2,80.6,0.6378321,-10.732793,6.141832,22.189232,1.2573553,0.042568564,29.537178,0.6634295,45.39924,-92.14437,236.03223
88.009,150.46509,0,192.2,5.90602,1408.75,47.22421,28.939499,1025.42,3.137255,77,0,201.2,80.6,0.495325,-11.312943,4.3033,16.043598,1.2678406,0.042636983,29.735703,0.6590002,45.39913,-92.14459,236.03223
89.007,166.43764,0,192.2,5.315418,1342.75,45.360096,28.939499,1024.88,3.137255,77,0,201.2,80.6,0.43199325,-11.603019,3.736759,14.616184,1.2777982,0.04269771,29.926622,0.65479606,45.399033,-92.14479,234.23167
90.005,159.67348,0,192.2,5.315418,1296,42.253242,28.939499,1024.16,3.137255,77,0,203,80.6,0.40201822,-11.603019,3.6282725,14.703779,1.2977362,0.042820904,30.306137,0.64659625,45.398933,-92.145,233.97807
91.005,159.98286,0,192.2,5.610719,1291.5,41.63187,28.939499,1023.98,3.137255,77,0,203,80.6,0.41949725,-11.457981,3.5680022,14.509912,1.3052878,0.042868022,30.448988,0.6435628,45.398834,-92.14519,233.97807
92.007,125.73622,0,192.2,5.610719,1317.75,41.010498,28.939499,1023.44,3.5294118,77,0,203,80.6,0.4241098,-11.457981,4.472057,17.824131,1.3219848,0.042985804,30.753984,0.6371803,45.398735,-92.14538,233.83818
93.013,136.39806,0,192.2,6.496622,1336.5,41.010498,28.939499,1023.26,7.0588236,77,6.27451,203,80.6,0.49388546,-11.022868,4.122489,16.200357,1.3296652,0.043040883,30.893072,0.6343116,45.398636,-92.14557,233.61684
94.006,37.956173,49.411766,192.2,18.899263,1383,41.010498,28.939499,1023.26,18.039215,77,9.411765,203,80.6,1.457201,-4.931283,14.814442,56.25967,1.336799,0.043236174,30.918531,0.6337893,45.398537,-92.14576,233.65636
95.011,31.59358,36.07843,192.2,18.899263,1595.75,42.253242,28.939499,1022.72,4.7058825,77,3.137255,203,80.6,1.7177854,-4.931283,18.337234,60.353584,1.3548387,0.044084992,30.732426,0.63762736,45.398434,-92.14596,232.96516
96.020,54.62217,29.019608,192.2,12.993244,1428,42.253242,28.939499,1022.72,4.7058825,77,2.745098,203,80.6,1.1961566,-7.832038,10.606296,39.00943,1.3625906,0.044218842,30.814703,0.6359248,45.398327,-92.14615,232.08575
97.008,101.73669,14.509804,194,7.677826,1336.25,42.253242,28.939499,1022.54,3.9215686,77,0,201.2,80.6,0.6325168,-10.442718,5.6944933,22.382132,1.3704108,0.044295833,30.93769,0.6333968,45.398224,-92.14634,234.50502
98.005,44.922268,30.980392,194,16.241554,1339.25,41.63187,28.939499,1022.36,9.803922,77,6.6666665,201.2,80.6,1.2382274,-6.236623,12.706821,49.832115,1.3899323,0.044622008,31.14903,0.62909937,45.398117,-92.14653,234.61508
99.034,26.019957,61.960785,194,26.87239,1399,41.63187,28.939499,1022.36,8.627451,77,0,201.2,80.6,2.076221,-1.0152642,21.937746,82.35848,1.3980407,0.044930108,31.115898,0.6297692,45.398014,-92.14673,234.61508
100.005,44.807293,38.82353,194,18.308662,1414,42.253242,28.939499,1022.18,7.45098,77,7.0588236,201.2,80.6,1.4776784,-5.221359,12.929567,48.025143,1.4061606,0.045101833,31.17746,0.6285257,45.39791,-92.14692,234.53331
101.006,30.067451,61.17647,194,24.805285,1387.75,42.253242,28.939499,1022.18,29.411764,77,8.235294,201.2,80.6,2.0234814,-2.0305283,19.267975,72.92206,1.417739,0.045499984,31.159113,0.6288958,45.39781,-92.14712,234.53331
102.006,23.353556,70.196075,194,27.167692,1486.5,42.253242,28.939499,1022.18,4.3137255,77,3.9215686,201.2,80.6,2.1750517,-0.87022644,24.807308,87.64937,1.4257908,0.045828566,31.111399,0.62986034,45.397713,-92.147316,234.21352
103.007,56.069523,36.862743,194,13.583846,1342.5,42.253242,28.939499,1022,8.627451,77,5.882353,201.2,80.6,1.1649125,-7.541962,10.33251,40.422726,1.4389716,0.046089128,31.2215,0.6276391,45.397614,-92.147514,234.21352
104.009,42.10107,36.47059,194,18.899263,1455.5,41.63187,28.939499,1022,11.372549,77,5.882353,201.2,80.6,1.481733,-4.931283,13.558307,48.924603,1.4612916,0.04670633,31.286798,0.6263292,45.397514,-92.14771,234.21352
105.006,38.50255,35.686275,194,18.603964,1362.25,41.63187,28.939499,1022,3.9215686,77,1.9607843,201.2,78.8,1.562152,-5.0763206,14.825492,57.15923,1.4687581,0.04690147,31.315825,0.62574863,45.397415,-92.1479,234.17949
106.007,104.51483,14.509804,194,7.677826,1344.5,41.010498,28.939499,1022,5.490196,77,7.45098,201.2,78.8,0.6033936,-10.442718,5.3800926,21.016628,1.479396,0.047002807,31.474628,0.62259144,45.39732,-92.148094,233.9912
107.003,41.87445,57.2549,194,21.852274,1357.75,41.010498,28.939499,1022,25.490196,77,0,201.2,78.8,1.6949741,-3.4809058,13.428225,51.943695,1.4865948,0.04717165,31.51458,0.6218022,45.39722,-92.148285,233.87787
108.003,94.05328,15.686275,194,7.973127,1337,40.389126,28.939499,1022,3.9215686,77,2.745098,201.2,78.8,0.6744384,-10.297679,5.887937,23.129477,1.5055412,0.047495764,31.698433,0.6181957,45.397125,-92.148476,233.9725
109.004,104.4678,17.254902,194,7.973127,1288.25,39.767757,28.939499,1022,7.8431373,77,5.490196,201.2,78.8,0.61498666,-10.297679,5.2194085,21.279196,1.5121399,0.047561284,31.793505,0.61634713,45.39703,-92.14867,234.41403
110.006,51.95332,33.72549,194,15.946254,1314.75,39.767757,28.939499,1022,8.627451,77,4.7058825,201.2,78.8,1.2200838,-6.3816605,10.4951935,41.925797,1.5283448,0.04795886,31.867832,0.6149096,45.39694,-92.14885,234.3211
111.007,38.56376,27.058823,194,16.241554,1315,39.767757,28.939499,1022,6.6666665,77,4.3137255,201.2,78.8,1.2319027,-6.236623,14.139185,56.471935,1.5356464,0.0481414,31.898663,0.6143152,45.396843,-92.14904,234.52036
112.006,40.412395,39.215687,194,17.127459,1302.25,39.767757,28.939499,1022,11.764706,77,1.1764706,201.2,78.8,1.2993444,-5.8015094,13.492398,54.416283,1.5421509,0.048300464,31.928284,0.61374533,45.39675,-92.14922,234.98506
