Time (sec), Instant fuel economy (MPG), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Engine oil temperature (°F), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg)
20.009,0,35.686275,89.6,13.288545,997.25,0,5.490196,86,0,89.6,89.6,1.1967018,-8.122113,9.509702,50.08376,0,0,44.860527,-93.3419
21.005,0,38.039215,89.6,13.288545,990,0,5.490196,86,0,89.6,89.6,0.7645169,-8.122113,8.585897,45.549603,0,0,44.86053,-93.341896
22.007,1.0528561,37.2549,89.6,12.993244,977.5,0.6213712,5.490196,86,0,89.6,89.6,0.7420931,-8.267151,8.091979,43.478252,0.00040053893,0.0468444,44.86053,-93.341896
23.001,1.8953236,31.764706,89.6,16.241554,1354.5,3.1068559,5.490196,86,0,89.6,89.6,0.9721232,-6.671736,22.475554,87.14961,0.0016743438,0.18650208,44.86052,-93.341896
24.006,2.26099,67.05882,89.6,26.87239,1699.75,4.9709697,10.980392,86,4.3137255,89.6,89.6,2.0998628,-1.4503773,30.144989,93.14599,0.0027207066,0.28866306,44.860527,-93.34187
25.001,6.604271,42.35294,89.6,17.127459,1482.75,6.835083,11.764706,86,5.098039,89.6,89.6,1.6795138,-6.236623,14.1903,50.264076,0.0046045273,0.47363272,44.860508,-93.34191
26.019,4.3809295,49.80392,89.6,21.556973,1838.75,7.4564543,12.156863,86,5.490196,89.6,89.6,1.8440018,-4.0610566,23.336662,66.65767,0.006070537,0.60467553,44.8605,-93.341965
27.015,4.3809295,49.80392,89.6,21.556973,1838.75,7.4564543,12.156863,86,5.490196,89.6,89.6,1.8440018,-4.0610566,23.336662,66.65767,0.006070537,0.60467553,44.860477,-93.34202
28.015,5.185874,37.64706,89.6,16.241554,1636.75,9.320568,7.0588236,86,0,89.6,89.6,1.7228835,-6.671736,24.642971,79.07602,0.0080046905,0.7696344,44.86046,-93.342094
29.013,5.185874,37.64706,89.6,16.241554,1636.75,9.320568,7.0588236,86,0,89.6,89.6,1.7228835,-6.671736,24.642971,79.07602,0.0080046905,0.7696344,44.860443,-93.342155
30.013,5.185874,37.64706,89.6,16.241554,1636.75,9.320568,7.0588236,86,0,89.6,89.6,1.7228835,-6.671736,24.642971,79.07602,0.0080046905,0.7696344,44.860428,-93.342224
31.018,8.691501,45.098038,102.2,15.355652,1627.5,10.563311,6.6666665,86,3.9215686,91.4,89.6,1.4499607,-7.106849,16.66395,53.77631,0.013759127,1.2386786,44.86042,-93.3423
32.009,16.85171,22.745098,102.2,10.040234,1438,11.806052,5.490196,86,3.9215686,91.4,89.6,0.94269335,-9.717528,9.605797,35.083958,0.024093943,2.0535564,44.860405,-93.34237
33.008,12.252746,41.568626,102.2,15.355652,1523,11.806052,12.156863,86,5.490196,91.4,89.6,1.2738924,-7.106849,13.211251,45.559414,0.028670134,2.3777509,44.86039,-93.342445
34.009,9.423296,21.17647,102.2,13.583846,1721.25,11.806052,5.882353,86,0,91.4,89.6,1.193516,-7.9770756,17.178076,52.416092,0.031146852,2.5238717,44.860382,-93.342514
35.064,11.139321,29.80392,102.2,14.174448,1580.5,12.4274235,10.196078,86,7.0588236,91.4,89.6,1.2216938,-7.6870003,15.296604,50.831696,0.036596395,2.8763735,44.86037,-93.3426
36.018,6.6396427,27.450981,102.2,16.241554,1898,12.4274235,7.45098,86,0,91.4,89.6,1.4809067,-6.671736,25.663097,71.01448,0.039388742,2.9861863,44.860367,-93.34267
37.018,18.652262,21.17647,102.2,9.154331,1503,13.048795,5.490196,86,0,91.4,89.6,1.0023708,-10.152641,9.592053,33.51866,0.042146776,3.1643622,44.860367,-93.34275
38.018,19.711273,25.882353,102.2,10.335535,1135.5,13.048795,5.882353,86,0,91.4,89.6,0.89618474,-9.572491,9.076708,41.983177,0.044962198,3.339596,44.860367,-93.34283
39.015,19.284855,24.705883,102.2,10.630836,1273,12.4274235,5.882353,86,0,91.4,89.6,0.69640225,-9.427453,8.835627,36.45382,0.047578868,3.4970968,44.860367,-93.3429
40.011,17.523718,24.705883,102.2,10.630836,1251.75,11.184682,5.490196,86,0,93.2,87.8,0.780731,-9.427453,8.751248,36.71863,0.05100358,3.691016,44.86037,-93.342964
41.010,15.750322,26.666666,102.2,10.630836,1195.75,10.563311,5.490196,86,0,93.2,87.8,0.7676984,-9.427453,9.195667,40.390285,0.05452565,3.8898952,44.86037,-93.34302
42.014,15.167167,25.882353,102.2,10.630836,1180.25,9.320568,5.490196,86,0,93.2,87.8,0.73335356,-9.427453,8.425789,37.494766,0.056590285,3.9991424,44.86037,-93.34307
43.017,11.91219,28.62745,102.2,11.221438,1129,7.4564543,7.45098,86,7.0588236,93.2,87.8,0.74544924,-9.137378,8.582492,39.92579,0.060293376,4.171648,44.86037,-93.34312
44.007,4.8002906,65.4902,102.2,24.805285,1746,7.4564543,12.54902,86,0,93.2,87.8,1.6156368,-2.4656415,21.297934,64.065956,0.061830793,4.1838183,44.86037,-93.343155
45.019,13.356457,19.607843,102.2,9.449632,1442.75,8.077826,5.490196,86,0,93.2,87.8,0.9518417,-10.007604,8.292316,30.186924,0.06360401,4.266026,44.86037,-93.34321
46.001,3.6821823,40.784313,102.2,23.033478,2198.5,9.320568,13.725491,86,7.8431373,93.2,87.8,2.3187854,-3.335868,34.706413,82.91199,0.067694135,4.290694,44.86037,-93.343254
47.017,9.379819,25.09804,102.2,15.060351,1979.75,11.184682,11.372549,86,5.490196,93.2,87.8,1.9101487,-7.251887,16.349401,43.373608,0.069817424,4.3600535,44.86037,-93.34332
48.016,15.212772,23.529411,109.4,13.288545,1699,12.4274235,7.8431373,86,5.490196,95,87.8,1.5177261,-8.122113,11.2007065,34.624706,0.07241625,4.47653,44.86037,-93.3434
49.024,5.53746,48.627453,109.4,27.462994,2408,13.048795,21.17647,86,9.019608,95,87.8,2.6918252,-1.1603019,32.309666,70.47094,0.07692687,4.5300283,44.86038,-93.34347
50.019,4.867999,37.64706,109.4,24.214682,2398.75,14.291537,15.686275,86,9.411765,95,87.8,3.3638828,-2.755717,40.253265,88.13536,0.07961202,4.5411325,44.860374,-93.34356
51.043,6.150627,36.07843,109.4,24.214682,2377.5,18.019764,14.90196,86,9.019608,95,87.8,3.350961,-2.755717,40.17005,88.73928,0.08501389,4.619786,44.860374,-93.34367
52.010,6.9895673,39.215687,109.4,21.556973,2268,19.883879,12.156863,86,7.0588236,95,87.8,2.9567454,-4.0610566,39.005287,90.326355,0.088557385,4.6829057,44.86038,-93.343796
53.020,17.090368,32.156864,109.4,14.469749,1724.75,22.369364,7.0588236,86,0,95,87.8,1.5942012,-7.541962,17.946297,54.649067,0.09846541,5.024939,44.860374,-93.34394
54.022,37.584103,18.82353,109.4,27.462994,1966.75,22.369364,14.90196,86,8.627451,95,87.8,2.7326224,-1.1603019,8.1606,21.792496,0.10325242,5.236913,44.86037,-93.34407
55.021,13.592114,23.529411,109.4,14.469749,1950,22.990734,5.882353,86,0,95,87.8,1.641783,-7.541962,23.192015,62.465168,0.10796436,5.3761983,44.860367,-93.34421
56.016,41.33318,17.647058,109.4,7.973127,1422.75,23.612104,4.7058825,86,0,95,87.8,0.8969514,-10.732793,7.8326473,28.91439,0.113825,5.6287436,44.86036,-93.344345
57.018,52.247307,16.862745,109.4,8.85903,1405.75,22.369364,7.0588236,86,3.5294118,96.8,87.8,0.52973795,-10.297679,5.870328,21.93251,0.12576991,6.1483736,44.860355,-93.34448
58.011,32.252476,35.686275,109.4,23.62408,1909.75,21.747992,9.411765,86,0,96.8,87.8,1.9158813,-3.0457926,9.245465,25.426485,0.13043693,6.3322926,44.86034,-93.344604
59.012,29.044296,23.921568,109.4,10.630836,1443.5,22.369364,6.27451,86,0,96.8,87.8,1.1712499,-9.427453,10.560036,38.42224,0.13527389,6.5141115,44.860332,-93.344734
60.009,37.70983,20.784313,109.4,10.040234,1320,21.747992,3.9215686,86,0,96.8,87.8,0.7023138,-9.717528,7.907464,31.462801,0.14368919,6.844041,44.8603,-93.34486
61.022,44.81458,17.647058,109.4,7.382525,1390,21.747992,4.7058825,86,0,96.8,87.8,0.5621917,-11.022868,6.653842,25.141533,0.14829037,7.0312123,44.860268,-93.34497
62.020,44.81458,17.647058,109.4,7.382525,1390,21.747992,4.7058825,86,0,96.8,87.8,0.5621917,-11.022868,6.653842,25.141533,0.14829037,7.0312123,44.860245,-93.345085
63.012,42.382465,18.039215,109.4,8.268428,1334.75,21.126621,4.7058825,86,0,96.8,87.8,0.6630455,-10.587755,6.834653,26.893702,0.15267737,7.2015715,44.86023,-93.34521
64.020,38.4125,19.215687,109.4,8.268428,1218.25,18.641136,4.7058825,86,0,96.8,87.8,0.61224383,-10.587755,6.653842,28.686008,0.16518766,7.67051,44.86022,-93.345314
65.020,35.851665,19.215687,114.8,7.677826,1250.75,17.398394,3.9215686,86,0,98.6,87.8,0.5396104,-10.8778305,6.653842,27.94062,0.16885103,7.8025374,44.860218,-93.34541
66.017,40.539074,0,114.8,6.791923,1166,14.291537,3.9215686,86,0,98.6,87.8,0.49008214,-11.312943,4.8336787,21.77275,0.17383695,7.988287,44.860226,-93.3455
67.015,35.142868,0,114.8,7.087224,1086.5,12.4274235,3.9215686,86,0,98.6,87.8,0.4767386,-11.167906,4.8486023,23.438019,0.17624019,8.069716,44.86023,-93.345566
68.045,24.240885,19.607843,114.8,7.677826,1021.25,8.699197,3.9215686,86,0,98.6,87.8,0.48125318,-10.8778305,4.920433,25.304941,0.17831956,8.136267,44.860233,-93.345604
69.026,15.983174,24.313726,114.8,8.268428,874,5.592341,3.9215686,86,0,98.6,87.8,0.48714766,-10.587755,4.7973704,28.828754,0.17954195,8.1636505,44.860233,-93.34562
70.009,5.0899744,100,114.8,28.348896,1140,3.1068559,68.62745,86,14.117647,98.6,87.8,1.4293981,-0.7251887,8.369089,38.55737,0.18032208,8.143538,44.860237,-93.345634
71.005,4.042257,41.960785,114.8,24.805285,2353,9.320568,30.19608,86,14.90196,98.6,87.8,2.9593773,-2.4656415,31.614847,70.56726,0.18361151,7.88031,44.86022,-93.34567
72.004,2.504029,60.784313,114.8,34.254917,2989.25,11.806052,23.921568,86,14.509804,98.6,87.8,4.649973,2.175566,64.64546,113.58209,0.18617284,7.666097,44.860233,-93.3457
73.010,2.6382883,66.666664,114.8,38.09383,3126.75,16.777021,21.960785,86,14.117647,98.6,87.8,6.569351,4.0610566,87.18972,146.45567,0.19026436,7.3731437,44.86039,-93.34568
74.016,3.1511598,70.98039,114.8,39.275032,3039.75,21.126621,18.431372,86,10.980392,100.4,86,7.0846,4.6412077,91.924706,158.8285,0.19442897,7.135728,44.8605,-93.345695
75.025,6.119614,54.901962,114.8,31.892508,2591,25.47622,17.647058,86,10.588235,100.4,86,5.592837,1.0152642,57.07995,115.7045,0.20107846,7.097489,44.86062,-93.34568
76.018,6.8568587,49.019608,114.8,30.711304,2546.5,30.44719,17.254902,86,10.196078,100.4,86,4.628712,0.43511322,60.882805,125.56975,0.2175991,7.088033,44.86075,-93.34567
77.021,8.477655,20.392157,114.8,12.993244,1988.5,31.68993,5.490196,86,4.7058825,100.4,86,1.9088284,-8.267151,51.25287,135.3713,0.22314833,7.1028733,44.860886,-93.345665
78.019,14.861853,41.568626,114.8,23.62408,2018,32.932674,10.980392,86,0,100.4,86,2.710105,-3.0457926,30.382723,79.07507,0.23137529,7.2371445,44.861027,-93.345665
79.022,38.465343,18.82353,114.8,12.993244,1741.75,32.932674,12.54902,82.4,7.8431373,100.4,86,1.5126706,-8.267151,11.73897,35.39796,0.23937641,7.443671,44.86117,-93.345665
80.017,15.129209,35.294117,114.8,21.852274,2019.75,32.932674,12.54902,82.4,7.0588236,100.4,86,2.1957762,-3.916019,29.845814,77.6104,0.24709295,7.552917,44.86131,-93.34566
81.015,16.622473,38.039215,114.8,23.62408,2040.5,33.554043,13.333333,82.4,0,100.4,86,2.7526953,-3.0457926,27.677185,71.23926,0.2554575,7.7005315,44.86145,-93.34566
82.004,36.51631,16.470589,114.8,9.449632,1657,33.554043,5.490196,82.4,0,100.4,86,1.11239,-10.007604,12.598842,39.93394,0.26400307,7.8999496,44.861595,-93.34566
83.014,86.55381,15.686275,122,7.087224,1620,33.554043,5.882353,82.4,4.3137255,104,86,0.67749214,-11.167906,5.3153434,17.232584,0.2707855,8.081297,44.861736,-93.34565
84.015,75.46833,0,122,6.201321,1507.25,32.311302,3.5294118,82.4,0,104,86,0.6119457,-11.603019,5.870328,20.45555,0.28975448,8.546708,44.861862,-93.34565
85.013,105.3985,0,122,5.315418,1244.5,31.68993,3.5294118,82.4,0,104,86,0.4621983,-12.038133,4.122489,17.397974,0.29638007,8.72808,44.861996,-93.34565
86.017,97.622925,0,122,6.791923,997.25,31.06856,3.137255,82.4,0,104,86,0.4876332,-11.312943,4.36357,22.981163,0.3023174,8.887006,44.86212,-93.34565
87.012,117.00239,0,122,5.90602,1150.75,30.44719,3.137255,82.4,0,104,86,0.33978528,-11.748056,3.5680022,16.284641,0.309988,9.094739,44.86224,-93.34565
88.006,99.09997,0,122,5.315418,1264.25,29.204447,3.137255,82.4,0,104,86,0.38944554,-12.038133,4.040621,16.786077,0.3225413,9.430133,44.86236,-93.34565
89.013,97.95456,0,122,5.020117,1220,28.583075,3.137255,82.4,0,104,86,0.36614442,-12.18317,4.000893,17.223886,0.32862183,9.591286,44.862473,-93.34565
90.015,101.867615,0,122,5.020117,1155.75,27.961704,3.137255,82.4,0,104,86,0.353329,-12.18317,3.7635713,17.102922,0.33413833,9.737164,44.862576,-93.34566
91.018,94.31926,0,122,5.315418,1045,26.718962,3.137255,82.4,0,105.8,87.8,0.3544108,-12.038133,3.8841128,19.52134,0.34024152,9.895562,44.862686,-93.34566
92.016,75.90939,26.666666,122,7.973127,914,22.369364,3.9215686,82.4,0,105.8,87.8,0.44514087,-10.732793,4.040459,23.217669,0.35216463,10.201383,44.862785,-93.345665
93.009,49.01566,35.686275,122,9.744933,806.25,19.262506,3.9215686,82.4,0,105.8,87.8,0.51384324,-9.862566,5.3882856,35.100636,0.3567131,10.305486,44.86286,-93.34564
94.016,41.58943,27.058823,122,9.449632,1009.5,16.155651,3.9215686,82.4,0,105.8,87.8,0.43953174,-10.007604,5.326159,27.710342,0.3599412,10.375456,44.86292,-93.34564
95.036,31.672123,21.568628,122,8.85903,914.5,12.4274235,4.3137255,82.4,0,105.8,87.8,0.5159387,-10.297679,5.3799295,30.897757,0.363224,10.437827,44.86296,-93.34564
96.019,17.608353,31.37255,122,10.335535,871.25,6.835083,3.9215686,82.4,0,105.8,87.8,0.47239015,-9.572491,5.32228,32.084034,0.36654407,10.482392,44.862988,-93.34564
97.026,14.246402,27.058823,122,9.744933,923.5,5.592341,4.3137255,82.4,0,105.8,87.8,0.48980957,-9.862566,5.3822155,30.609642,0.3678045,10.494472,44.863003,-93.34564
98.018,9.171951,41.568626,122,10.926137,736.75,3.7282271,4.3137255,82.4,0,105.8,87.8,0.5821155,-9.282415,5.573311,39.73079,0.36863485,10.491214,44.863014,-93.34564
99.026,5.3474565,48.627453,125.6,13.583846,735.5,2.4854848,4.3137255,82.4,0,105.8,87.8,0.5773624,-7.9770756,6.372891,45.508015,0.36910027,10.478549,44.86302,-93.34564
100.023,0,42.35294,125.6,13.583846,719,0,3.5294118,82.4,0,105.8,87.8,0.5763828,-7.9770756,5.6421647,41.21459,0.36910027,10.434649,44.863014,-93.34564
101.004,0,37.2549,125.6,12.402642,717.75,0,3.5294118,82.4,0,105.8,87.8,0.51445657,-8.557226,4.7700887,34.904972,0.36910027,10.41117,44.863014,-93.34564
102.007,0,34.509804,125.6,11.81204,708.75,0,3.5294118,82.4,0,105.8,87.8,0.48552924,-8.847302,4.72265,34.996674,0.36910027,10.368702,44.863014,-93.34564
103.011,0,33.72549,125.6,11.516739,697,0,3.5294118,82.4,0,105.8,87.8,0.47089946,-8.99234,4.4810824,33.766357,0.36910027,10.346158,44.86301,-93.34564
104.005,0,36.862743,125.6,11.81204,687.75,0,3.5294118,82.4,0,105.8,87.8,0.47496685,-8.847302,4.251593,32.46797,0.36910027,10.328088,44.863007,-93.34564
105.008,0,35.686275,125.6,11.516739,685.25,0,3.5294118,82.4,0,105.8,87.8,0.4569469,-8.99234,4.1308093,31.660673,0.36910027,10.304702,44.863007,-93.34564
106.007,0,34.509804,125.6,11.516739,686.5,0,3.5294118,82.4,0,105.8,87.8,0.45528588,-8.99234,4.372377,33.451157,0.36910027,10.285774,44.863003,-93.34564
107.018,0,34.509804,125.6,11.516739,686.5,0,3.5294118,82.4,0,105.8,87.8,0.45528588,-8.99234,4.372377,33.451157,0.36910027,10.285774,44.863003,-93.34564
108.006,0,33.333332,125.6,11.516739,679.5,0,5.098039,82.4,0,105.8,87.8,0.45611638,-8.99234,4.191201,32.395382,0.36910027,10.250317,44.863003,-93.34564
109.010,0,33.333332,125.6,11.516739,679.5,0,5.098039,82.4,0,105.8,87.8,0.45611638,-8.99234,4.191201,32.395382,0.36910027,10.250317,44.863003,-93.34564
110.024,0,33.333332,125.6,11.516739,679.5,0,5.098039,82.4,0,105.8,87.8,0.45611638,-8.99234,4.191201,32.395382,0.36910027,10.250317,44.863003,-93.34564
111.028,0,43.52941,125.6,14.469749,754.75,0,4.3137255,82.4,0,105.8,87.8,0.56722593,-7.541962,6.2566056,43.538124,0.36910027,10.174594,44.863003,-93.34564
112.006,0,43.52941,125.6,14.469749,754.75,0,4.3137255,82.4,0,105.8,87.8,0.56722593,-7.541962,6.2566056,43.538124,0.36910027,10.174594,44.863003,-93.34564
113.004,0,46.27451,125.6,14.174448,731.25,0,4.3137255,82.4,0,105.8,87.8,0.61718434,-7.6870003,5.8217835,41.814243,0.36910027,10.0817,44.863003,-93.34564
114.007,0,46.27451,125.6,14.174448,731.25,0,4.3137255,82.4,0,105.8,87.8,0.61718434,-7.6870003,5.8217835,41.814243,0.36910027,10.0817,44.863003,-93.34564
115.024,0,44.313725,125.6,13.879147,718.75,0,4.3137255,82.4,0,105.8,87.8,0.58550996,-7.832038,5.8207154,42.533646,0.36910027,10.0151,44.863003,-93.34564
116.015,0,44.313725,125.6,13.879147,718.75,0,4.3137255,82.4,0,105.8,87.8,0.58550996,-7.832038,5.8207154,42.533646,0.36910027,10.0151,44.863003,-93.34564
117.004,0,44.313725,125.6,14.174448,714.25,0,4.3137255,82.4,0,105.8,87.8,0.5877459,-7.6870003,5.4825826,40.31522,0.36910027,9.952409,44.863003,-93.34564
118.014,0,44.313725,125.6,14.174448,714.25,0,4.3137255,82.4,0,105.8,87.8,0.5877459,-7.6870003,5.4825826,40.31522,0.36910027,9.952409,44.863003,-93.34564
119.022,0,41.960785,125.6,13.879147,704.25,0,4.3137255,82.4,0,105.8,87.8,0.5718981,-7.832038,5.6285295,41.976105,0.36910027,9.884598,44.863003,-93.34564
120.023,0,41.960785,125.6,13.879147,704.25,0,4.3137255,82.4,0,105.8,87.8,0.5718981,-7.832038,5.6285295,41.976105,0.36910027,9.884598,44.863003,-93.34564
121.014,0,41.960785,125.6,13.879147,704.25,0,4.3137255,82.4,0,105.8,87.8,0.5718981,-7.832038,5.6285295,41.976105,0.36910027,9.884598,44.863003,-93.34564
122.049,0,46.666668,125.6,14.174448,705.25,0,3.9215686,82.4,0,105.8,87.8,0.5730267,-7.6870003,5.6889215,42.366337,0.36910027,9.769027,44.863003,-93.34564
124.021,0,42.7451,125.6,14.174448,697.25,0,4.3137255,82.4,0,105.8,87.8,0.5662804,-7.6870003,5.4835887,41.30574,0.36910027,9.720896,44.863003,-93.34564
125.023,0,42.35294,125.6,14.174448,693.75,0,4.3137255,82.4,0,105.8,87.8,0.5701646,-7.6870003,5.6285295,42.61142,0.36910027,9.699218,44.863003,-93.34564
126.022,0,41.568626,127.4,13.879147,704.25,0,4.3137255,82.4,0,109.4,89.6,0.55548376,-7.832038,5.556059,41.435642,0.36910027,9.678026,44.863003,-93.34564
127.024,0,41.960785,127.4,13.583846,698.75,0,4.3137255,82.4,0,109.4,89.6,0.5518934,-7.9770756,5.4835887,41.21707,0.36910027,9.642915,44.863003,-93.34564
128.020,0,35.686275,127.4,12.402642,689.5,0,3.9215686,82.4,0,109.4,89.6,0.51034236,-8.557226,4.251593,32.385567,0.36910027,9.600444,44.863003,-93.34564
129.019,0,36.07843,127.4,12.107341,730.75,0,3.5294118,82.4,0,109.4,89.6,0.4816024,-8.702264,4.72265,33.94306,0.36910027,9.583944,44.863003,-93.34564
130.019,0,37.2549,127.4,12.107341,714.25,0,3.9215686,82.4,0,109.4,89.6,0.5104147,-8.702264,4.843434,35.61535,0.36910027,9.561702,44.863003,-93.34564
131.011,0,36.07843,127.4,11.81204,705,0,3.5294118,82.4,0,109.4,89.6,0.48672175,-8.847302,4.5414743,33.833103,0.36910027,9.544586,44.863003,-93.34564
132.013,0,35.686275,127.4,11.221438,697.25,0,3.5294118,82.4,0,109.4,89.6,0.45639747,-9.137378,4.5414743,34.20916,0.36910027,9.523408,44.863003,-93.34564
133.015,0,34.509804,127.4,11.221438,686.25,0,3.5294118,82.4,0,109.4,89.6,0.44943824,-9.137378,4.251593,32.53894,0.36910027,9.489434,44.863003,-93.34564
134.017,0,35.686275,127.4,11.81204,678.25,0,3.5294118,82.4,0,109.4,89.6,0.46764132,-8.847302,4.070417,31.519781,0.36910027,9.472771,44.863003,-93.34564
135.023,0,36.862743,127.4,12.402642,671.5,0,4.7058825,82.4,0,109.4,89.6,0.48529926,-8.557226,4.251593,33.25368,0.36910027,9.449904,44.863003,-93.34564
136.016,0,50.19608,127.4,15.650953,741.75,0,4.3137255,82.4,0,109.4,89.6,0.6063068,-6.9618115,6.486095,45.92613,0.36910027,9.426071,44.863003,-93.34564
137.006,0,44.705883,127.4,15.060351,754.75,0,4.3137255,82.4,0,109.4,89.6,0.6444634,-7.251887,6.315839,43.950314,0.36910027,9.398454,44.863003,-93.34564
138.019,0,44.313725,127.4,14.469749,751.75,0,4.3137255,82.4,0,109.4,89.6,0.6300423,-7.541962,6.135822,42.868015,0.36910027,9.375529,44.863003,-93.34564
139.016,0,46.27451,127.4,14.469749,746.25,0,4.3137255,82.4,0,109.4,89.6,0.627538,-7.541962,6.1962137,43.608997,0.36910027,9.350731,44.863003,-93.34564
140.018,0,59.215687,127.4,28.348896,1644.25,0,23.529411,82.4,9.019608,109.4,89.6,1.20861,-0.7251887,26.736649,85.40301,0.36910027,9.196057,44.862995,-93.34566
141.020,1.7048625,57.2549,127.4,29.825401,2010.75,4.3495984,29.019608,82.4,13.725491,109.4,89.6,2.8291745,0,34.981018,91.37102,0.37008128,9.094772,44.863014,-93.34566
142.015,2.139091,49.411766,127.4,29.234798,2418.5,8.077826,16.078432,82.4,10.588235,109.4,89.6,3.3912811,-0.29007548,51.777115,112.44129,0.37174997,8.962019,44.863056,-93.345634
143.023,4.1304517,36.47059,129.2,22.442877,2220.75,12.4274235,13.725491,82.4,8.235294,111.2,89.6,3.1313398,-3.6259434,41.253063,97.564224,0.3743811,8.894909,44.86313,-93.34563
144.017,6.441056,39.60784,129.2,21.852274,2016,16.155651,10.588235,82.4,4.3137255,111.2,89.6,2.7996383,-3.916019,34.39062,89.59496,0.38069716,8.831275,44.863205,-93.34563
145.010,44.84406,16.862745,129.2,7.973127,1085.5,18.019764,5.098039,82.4,4.7058825,111.2,89.6,0.7284855,-10.732793,5.509559,26.657602,0.3880765,8.94062,44.863285,-93.34563
146.010,5.2858224,52.156864,129.2,25.691187,2020.75,17.398394,14.117647,82.4,5.098039,111.2,89.6,1.608865,-2.0305283,45.130405,117.29803,0.39128017,8.892579,44.863358,-93.34563
147.011,7.2244287,41.960785,129.2,24.509983,2174.5,18.641136,15.294118,82.4,9.803922,111.2,89.6,2.8573353,-2.6106794,35.37867,85.450806,0.39565232,8.868468,44.863346,-93.34587
148.015,7.057311,40.784313,129.2,25.395885,2227.25,19.883879,16.862745,82.4,10.588235,111.2,89.6,3.1858726,-2.175566,38.63087,91.09606,0.40015504,8.836818,44.86343,-93.34596
149.013,5.995858,49.80392,129.2,31.597206,2368.5,21.747992,20.784313,82.4,11.764706,111.2,89.6,4.059974,0.87022644,49.73252,110.28111,0.405229,8.794619,44.863464,-93.346085
150.012,6.009848,53.333332,129.2,33.959614,2405.5,23.612104,17.647058,82.4,11.372549,111.2,89.6,4.640254,2.0305283,53.869614,117.617676,0.41093436,8.7361145,44.86352,-93.3462
151.008,10.2865925,33.333332,129.2,23.32878,2160.5,26.09759,13.333333,82.4,7.45098,111.2,89.6,3.2374494,-3.1908302,34.78576,84.56318,0.41806704,8.744394,44.863586,-93.34633
152.009,7.8883314,52.156864,129.2,34.254917,2437.5,28.583075,24.705883,82.4,15.294118,114.8,87.8,4.448896,2.175566,49.6817,107.04981,0.43347633,8.765012,44.86367,-93.34646
153.012,7.5017796,49.411766,129.2,27.758293,2533,30.44719,9.019608,82.4,0,114.8,87.8,3.9033995,-1.0152642,55.648766,115.386345,0.43948436,8.739821,44.863777,-93.346565
