Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Ignition timing advance for #1 cylinder (deg), Mass air flow rate (lb/min), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
13.251,0.000,23.329,1615.750,0.000,-16.000,2.872,82.400,0.000,89.600,-3.191,26.435,85.928,0.000,0.000,44.861,-93.342,825.629
13.506,0.000,23.624,1624.250,0.000,-15.500,2.834,82.400,0.000,89.600,-3.046,26.082,84.337,0.000,0.000,44.861,-93.342,825.629
13.751,0.000,23.919,1608.750,0.000,-15.000,2.777,82.400,0.000,89.600,-2.901,25.558,83.440,0.000,0.000,44.861,-93.342,825.629
14.007,0.000,22.738,1595.000,0.000,-15.000,2.514,82.400,0.000,89.600,-3.481,23.135,76.180,0.000,0.000,44.861,-93.342,825.629
14.252,0.000,22.738,1580.000,0.000,-14.000,2.577,82.400,0.000,89.600,-3.481,23.719,78.846,0.000,0.000,44.861,-93.342,825.629
14.500,0.000,23.624,1545.500,0.000,-13.000,2.273,82.400,0.000,89.600,-3.046,20.919,71.089,0.000,0.000,44.861,-93.342,825.629
14.751,0.000,20.080,1599.250,0.000,-13.500,1.801,82.400,0.000,89.600,-4.786,16.572,54.424,0.000,0.000,44.861,-93.342,825.629
15.002,0.000,15.356,1652.500,0.000,-8.500,1.242,82.400,0.000,89.600,-7.107,11.388,36.193,0.000,0.000,44.861,-93.342,825.629
15.251,0.000,10.926,1678.500,0.000,-5.500,0.996,82.400,0.000,89.600,-9.282,9.077,28.401,0.000,0.000,44.861,-93.342,825.629
15.502,0.000,8.564,1660.750,0.000,5.000,0.868,82.400,0.000,89.600,-10.443,7.907,25.007,0.000,0.000,44.861,-93.342,825.629
15.751,0.000,8.564,1652.500,0.000,8.000,0.888,82.400,0.000,89.600,-10.443,8.088,25.707,0.000,0.000,44.861,-93.342,825.629
16.001,0.000,8.268,1630.500,0.000,13.500,0.896,82.400,0.000,89.600,-10.588,8.161,26.287,0.000,0.000,44.861,-93.342,825.629
16.251,0.000,8.268,1530.000,0.000,20.500,0.960,82.400,0.000,89.600,-10.588,8.751,30.041,0.000,0.000,44.861,-93.342,825.629
16.501,0.000,11.221,1313.250,0.000,25.500,1.328,82.400,0.000,89.600,-9.137,12.102,48.401,0.000,0.000,44.861,-93.342,825.629
16.752,1.559,13.289,1052.500,1.243,14.500,1.200,82.400,0.000,89.600,-8.122,10.933,54.557,0.000,0.006,44.861,-93.342,825.629
17.001,2.690,14.470,989.500,1.864,15.000,1.043,82.400,0.000,89.600,-7.542,9.502,50.437,0.000,0.022,44.861,-93.342,825.629
17.251,2.919,14.174,1009.750,1.864,14.500,0.960,82.400,1.176,89.600,-7.687,8.756,45.545,0.000,0.038,44.861,-93.342,825.629
17.500,4.212,13.584,1025.750,2.485,14.500,0.888,82.400,1.569,89.600,-7.977,8.091,41.429,0.000,0.052,44.861,-93.342,825.629
17.752,3.762,13.879,1051.500,3.107,17.500,1.242,82.400,3.529,89.600,-7.832,11.324,56.562,0.001,0.080,44.861,-93.342,825.629
18.001,3.423,15.356,1097.750,3.107,17.000,1.365,82.400,3.529,89.600,-7.107,12.444,59.539,0.001,0.094,44.861,-93.342,825.629
18.251,3.451,17.423,1170.500,3.728,15.500,1.626,82.400,2.745,89.600,-6.092,14.814,66.473,0.001,0.127,44.861,-93.342,825.629
18.501,7.623,15.356,1242.500,4.350,10.500,0.859,82.400,0.000,89.600,-7.107,7.823,33.070,0.001,0.164,44.861,-93.342,825.629
18.752,8.260,13.584,1217.000,4.350,13.000,0.792,82.400,0.000,89.600,-7.977,7.220,31.160,0.002,0.184,44.861,-93.342,825.629
19.002,7.955,11.221,1104.000,3.728,16.000,0.704,82.400,0.000,89.600,-9.137,6.426,30.570,0.002,0.222,44.861,-93.342,825.629
19.252,7.011,10.631,960.750,3.107,15.500,0.665,82.400,0.000,89.600,-9.427,6.076,33.215,0.002,0.250,44.861,-93.342,825.629
19.501,4.940,11.221,905.000,2.485,17.000,0.757,82.400,0.000,89.600,-9.137,6.898,40.033,0.002,0.261,44.861,-93.342,823.321
19.751,3.454,12.107,860.250,1.864,21.500,0.811,82.400,0.000,89.600,-8.702,7.401,45.185,0.002,0.277,44.861,-93.342,823.321
20.002,1.151,12.698,856.000,0.621,21.500,0.811,82.400,0.000,89.600,-8.412,7.401,45.411,0.003,0.284,44.861,-93.342,823.321
20.252,1.064,13.584,861.750,0.621,21.500,0.877,82.400,0.000,89.600,-7.977,8.005,48.788,0.003,0.286,44.861,-93.342,823.321
20.501,0.937,14.174,915.250,0.621,16.000,0.996,82.400,4.314,89.600,-7.687,9.089,52.156,0.003,0.291,44.861,-93.342,823.776
20.751,1.356,18.604,1047.000,1.243,14.500,1.379,82.400,3.922,89.600,-5.511,12.563,63.022,0.003,0.299,44.861,-93.342,823.776
21.002,1.873,18.899,1155.500,1.864,14.000,1.498,82.400,3.922,89.600,-5.366,13.647,62.031,0.003,0.311,44.861,-93.342,823.776
21.251,2.000,18.309,1245.250,1.864,13.500,1.402,82.400,3.529,89.600,-5.656,12.780,53.904,0.003,0.318,44.861,-93.342,823.776
21.501,2.635,19.195,1315.750,3.107,14.500,1.774,82.400,4.314,89.600,-5.221,16.167,64.534,0.003,0.340,44.861,-93.342,823.508
21.752,2.907,19.785,1402.750,3.728,14.000,1.889,82.400,4.314,89.600,-4.931,17.584,65.837,0.003,0.355,44.861,-93.342,823.508
22.001,3.230,19.490,1538.000,4.350,15.000,1.983,82.400,4.706,89.600,-5.076,18.465,63.057,0.004,0.390,44.861,-93.342,823.508
22.252,3.633,18.899,1573.000,4.971,15.500,2.015,82.400,4.314,89.600,-5.366,18.761,62.641,0.004,0.409,44.861,-93.342,823.508
22.502,4.749,16.537,1569.750,5.592,18.000,1.734,82.400,4.314,89.600,-6.527,16.146,54.021,0.004,0.454,44.860,-93.342,825.148
22.752,5.353,16.537,1533.000,6.214,18.000,1.746,82.400,4.314,89.600,-6.527,15.915,54.526,0.005,0.503,44.860,-93.342,825.148
23.001,5.478,16.832,1528.500,6.214,18.000,1.707,82.400,3.922,89.600,-6.382,15.552,53.439,0.005,0.531,44.860,-93.342,825.148
23.251,6.224,16.242,1521.000,6.835,19.500,1.652,82.400,4.314,89.600,-6.672,15.058,51.996,0.006,0.567,44.860,-93.342,825.148
23.501,5.704,17.127,1579.500,7.456,18.500,1.967,82.400,4.314,89.600,-6.237,17.924,59.602,0.006,0.619,44.860,-93.342,824.299
23.752,7.266,15.946,1649.750,7.456,20.000,1.544,82.400,3.529,89.600,-6.817,14.071,44.795,0.007,0.676,44.860,-93.342,824.299
24.002,11.765,12.698,1621.000,8.078,24.500,1.033,82.400,0.000,89.600,-8.412,9.414,30.503,0.007,0.707,44.860,-93.342,824.299
24.251,11.558,10.926,1484.750,8.078,27.500,1.052,82.400,3.529,89.600,-9.282,9.583,33.899,0.008,0.768,44.860,-93.342,824.299
24.502,8.668,11.812,1416.250,8.078,29.000,1.402,82.400,3.922,89.600,-8.847,12.777,47.384,0.008,0.809,44.860,-93.342,823.728
24.751,7.813,15.356,1422.250,8.078,21.000,1.556,82.400,3.922,89.600,-7.107,14.176,52.348,0.009,0.872,44.860,-93.342,823.728
25.001,8.060,16.242,1485.000,8.078,20.500,1.508,82.400,3.922,89.600,-6.672,13.742,48.601,0.009,0.914,44.860,-93.342,823.728
25.251,7.702,15.946,1512.750,8.078,21.500,1.578,82.400,4.314,89.600,-6.817,14.381,49.928,0.010,0.953,44.860,-93.342,823.728
25.502,6.993,16.832,1578.500,8.699,20.000,1.872,82.400,3.922,89.600,-6.382,17.057,56.752,0.011,1.026,44.860,-93.342,823.828
25.752,7.986,16.242,1590.000,8.699,19.500,1.639,82.400,4.314,89.600,-6.672,14.935,49.333,0.011,1.062,44.860,-93.342,823.828
26.001,7.165,16.537,1603.500,8.699,20.500,1.827,82.400,3.922,89.600,-6.527,16.647,54.525,0.012,1.120,44.860,-93.342,823.828
26.252,8.755,15.651,1611.250,9.321,21.000,1.602,82.400,1.569,89.600,-6.962,14.597,47.583,0.012,1.150,44.860,-93.342,823.828
26.506,8.354,13.879,1507.750,9.321,26.000,1.679,82.400,7.059,89.600,-7.832,15.297,53.284,0.013,1.219,44.860,-93.342,824.701
26.752,5.304,19.785,1635.750,9.321,18.000,2.645,82.400,7.843,89.600,-4.931,24.095,77.366,0.014,1.276,44.860,-93.342,824.701
27.001,4.786,22.148,1772.750,9.321,17.500,2.929,82.400,7.451,89.600,-3.771,26.702,79.108,0.014,1.302,44.860,-93.342,824.701
27.251,4.494,22.738,2021.250,9.942,14.000,3.325,82.400,7.059,89.600,-3.481,30.335,78.825,0.015,1.353,44.860,-93.342,824.701
27.508,6.313,17.718,2091.750,10.563,19.000,2.514,82.400,4.706,89.600,-5.947,22.941,57.602,0.016,1.408,44.860,-93.342,824.706
27.752,11.954,13.879,1998.000,10.563,23.000,1.328,82.400,0.000,89.600,-7.832,12.116,31.850,0.017,1.442,44.860,-93.342,824.706
28.002,15.605,9.745,1719.000,11.185,22.500,1.081,82.400,0.784,89.600,-9.863,9.827,30.026,0.017,1.517,44.860,-93.342,824.706
28.251,16.179,9.450,1527.500,11.185,19.000,1.043,82.400,1.569,89.600,-10.008,9.479,32.591,0.018,1.588,44.860,-93.342,824.706
28.501,15.726,9.450,1469.500,11.185,19.500,1.070,82.400,2.353,89.600,-10.008,9.752,34.854,0.019,1.625,44.860,-93.342,824.950
28.751,13.680,10.926,1433.000,11.185,23.000,1.230,82.400,3.137,89.600,-9.282,11.210,41.086,0.020,1.695,44.860,-93.342,824.950
29.002,9.787,14.174,1407.750,11.185,24.500,1.720,82.400,5.490,89.600,-7.687,15.670,58.462,0.021,1.762,44.860,-93.342,824.950
29.252,8.161,16.832,1467.750,11.185,19.000,2.063,82.400,5.882,89.600,-6.382,18.792,67.243,0.021,1.794,44.860,-93.342,824.950
29.501,6.273,22.148,1726.000,11.185,15.500,2.682,82.400,5.490,89.600,-3.771,24.446,74.389,0.022,1.849,44.860,-93.342,824.396
29.751,6.956,20.376,1903.500,11.185,16.000,2.417,82.400,5.098,89.600,-4.641,22.048,60.834,0.023,1.906,44.860,-93.342,824.396
30.002,7.151,18.309,1883.000,11.806,17.000,2.482,82.400,5.098,89.600,-5.656,22.636,63.138,0.023,1.935,44.860,-93.342,824.396
30.252,7.481,18.604,1858.500,12.427,16.500,2.498,82.400,4.706,89.600,-5.511,22.778,64.371,0.025,2.000,44.860,-93.342,824.396
30.510,10.702,15.651,1788.000,12.427,20.000,1.746,82.400,0.784,89.600,-6.962,15.922,46.770,0.026,2.063,44.860,-93.342,823.635
30.752,13.211,14.765,1728.250,13.049,18.500,1.486,82.400,0.000,89.600,-7.397,13.543,41.157,0.026,2.098,44.860,-93.342,823.635
31.001,14.918,12.403,1609.750,13.049,19.000,1.316,82.400,1.569,89.600,-8.557,11.993,39.131,0.027,2.173,44.860,-93.342,823.635
31.252,17.524,11.221,1450.000,13.049,19.000,1.121,82.400,3.137,89.600,-9.137,10.209,36.980,0.028,2.249,44.860,-93.342,823.635
31.501,13.432,12.107,1346.500,13.049,19.500,1.462,82.400,5.490,89.600,-8.702,13.320,51.955,0.029,2.284,44.860,-93.342,823.635
31.751,8.767,17.127,1493.250,13.049,18.000,2.240,82.400,5.882,89.600,-6.237,20.407,71.776,0.030,2.350,44.860,-93.342,824.516
32.001,6.206,22.738,1656.750,12.427,14.500,3.011,82.400,7.059,89.600,-3.481,27.459,87.047,0.031,2.401,44.860,-93.342,824.516
32.252,6.216,23.624,1832.000,13.049,10.500,3.155,82.400,5.882,89.600,-3.046,28.785,82.523,0.031,2.428,44.860,-93.342,824.516
32.501,8.166,18.013,1981.750,13.049,18.000,2.273,82.400,3.137,89.600,-5.802,21.909,58.064,0.033,2.484,44.860,-93.343,825.325
32.751,12.958,13.584,1828.500,13.670,20.500,1.508,82.400,0.000,89.600,-7.977,14.465,41.548,0.034,2.555,44.860,-93.343,825.325
33.001,14.495,12.107,1744.500,13.670,20.000,1.365,82.400,1.569,89.600,-8.702,12.931,38.931,0.034,2.589,44.860,-93.343,825.325
33.251,16.298,10.631,1621.000,13.670,25.000,1.242,82.400,2.353,89.600,-9.427,11.500,37.261,0.035,2.662,44.860,-93.343,825.325
33.506,18.187,11.221,1470.750,13.670,28.500,1.131,82.400,2.745,89.600,-9.137,10.306,36.803,0.037,2.735,44.860,-93.343,825.511
33.751,17.278,11.517,1428.500,13.670,28.000,1.191,82.400,4.706,89.600,-8.992,10.848,39.886,0.037,2.770,44.860,-93.343,825.511
34.001,9.902,16.832,1465.750,13.049,20.000,1.983,82.400,3.922,89.600,-6.382,18.068,64.743,0.038,2.830,44.860,-93.343,825.511
34.252,12.439,16.832,1622.500,13.049,14.500,1.578,82.400,0.000,89.600,-6.382,14.384,46.560,0.039,2.891,44.860,-93.343,825.511
34.501,13.020,15.946,1647.250,13.049,16.000,1.508,82.400,0.000,89.600,-6.817,13.742,43.814,0.040,2.922,44.860,-93.343,826.578
34.751,17.691,12.107,1525.000,13.049,19.000,1.110,82.400,0.000,89.600,-8.702,10.113,34.829,0.041,2.987,44.860,-93.343,826.578
35.002,19.005,10.631,1410.250,13.049,18.500,1.033,82.400,0.000,89.600,-9.427,9.414,35.061,0.042,3.054,44.860,-93.343,826.578
35.251,20.058,9.745,1375.000,13.049,19.000,0.979,82.400,0.000,89.600,-9.863,8.920,34.072,0.043,3.087,44.860,-93.343,826.578
35.511,19.471,10.631,1211.500,12.427,1.000,0.960,82.400,0.784,89.600,-9.427,8.751,37.939,0.044,3.152,44.860,-93.343,827.949
35.751,19.102,10.336,1272.500,12.427,0.500,0.979,82.400,2.745,89.600,-9.572,8.920,36.816,0.045,3.213,44.860,-93.343,827.949
36.002,16.990,10.631,1338.250,12.427,20.500,1.101,82.400,3.922,89.600,-9.427,10.029,39.360,0.045,3.245,44.860,-93.343,827.949
36.252,10.752,14.174,1413.750,11.806,22.000,1.652,82.400,4.314,89.600,-7.687,15.056,55.932,0.046,3.301,44.860,-93.343,827.949
36.504,8.194,17.718,1641.750,11.806,19.000,1.951,82.400,4.314,89.600,-5.947,19.755,63.197,0.047,3.339,44.860,-93.343,827.732
36.751,9.108,17.127,1730.250,11.806,21.500,1.761,82.400,4.314,89.600,-6.237,17.772,53.946,0.048,3.362,44.860,-93.343,827.732
37.002,11.667,14.470,1723.500,12.427,29.500,1.474,82.400,3.922,89.600,-7.542,14.604,44.505,0.049,3.411,44.860,-93.343,827.732
37.252,15.866,11.812,1630.750,12.427,23.500,1.110,82.400,0.000,89.600,-8.847,10.739,34.588,0.050,3.466,44.860,-93.343,827.732
37.505,16.794,10.926,1599.000,12.427,22.000,1.061,82.400,0.000,89.600,-9.282,10.146,33.326,0.050,3.494,44.860,-93.343,828.355
37.751,18.985,9.450,1533.750,12.427,20.500,0.960,82.400,0.000,89.600,-10.008,8.975,30.735,0.051,3.557,44.860,-93.343,828.355
38.002,19.854,9.154,1421.250,12.427,18.500,0.942,82.400,0.000,89.600,-10.153,8.582,31.716,0.052,3.587,44.860,-93.343,828.355
38.251,21.548,9.450,1291.250,12.427,18.000,0.868,82.400,0.000,89.600,-10.008,7.907,32.163,0.053,3.645,44.860,-93.343,828.355
38.502,21.321,10.040,1180.750,12.427,-0.500,0.877,82.400,3.137,89.600,-9.718,7.992,35.549,0.054,3.705,44.860,-93.343,827.823
38.752,17.939,10.336,1215.750,12.427,12.500,1.043,82.400,5.882,89.600,-9.572,9.498,41.033,0.055,3.733,44.860,-93.343,827.823
39.001,9.507,15.356,1450.000,12.427,19.000,1.967,82.400,4.314,89.600,-7.107,17.924,64.923,0.056,3.782,44.860,-93.343,827.823
39.252,11.405,17.127,1676.750,12.427,19.500,1.639,82.400,2.745,89.600,-6.237,14.940,46.797,0.057,3.826,44.860,-93.343,827.823
39.510,14.076,14.470,1699.750,12.427,27.000,1.328,82.400,0.000,89.600,-7.542,12.105,37.404,0.057,3.850,44.860,-93.343,826.678
39.751,19.352,10.926,1611.500,13.049,20.500,1.015,82.400,0.000,89.600,-9.282,9.245,30.131,0.058,3.911,44.860,-93.343,826.678
40.001,19.712,9.745,1568.750,13.049,20.000,0.996,82.400,0.000,89.600,-9.863,9.076,30.388,0.059,3.940,44.860,-93.343,826.678
40.252,20.846,9.450,1354.000,13.049,18.000,0.942,82.400,0.000,89.600,-10.008,8.582,33.291,0.060,4.000,44.860,-93.343,826.678
40.503,20.427,10.040,1300.250,12.427,18.000,0.916,82.400,0.000,89.600,-9.718,8.341,33.694,0.061,4.054,44.860,-93.343,826.075
40.752,21.067,9.745,1208.750,12.427,17.500,0.888,82.400,0.000,89.600,-9.863,8.088,35.144,0.062,4.081,44.860,-93.343,826.075
41.002,20.692,9.745,1308.750,11.806,12.500,0.859,82.400,0.000,89.600,-9.863,7.823,31.395,0.063,4.136,44.860,-93.343,826.075
41.252,19.603,9.450,1292.750,11.185,18.000,0.859,82.400,0.000,89.600,-10.008,7.823,31.783,0.064,4.185,44.860,-93.343,826.075
41.506,19.817,9.745,1260.500,11.185,17.500,0.849,82.400,0.000,89.600,-9.863,7.739,32.245,0.064,4.211,44.860,-93.343,826.109
41.751,16.663,9.745,1238.250,10.563,16.500,0.859,82.400,0.000,89.600,-9.863,8.692,36.868,0.065,4.254,44.860,-93.343,826.109
42.001,14.703,9.450,1256.750,9.321,15.000,0.859,82.400,0.000,89.600,-10.008,8.692,36.325,0.066,4.291,44.860,-93.343,826.109
42.251,14.703,9.745,1242.750,9.321,16.500,0.859,82.400,0.000,89.600,-9.863,8.692,36.735,0.066,4.309,44.860,-93.343,826.109
42.502,14.242,9.450,1219.250,8.699,16.500,0.839,82.400,0.000,89.600,-10.008,8.375,36.076,0.067,4.342,44.860,-93.343,827.480
42.751,12.787,9.745,1181.250,7.456,17.000,0.820,82.400,0.000,89.600,-9.863,7.995,35.548,0.067,4.373,44.860,-93.343,827.480
43.002,13.238,9.745,1163.750,7.456,16.000,0.802,82.400,0.000,89.600,-9.863,7.723,34.854,0.068,4.386,44.860,-93.343,827.480
43.251,10.768,10.040,1158.750,6.835,16.000,0.925,82.400,18.431,89.600,-9.718,8.703,39.449,0.068,4.408,44.860,-93.343,827.480
43.505,2.854,27.758,1401.000,6.835,8.500,3.550,82.400,16.078,89.600,-1.015,32.841,123.116,0.069,4.397,44.860,-93.343,826.505
43.751,2.874,27.463,1824.500,7.456,10.500,3.883,82.400,9.020,89.600,-1.160,35.568,102.387,0.069,4.386,44.860,-93.343,826.505
44.002,3.569,24.510,2025.000,8.078,20.500,3.392,82.400,7.059,89.600,-2.611,31.036,80.497,0.070,4.374,44.860,-93.343,826.505
44.252,4.574,22.148,2043.250,9.321,23.500,3.053,82.400,7.059,89.600,-3.771,27.937,71.811,0.071,4.370,44.860,-93.343,826.505
44.501,3.665,23.329,2049.000,9.321,24.500,3.810,82.400,7.451,87.800,-3.191,34.867,89.373,0.071,4.365,44.860,-93.343,827.355
44.751,3.862,21.557,2185.500,9.942,23.500,3.859,82.400,5.882,87.800,-4.061,35.297,84.825,0.072,4.361,44.860,-93.343,827.355
