Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Hard Brake Count, Latitude (deg), Longitude (deg), Bearing (deg)
331.015,11.761269,26.57709,1742.25,29.825817,8.627451,95,9.019608,100.4,2.6406403,-1.4503773,34.770493,104.81766,1.825985,12.49167,0,44.85834,-93.34271,97.11417
332.009,10.118747,28.939499,1815.5,31.06856,8.235294,95,0,100.4,2.9087546,-0.29007548,42.09854,121.7881,1.8322788,12.48214,0,44.858326,-93.34253,97.11417
333.002,53.405243,9.154331,1805.25,32.311302,4.7058825,95,0,100.4,0.958801,-10.007604,8.295512,24.13459,1.8412117,12.527697,0,44.85831,-93.34235,97.11417
334.018,70.26567,6.496622,1796.25,31.68993,8.235294,95,16.078432,100.4,0.6765978,-11.312943,6.1837335,18.080816,1.8465406,12.557655,0,44.858295,-93.34217,96.671875
335.015,7.5962334,18.603964,1993.25,32.932674,5.882353,95,0,100.4,2.432578,-5.3663964,59.44308,156.62952,1.8607149,12.52689,0,44.85828,-93.34198,96.52618
336.011,61.914597,7.677826,1901,34.175415,4.3137255,95,0,100.4,0.8828881,-10.732793,7.568214,20.909582,1.8681062,12.566218,0,44.85826,-93.34178,96.52618
337.013,68.88929,6.201321,1895.25,33.554043,6.6666665,95,10.980392,100.4,0.6800987,-11.457981,6.6782985,18.506887,1.8751681,12.605593,0,44.85825,-93.3416,96.52618
338.041,40.50838,26.87239,1958.75,33.554043,68.62745,95,22.745098,100.4,2.9381802,-1.3053397,11.357236,30.452833,1.8820934,12.6367445,0,44.85823,-93.3414,96.52618
339.019,24.996096,13.583846,2426.75,36.039528,8.235294,95,0,100.4,1.8764768,-7.832038,19.768766,42.784714,1.9008526,12.607825,0,44.858215,-93.341194,96.52618
340.030,55.556637,6.791923,2437.5,36.6609,5.490196,95,5.882353,100.4,0.9508749,-11.167906,9.047734,19.49527,1.9080223,12.644817,0,44.858196,-93.34099,96.52618
341.012,30.694931,9.449632,2421.5,36.039528,7.8431373,95,0,100.4,1.3288169,-9.862566,16.098488,34.91682,1.9160997,12.67637,0,44.85818,-93.34078,96.52618
342.018,52.506226,7.087224,2111.25,35.41816,8.627451,95,5.098039,100.4,0.97698706,-11.022868,9.248852,23.008179,1.9300755,12.745221,0,44.858162,-93.340576,96.52618
343.033,20.673653,20.080467,2023,35.41816,23.137255,95,10.588235,100.4,2.4457896,-4.6412077,23.489914,60.98452,1.9372535,12.766763,0,44.858147,-93.34038,96.743645
344.013,22.577854,18.603964,2023,36.039528,7.45098,95,3.137255,100.4,2.1712356,-5.3663964,21.886137,56.820793,1.9441836,12.786779,0,44.858128,-93.340164,96.743645
345.011,16.993494,22.147575,1710.5,36.6609,8.235294,95,0,100.4,2.3522613,-3.6259434,29.579655,90.82473,1.9587553,12.834033,0,44.858112,-93.33996,96.743645
346.017,52.79197,10.040234,1721,36.6609,9.803922,95,4.3137255,100.4,0.99076927,-9.572491,9.521556,29.057692,1.966207,12.870111,0,44.858097,-93.339745,96.624054
347.018,76.886734,7.087224,1712.75,36.6609,4.3137255,95,0,100.4,0.70723724,-11.022868,6.5376906,20.047695,1.9817113,12.942508,0,44.858078,-93.33953,96.624054
348.007,20.507162,27.167692,1741.25,36.039528,20,95,8.235294,100.4,2.6844316,-1.1603019,24.09607,72.6807,1.9891105,12.960971,0,44.858063,-93.339325,96.624054
349.013,18.193983,28.939499,1770.5,36.6609,68.62745,95,19.607843,100.4,2.907085,-0.29007548,27.627909,81.957016,1.9955379,12.974542,0,44.858044,-93.33911,96.624054
350.039,6.9582644,42.228043,2233,39.146385,68.62745,95,32.54902,100.4,5.2316628,6.236623,77.137115,181.42986,2.013234,12.887081,0,44.858025,-93.33889,96.173355
350.997,5.0225773,53.15418,3511,40.389126,68.62745,95,13.333333,100.4,6.8474956,11.603019,110.258095,164.93535,2.0216522,12.8073225,0,44.85801,-93.33865,94.953125
351.995,15.377489,23.62408,3439,42.87461,18.82353,95,8.235294,100.4,4.785104,-2.9007547,38.228516,58.383392,2.028857,12.815388,0,44.85799,-93.3384,95.303276
353.000,45.21131,6.496622,3411.5,44.117355,6.6666665,95,2.3529413,100.4,1.289293,-11.312943,13.379351,20.597937,2.0469131,12.8679285,0,44.857975,-93.33814,94.74771
354.005,55.32755,5.90602,3141.5,44.117355,11.372549,95,6.6666665,100.4,1.162374,-11.603019,10.933034,18.27838,2.0541375,12.902674,0,44.857964,-93.3379,93.6469
355.001,14.342897,23.033478,2800,44.738728,6.6666665,95,0.39215687,100.4,3.7140431,-3.1908302,42.768044,80.22236,2.0717027,12.91161,0,44.857956,-93.33764,92.481705
356.007,18.505518,27.462994,2462.5,45.360096,29.80392,95,10.980392,100.4,4.436204,-1.0152642,33.60821,71.68086,2.0808132,12.928177,0,44.857944,-93.33738,91.43626
357.030,75.73309,6.201321,2414.75,45.360096,5.490196,95,0,100.4,0.86523867,-11.457981,8.212227,17.861702,2.0968184,12.996512,0,44.85794,-93.33712,91.2801
357.999,69.42548,6.201321,2366.75,44.738728,5.098039,95,0,100.4,0.8638971,-11.457981,8.835627,19.607357,2.105939,13.043085,0,44.857937,-93.33687,91.25948
359.011,29.432308,17.422758,2018,44.117355,7.0588236,95,0,100.4,2.0336306,-5.946547,20.552174,53.489765,2.1212397,13.111174,0,44.857933,-93.33662,90.460556
360.045,68.81656,7.087224,1998.25,44.117355,4.7058825,95,0,100.4,0.82509303,-11.022868,8.790006,23.103268,2.1293385,13.151558,0,44.857933,-93.336365,90
361.029,96.44308,5.610719,1980.5,43.495983,4.3137255,95,0,100.4,0.6468059,-11.748056,6.1837335,16.398722,2.138652,13.201212,0,44.857937,-93.33613,88.98036
362.015,95.55013,6.201321,1934.5,42.253242,4.3137255,95,0,100.4,0.7021008,-11.457981,6.063193,16.461397,2.1589108,13.308012,0,44.857937,-93.335884,88.38209
363.043,94.620964,5.90602,1906.25,41.010498,4.3137255,95,0,100.4,0.65912724,-11.603019,5.942652,16.373236,2.1674433,13.353968,0,44.857944,-93.335655,87.65463
364.022,93.18732,6.201321,1875.5,40.389126,4.3137255,95,0,100.4,0.6819769,-11.457981,5.942652,16.641685,2.1786025,13.412865,0,44.857952,-93.33543,87.282906
365.019,92.8841,5.90602,1847.25,39.767757,4.3137255,95,0,100.4,0.6390246,-11.603019,5.870328,16.690554,2.1867485,13.455416,0,44.85796,-93.3352,86.620026
366.013,95.26299,5.90602,1775,38.525013,3.9215686,95,0,100.4,0.6216478,-11.603019,5.544868,16.406916,2.2011876,13.531507,0,44.85797,-93.334984,86.06802
367.024,104.84352,5.315418,1633,36.039528,3.5294118,95,0,100.4,0.54430383,-11.893094,4.713138,15.158564,2.2087495,13.572317,0,44.85798,-93.334785,84.37053
368.030,97.74755,5.315418,1520,32.311302,3.5294118,95,0,100.4,0.4815939,-11.893094,4.532327,15.66072,2.220837,13.636779,0,44.85799,-93.33461,83.68105
369.027,92.754585,5.610719,1603.5,31.06856,3.5294118,95,0,100.4,0.49200296,-11.748056,4.5925975,15.04262,2.2271438,13.669372,0,44.858,-93.334435,82.73006
370.014,85.33422,5.315418,1629.5,28.583075,3.5294118,95,0,100.4,0.49171335,-11.893094,4.5925975,14.802603,2.2354696,13.712663,0,44.858013,-93.33428,84.57073
371.020,58.456314,11.81204,1658.75,27.340332,10.588235,95,9.411765,100.4,1.1104139,-8.702264,6.4127607,20.304773,2.2404768,13.735713,0,44.858025,-93.33412,83.91152
372.010,15.12947,21.556973,2048,28.583075,23.529411,95,11.372549,100.4,2.5043726,-3.916019,25.903467,66.42966,2.251815,13.723436,0,44.858036,-93.33396,83.52049
373.018,16.53324,23.32878,2094.75,29.825817,7.45098,95,0,100.4,2.756307,-3.0457926,24.734722,62.01674,2.2584183,13.730282,0,44.85805,-93.333786,83.33083
374.000,10.414605,23.91938,2154.25,30.44719,10.196078,95,0,100.4,2.914057,-2.755717,40.084553,97.7271,2.2690418,13.741626,0,44.858067,-93.33361,83.00257
375.027,16.636337,27.462994,2243.25,31.68993,10.980392,95,0,100.4,3.4131045,-1.0152642,26.117777,61.149456,2.2748609,13.747241,0,44.85808,-93.33343,81.937454
376.019,38.94357,11.81204,1831.25,32.311302,7.45098,95,0,100.4,1.2228522,-8.702264,11.376046,32.62705,2.2870321,13.796055,0,44.8581,-93.333244,81.33322
377.025,14.177004,28.053595,1866,32.311302,30.588236,95,10.588235,100.4,2.9637513,-0.7251887,31.24947,87.95592,2.2940722,13.798179,0,44.858124,-93.33306,81.28296
378.007,13.662601,21.556973,1838.75,32.932674,10.196078,95,0,100.4,2.3206253,-3.916019,33.049603,94.40122,2.300945,13.799706,0,44.858143,-93.33287,80.78449
379.020,11.420729,31.597206,1982.25,34.175415,10.588235,95,0,100.4,3.026866,1.0152642,41.029163,108.7097,2.3156877,13.814002,0,44.858166,-93.33267,79.702866
379.999,34.002502,20.67107,1972.25,34.796787,15.686275,95,0,100.4,2.3638885,-4.351132,14.031398,37.365692,2.3217666,13.835172,0,44.858192,-93.33247,79.57452
381.093,53.61905,9.449632,1666,35.41816,4.7058825,95,3.9215686,100.4,0.9477531,-9.862566,9.056899,28.552135,2.3360152,13.890083,0,44.85822,-93.332275,79.57452
382.015,23.229925,28.053595,1691.75,35.41816,15.294118,95,8.235294,100.4,2.6963058,-0.7251887,20.905031,64.9006,2.3425546,13.9025,0,44.85825,-93.33207,78.917816
383.035,12.751549,30.711304,1816.75,36.039528,68.62745,95,16.470589,100.4,2.9973679,0.58015096,38.751526,112.02829,2.3508132,13.903442,0,44.858276,-93.33186,77.600914
384.001,11.661676,22.442877,2107.5,37.903645,7.45098,95,0,100.4,2.6995425,-3.4809058,44.564865,111.06036,2.3654952,13.878767,0,44.858315,-93.33165,77.600914
385.009,57.718727,11.516739,2131.5,38.525013,13.333333,95,9.411765,100.4,1.4002408,-8.847302,9.151635,22.550047,2.3723526,13.90904,0,44.85835,-93.331436,76.72317
386.027,19.918627,22.442877,2163.25,38.525013,8.235294,95,6.27451,100.4,2.7597482,-3.4809058,26.518934,64.38481,2.3822713,13.926997,0,44.858387,-93.331215,76.72317
387.029,13.007634,28.644197,1862.5,39.767757,9.411765,95,0,100.4,3.5933678,-0.43511322,41.918472,118.20701,2.398255,13.910053,0,44.858425,-93.33099,75.8548
388.002,21.05482,25.986488,1874.5,40.389126,9.019608,95,0,100.4,2.792219,-1.7404529,26.301807,73.69435,2.406749,13.924476,0,44.85847,-93.33077,74.606445
389.019,57.262497,9.154331,1835.25,40.389126,4.7058825,95,0,100.4,0.98996,-10.007604,9.670898,27.67615,2.4148014,13.960291,0,44.858513,-93.33055,74.606445
390.006,18.115562,28.644197,1890.75,39.767757,68.62745,95,8.235294,100.4,3.0558913,-0.43511322,30.098991,83.60878,2.4306107,14.00414,0,44.85856,-93.33033,73.45986
391.018,25.222582,17.422758,1877,40.389126,16.078432,95,0,100.4,1.9004508,-5.946547,21.955715,61.435215,2.4393086,14.029928,0,44.858604,-93.33011,73.45986
392.024,39.30134,15.060351,1617,41.010498,5.490196,95,0,100.4,1.6308161,-7.106849,14.307387,46.471252,2.448516,14.064075,0,44.858654,-93.32988,72.34297
393.074,13.965802,30.711304,1948.5,41.010498,26.27451,95,10.196078,100.4,2.9566176,0.58015096,40.2626,108.52642,2.4647288,14.088861,0,44.858707,-93.32966,72.50519
394.066,30.438091,18.013361,1931.5,42.253242,6.6666665,95,0,100.4,2.0248868,-5.6564717,19.033352,51.755276,2.4726822,14.114251,0,44.85876,-93.32942,71.47177
395.068,14.419892,25.691187,1970.5,41.63187,10.588235,95,0,100.4,2.8475652,-1.8854905,39.585537,105.51013,2.487789,14.152926,0,44.858818,-93.3292,70.64714
396.051,66.68407,8.85903,1924,42.253242,5.098039,95,0,100.4,1.0070899,-10.152641,8.687816,23.715899,2.4972131,14.19451,0,44.85888,-93.32897,70.17048
397.053,33.454124,13.879147,1605.25,41.63187,8.627451,95,5.882353,100.4,1.50411,-7.6870003,17.062746,55.82649,2.513181,14.256606,0,44.858936,-93.32875,69.70979
398.073,18.33062,28.939499,1792.25,41.63187,68.62745,95,23.921568,100.4,2.6800277,-0.29007548,31.140203,91.25505,2.5205722,14.265175,0,44.858997,-93.32853,69.40785
399.048,7.287379,33.664314,2886.25,41.63187,20.784313,95,6.27451,100.4,3.4807591,2.0305283,78.329834,142.53691,2.5290341,14.224729,0,44.85906,-93.3283,68.6123
400.076,13.662233,26.87239,2832,43.495983,17.647058,95,7.45098,100.4,4.322586,-1.3053397,43.651596,80.95449,2.5462096,14.249013,0,44.859123,-93.328064,68.32041
401.081,13.586755,20.67107,2860.5,44.117355,7.45098,95,0,100.4,3.3772392,-4.351132,44.52115,81.74449,2.5549743,14.246277,0,44.85919,-93.32783,68.02157
402.066,65.013535,6.496622,2781.75,43.495983,5.882353,95,6.27451,100.4,1.0595441,-11.312943,9.173141,17.319447,2.573025,14.323942,0,44.85926,-93.3276,67.82114
403.054,25.035168,11.81204,2419.75,42.87461,5.882353,95,0,100.4,1.8956083,-8.702264,23.481312,50.96663,2.581004,14.338344,0,44.859325,-93.32738,67.824905
404.060,66.43112,5.610719,2282.5,42.87461,5.098039,95,0,100.4,0.7832396,-11.748056,8.849144,20.362192,2.590583,14.38151,0,44.85939,-93.32715,67.86342
405.122,78.79753,5.90602,2236.75,41.010498,5.098039,95,0,100.4,0.77182114,-11.603019,7.1360044,16.756054,2.6086316,14.463114,0,44.85945,-93.326935,67.84954
406.061,83.22708,5.90602,2173.5,40.389126,4.7058825,95,0,100.4,0.76211053,-11.603019,6.653842,16.07855,2.6165178,14.498013,0,44.859512,-93.32672,68.04733
407.062,77.84575,10.926137,2234.75,39.146385,14.509804,95,5.098039,100.4,1.3700358,-9.137378,6.894923,16.20446,2.6247513,14.536062,0,44.859573,-93.326515,68.15678
408.057,52.571156,16.241554,2214,39.146385,10.980392,95,0,100.4,2.09393,-6.526698,10.20979,24.219952,2.634366,14.5741,0,44.859634,-93.32631,67.73304
409.061,96.52197,6.201321,1781.5,38.525013,3.9215686,95,0,100.4,0.64163965,-11.457981,5.4725437,16.133831,2.6511998,14.648715,0,44.85969,-93.3261,68.07563
410.059,101.20318,5.610719,1768,38.525013,3.9215686,95,0,100.4,0.57664686,-11.748056,5.2194085,15.505048,2.6581445,14.681251,0,44.859745,-93.325905,68.51217
411.053,96.82054,5.610719,1718.5,37.282272,3.9215686,95,8.627451,100.4,0.56556064,-11.748056,5.279679,16.135857,2.6726315,14.749515,0,44.8598,-93.325714,68.464195
412.055,13.7762165,21.261671,1738.25,36.6609,7.8431373,95,0,100.4,2.1079123,-4.0610566,36.487644,110.24722,2.6788414,14.745706,0,44.859856,-93.32552,68.29339
413.064,36.837994,28.348896,1769.5,36.6609,10.588235,95,0,100.4,2.8428504,-0.58015096,13.645197,40.500774,2.685617,14.767904,0,44.85991,-93.32532,68.615776
414.051,47.87782,9.744933,1725.75,37.282272,4.7058825,95,14.509804,100.4,0.9947983,-9.717528,10.676789,32.493526,2.6958294,14.806079,0,44.859962,-93.32513,68.98924
415.058,14.116283,26.28179,2148,37.903645,68.62745,95,12.54902,100.4,3.2003489,-1.5954151,36.815712,90.01876,2.7126422,14.795282,0,44.860016,-93.32492,69.63787
416.065,9.01347,34.254917,2186.5,38.525013,10.196078,95,3.137255,100.4,4.2448545,2.3206038,58.603485,140.76932,2.7197375,14.769888,0,44.86007,-93.32471,69.74784
417.062,24.72052,19.489866,1867.25,40.389126,6.6666665,95,0,100.4,2.477579,-4.931283,22.401625,63.01024,2.7365599,14.788584,0,44.860126,-93.324486,70.16462
418.055,65.16607,10.926137,1872.5,40.389126,10.588235,95,10.196078,100.4,1.1769953,-9.137378,8.497978,23.835697,2.743687,14.818374,0,44.86018,-93.32427,70.64132
419.054,15.592262,25.691187,1893,40.389126,8.235294,95,0,100.4,2.7753108,-1.8854905,35.516323,98.53975,2.7517645,14.821446,0,44.860233,-93.32405,70.71443
420.050,10.459428,30.711304,1933,41.010498,10.980392,95,0,100.4,3.3539338,0.58015096,53.760063,146.07033,2.7609694,14.790718,0,44.86029,-93.32382,71.17908
421.079,11.950526,34.550217,1987.25,42.253242,11.372549,95,0,100.4,3.8673553,2.4656415,48.478104,128.12303,2.7801886,14.806809,0,44.860344,-93.32359,71.59929
422.070,23.591965,27.167692,1986.75,42.87461,16.470589,95,2.3529413,100.4,3.1146615,-1.1603019,24.917746,65.87181,2.7879806,14.821739,0,44.860397,-93.32336,71.7892
423.079,15.0746155,31.301907,2039.5,43.495983,68.62745,95,14.90196,100.4,3.587729,0.87022644,39.561756,101.879295,2.799425,14.822877,0,44.860455,-93.32311,71.81885
424.061,22.542768,23.32878,2066.75,45.360096,9.019608,95,0,100.4,2.763709,-3.0457926,27.589216,70.11089,2.8178356,14.825172,0,44.860508,-93.32287,72.434395
425.070,77.034485,9.154331,1704,45.360096,9.019608,95,7.45098,100.4,1.091491,-10.007604,8.073492,24.884327,2.8268518,14.862012,0,44.86056,-93.322624,72.87368
426.062,39.99664,11.81204,1723.5,45.360096,5.098039,95,0,100.4,1.1611814,-8.702264,15.549739,47.385548,2.837389,14.898037,0,44.860615,-93.32237,73.25669
427.064,94.76514,7.087224,1706,44.738728,4.3137255,95,0,100.4,0.7046818,-11.022868,6.473031,19.927954,2.84801,14.94567,0,44.86067,-93.32213,73.42742
428.075,123.37979,5.020117,1675.75,43.495983,3.9215686,95,0,100.4,0.48959234,-12.038133,4.8336787,15.149651,2.8666592,15.031584,0,44.860718,-93.32189,73.66586
429.067,123.46458,5.315418,1653.75,42.87461,3.9215686,95,0,100.4,0.5138688,-11.893094,4.7613544,15.121494,2.877214,15.080248,0,44.860767,-93.321655,73.754295
430.056,126.14624,5.020117,1629.25,42.253242,3.5294118,95,0,102.2,0.47894904,-12.038133,4.5925975,14.804873,2.8847148,15.1148815,0,44.860813,-93.32143,74.10848
431.061,116.87078,5.315418,1524,39.146385,3.5294118,95,0,102.2,0.47799075,-11.893094,4.5925975,15.827323,2.9028018,15.198021,0,44.86086,-93.32121,74.44891
432.057,113.52585,5.610719,1494.5,38.525013,3.5294118,95,0,102.2,0.4932977,-11.748056,4.652868,16.351547,2.9099028,15.23009,0,44.8609,-93.321,74.83848
433.064,31.447256,15.946254,1808.75,37.903645,5.882353,95,0,102.2,1.6299217,-6.671736,16.526117,47.98731,2.924912,15.272253,0,44.86094,-93.32079,75.22075
434.055,64.66093,9.449632,1831,38.525013,14.90196,95,8.235294,102.2,0.98605025,-9.862566,8.169086,23.432533,2.932082,15.300665,0,44.860977,-93.32058,75.64573
435.052,18.018494,20.375769,1802,38.525013,7.45098,95,0,102.2,2.1523256,-4.49617,29.315477,85.442955,2.9392545,15.306612,0,44.861015,-93.320366,75.86089
436.061,32.66487,16.832157,1806.25,38.525013,5.882353,95,0,102.2,1.7833489,-6.236623,16.170912,47.020878,2.9545424,15.359063,0,44.861053,-93.32015,75.960236
437.062,77.39059,6.791923,1818.75,38.525013,8.627451,95,10.980392,100.4,0.70774406,-11.167906,6.8253875,19.71008,2.9627216,15.392026,0,44.86109,-93.31993,76.50966
438.066,15.215617,22.442877,1824.5,38.525013,8.235294,95,0,100.4,2.354817,-3.4809058,34.7157,99.93465,2.9731739,15.395894,0,44.86113,-93.31972,76.72989
439.061,16.306055,29.5301,1871,39.146385,68.62745,95,12.54902,100.4,3.0762963,0,32.916634,92.40079,2.9877691,15.426319,0,44.861164,-93.319496,76.938614
440.076,13.073972,23.62408,1860.25,39.767757,7.45098,95,8.627451,100.4,2.5499654,-2.9007547,41.705776,117.749466,2.994717,15.419924,0,44.861202,-93.319275,77.23076
441.058,13.494326,30.711304,1915.75,40.389126,28.235294,95,10.980392,100.4,3.2959087,0.58015096,41.037975,112.507416,3.0053146,15.405278,0,44.861237,-93.319046,77.58598
442.070,13.233341,31.006605,1950,41.63187,10.196078,95,3.5294118,100.4,3.4268782,0.7251887,43.134926,116.17924,3.0153139,15.4002905,0,44.86127,-93.31881,77.99675
443.060,72.61295,7.677826,1942.5,42.253242,4.7058825,95,0,100.4,0.8597445,-10.732793,7.9784513,21.57206,3.0343664,15.45932,0,44.861305,-93.31857,78.20602
444.062,92.3098,6.201321,1916,41.63187,4.3137255,95,0,100.4,0.6949457,-11.457981,6.1837335,16.950766,3.0437922,15.498819,0,44.86134,-93.318344,78.488106
445.081,34.786083,25.691187,1932,41.010498,16.470589,95,8.627451,100.4,2.839784,-1.8854905,16.164495,43.94294,3.0529537,15.525518,0,44.861374,-93.318115,79.07146
446.097,12.459438,31.006605,1946.75,41.010498,68.62745,95,14.90196,100.4,3.455946,0.7251887,45.130405,121.756775,3.0628994,15.513201,0,44.861404,-93.31787,79.51872
447.058,36.942364,15.060351,1977.5,42.87461,5.882353,95,0,100.4,1.7274747,-7.106849,15.912858,42.26353,3.0800989,15.516362,0,44.861435,-93.31763,79.59455
448.066,76.48061,7.677826,1961,42.87461,4.3137255,95,0,100.4,0.8759118,-10.732793,7.6863737,20.586285,3.08733,15.545315,0,44.861465,-93.31739,79.69658
449.079,26.693216,18.899263,1982.75,42.87461,7.45098,95,0,100.4,2.2116964,-5.221359,22.02277,58.33619,3.1034238,15.572188,0,44.861496,-93.31715,79.80065
450.069,67.35272,7.382525,1919.5,42.87461,10.980392,95,13.725491,100.4,0.8444589,-10.8778305,8.72806,23.881613,3.1135252,15.612508,0,44.861526,-93.3169,80.09218
451.046,13.93579,29.825401,2032.5,42.87461,68.62745,95,13.725491,100.4,3.3027828,0.14503774,42.18337,109.00459,3.1213071,15.603305,0,44.861557,-93.31666,80.75837
452.065,11.714171,35.14082,2067.5,44.117355,68.62745,95,16.470589,100.4,4.120482,2.755717,51.638134,131.17741,3.129792,15.594206,0,44.861584,-93.3164,81.12967
453.057,20.831697,29.825401,2130.5,45.98147,68.62745,95,14.117647,100.4,3.5737848,0.14503774,30.264315,74.60765,3.151473,15.571234,0,44.86161,-93.31613,81.55882
454.062,12.25592,36.32202,2151,46.60284,8.235294,95,0.39215687,100.4,4.4643393,3.335868,52.136166,127.30128,3.160134,15.564698,0,44.861637,-93.31587,81.864494
455.079,34.87636,19.785168,1785.25,47.22421,11.764706,95,12.54902,100.4,2.3393395,-4.7862453,18.56548,54.61868,3.1788812,15.619364,0,44.861664,-93.315605,81.98307
456.064,16.102327,31.597206,1863.5,47.84558,68.62745,95,14.117647,100.4,3.2542682,1.0152642,40.74045,114.82343,3.1885798,15.618986,0,44.86169,-93.31533,82.27966
457.074,12.374688,35.43612,2266.5,49.088326,68.62745,95,13.725491,100.4,4.5322876,2.9007547,54.38969,126.036095,3.2064707,15.587022,0,44.861713,-93.315056,82.86297
458.077,10.2280655,21.261671,2246.25,49.709694,11.764706,95,9.411765,100.4,2.7800894,-4.0610566,66.63773,155.81032,3.2153013,15.565227,0,44.861736,-93.314766,83.18021
459.079,14.25001,36.617325,2325,50.331066,66.27451,95,12.941176,100.4,4.745154,3.4809058,48.427677,109.39683,3.225807,15.558496,0,44.86176,-93.31448,83.69746
460.050,11.843841,36.026722,2261.5,51.57381,9.803922,95,5.882353,100.4,4.815147,3.1908302,59.704803,138.65858,3.2471402,15.5021515,0,44.861782,-93.314186,84.05791
461.060,20.643646,31.301907,2005.5,52.19518,10.196078,95,0,100.4,4.08388,0.87022644,34.66703,90.78792,3.259109,15.522582,0,44.8618,-93.31388,84.50286
462.050,52.407734,18.013361,2022.25,52.81655,18.82353,95,8.627451,100.4,2.0841215,-5.6564717,13.818068,35.887775,3.270669,15.561091,0,44.86182,-93.31358,85.35523
463.078,70.51719,11.81204,1756.25,53.437923,5.098039,95,0,100.4,1.3920208,-8.702264,10.390279,31.07241,3.2927341,15.616641,0,44.861835,-93.31327,85.4533
464.058,108.931786,7.677826,1653.75,53.437923,3.9215686,95,0,100.4,0.77791154,-10.732793,6.7261662,21.361504,3.3012912,15.65137,0,44.86185,-93.31297,86.39292
465.057,93.57811,10.630836,1667,52.81655,11.764706,95,7.8431373,100.4,1.014245,-9.282415,7.7387075,24.381863,3.3134263,15.69886,0,44.861862,-93.31267,86.74505
466.095,64.25628,9.449632,1658.25,53.437923,4.7058825,95,0,100.4,0.9082293,-9.862566,11.402672,36.115257,3.3352363,15.758836,0,44.861874,-93.31236,87.13015
467.059,114.578766,6.496622,1653.75,52.81655,3.9215686,95,0,100.4,0.621503,-11.312943,6.3203125,20.07256,3.346967,15.806994,0,44.86188,-93.31206,87.2804
468.053,148.33864,5.610719,1665.5,52.81655,10.588235,95,7.0588236,100.4,0.53529596,-11.748056,4.8818946,15.394935,3.3603573,15.863696,0,44.8619,-93.31176,85.31755
469.061,148.33864,5.610719,1665.5,52.81655,10.588235,95,7.0588236,100.4,0.53529596,-11.748056,4.8818946,15.394935,3.3603573,15.863696,0,44.86193,-93.31146,82.85681
470.067,27.482683,25.986488,1668.25,52.81655,6.6666665,95,0,100.4,2.496881,-1.7404529,26.350178,82.95766,3.372284,15.887379,0,44.861958,-93.31116,82.46802
471.052,27.482683,25.986488,1668.25,52.81655,6.6666665,95,0,100.4,2.496881,-1.7404529,26.350178,82.95766,3.372284,15.887379,0,44.86198,-93.31085,83.67531
472.071,126.279915,6.201321,1679.5,53.437923,7.8431373,95,8.235294,100.4,0.5968304,-11.457981,5.8021364,18.144375,3.3998241,15.997514,0,44.861996,-93.310555,85.754585
473.063,22.087187,29.5301,1904.5,53.437923,10.196078,95,0,100.4,2.8612154,0,33.172775,91.48185,3.436986,16.06435,0,44.862007,-93.31024,87.29096
474.060,79.64362,9.449632,1692.25,54.680664,5.098039,95,0,100.4,1.0382489,-9.862566,9.413593,29.216282,3.4498363,16.111828,0,44.862015,-93.30993,88.04068
475.063,60.149494,10.630836,1703.5,54.05929,9.411765,95,7.8431373,100.4,1.037857,-9.282415,12.322846,37.992947,3.4597106,16.144724,0,44.86202,-93.309616,89.30817
476.065,113.87361,6.791923,1744,55.302036,7.45098,95,7.0588236,100.4,0.68109953,-11.167906,6.6587186,20.05295,3.483971,16.229815,0,44.86202,-93.3093,89.865265
477.062,17.758053,22.738176,1742,54.680664,7.45098,95,0,100.4,2.2877457,-3.335868,42.219307,127.2908,3.4968228,16.237097,0,44.86202,-93.30899,90.20423
478.059,39.83931,24.509983,1812.5,55.302036,66.27451,95,0,100.4,2.4631834,-2.4656415,19.032768,55.151585,3.5095744,16.273418,0,44.86202,-93.30867,90.03145
479.070,11.518123,28.348896,2373.75,55.302036,68.62745,95,21.17647,100.4,3.4684165,-0.58015096,65.831245,145.65694,3.532291,16.302984,0,44.862015,-93.30836,90.57664
480.075,13.357209,21.852274,2953.5,55.302036,7.45098,95,6.27451,100.4,2.992521,-3.770981,56.767277,100.9474,3.5433671,16.283031,0,44.862015,-93.30804,90.396416
481.079,54.51143,8.85903,2898.75,55.302036,12.941176,95,7.8431373,100.4,1.5094849,-10.152641,13.90997,25.202843,3.555147,16.3228,0,44.862015,-93.307724,89.382225
482.094,28.102015,18.603964,2499,55.302036,21.568628,95,11.764706,100.4,3.1111565,-5.3663964,26.982136,56.707973,3.5666847,16.342436,0,44.86202,-93.30741,89.0982
483.072,8.31752,44.59045,2534.75,55.92341,49.80392,95,12.941176,100.4,6.4202,7.3969245,92.18758,191.01671,3.5910194,16.28501,0,44.862022,-93.30709,89.37087
484.076,47.542862,32.18781,2524.75,56.544777,7.8431373,95,0,100.4,4.7068696,1.3053397,16.307217,33.9231,3.6033714,16.320032,0,44.86202,-93.30676,89.953255
