Time (sec), Instant fuel economy (MPG), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Barometric pressure (inHg), Catalyst temperature (Bank 1 Sensor 1) (°F), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Engine oil temperature (°F), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Average Trip CO2 Rate (lb/mile), Latitude (deg), Longitude (deg), Bearing (deg)
71.032,49.599297,16.470589,100.4,6.791923,1441.5,22.369364,29.234798,802.58,4.7058825,73.4,0,91.4,75.2,0.42778108,-11.022868,6.1837335,22.530466,0.17917414,0.022446902,7.9821324,2.4549625,45.057117,-92.95743,267.7322
72.019,49.599297,16.470589,100.4,6.791923,1441.5,22.369364,29.234798,802.58,4.7058825,73.4,0,91.4,75.2,0.42778108,-11.022868,6.1837335,22.530466,0.17917414,0.022446902,7.9821324,2.4549625,45.05711,-92.95755,265.92795
72.998,50.08748,0,100.4,6.496622,1406.25,22.369364,29.234798,800.6,4.3137255,73.4,0.78431374,91.4,75.2,0.5402663,-11.167906,6.123463,22.87013,0.19471431,0.022771617,8.550745,2.2917106,45.057102,-92.95768,262.52866
74.004,50.08748,0,100.4,6.496622,1406.25,22.369364,29.234798,800.6,4.3137255,73.4,0.78431374,91.4,75.2,0.5402663,-11.167906,6.123463,22.87013,0.19471431,0.022771617,8.550745,2.2917106,45.05709,-92.95781,258.72684
75.004,50.08748,0,100.4,6.496622,1406.25,22.369364,29.234798,800.6,4.3137255,73.4,0.78431374,91.4,75.2,0.5402663,-11.167906,6.123463,22.87013,0.19471431,0.022771617,8.550745,2.2917106,45.057076,-92.95794,258.72684
75.999,49.599297,20.392157,100.4,7.677826,1382,22.369364,29.234798,797.9,5.098039,73.4,0,91.4,75.2,0.6228829,-10.587755,6.1837335,23.500483,0.20891222,0.02304782,9.064295,2.161871,45.057056,-92.95805,255.32741
76.993,49.599297,20.392157,100.4,7.677826,1382,22.369364,29.234798,797.9,5.098039,73.4,0,91.4,75.2,0.6228829,-10.587755,6.1837335,23.500483,0.20891222,0.02304782,9.064295,2.161871,45.057037,-92.95816,255.29987
77.992,37.39526,20.784313,100.4,8.85903,1286.5,20.505249,29.234798,795.02,5.490196,73.4,0,91.4,75.2,0.70631725,-10.007604,7.5183263,30.693432,0.22503553,0.02348209,9.583283,2.0447934,45.05702,-92.958244,253.63939
79.067,37.39526,20.784313,100.4,8.85903,1286.5,20.505249,29.234798,795.02,5.490196,73.4,0,91.4,75.2,0.70631725,-10.007604,7.5183263,30.693432,0.22503553,0.02348209,9.583283,2.0447934,45.057003,-92.95832,253.67738
80.064,37.39526,20.784313,100.4,8.85903,1286.5,20.505249,29.234798,795.02,5.490196,73.4,0,91.4,75.2,0.70631725,-10.007604,7.5183263,30.693432,0.22503553,0.02348209,9.583283,2.0447934,45.056988,-92.958374,252.1364
81.110,27.215511,21.568628,100.4,9.449632,1180.5,14.912909,29.234798,792.32,5.098039,73.4,0,91.4,75.2,0.7013427,-9.717528,7.5130887,33.42617,0.23497498,0.023838691,9.856874,1.9880373,45.05698,-92.958405,251.86163
82.075,27.215511,21.568628,100.4,9.449632,1180.5,14.912909,29.234798,792.32,5.098039,73.4,0,91.4,75.2,0.7013427,-9.717528,7.5130887,33.42617,0.23497498,0.023838691,9.856874,1.9880373,45.056973,-92.95842,252.95091
83.076,15.594847,25.09804,100.4,9.154331,926,6.835083,29.234798,790.34,27.843138,73.4,11.764706,91.4,75.2,0.6234451,-9.862566,6.0094585,34.084618,0.23931634,0.024121946,9.921104,1.9751667,45.05696,-92.95846,252.95091
84.074,15.594847,25.09804,100.4,9.154331,926,6.835083,29.234798,790.34,27.843138,73.4,11.764706,91.4,75.2,0.6234451,-9.862566,6.0094585,34.084618,0.23931634,0.024121946,9.921104,1.9751667,45.056946,-92.958534,252.95091
85.072,15.594847,25.09804,100.4,9.154331,926,6.835083,29.234798,790.34,27.843138,73.4,11.764706,91.4,75.2,0.6234451,-9.862566,6.0094585,34.084618,0.23931634,0.024121946,9.921104,1.9751667,45.056923,-92.958626,252.95091
86.069,2.448962,53.72549,113,30.120703,2655.5,9.320568,29.234798,793.22,13.333333,71.6,8.235294,96.8,73.4,1.609095,0.43511322,52.183475,103.20976,0.24586102,0.026814047,9.169112,2.1371572,45.056885,-92.95874,247.54759
87.068,2.448962,53.72549,113,30.120703,2655.5,9.320568,29.234798,793.22,13.333333,71.6,8.235294,96.8,73.4,1.609095,0.43511322,52.183475,103.20976,0.24586102,0.026814047,9.169112,2.1371572,45.056847,-92.95886,246.09932
88.068,2.448962,53.72549,113,30.120703,2655.5,9.320568,29.234798,793.22,13.333333,71.6,8.235294,96.8,73.4,1.609095,0.43511322,52.183475,103.20976,0.24586102,0.026814047,9.169112,2.1371572,45.05681,-92.95899,247.04791
89.065,8.472627,23.921568,113,14.469749,1968.5,22.369364,29.234798,800.06,8.235294,71.6,5.098039,96.8,73.4,2.2167306,-7.251887,36.199966,96.584366,0.26703736,0.029289152,9.117278,2.1493075,45.05677,-92.95913,247.74025
90.088,8.472627,23.921568,113,14.469749,1968.5,22.369364,29.234798,800.06,8.235294,71.6,5.098039,96.8,73.4,2.2167306,-7.251887,36.199966,96.584366,0.26703736,0.029289152,9.117278,2.1493075,45.05673,-92.95926,247.14633
91.075,8.472627,23.921568,113,14.469749,1968.5,22.369364,29.234798,800.06,8.235294,71.6,5.098039,96.8,73.4,2.2167306,-7.251887,36.199966,96.584366,0.26703736,0.029289152,9.117278,2.1493075,45.05669,-92.95938,247.05905
92.068,41.950005,15.294118,113,7.382525,1407.25,24.854847,29.234798,804.38,4.3137255,71.6,0.39215687,96.8,73.4,0.83838975,-10.732793,8.12366,30.31898,0.2825779,0.029668031,9.52466,2.0573788,45.056656,-92.95951,247.15854
93.062,41.950005,15.294118,113,7.382525,1407.25,24.854847,29.234798,804.38,4.3137255,71.6,0.39215687,96.8,73.4,0.83838975,-10.732793,8.12366,30.31898,0.2825779,0.029668031,9.52466,2.0573788,45.05662,-92.95963,247.15854
94.066,40.50983,49.411766,113,18.603964,1969.75,23.612104,29.234798,806.36,9.019608,71.6,0,96.8,73.4,1.5103664,-5.221359,7.9918427,21.309334,0.30076963,0.030110408,9.988893,1.9617625,45.056583,-92.959755,247.15854
95.066,40.50983,49.411766,113,18.603964,1969.75,23.612104,29.234798,806.36,9.019608,71.6,0,96.8,73.4,1.5103664,-5.221359,7.9918427,21.309334,0.30076963,0.030110408,9.988893,1.9617625,45.056545,-92.959885,247.70866
96.073,40.50983,49.411766,113,18.603964,1969.75,23.612104,29.234798,806.36,9.019608,71.6,0,96.8,73.4,1.5103664,-5.221359,7.9918427,21.309334,0.30076963,0.030110408,9.988893,1.9617625,45.056515,-92.960014,247.70866
97.063,35.938473,21.17647,113,9.744933,1112.5,24.233477,29.234798,808.52,4.7058825,71.6,0,96.8,73.4,1.1073772,-9.572491,9.245465,43.647846,0.3152901,0.03050941,10.334191,1.8962137,45.05648,-92.96013,247.70866
98.075,35.938473,21.17647,113,9.744933,1112.5,24.233477,29.234798,808.52,4.7058825,71.6,0,96.8,73.4,1.1073772,-9.572491,9.245465,43.647846,0.3152901,0.03050941,10.334191,1.8962137,45.056442,-92.96025,247.66954
99.064,35.938473,21.17647,113,9.744933,1112.5,24.233477,29.234798,808.52,4.7058825,71.6,0,96.8,73.4,1.1073772,-9.572491,9.245465,43.647846,0.3152901,0.03050941,10.334191,1.8962137,45.05641,-92.96036,247.06567
100.074,48.2495,17.647058,113,6.496622,1377.5,22.990734,29.234798,808.34,3.5294118,71.6,0,96.8,73.4,0.41695887,-11.167906,6.5333014,24.910082,0.33418727,0.030926492,10.805858,1.8134457,45.05639,-92.96045,249.65239
101.067,48.146454,0,113,6.201321,1109.75,15.53428,29.234798,806.36,3.5294118,71.6,0,96.8,73.4,0.41204822,-11.312943,4.4238405,20.936707,0.35263062,0.03127109,11.276569,1.7377479,45.056374,-92.960526,252.60762
102.066,38.36351,0,113,6.496622,1062.25,12.4274235,29.234798,805.1,3.5294118,71.6,0,96.8,73.4,0.41592818,-11.167906,4.441559,21.960527,0.3554037,0.031340122,11.340214,1.7279952,45.056366,-92.960594,260.56854
103.078,26.66098,0,113,7.087224,965,8.077826,29.234798,803.84,3.5294118,71.6,0,96.8,73.4,0.4343187,-10.8778305,4.1542344,22.609854,0.35789818,0.031432066,11.386404,1.7209854,45.056366,-92.96063,267.14743
104.069,17.32384,45.882355,113,12.993244,1250.25,6.2137117,29.234798,803.3,33.72549,71.6,11.372549,100.4,75.2,0.7233534,-7.9770756,4.917899,20.659359,0.35918778,0.03151088,11.39885,1.7191062,45.056377,-92.96067,273.16895
105.065,2.505223,55.686275,113,29.234798,2471.25,8.699197,29.234798,802.76,21.960785,71.6,11.372549,100.4,75.2,2.1086407,0,47.610794,101.186554,0.36186093,0.032547966,11.117774,1.7625682,45.056385,-92.960724,279.83365
106.063,2.7405875,54.509804,113,31.301907,2833.75,13.048795,29.234798,803.48,19.215687,71.6,12.156863,100.4,75.2,4.4626527,1.0152642,65.28289,120.996254,0.36477578,0.033617027,10.850924,1.805914,45.056377,-92.96082,273.16895
107.135,3.3622766,62.35294,113,36.32202,2895,18.019764,29.234798,805.46,24.313726,71.6,13.725491,100.4,75.2,5.9379587,3.4809058,73.483246,133.31342,0.36972198,0.03508521,10.53783,1.8595703,45.05633,-92.960945,229.72954
108.070,3.5652947,78.43137,113,42.818645,3067.5,26.718962,29.234798,810.14,22.352942,71.6,13.725491,100.4,75.2,7.589802,6.671736,102.75353,175.93259,0.38062128,0.03822602,9.957126,1.9680213,45.056267,-92.96108,230.21103
109.071,4.1949124,76.07843,113,40.751537,3038.75,30.44719,29.234798,814.64,19.607843,71.6,12.156863,100.4,75.2,7.2116423,5.6564717,99.51692,172.003,0.38713118,0.039819177,9.72223,2.01557,45.056183,-92.961235,230.23914
110.079,5.6598215,67.84314,113,39.275032,2848.5,34.796787,29.234798,820.58,19.607843,71.6,10.980392,100.4,75.2,6.885209,4.931283,84.2964,155.42715,0.39714316,0.04163247,9.539265,2.054229,45.056084,-92.961395,230.1362
111.073,6.776799,61.960785,113,37.798527,2743.5,37.282272,29.234798,824.36,19.215687,71.6,10.980392,100.4,75.2,6.2115035,4.2060943,75.43109,144.4041,0.4057111,0.042847943,9.468625,2.0695543,45.055984,-92.96157,229.77428
112.072,8.735252,28.235294,113,15.060351,2132.5,39.767757,29.234798,832.28,12.156863,71.6,5.882353,100.4,75.2,2.3836675,-6.9618115,62.420647,153.7352,0.41447762,0.043833505,9.455726,2.0723777,45.05588,-92.961754,229.77428
113.087,22.25091,32.941177,122,19.194565,2032,40.389126,29.234798,839.66,11.372549,69.8,6.27451,104,73.4,2.3614182,-4.931283,24.887964,64.32796,0.425461,0.04434246,9.594891,2.0423198,45.055775,-92.96194,230.56029
114.068,22.41076,40.39216,122,23.033478,2110.75,41.010498,29.234798,849.92,13.333333,69.8,7.45098,104,73.4,2.700156,-3.0457926,25.090605,62.432163,0.439775,0.04498957,9.775043,2.0046802,45.05567,-92.96212,229.9926
115.075,21.525278,23.529411,122,16.832157,1994,41.63187,29.234798,853.16,9.803922,69.8,0,104,73.4,2.0496616,-6.091585,26.51855,69.84876,0.44921717,0.045402985,9.894001,1.9805773,45.05556,-92.96231,229.9926
116.070,39.966545,15.686275,122,9.449632,1891.75,41.63187,29.234798,858.56,12.156863,69.8,5.882353,104,73.4,1.0870403,-9.717528,14.282426,39.652657,0.45805123,0.04562981,10.038421,1.9520835,45.055454,-92.96249,230.18967
117.063,27.560743,31.37255,122,18.899263,1838,41.63187,29.234798,860.9,12.941176,69.8,0,104,73.4,2.0625963,-5.0763206,20.711313,59.18289,0.46775225,0.046008296,10.166694,1.9274541,45.055347,-92.96267,230.18967
118.076,18.10896,69.411766,122,24.805285,1920.5,41.63187,29.234798,869.72,12.156863,69.8,0,104,73.4,2.2102313,-2.175566,31.52137,86.20349,0.48836595,0.04683791,10.4267235,1.8793857,45.055237,-92.96285,229.76239
121.568,20.36093,34.117645,122,19.489866,1905.75,41.63187,29.234798,875.84,7.0588236,69.8,4.7058825,104,73.4,1.978915,-4.7862453,28.035027,77.262566,0.50663,0.047533955,10.658276,1.8385558,45.055126,-92.963036,229.76239
121.579,20.36093,34.117645,122,19.489866,1905.75,41.63187,29.234798,875.84,7.0588236,69.8,4.7058825,104,73.4,1.978915,-4.7862453,28.035027,77.262566,0.50663,0.047533955,10.658276,1.8385558,45.055004,-92.96322,230.04858
121.589,20.36093,34.117645,122,19.489866,1905.75,41.63187,29.234798,875.84,7.0588236,69.8,4.7058825,104,73.4,1.978915,-4.7862453,28.035027,77.262566,0.50663,0.047533955,10.658276,1.8385558,45.054893,-92.9634,229.966
122.064,28.5567,47.843136,122,23.32878,1817.75,41.63187,29.234798,881.96,13.725491,69.8,5.098039,104,73.4,2.5648594,-2.9007547,19.988976,57.755116,0.5176671,0.047920376,10.802651,1.8139839,45.054802,-92.963585,229.966
