Time (sec), Instant fuel economy (MPG), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Barometric pressure (inHg), Catalyst temperature (Bank 1 Sensor 1) (°F), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Engine oil temperature (°F), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Average Trip CO2 Rate (lb/mile), Latitude (deg), Longitude (deg), Bearing (deg)
11.030,10.217822,30.19608,105.8,12.402642,1533.75,9.941939,29.5301,763.7,9.411765,91.4,7.0588236,96.8,98.6,1.4619796,-8.412189,13.340909,45.684082,0.018458031,0.0035972667,5.131127,3.819012,44.860397,-93.34228,249.9609
12.016,5.6176324,48.627453,105.8,23.32878,1905.25,9.941939,29.5301,766.4,5.098039,91.4,0,96.8,98.6,2.064202,-3.0457926,24.265566,66.89175,0.020378679,0.0039247223,5.1923876,3.7739546,44.860386,-93.34234,253.82808
13.010,12.890259,37.64706,105.8,14.174448,1609.25,11.184682,29.5301,768.74,6.27451,91.4,3.9215686,96.8,98.6,1.5579866,-7.541962,11.896922,38.828014,0.023836024,0.004198196,5.677683,3.451379,44.860374,-93.3424,253.82808
14.008,15.438644,25.490196,105.8,11.81204,1503.5,11.184682,29.5301,770,9.019608,91.4,5.882353,96.8,98.6,1.0966146,-8.702264,9.933153,34.699062,0.02657032,0.004373606,6.0751524,3.225571,44.86038,-93.34247,261.2109
15.011,6.7794013,35.294117,105.8,20.080467,1793.75,11.184682,29.5301,772.16,8.627451,91.4,4.7058825,96.8,98.6,1.7417382,-4.6412077,22.620642,66.233406,0.028796306,0.004698541,6.1287756,3.197349,44.860374,-93.34253,263.32028
16.031,17.074993,12.156863,105.8,8.563729,1608.75,11.806052,29.5301,774.14,8.235294,91.4,7.0588236,96.8,98.6,0.8861973,-10.297679,9.4801855,30.950119,0.031759076,0.0048820227,6.5053105,3.0122826,44.86037,-93.342606,266.83588
17.130,6.183982,32.941177,105.8,20.080467,2041.25,11.806052,29.5301,776.12,11.372549,91.4,4.3137255,96.8,98.6,1.8636657,-4.6412077,26.176355,67.35146,0.03530805,0.0054260814,6.507099,3.0114548,44.860367,-93.342674,266.4843
18.037,21.499393,17.647058,105.8,9.154331,1614.5,13.048795,29.5301,777.92,10.588235,91.4,5.098039,96.8,98.6,1.078024,-10.007604,8.321792,27.071535,0.038065616,0.005554522,6.8530855,2.859418,44.860363,-93.34275,267.18744
19.049,10.393335,23.137255,105.8,13.288545,1777.5,13.048795,29.5301,778.82,7.45098,91.4,4.3137255,96.8,98.6,1.2377162,-7.9770756,17.21425,50.864243,0.041367944,0.005899014,7.0126886,2.79434,44.86036,-93.342834,267.539
20.017,12.159153,27.058823,114.8,13.583846,1635,13.048795,29.5301,780.62,4.7058825,91.4,1.1764706,100.4,98.6,1.3929578,-7.832038,14.714304,47.266785,0.044497218,0.006130585,7.258233,2.699808,44.860355,-93.34287,266.6055
21.017,31.510042,18.82353,114.8,7.677826,1063,13.048795,29.5301,782.42,4.3137255,91.4,0,100.4,98.6,0.7242052,-10.732793,5.677983,28.054005,0.04916106,0.006285404,7.821464,2.505392,44.860355,-93.34295,266.83936
22.014,31.48285,18.431372,114.8,7.973127,1050.5,12.4274235,29.5301,782.96,3.9215686,91.4,1.1764706,100.4,98.6,0.4889535,-10.587755,5.4122734,27.059374,0.05189728,0.006367404,8.150461,2.4042609,44.86035,-93.34302,266.44333
23.023,16.378763,32.54902,114.8,12.993244,1480.5,11.184682,29.5301,784.04,6.6666665,91.4,1.5686275,100.4,98.6,0.9006312,-8.122113,9.363004,33.215504,0.057491038,0.0066135656,8.692896,2.2542355,44.860348,-93.34309,266.14514
24.019,16.98958,22.352942,114.8,9.449632,1283,11.184682,29.5301,784.4,5.098039,91.4,0,100.4,98.6,0.8071029,-9.862566,9.026381,36.95056,0.060496703,0.0067880773,8.9122,2.198765,44.86035,-93.34314,268.09363
25.016,19.601027,33.333332,114.8,10.926137,1036,10.563311,29.5301,784.58,4.3137255,91.4,0,100.4,98.6,0.80872136,-9.137378,7.3891397,37.460037,0.06281083,0.0069067697,9.094096,2.1547863,44.86035,-93.34321,268.1064
26.024,22.70811,20.784313,114.8,8.85903,1117.25,9.941939,29.5301,784.76,4.7058825,91.4,0,100.4,98.6,0.5294824,-10.152641,6.0029225,28.219315,0.064919814,0.0070064077,9.265779,2.1148612,44.860348,-93.34326,266.81876
27.006,21.76971,30.588236,114.8,11.221438,1059.25,9.320568,29.5301,784.76,16.470589,91.4,9.019608,100.4,98.6,0.72327673,-8.99234,5.870328,29.107035,0.06691174,0.0070915893,9.435367,2.0768495,44.860348,-93.343315,268.30853
28.026,3.7572098,38.82353,114.8,23.033478,2142.75,8.699197,29.5301,785.66,14.509804,91.4,10.196078,100.4,98.6,1.4075493,-3.1908302,31.745806,77.81242,0.06942814,0.007794656,8.9071455,2.200013,44.860348,-93.34336,268.17975
29.004,12.160614,16.470589,114.8,12.993244,1907,11.184682,29.5301,786.02,13.725491,91.4,10.196078,102.2,96.8,1.6061819,-8.122113,12.610745,34.73155,0.072263725,0.008027405,9.002129,2.1768003,44.86035,-93.34344,269.82074
30.000,3.5336263,35.686275,114.8,26.28179,2405.5,12.4274235,29.5301,788.18,16.862745,91.4,9.803922,102.2,96.8,2.8914204,-1.5954151,48.22066,105.283875,0.076487385,0.00926303,8.257275,2.3731601,44.860355,-93.34352,270.93085
31.068,4.977348,42.7451,114.8,26.57709,2433.75,15.53428,29.5301,790.34,16.078432,91.4,8.627451,102.2,96.8,3.6882334,-1.4503773,42.792313,92.34723,0.08087242,0.010073017,8.028619,2.440748,44.860355,-93.34362,270.69778
32.001,8.078616,38.039215,114.8,24.509983,2302.5,18.641136,29.5301,792.86,14.509804,91.4,8.235294,102.2,96.8,3.4413161,-2.4656415,31.63793,72.16764,0.085788965,0.01068829,8.026444,2.441409,44.860355,-93.34374,270.7768
33.013,9.706135,29.80392,114.8,18.308662,1994.75,22.369364,29.5301,796.82,6.27451,91.4,0.39215687,102.2,96.8,2.3699365,-5.511434,31.599482,83.200424,0.095470704,0.011818935,8.077775,2.425895,44.860355,-93.34387,270.47183
34.025,43.14989,19.215687,114.8,18.308662,1784.75,22.990734,29.5301,797.9,17.647058,91.4,3.5294118,102.2,96.8,2.1069329,-5.511434,7.30543,21.498219,0.100599706,0.011924111,8.436663,2.3226998,44.86036,-93.34402,270.31113
35.018,21.677174,14.117647,114.8,10.335535,1862.5,23.612104,29.5301,801.5,4.3137255,91.4,0,102.2,96.8,1.0641822,-9.427453,14.934982,42.11555,0.107218176,0.012252469,8.750741,2.2393343,44.860355,-93.34415,269.16748
36.019,57.880733,0,114.8,6.496622,1373.5,23.612104,29.5301,802.4,3.5294118,91.4,0,102.2,96.8,0.69805473,-11.312943,5.5933676,21.388422,0.11360566,0.012354788,9.195274,2.1310768,44.86035,-93.34429,267.8007
37.024,64.562546,67.05882,114.8,12.993244,1084,23.612104,29.5301,803.66,17.647058,91.4,9.019608,102.2,96.8,1.0295604,-8.122113,5.0144897,24.295818,0.11862014,0.012431201,9.542131,2.053612,44.86034,-93.34443,265.70306
38.001,10.267463,37.2549,122,22.738176,2174,22.990734,29.5301,805.28,6.27451,91.4,0,105.8,95,1.4219704,-3.335868,30.701694,74.17147,0.12417802,0.012971872,9.572867,2.0470183,44.860325,-93.34456,263.3259
39.004,40.84594,16.862745,122,7.973127,1319.25,24.233477,29.5301,806.72,4.7058825,91.4,0,105.8,95,0.9999858,-10.587755,8.134662,32.38519,0.13348413,0.013202438,10.110566,1.9381541,44.860306,-93.3447,260.59302
40.012,53.395664,36.47059,122,10.040234,817.75,23.612104,29.5301,807.62,3.9215686,91.4,0,105.8,95,0.7641463,-9.572491,6.063193,38.9417,0.13846026,0.013301083,10.4096985,1.8824594,44.860275,-93.34484,257.57748
41.009,66.882935,13.725491,122,7.087224,1256,22.990734,29.5301,808.16,3.9215686,91.4,0,105.8,95,0.33435076,-11.022868,4.713138,19.708546,0.14359629,0.013372694,10.738023,1.8249016,44.860245,-93.34497,254.98683
42.012,65.215034,0,122,7.087224,1154,22.990734,29.5301,808.34,3.9215686,91.4,0,105.8,95,0.51353663,-11.022868,4.8336787,21.999157,0.14915317,0.013459982,11.081231,1.7683806,44.860218,-93.34509,255.38014
43.012,56.9347,0,122,7.087224,1145.75,21.747992,29.5301,808.16,3.9215686,91.4,0,105.8,95,0.47183222,-11.022868,5.237388,24.008165,0.15535544,0.013573774,11.445265,1.7121347,44.860207,-93.345215,259.14368
44.014,49.005943,0,122,7.087224,1057.75,18.641136,29.5301,807.44,3.9215686,91.4,0,105.8,95,0.45547754,-11.022868,5.2155037,25.896872,0.16474046,0.013756175,11.975745,1.6362935,44.860207,-93.34532,264.79306
45.011,47.638435,19.607843,122,7.677826,999,16.777021,29.5301,806.72,3.9215686,91.4,0,105.8,95,0.46851867,-10.732793,4.8286977,25.386253,0.16861233,0.013835158,12.187236,1.6078982,44.860207,-93.34542,271.07727
46.010,36.897778,25.09804,122,8.563729,898,13.048795,29.5301,806,3.9215686,91.4,0,105.8,95,0.49355325,-10.297679,4.848896,28.359632,0.17277819,0.0139504755,12.385111,1.5822091,44.86021,-93.3455,271.07727
47.016,29.846088,28.235294,122,8.85903,877,10.563311,29.5301,805.1,3.9215686,91.4,0,105.8,96.8,0.4589529,-10.152641,4.8527203,29.061615,0.17513765,0.01403075,12.482415,1.5698752,44.86021,-93.34555,271.07727
48.038,19.505999,32.54902,122,9.744933,837.5,6.835083,29.5301,804.74,32.54902,91.4,20,105.8,96.8,0.49304217,-9.717528,4.804501,30.129889,0.17716746,0.014132311,12.536341,1.5631224,44.860214,-93.34558,271.51575
49.013,2.8278985,53.72549,122,28.348896,2008,6.2137117,29.5301,804.2,25.09804,91.4,7.45098,105.8,96.8,1.3697035,-0.58015096,30.127281,78.80074,0.17843243,0.014603485,12.218483,1.6037863,44.860218,-93.345604,271.51575
50.003,11.672349,23.137255,122,14.469749,2040,10.563311,29.5301,804.2,14.90196,91.4,10.980392,105.8,96.8,1.6762173,-7.3969245,12.408361,31.946136,0.18134658,0.014845286,12.21577,1.6041424,44.860233,-93.345665,271.51575
51.004,3.2963717,53.72549,122,28.939499,2679.25,11.806052,29.5301,805.1,26.27451,91.4,12.941176,105.8,96.8,3.4058597,-0.29007548,49.106747,96.26358,0.1837766,0.015574265,11.800017,1.6606616,44.860226,-93.34572,308.7144
52.004,2.3381417,88.62745,122,48.429363,3285.75,19.262506,29.5301,808.52,35.294117,89.6,18.039215,105.8,96.8,8.330779,9.282415,112.95738,180.55693,0.19156429,0.01884326,10.166197,1.9275483,44.860363,-93.34568,0.46284965
53.004,2.3381417,88.62745,122,48.429363,3285.75,19.262506,29.5301,808.52,35.294117,89.6,18.039215,105.8,96.8,8.330779,9.282415,112.95738,180.55693,0.19156429,0.01884326,10.166197,1.9275483,44.860474,-93.34567,0.46284965
54.019,4.8091145,66.27451,122,38.979733,2983.5,30.44719,29.5301,816.8,18.82353,89.6,10.980392,105.8,96.8,7.126905,4.6412077,86.807,152.81387,0.20689628,0.022756873,9.091596,2.155379,44.860603,-93.345695,0.46284965
55.022,6.578277,42.35294,122,27.758293,2580.25,33.554043,29.5301,822.74,6.27451,89.6,4.7058825,105.8,96.8,4.777761,-0.87022644,69.93674,142.35661,0.2153091,0.024100399,8.93384,2.1934392,44.860752,-93.34569,0.46284965
56.026,6.578277,42.35294,122,27.758293,2580.25,33.554043,29.5301,822.74,6.27451,89.6,4.7058825,105.8,96.8,4.777761,-0.87022644,69.93674,142.35661,0.2153091,0.024100399,8.93384,2.1934392,44.86091,-93.34567,0.4913472
57.013,21.421062,36.07843,127.4,21.556973,1921.25,34.796787,29.5301,828.5,12.156863,89.6,5.882353,109.4,91.4,3.2088926,-3.916019,22.272593,60.886494,0.22373715,0.024473244,9.142113,2.143469,44.861057,-93.345665,0.4913472
58.038,35.921543,23.137255,127.4,12.402642,1450.75,35.41816,29.5301,833.9,5.098039,89.6,0,109.4,91.4,1.3746866,-8.412189,13.5189705,48.942383,0.23907143,0.024910089,9.597373,2.0417914,44.861206,-93.34566,0.57776076
59.003,19.120888,59.215687,127.4,28.348896,1953.75,34.796787,29.5301,843.08,25.882353,89.6,13.333333,109.4,91.4,2.1060724,-0.58015096,24.951906,67.076256,0.2553368,0.0254454,10.034694,1.9528084,44.861355,-93.34566,0.61648524
60.026,8.44606,52.941177,127.4,30.711304,2389.5,35.41816,29.5301,849.02,19.215687,89.6,10.588235,109.4,91.4,3.4615679,0.58015096,57.496902,126.378006,0.26437342,0.026525894,9.966618,1.9661471,44.8615,-93.34564,0.61648524
61.011,18.427319,20.392157,127.4,14.76505,1828.75,36.6609,29.5301,854.78,8.627451,89.6,4.7058825,109.4,91.4,2.0353897,-7.251887,27.27807,78.34177,0.27361447,0.027023563,10.125033,1.9353848,44.861664,-93.345665,0.69470626
62.021,29.83117,28.235294,127.4,15.060351,1591.25,36.6609,29.5301,857.3,4.7058825,89.6,0,109.4,91.4,1.5888945,-7.106849,16.850216,55.61618,0.28305405,0.02733888,10.353536,1.8926709,44.861813,-93.34566,0.69470626
63.019,85.20159,14.509804,127.4,7.677826,1251.25,36.6609,29.5301,861.26,3.9215686,89.6,0.78431374,109.4,91.4,0.7048266,-10.732793,5.899675,24.763844,0.29155836,0.027440062,10.62528,1.8442652,44.861954,-93.34566,0.9661259
64.028,72.2995,100,127.4,27.758293,1987.75,36.039528,29.5301,864.5,16.078432,89.6,8.627451,109.4,91.4,2.003745,-0.87022644,6.834653,18.058794,0.29910788,0.02755219,10.856049,1.8050615,44.862103,-93.34566,0.43554148
65.016,15.279098,40,127.4,23.62408,2148.5,36.039528,29.5301,868.1,14.117647,89.6,8.627451,109.4,91.4,2.7090828,-2.9007547,32.341045,79.059265,0.31010878,0.028236596,10.982513,1.784276,44.862263,-93.34566,0.43554148
66.032,14.025149,30.19608,127.4,19.489866,2090,36.6609,29.5301,872.06,5.882353,89.6,0,113,91.4,2.4157379,-4.931283,35.840023,90.065,0.31916493,0.02889076,11.047301,1.7738119,44.862408,-93.34566,0.43554148
67.016,87.389175,15.294118,127.4,7.382525,1291.25,37.282272,29.5301,874.76,3.5294118,89.6,0,113,91.4,0.89013696,-10.8778305,5.8494816,23.792557,0.3311251,0.029024534,11.408455,1.7176589,44.862556,-93.34565,0.6723752
68.023,109.45042,0,127.4,7.087224,868.25,36.6609,29.5301,875.66,3.5294118,89.6,0,113,91.4,0.52794915,-11.022868,4.5925975,27.780985,0.33841163,0.02909635,11.630725,1.6848335,44.862705,-93.34565,0.5886457
69.010,137.56314,16.470589,127.4,7.382525,1002.5,36.039528,29.5301,876.74,2.745098,89.6,0,113,91.4,0.36979014,-10.8778305,3.5921102,18.819122,0.34947133,0.029173516,11.979061,1.6358407,44.862846,-93.34565,0.5886457
70.008,143.48367,0,127.4,5.90602,1087.5,33.554043,29.5301,876.56,3.137255,89.6,0,113,91.4,0.34157407,-11.603019,3.2063804,15.485308,0.35778812,0.02923166,12.239746,1.6010001,44.862965,-93.34565,0.3661355
71.001,131.1845,0,127.4,6.496622,1076.5,30.44719,29.5301,875.48,3.9215686,89.6,0,113,91.4,0.40758902,-11.312943,3.1822722,15.525921,0.36629185,0.029299846,12.501494,1.5674795,44.86307,-93.34564,4.5078893
72.011,69.242355,19.215687,127.4,7.677826,1052.25,26.718962,29.5301,873.86,3.9215686,89.6,0,113,91.4,0.47682378,-10.732793,5.290788,26.408,0.37254548,0.029384065,12.678487,1.5455973,44.863163,-93.34565,0
73.009,61.190918,18.039215,127.4,7.677826,1063.5,23.612104,29.5301,871.7,3.9215686,89.6,0,113,91.4,0.4660825,-10.732793,5.290788,26.128649,0.38018146,0.029507441,12.884257,1.520913,44.863247,-93.34563,0
74.002,8.366183,51.764706,127.4,27.758293,1912.25,20.505249,29.5301,867.38,68.62745,89.6,20.784313,113,91.4,1.6394278,-0.87022644,33.6055,92.29958,0.3908829,0.030233614,12.928752,1.5156788,44.86331,-93.34563,0
75.000,8.366183,51.764706,127.4,27.758293,1912.25,20.505249,29.5301,867.38,68.62745,89.6,20.784313,113,91.4,1.6394278,-0.87022644,33.6055,92.29958,0.3908829,0.030233614,12.928752,1.5156788,44.86334,-93.34585,292.217
76.017,5.1954007,59.215687,136.4,33.959614,2780,21.126621,29.5301,868.1,42.7451,89.6,20.392157,114.8,91.4,3.7463903,2.175566,55.754974,105.335045,0.39559054,0.031153098,12.698274,1.5431889,44.86339,-93.34598,293.67758
77.020,2.7542253,85.882355,136.4,48.429363,3317.25,25.47622,29.5301,871.34,23.921568,89.6,16.862745,114.8,91.4,7.767105,9.282415,126.825966,200.80016,0.40467274,0.0344265,11.754688,1.6670655,44.86345,-93.346146,300.7157
78.006,6.907955,49.80392,136.4,31.597206,2881.75,32.932674,29.5301,883.58,11.372549,89.6,6.27451,114.8,91.4,5.604396,1.0152642,65.36573,119.13185,0.42096403,0.037706677,11.164178,1.7552421,44.863525,-93.34631,312.11023
79.008,31.54448,12.156863,136.4,9.744933,1641.75,34.796787,29.5301,890.06,17.254902,87.8,8.627451,114.8,91.4,1.6200961,-9.717528,15.124758,48.38553,0.42874813,0.03795689,11.29566,1.7348111,44.863647,-93.34644,319.1394
80.007,21.969852,27.058823,136.4,12.697943,1682.25,34.796787,29.5301,896.36,4.3137255,87.8,0,114.8,91.4,1.2026687,-8.267151,21.716242,67.79977,0.44011223,0.038478047,11.438009,1.7132208,44.86375,-93.34659,319.2284
81.013,88.313385,14.117647,136.4,7.382525,1270.25,34.796787,29.5301,898.88,3.9215686,87.8,0,114.8,91.4,0.71647507,-10.8778305,5.4023814,22.33727,0.44913635,0.038578063,11.642273,1.6831623,44.86386,-93.34672,321.74777
82.016,99.420586,28.62745,136.4,8.563729,915.25,34.175415,29.5301,902.66,3.5294118,87.8,0,114.8,91.4,0.6275636,-10.297679,4.713138,27.04609,0.45626,0.038654007,11.803692,1.6601444,44.86397,-93.346825,317.3218
83.002,133.30914,0,136.4,6.791923,1008.75,32.932674,29.5301,905,3.137255,87.8,0,114.8,91.4,0.35862297,-11.167906,3.3871913,17.6356,0.4637091,0.038707625,11.979786,1.6357416,44.86405,-93.346954,310.1401
84.003,130.19815,0,136.4,5.90602,1047.25,30.44719,29.5301,905.9,3.137255,87.8,0,114.8,91.4,0.3437036,-11.603019,3.2063804,16.08047,0.47220886,0.038776048,12.177849,1.6091377,44.864094,-93.34711,297.8982
84.995,104.995575,0,136.4,5.610719,1054.75,27.961704,29.5301,905.72,2.745098,87.8,0,116.6,91.4,0.33898032,-11.748056,3.6514494,18.182343,0.47997937,0.038845394,12.356147,1.585918,44.864132,-93.347244,289.64578
86.008,103.36938,0,136.4,5.610719,1001.5,26.718962,29.5301,904.46,2.745098,87.8,0,116.6,91.4,0.34140798,-11.748056,3.5440538,18.585892,0.48777577,0.03892575,12.530929,1.5637975,44.864166,-93.34739,287.41858
87.007,100.30232,0,136.4,5.610719,953.25,25.47622,29.5301,902.3,2.745098,87.8,0,116.6,91.4,0.3241717,-11.748056,3.4825442,19.187742,0.4939579,0.038982604,12.67124,1.5464813,44.864197,-93.34751,280.1697
88.007,93.94985,0,136.4,6.201321,789.25,23.612104,29.5301,899.42,3.137255,87.8,0,116.6,91.4,0.3410332,-11.457981,3.4459682,22.93141,0.50136155,0.03906196,12.835034,1.5267458,44.864204,-93.34764,272.8523
89.008,84.50779,25.882353,136.4,8.268428,661,21.747992,29.5301,896.36,3.9215686,87.8,0,116.6,91.4,0.3764811,-10.442718,3.5285401,28.036749,0.5066407,0.03912477,12.949358,1.5132669,44.86421,-93.347755,272.0027
90.010,53.22165,44.705883,136.4,11.516739,786.75,19.883879,29.5301,893.3,4.3137255,87.8,0,116.6,91.4,0.43917397,-8.847302,5.122541,34.196587,0.51132977,0.03922222,13.0367365,1.5031244,44.86421,-93.347855,272.44577
91.005,49.588375,24.705883,136.4,9.744933,1028.5,17.398394,29.5301,891.68,3.9215686,87.8,0,116.6,91.4,0.44230437,-9.717528,4.8106294,24.565844,0.51578176,0.039305184,13.122486,1.4933021,44.86421,-93.34793,272.44577
92.012,29.665916,37.2549,136.4,10.335535,744,10.563311,29.5301,885.2,4.3137255,87.8,0,116.6,91.4,0.60967994,-9.427453,4.8821926,34.464825,0.5225053,0.03949513,13.229614,1.4812099,44.864212,-93.347984,272.44577
93.008,29.665916,37.2549,136.4,10.335535,744,10.563311,29.5301,885.2,4.3137255,87.8,0,116.6,91.4,0.60967994,-9.427453,4.8821926,34.464825,0.5225053,0.03949513,13.229614,1.4812099,44.864212,-93.348015,272.44577
94.009,17.088806,37.2549,136.4,11.81204,791.5,6.835083,29.5301,882.14,3.9215686,87.8,0,116.6,91.4,0.5069947,-8.702264,5.4840918,36.390488,0.52408314,0.03957991,13.24114,1.4799204,44.864212,-93.34802,272.63342
95.044,7.24129,47.843136,141.8,13.288545,700.25,3.1068559,29.5301,879.26,4.3137255,87.8,0,118.4,93.2,0.60678375,-7.9770756,5.882715,44.122364,0.5249619,0.039707504,13.220723,1.482206,44.86421,-93.34803,272.63342
96.014,1.6102778,45.882355,141.8,14.469749,681.25,0.6213712,29.5301,874.58,3.137255,87.8,0,118.4,93.2,0.5761997,-7.3969245,5.2908196,40.7897,0.52554226,0.039936807,13.159346,1.4891192,44.86421,-93.34803,272.63342
97.007,0,36.862743,141.8,12.697943,681.25,0,29.5301,872.78,3.5294118,87.8,0,118.4,93.2,0.49905166,-8.267151,3.8775187,29.893822,0.52554226,0.040006902,13.13629,1.4917328,44.86421,-93.34803,272.63342
98.004,0,33.333332,141.8,12.107341,708.75,0,29.5301,871.7,3.5294118,87.8,0,118.4,93.2,0.47583994,-8.557226,4.3123803,31.956417,0.52554226,0.040077224,13.11324,1.494355,44.86421,-93.34803,272.63342
99.014,0,32.54902,141.8,11.81204,700.5,0,29.5301,869.9,3.5294118,87.8,0,118.4,93.2,0.4829738,-8.702264,4.372778,32.785618,0.52554226,0.040165007,13.08458,1.4976281,44.86421,-93.34804,272.63342
100.018,0,32.941177,141.8,11.81204,700.75,0,29.5301,868.1,3.5294118,87.8,0,118.4,93.2,0.4773519,-8.702264,4.131188,30.963207,0.52554226,0.040239453,13.060373,1.5004039,44.864212,-93.34804,272.63342
101.036,0,34.117645,141.8,11.516739,690,0,29.5301,866.3,3.5294118,87.8,0,118.4,93.2,0.46558422,-8.847302,4.372778,33.284527,0.52554226,0.04031528,13.035809,1.5032313,44.864212,-93.34804,272.63342
102.029,0,33.333332,141.8,11.221438,689.25,0,29.5301,864.5,3.5294118,87.8,0,118.4,93.2,0.4466869,-8.99234,4.251983,32.400284,0.52554226,0.040396955,13.009453,1.5062766,44.86421,-93.34804,272.63342
103.013,0,35.294117,141.8,11.81204,679.25,0,29.5301,862.7,3.5294118,87.8,0,118.4,93.2,0.46968564,-8.702264,4.010393,31.009258,0.52554226,0.040492058,12.978897,1.5098228,44.864212,-93.34804,272.63342
104.027,0,32.156864,141.8,11.516739,677.5,0,29.5301,861.08,3.5294118,87.8,0,118.4,93.2,0.45129943,-8.847302,4.010393,31.089355,0.52554226,0.040571567,12.953463,1.5127873,44.864212,-93.34804,272.63342
105.000,0,47.843136,141.8,14.76505,689.5,0,29.5301,858.74,4.3137255,87.8,0,118.4,93.2,0.57709837,-7.251887,5.7498407,43.798134,0.52554226,0.040728047,12.903694,1.518622,44.864212,-93.34804,272.63342
106.036,0,44.705883,141.8,14.469749,729.5,0,29.5301,858.02,4.3137255,87.8,0,118.4,93.2,0.5755736,-7.3969245,5.6290455,40.526917,0.52554226,0.040845662,12.866539,1.5230075,44.864212,-93.34804,272.63342
138.023,0,100,143.6,27.758293,1088.25,0,29.5301,844.88,68.62745,87.8,25.09804,122,95,1.1049623,-0.87022644,3.7084057,17.89751,0.52554226,0.044042733,11.932553,1.6422164,44.864216,-93.34804,272.63342
139.018,0.45430058,61.960785,145.4,29.5301,2007,1.2427424,29.5301,846.32,68.62745,87.8,26.27451,123.8,95,1.853955,0,37.50684,98.15155,0.52585906,0.044682376,11.768825,1.665063,44.86422,-93.348076,272.63342
140.020,1.5558475,83.52941,145.4,45.181053,3072.5,11.184682,29.5301,852.26,25.09804,87.8,18.431372,123.8,95,5.2312965,7.6870003,98.566475,168.48895,0.53079283,0.047788437,11.107139,1.7642559,44.864223,-93.34815,272.63342
