Time (sec), Instant fuel economy (MPG), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Barometric pressure (inHg), Catalyst temperature (Bank 1 Sensor 1) (°F), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Engine oil temperature (°F), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Average Trip CO2 Rate (lb/mile), Latitude (deg), Longitude (deg), Bearing (deg)
13.000,0,32.941177,167,10.335535,791.25,0,29.5301,473,3.5294118,68,0,158,73.4,0.47328454,-9.427453,4.6018662,30.546,0,0.0009271601,0,0,45.036175,-92.98511,-1
13.988,0,32.941177,167,10.335535,791.25,0,29.5301,473,3.5294118,68,0,158,73.4,0.47328454,-9.427453,4.6018662,30.546,0,0.0009271601,0,0,45.036175,-92.98511,-1
14.991,0,33.333332,167,10.335535,780.25,0,29.5301,483.44,3.5294118,68,0,158,73.4,0.47179386,-9.427453,4.72265,31.789673,0,0.001064989,0,0,45.036175,-92.98511,-1
15.999,0,33.333332,167,10.335535,780.25,0,29.5301,483.44,3.5294118,68,0,158,73.4,0.47179386,-9.427453,4.72265,31.789673,0,0.001064989,0,0,45.036175,-92.98511,-1
16.989,0,33.333332,167,10.335535,780.25,0,29.5301,483.44,3.5294118,68,0,158,73.4,0.47179386,-9.427453,4.72265,31.789673,0,0.001064989,0,0,45.036175,-92.98511,-1
21.993,0,26.27451,167,8.85903,749.5,0,29.5301,511.34,3.137255,68,0,158,73.4,0.39634517,-10.152641,3.913398,27.423094,0,0.0014944526,0,0,45.036163,-92.9851,-1
23.002,0,33.72549,167,11.221438,660.5,0,29.5301,523.4,5.490196,68,0,158,73.4,0.48520556,-8.99234,4.72265,37.553207,0,0.0017440064,0,0,45.036163,-92.9851,-1
24.012,0,33.72549,167,11.221438,660.5,0,29.5301,523.4,5.490196,68,0,158,73.4,0.48520556,-8.99234,4.72265,37.553207,0,0.0017440064,0,0,45.03616,-92.9851,-1
25.007,0,34.901962,167,11.516739,723,0,29.5301,536,3.5294118,68,0,158,73.4,0.43884176,-8.847302,3.9617116,28.779194,0,0.0019579844,0,0,45.03616,-92.9851,-1
25.998,0,34.901962,167,11.516739,723,0,29.5301,536,3.5294118,68,0,158,73.4,0.43884176,-8.847302,3.9617116,28.779194,0,0.0019579844,0,0,45.03616,-92.9851,-1
27.003,0,34.901962,167,11.516739,723,0,29.5301,536,3.5294118,68,0,158,73.4,0.43884176,-8.847302,3.9617116,28.779194,0,0.0019579844,0,0,45.036156,-92.98511,-1
27.998,0,92.15686,167,16.536856,1176.5,0,29.5301,548.96,8.235294,68,4.7058825,158,73.4,0.6897582,-6.3816605,4.251593,18.979897,0,0.0021756536,0,0,45.036144,-92.9851,-1
29.008,15.727396,11.764706,167,9.449632,1086.75,4.9709697,29.5301,560.66,4.3137255,68,0,158,73.4,0.82277614,-9.862566,4.333681,20.944082,0.0031699631,0.0030622573,1.0351721,18.930027,45.036125,-92.98509,-1
29.987,15.583898,22.352942,167,8.85903,925,5.592341,29.5301,566.06,3.9215686,68,0,158,73.4,0.5554199,-10.152641,4.9202843,27.937178,0.004456891,0.0031483127,1.4156444,13.842342,45.03611,-92.98507,-1
31.016,9.86798,38.431374,168.8,10.630836,733.25,3.7282271,29.5301,571.28,4.3137255,68,0,159.8,75.2,0.5673026,-9.282415,5.180203,37.104687,0.0053377068,0.0032350335,1.6499696,11.876483,45.0361,-92.985054,-1
31.988,4.479436,42.35294,168.8,12.697943,729.25,1.8641136,29.5301,574.52,3.9215686,68,0,159.8,75.2,0.5371444,-8.267151,5.7058673,41.094086,0.0059664026,0.0033781917,1.7661527,11.095209,45.03609,-92.98504,-1
33.009,1.5461124,43.92157,168.8,12.993244,716,0.6213712,29.5301,577.04,3.9215686,68,0,159.8,75.2,0.5466378,-8.122113,5.5103946,40.420692,0.0061007123,0.0034678811,1.7592045,11.139032,45.03609,-92.98504,-1
33.989,0,40.784313,168.8,13.288545,710.5,0,29.5301,578.84,3.9215686,68,0,159.8,75.2,0.5489036,-7.9770756,5.362805,39.642586,0.0061007123,0.0035617382,1.7128469,11.440506,45.03609,-92.98504,-1
34.996,0,39.60784,168.8,13.288545,712.5,0,29.5301,583.52,3.9215686,68,0,159.8,75.2,0.54468715,-7.9770756,5.4835887,40.421654,0.0061007123,0.0036624244,1.6657579,11.763916,45.03609,-92.98504,-1
36.007,0,40.784313,168.8,12.993244,706,0,29.5301,589.46,3.9215686,68,0,159.8,75.2,0.5340822,-8.122113,5.157472,38.367744,0.0061007123,0.0037634769,1.6210308,12.088502,45.03609,-92.98504,-1
37.005,0,44.705883,168.8,13.288545,695,0,29.5301,595.4,3.9215686,68,0,159.8,75.2,0.54123735,-7.9770756,5.290334,39.979042,0.0061007123,0.003845415,1.5864899,12.351692,45.03609,-92.98504,-1
37.990,0,40.39216,168.8,12.107341,701,0,29.5301,601.16,7.8431373,68,6.6666665,159.8,75.2,0.48544407,-8.557226,4.070417,30.49685,0.0061007123,0.00392436,1.554575,12.6052685,45.03609,-92.98504,-1
38.993,0,45.882355,168.8,21.261671,1412.75,0,29.5301,604.04,11.372549,68,5.098039,159.8,75.2,0.8598467,-4.0610566,13.672736,50.83048,0.0061007123,0.004138518,1.4741297,13.293156,45.036087,-92.98502,-1
40.003,13.662204,11.372549,168.8,8.268428,1021,4.3495984,29.5301,612.5,3.9215686,68,0,159.8,75.2,0.67389756,-10.442718,4.3651686,22.45481,0.0074277017,0.004237031,1.753044,11.178177,45.036083,-92.985,-1
41.010,12.629745,31.37255,168.8,9.744933,808,4.3495984,29.5301,615.02,3.9215686,68,0,159.8,75.2,0.5739978,-9.717528,4.7220135,30.69375,0.008577382,0.004325669,1.9829032,9.882396,45.036083,-92.98499,-1
42.003,3.4629834,37.64706,168.8,11.516739,715,1.2427424,29.5301,622.04,3.5294118,68,0,159.8,75.2,0.536842,-8.847302,4.920433,36.143597,0.009005221,0.004449037,2.0240831,9.681338,45.036083,-92.984985,-1
42.994,0,34.117645,168.8,11.221438,709.75,0,29.5301,624.2,3.5294118,68,0,159.8,75.2,0.4628712,-8.99234,4.372377,32.355362,0.009005221,0.004527786,1.9888796,9.852701,45.036083,-92.984985,-1
43.984,0,32.156864,168.8,10.926137,695.25,0,29.5301,630.14,3.5294118,68,0,159.8,75.2,0.4473811,-9.137378,4.311985,32.57394,0.009005221,0.004607585,1.9544342,10.026347,45.036083,-92.984985,-1
44.991,0,34.901962,168.8,11.221438,716,0,29.5301,635.54,7.8431373,68,9.019608,159.8,75.2,0.44652507,-8.99234,4.7709637,34.996704,0.009005221,0.004770464,1.8877033,10.380781,45.036083,-92.984985,-1
45.984,0.3270127,63.137257,168.8,27.462994,1751.75,0.6213712,29.5301,639.68,19.607843,68,7.8431373,159.8,75.2,1.1344007,-1.0152642,26.053085,78.1126,0.00914556,0.00520689,1.7564342,11.1566,45.036083,-92.98498,-1
46.991,2.8024642,43.137257,168.8,22.442877,2130.5,6.835083,29.5301,644.36,12.156863,68,6.6666665,159.8,75.2,2.268069,-3.4809058,33.440777,82.43827,0.010964367,0.0058555244,1.8724824,10.465163,45.03607,-92.98495,-1
48.014,3.8809223,46.27451,168.8,24.805285,2297,10.563311,29.5301,647.06,28.235294,68,17.254902,159.8,75.2,3.048817,-2.3206038,37.319664,85.33178,0.013508181,0.006508713,2.0753996,9.441957,45.03601,-92.98489,154.18301
49.013,2.4874756,72.94118,168.8,37.503227,2686,13.670166,29.5301,653.18,68.62745,68,23.921568,159.8,75.2,4.969758,3.916019,75.35075,147.3383,0.016305633,0.007595631,2.1467123,9.128301,45.035927,-92.98491,179.9951
49.993,2.1697264,81.56863,170.6,41.04684,2876.5,17.398394,29.5301,660.92,16.470589,68,9.019608,161.6,73.4,6.3605013,5.6564717,109.94534,200.74582,0.020287257,0.00948462,2.1389635,9.161369,45.035828,-92.984924,184.20998
51.015,8.741991,30.980392,170.6,19.194565,1841.75,23.612104,29.5301,668.66,5.490196,68,0,161.6,73.4,3.1852849,-5.0763206,37.03369,105.60887,0.028102031,0.010384729,2.7060921,7.241378,45.03573,-92.98494,185.36488
52.008,54.51148,16.470589,170.6,7.382525,1278,24.233477,29.5301,678.56,3.9215686,68,0,161.6,73.4,0.61351305,-10.8778305,6.0953746,25.049763,0.03889737,0.01059997,3.6695735,5.340085,45.03563,-92.98495,183.89044
53.004,62.89934,0,170.6,6.496622,1191.75,23.612104,29.5301,681.26,3.5294118,68,4.7058825,161.6,73.4,0.47898737,-11.312943,5.147084,22.683506,0.04455428,0.010683563,4.1703577,4.6988378,45.035538,-92.98491,180.57478
54.011,38.176975,17.254902,170.6,8.563729,1223.75,22.990734,29.5301,688.1,3.9215686,68,0,161.6,73.4,0.5887809,-10.297679,8.257032,35.437683,0.050126653,0.010830006,4.6284976,4.2337356,45.035446,-92.98491,180
54.990,60.294876,0,170.6,7.382525,1214.75,22.369364,29.5301,689.9,3.9215686,68,0,161.6,73.4,0.5211986,-10.8778305,5.086814,21.993433,0.05528289,0.010915689,5.064535,3.869227,45.035362,-92.98491,179.72098
55.999,59.927326,0,170.6,7.087224,1198.5,21.126621,29.5301,693.14,3.9215686,68,0,161.6,73.4,0.49667084,-11.022868,4.8336787,21.182333,0.059816286,0.010997311,5.4391737,3.602723,45.035286,-92.98491,179.72098
57.003,52.669445,0,170.6,5.90602,1205,19.262506,29.5301,695.84,3.137255,68,0,161.6,73.4,0.40835565,-11.603019,5.0144897,21.856153,0.064524904,0.011091105,5.8177166,3.3683035,45.035217,-92.98491,179.72098
57.983,62.77411,0,170.6,5.610719,1221.25,16.777021,29.5301,697.82,3.5294118,68,3.9215686,161.6,73.4,0.39004183,-11.748056,3.6644347,15.759284,0.069686756,0.011164829,6.2416325,3.1395369,45.035164,-92.98491,210.41583
58.987,33.595135,30.980392,170.6,10.630836,1320.75,16.155651,29.5301,699.62,68.62745,68,17.254902,163.4,75.2,0.74899274,-9.282415,6.5935717,26.220089,0.073840655,0.0112894755,6.540663,2.9960015,45.035126,-92.98493,234.07866
59.985,5.3227863,57.64706,170.6,31.892508,2159.75,17.398394,29.5301,702.86,44.313725,68,16.470589,163.4,75.2,2.4300482,1.1603019,44.817,108.986664,0.079538636,0.01236063,6.434837,3.045273,45.0351,-92.98523,260.10623
60.996,3.8262618,74.90196,170.6,40.160934,2267,21.126621,29.5301,707.72,68.23529,68,21.17647,163.4,75.2,5.0039496,5.221359,75.7056,175.3923,0.084696054,0.0136934705,6.1851416,3.1682112,45.03508,-92.985374,260.16644
61.990,4.3746896,72.15686,170.6,42.228043,2919.5,29.825817,29.5301,717.62,26.27451,68,17.647058,163.4,75.2,6.7384305,6.236623,93.47979,168.16798,0.09807471,0.017181069,5.7083015,3.4328663,45.03506,-92.98556,261.0568
62.989,4.2611794,80,170.6,46.066956,2961.75,34.175415,29.5301,725,56.47059,68,22.745098,163.4,75.2,7.7589617,8.122113,109.965546,195.00345,0.106380336,0.019142896,5.5571704,3.5262253,45.03504,-92.98576,261.4046
63.989,4.3896866,82.745094,170.6,48.429363,3112.5,37.282272,29.5301,732.92,22.745098,68,17.254902,163.4,75.2,8.2749,9.282415,116.45054,196.50166,0.11440306,0.021017326,5.443274,3.600009,45.03502,-92.986,261.59192
64.989,6.6491985,58.039215,170.6,34.845516,2585.25,42.87461,29.5301,741.02,10.980392,68,0,163.4,75.2,6.2569385,2.6106794,88.410446,179.6119,0.12783633,0.023260776,5.49579,3.5656085,45.034985,-92.98625,261.216
66.000,52.79515,30.19608,170.6,22.442877,1783,45.98147,29.5301,748.94,21.17647,68,3.137255,163.4,75.2,3.3472385,-3.4809058,11.94157,35.175816,0.14248131,0.023499276,6.0632215,3.231918,45.034958,-92.98651,261.5847
67.001,38.779114,31.764706,170.6,17.71806,1643,46.60284,29.5301,752.72,68.62745,68,20,163.4,75.2,1.8225235,-5.8015094,16.477343,52.672466,0.15299371,0.023774022,6.435331,3.0450392,45.03493,-92.986786,261.44455
67.992,18.05759,72.94118,176,33.07371,2137.75,47.84558,29.5301,760.1,25.09804,68,12.156863,165.2,71.6,3.1349175,1.7404529,36.3291,89.25485,0.1627389,0.02431327,6.6934195,2.9276268,45.0349,-92.98706,262.3036
69.003,10.080854,90.98039,176,42.818645,1986.5,49.088326,29.5301,771.44,40,68,19.215687,165.2,71.6,5.280748,6.526698,66.76572,176.52208,0.17987515,0.026082823,6.896307,2.841497,45.034878,-92.98734,262.77057
69.998,8.473779,100,176,48.134064,2521.25,50.331066,29.5301,775.4,20,68,14.117647,165.2,71.6,5.516285,9.137378,81.43886,169.64842,0.19192459,0.027436944,6.9951153,2.80136,45.034863,-92.98765,269.53955
71.000,7.829884,60.39216,176,35.14082,3123.75,52.19518,29.5301,783.5,16.470589,68,11.372549,165.2,71.6,5.111324,2.755717,91.40032,153.67581,0.20544034,0.029220447,7.0307045,2.7871795,45.034866,-92.98795,274.67026
72.003,7.829884,60.39216,176,35.14082,3123.75,52.19518,29.5301,783.5,16.470589,68,11.372549,165.2,71.6,5.111324,2.755717,91.40032,153.67581,0.20544034,0.029220447,7.0307045,2.7871795,45.034893,-92.988266,275.88654
72.987,12.986314,89.411766,176,41.34214,2118,54.05929,29.5301,799.88,68.62745,68,27.450981,165.2,71.6,7.4503183,5.8015094,57.076473,141.53546,0.21826774,0.030372566,7.186345,2.7268152,45.034927,-92.98858,282.59247
73.983,7.815227,100,176,54.335384,2654.75,55.92341,29.5301,809.78,68.62745,68,22.352942,165.2,71.6,6.639178,12.18317,98.11257,194.10428,0.25343367,0.03451442,7.3428345,2.668702,45.03497,-92.98891,281.93735
74.983,7.270734,85.882355,176,48.429363,2795.75,57.78752,29.5301,820.76,61.568626,68,20.784313,165.2,71.6,7.417166,9.282415,108.9754,204.72186,0.26592556,0.036322042,7.321327,2.6765413,45.03501,-92.98924,281.93073
75.999,7.238829,64.70588,176,35.43612,2752.25,59.651634,29.5301,832.82,10.980392,68,2.3529413,165.2,71.6,5.7154455,2.9007547,112.98653,215.61197,0.27870345,0.037981372,7.3378983,2.670497,45.035053,-92.989586,281.4217
76.987,75.994934,27.450981,176,17.71806,2093.5,60.89438,29.5301,838.22,9.019608,68,10.196078,165.2,71.6,2.8132586,-5.8015094,10.986648,27.562988,0.29438058,0.03818728,7.7088647,2.5419872,45.0351,-92.98993,280.38672
78.000,19.480713,66.27451,176,31.597206,1903,61.515747,29.5301,854.24,11.372549,68,10.980392,165.2,71.6,3.8161662,1.0152642,43.296635,119.49491,0.31242523,0.039146315,7.9809613,2.4553227,45.03514,-92.99027,280.41016
78.994,16.13198,73.333336,176,32.18781,1966.75,61.515747,29.5301,859.64,68.62745,68,34.509804,168.8,71.6,3.5337498,1.3053397,52.284298,139.62274,0.32700974,0.04007199,8.160557,2.4012866,45.035183,-92.99063,280.48328
79.989,10.447054,79.60784,176,49.315266,3006.5,62.13712,29.5301,877.28,24.705883,68,18.039215,168.8,71.6,5.5954647,9.717528,81.55112,142.46323,0.3459303,0.041768126,8.28216,2.3660295,45.035225,-92.99099,279.2055
80.985,8.457984,77.254906,176,44.29515,3146.75,63.37986,29.5301,883.4,38.82353,68,18.039215,168.8,71.6,7.6828613,7.251887,102.74415,171.4861,0.36199996,0.04370242,8.283293,2.365706,45.035263,-92.99137,279.21063
81.982,9.205646,93.72549,176,50.20117,2288,66.48672,29.5301,903.02,64.70588,68,20.392157,168.8,71.6,9.113426,10.152641,99.026924,227.3167,0.38392362,0.046082225,8.331274,2.3520815,45.035305,-92.99176,278.6243
82.988,7.992214,83.52941,176,47.83876,2615.5,68.972206,29.5301,923.54,43.52941,68,18.82353,168.8,71.6,6.711266,8.99234,118.32584,237.60686,0.41666797,0.049729418,8.378702,2.3387675,45.03534,-92.99216,278.6715
83.985,7.120649,81.17647,176,46.65756,2696.75,70.83632,29.5301,937.58,20.784313,68,8.627451,168.8,71.6,7.040157,8.412189,136.39833,265.64548,0.43234476,0.052023876,8.310507,2.357959,45.035378,-92.99256,278.6241
84.989,25.078388,68.62745,176,36.617325,2300.5,72.079056,29.5301,950.54,68.62745,68,22.745098,168.8,71.6,5.6968255,3.4809058,39.407795,89.96922,0.45407462,0.052862447,8.589739,2.2813075,45.035416,-92.99297,278.59677
85.991,10.470109,93.333336,176,50.79177,2398,72.079056,29.5301,961.52,46.27451,68,13.725491,168.8,71.6,6.7409515,10.442718,94.391,206.73569,0.46868148,0.05452287,8.596053,2.2796316,45.035454,-92.993385,278.59677
86.996,60.542294,30.19608,176,28.348896,2323.75,73.3218,29.5301,966.38,45.882355,68,18.039215,168.8,71.6,3.9218497,-0.58015096,16.605307,37.531124,0.48878273,0.054805726,8.918461,2.1972218,45.0355,-92.9938,278.4195
87.996,11.957939,88.23529,188.6,45.771656,2340.75,73.3218,29.5301,975.02,68.62745,68,8.235294,172.4,69.8,6.136089,7.9770756,84.071625,188.6377,0.5049083,0.056248613,8.976369,2.183047,45.03554,-92.99422,278.54706
88.994,18.6805,56.862743,188.6,33.959614,2356,73.94317,29.5301,982.22,23.137255,68,13.333333,172.4,69.8,4.5858874,2.175566,54.2728,120.98764,0.5299874,0.057612777,9.199129,2.1301837,45.035587,-92.99464,278.7004
90.004,13.983717,73.333336,188.6,40.751537,2331.25,74.564545,29.5301,988.34,10.980392,68,9.803922,172.4,69.8,5.5389175,5.511434,73.11094,164.71289,0.54697096,0.058857128,9.293199,2.1086211,45.035633,-92.995056,278.61218
90.984,22.290512,50.588234,188.6,32.48311,2337.75,74.564545,29.5301,991.04,23.529411,68,13.725491,172.4,69.8,4.3686986,1.4503773,45.865376,103.04359,0.56411016,0.05952923,9.476188,2.0679028,45.03568,-92.99548,278.8288
91.986,43.773117,29.019608,188.6,20.966372,2284,74.564545,29.5301,999.86,11.764706,68,10.588235,172.4,69.8,2.8240297,-4.2060943,23.35595,53.707573,0.6023139,0.061176736,9.845472,1.9903396,45.035725,-92.99591,278.5273
92.993,20.49347,52.941177,188.6,30.120703,2372.5,75.18591,29.5301,1003.28,24.705883,68,15.294118,172.4,69.8,3.9688692,0.29007548,50.30297,111.35802,0.62039983,0.062128495,9.985753,1.9623792,45.03577,-92.99633,279.13242
93.987,15.060744,72.54902,188.6,39.865635,2387.75,75.18591,29.5301,1006.7,7.8431373,68,5.490196,172.4,69.8,5.4564543,5.0763206,68.4483,150.55942,0.6396895,0.0633217,10.102215,1.9397563,45.035816,-92.99676,278.79135
94.982,30.723274,36.07843,188.6,25.395885,2327.25,75.80729,29.5301,1009.94,10.196078,68,10.588235,172.4,69.8,3.4983063,-2.0305283,33.831097,76.34966,0.65849406,0.06392583,10.300907,1.9023408,45.03586,-92.997185,278.4432
95.999,21.316223,51.372547,188.6,29.825401,2357,75.18591,29.5301,1013,12.156863,68,0,172.4,69.8,4.004377,0.14503774,48.3614,107.763916,0.6825269,0.0650815,10.487264,1.8685365,45.035904,-92.99761,278.44894
96.990,37.713303,43.52941,188.6,27.167692,2326.75,75.80729,29.5301,1015.88,16.078432,68,12.156863,174.2,69.8,3.694179,-1.1603019,27.560621,62.211884,0.6991554,0.06557359,10.662149,1.8378879,45.035954,-92.99804,278.62402
98.002,66.28081,34.117645,188.6,21.852274,2330.75,75.80729,29.5301,1018.58,7.8431373,68,0,174.2,69.8,2.9332695,-3.770981,15.681796,35.337368,0.7243083,0.06593992,10.984367,1.7839749,45.036,-92.998474,278.64456
99.051,45.47338,34.509804,188.6,21.852274,2318.75,75.80729,29.5301,1020.56,7.8431373,68,9.019608,174.2,69.8,2.9383123,-3.770981,22.857376,51.77338,0.7428465,0.06635588,11.194886,1.7504274,45.036045,-92.9989,278.7812
100.089,31.328876,33.333332,188.6,25.986488,2322.25,75.80729,29.5301,1022.54,10.980392,68,0,174.2,69.8,3.476219,-1.7404529,33.177128,75.034996,0.7651084,0.06703243,11.414003,1.7168239,45.03609,-92.99934,278.52618
100.986,38.475513,28.62745,188.6,22.738176,2305,75.80729,29.5301,1024.16,13.725491,68,8.627451,174.2,69.8,3.0462828,-3.335868,27.014639,61.55485,0.78155905,0.06749166,11.580084,1.6922015,45.036137,-92.99976,278.4184
101.996,46.00198,16.078432,188.6,14.174448,2291.5,76.42866,29.5301,1024.88,11.764706,68,7.45098,174.2,69.8,1.8848757,-7.541962,22.779928,52.211548,0.80302995,0.06792204,11.822818,1.6574589,45.03618,-93.0002,278.27182
102.987,30.943272,39.215687,188.6,27.167692,2337.75,75.80729,29.5301,1026.14,15.294118,68,0,174.2,69.8,3.5915194,-1.1603019,33.59057,75.466354,0.8221727,0.068536796,11.996078,1.6335201,45.03623,-93.000626,278.67712
103.993,39.541718,33.333332,188.6,24.214682,2322.5,76.42866,29.5301,1028.12,22.745098,68,12.54902,174.2,69.8,3.2657464,-2.6106794,26.501675,59.931023,0.84474504,0.06915884,12.214563,1.6043009,45.036274,-93.00106,278.9429
104.991,20.440817,45.882355,188.6,20.966372,2369,76.42866,29.5301,1028.84,5.882353,68,0,174.2,69.8,2.8092124,-4.2060943,51.26614,113.657906,0.8654202,0.07007224,12.3504,1.5866559,45.03632,-93.001495,278.54462
106.028,131.5241,0,188.6,5.610719,2310,76.42866,29.5301,1029.56,17.647058,68,12.941176,174.2,69.8,0.7668125,-11.748056,7.967528,18.115307,0.88505894,0.07021982,12.604117,1.554717,45.036366,-93.00192,277.98474
106.987,20.559937,49.411766,195.8,31.597206,2430.25,75.80729,29.5301,1030.28,7.8431373,68,0,177.8,69.8,4.2108164,1.0152642,50.554733,109.25591,0.90526885,0.071202755,12.713958,1.5412853,45.03641,-93.00236,278.7686
107.985,20.559937,49.411766,195.8,31.597206,2430.25,75.80729,29.5301,1030.28,7.8431373,68,0,177.8,69.8,4.2108164,1.0152642,50.554733,109.25591,0.90526885,0.071202755,12.713958,1.5412853,45.036457,-93.00279,279.18073
108.986,42.546757,16.862745,195.8,12.993244,2326.75,77.050026,29.5301,1031.9,5.490196,68,4.3137255,177.8,69.8,1.7575988,-8.122113,24.830132,56.048416,0.95805484,0.07273273,13.172266,1.4876586,45.036503,-93.00322,278.4737
109.986,92.141945,10.196078,195.8,7.382525,2301.5,76.42866,29.5301,1031.54,5.098039,68,4.7058825,177.8,69.8,0.9909694,-10.8778305,11.372907,25.953419,0.975948,0.07292646,13.382632,1.4642737,45.03655,-93.003654,278.4737
111.009,35.01483,38.431374,195.8,27.758293,2361.75,75.80729,29.5301,1031.36,20,68,12.54902,177.8,69.8,3.6856098,-0.87022644,29.684624,66.013336,0.99509394,0.07347068,13.544095,1.4468175,45.036594,-93.00408,278.26376
111.985,19.287584,25.09804,195.8,19.194565,2350.75,76.42866,29.5301,1031.54,12.941176,68,9.019608,177.8,69.8,2.6152778,-5.0763206,54.331417,121.38882,1.019605,0.074750945,13.640028,1.4366418,45.036644,-93.00452,278.79565
112.987,21.085384,47.843136,195.8,29.825401,2410.5,76.42866,29.5301,1031.72,9.411765,68,8.627451,177.8,69.8,4.044812,0.14503774,49.698967,108.2865,1.0447085,0.07602913,13.740897,1.4260957,45.03669,-93.00495,278.8664
114.015,21.085384,47.843136,195.8,29.825401,2410.5,76.42866,29.5301,1031.72,9.411765,68,8.627451,177.8,69.8,4.044812,0.14503774,49.698967,108.2865,1.0447085,0.07602913,13.740897,1.4260957,45.03674,-93.00539,278.8127
114.979,21.269848,11.764706,195.8,10.630836,2322.5,77.050026,29.5301,1032.08,13.333333,68,8.627451,177.8,69.8,1.4783598,-9.282415,49.668503,112.3206,1.0660006,0.0770844,13.829006,1.4170097,45.036785,-93.00581,278.49203
115.981,36.6871,39.215687,195.8,23.033478,2353.5,76.42866,29.5301,1032.26,23.137255,68,13.725491,177.8,69.8,3.086177,-3.1908302,28.563766,63.74342,1.097247,0.07796359,14.073839,1.3923589,45.03683,-93.00625,278.28296
116.983,18.063173,22.352942,195.8,18.013361,2360.5,76.42866,29.5301,1032.98,13.333333,68,9.019608,177.8,69.8,2.445764,-5.6564717,58.01427,129.08177,1.1268305,0.0793754,14.1962185,1.380356,45.036877,-93.00668,278.2319
117.980,24.991385,41.17647,195.8,26.57709,2370.25,76.42866,29.5301,1033.34,10.588235,68,10.980392,179.6,69.8,3.6192372,-1.4503773,41.93132,92.91342,1.1430712,0.08008892,14.272525,1.3729761,45.036922,-93.00712,278.298
118.980,20.587122,24.313726,195.8,19.194565,2360.5,76.42866,29.5301,1034.42,24.313726,68,0,179.6,69.8,2.62469,-5.0763206,50.90181,113.25654,1.1664875,0.08114858,14.374712,1.3632158,45.036972,-93.007545,278.71716
