Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Ignition timing advance for #1 cylinder (deg), Mass air flow rate (lb/min), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
4.501,0,8.268428,1580.75,0,23,1.006803,71.6,0,75.2,-10.297679,9.173141,30.478172,0,0,45.058132,-92.95465,975.0894
4.750,0,8.563729,1589.25,0,22,1.006803,71.6,0,75.2,-10.152641,9.173141,30.315163,0,0,45.058132,-92.95465,975.0894
5.001,0,8.268428,1598.75,0,20.5,0.906255,71.6,0,75.2,-10.297679,8.257032,27.125483,0,0,45.058132,-92.95465,975.0894
5.254,0,8.268428,1600,0,20,1.006803,71.6,0,75.2,-10.297679,9.173141,30.111483,0,0,45.058132,-92.95465,975.0894
5.501,0,8.268428,1597,0,20.5,1.014741,71.6,0,75.2,-10.297679,9.245465,30.405903,0,0,45.058132,-92.95465,975.0894
5.750,0,8.268428,1601.5,0,20.5,1.006803,71.6,0,75.2,-10.297679,9.173141,30.08328,0,0,45.058132,-92.95465,975.0894
6.000,0,8.268428,1599.75,0,20.5,0.996219,71.6,0,75.2,-10.297679,9.076708,29.799593,0,0,45.058132,-92.95465,975.0894
6.251,0,8.268428,1608,0,20,0.996219,71.6,0,75.2,-10.297679,9.076708,29.646702,0,0,45.058132,-92.95465,975.0894
6.501,0,7.973127,1611.75,0,20,0.988281,71.6,0,75.2,-10.442718,9.004384,29.342045,0,0,45.058132,-92.95465,975.0894
6.750,0,8.268428,1613.75,0,19.5,0.97902,71.6,0,75.2,-10.297679,8.920006,29.031063,0,0,45.058132,-92.95465,975.0894
7.000,0,8.268428,1612.5,0,19.5,0.988281,71.6,0,75.2,-10.297679,9.004384,29.328398,0,0,45.058132,-92.95465,975.0894
7.250,0,8.268428,1611.25,0,20,0.996219,71.6,0,75.2,-10.297679,9.076708,29.586903,0,0,45.058132,-92.95465,975.0894
7.501,0,8.268428,1610.5,0,20,0.97902,71.6,0,75.2,-10.297679,8.920006,29.089647,0,0,45.058132,-92.95465,975.0894
7.760,0,8.268428,1612,0,19.5,0.97902,71.6,0,75.2,-10.297679,8.920006,29.062578,0,0,45.058132,-92.95465,975.0894
8.007,0,7.973127,1611.5,0,19.5,0.97902,71.6,0,75.2,-10.442718,8.920006,29.071596,0,0,45.058132,-92.95465,975.0894
8.251,0,7.973127,1609.75,0,20,0.988281,71.6,0,75.2,-10.442718,9.004384,29.378502,0,0,45.058132,-92.95465,975.0894
8.500,0,7.973127,1607,0,20,0.969759,71.6,0,75.2,-10.442718,8.835627,28.877232,0,0,45.058132,-92.95465,975.0894
8.751,0,7.973127,1603.25,0,20,0.969759,71.6,0,75.2,-10.442718,8.835627,28.944777,0,0,45.058132,-92.95465,975.0894
9.005,0,7.973127,1599.25,0,20,0.97902,71.6,0,75.2,-10.442718,8.920006,29.29428,0,0,45.058132,-92.95465,975.0894
9.251,0,8.268428,1596.5,0,21.5,0.988281,71.6,0,75.2,-10.297679,9.004384,29.622326,0,0,45.058132,-92.95465,975.0894
9.502,0,8.268428,1597.25,0,21.5,0.969759,71.6,0,75.2,-10.297679,8.835627,29.053505,0,0,45.058132,-92.95465,975.0894
9.750,0,8.268428,1597,0,21.5,0.960498,71.6,0,75.2,-10.297679,8.751248,28.780556,0,0,45.058132,-92.95465,975.0894
10.001,0,7.973127,1595.75,0,21,0.969759,71.6,0,75.2,-10.442718,8.835627,29.080816,0,0,45.058132,-92.95465,975.0894
10.250,0,7.973127,1597,0,21,0.960498,71.6,0,75.2,-10.442718,8.751248,28.780556,0,0,45.058132,-92.95465,975.0894
10.501,0,8.268428,1596,0,20,0.988281,71.6,0,75.2,-10.297679,9.004384,29.631605,0,0,45.058132,-92.95465,975.0894
10.750,0,8.268428,1599.25,0,19.5,0.988281,71.6,0,75.2,-10.297679,9.004384,29.571388,0,0,45.058132,-92.95465,975.0894
11.000,0,8.268428,1600.5,0,20,0.969759,71.6,0,75.2,-10.297679,8.835627,28.994509,0,0,45.058132,-92.95465,975.0894
11.251,0,7.973127,1600.75,0,19.5,0.969759,71.6,0,75.2,-10.442718,8.835627,28.98998,0,0,45.058132,-92.95465,975.0894
11.501,0,7.973127,1600,0,19.5,0.969759,71.6,0,75.2,-10.442718,8.835627,29.00357,0,0,45.058132,-92.95465,975.0894
11.750,0,7.973127,1598.75,0,19.5,0.969759,71.6,0,75.2,-10.442718,8.835627,29.026247,0,0,45.058132,-92.95465,975.0894
11.999,0,7.973127,1597.25,0,20,0.951237,71.6,0,75.2,-10.442718,8.66687,28.498596,0,0,45.058132,-92.95465,975.0894
12.251,0,8.268428,1597.75,0,20,0.960498,71.6,0,75.2,-10.297679,8.751248,28.767046,0,0,45.058132,-92.95465,975.0894
12.501,0,7.973127,1596.25,0,19.5,0.97902,71.6,0,75.2,-10.442718,8.920006,29.349337,0,0,45.058132,-92.95465,975.0894
12.750,0,7.973127,1598.25,0,19.5,0.951237,71.6,0,75.2,-10.442718,8.66687,28.480764,0,0,45.058132,-92.95465,975.0894
13.000,0,8.268428,1595.25,0,20,0.941976,71.6,0,75.2,-10.297679,8.582492,28.256521,0,0,45.058132,-92.95465,975.0894
13.250,0,8.268428,1591.75,0,21,0.969759,71.6,0,75.2,-10.297679,8.835627,29.153894,0,0,45.058132,-92.95465,975.0894
13.500,0,8.268428,1596.5,0,20,0.960498,71.6,0,75.2,-10.297679,8.751248,28.78957,0,0,45.058132,-92.95465,975.0894
13.751,0,7.973127,1598.75,0,19.5,0.969759,71.6,0,75.2,-10.442718,8.835627,29.026247,0,0,45.058132,-92.95465,975.0894
14.001,0,7.677826,1598.75,0,19.5,0.960498,71.6,0,75.2,-10.587755,8.751248,28.749052,0,0,45.058132,-92.95465,975.0894
14.250,0,7.973127,1593.75,0,20,0.960498,71.6,0,75.2,-10.442718,8.751248,28.839245,0,0,45.058132,-92.95465,975.0894
14.503,0,8.268428,1595.5,0,20,0.960498,71.6,0,75.2,-10.297679,8.751248,28.807613,0,0,45.058132,-92.95465,975.0894
14.750,0,8.268428,1598.5,0,19.5,0.960498,71.6,0,75.2,-10.297679,8.751248,28.753548,0,0,45.058132,-92.95465,975.0894
15.000,0,8.268428,1596.5,0,19.5,0.969759,71.6,0,75.2,-10.297679,8.835627,29.067154,0,0,45.058132,-92.95465,975.0894
15.250,0,7.677826,1595,0,19.5,0.960498,71.6,0,75.2,-10.587755,8.751248,28.816645,0,0,45.058132,-92.95465,975.0894
15.501,0,7.677826,1590.25,0,21,0.969759,71.6,0,75.2,-10.587755,8.835627,29.181395,0,0,45.058132,-92.95465,975.0894
15.750,0,8.268428,1591.75,0,20,0.969759,71.6,0,75.2,-10.297679,8.835627,29.153894,0,0,45.058132,-92.95465,975.0894
16.000,0,7.973127,1592,0,20,0.951237,71.6,0,75.2,-10.442718,8.66687,28.592577,0,0,45.058132,-92.95465,975.0894
16.251,0,7.973127,1593.5,0,20,0.951237,71.6,0,75.2,-10.442718,8.66687,28.565662,0,0,45.058132,-92.95465,975.0894
16.501,0,7.973127,1593.5,0,19.5,0.960498,71.6,0,75.2,-10.442718,8.751248,28.84377,0,0,45.058132,-92.95465,975.0894
16.750,0,7.677826,1595,0,19.5,0.960498,71.6,0,75.2,-10.587755,8.751248,28.816645,0,0,45.058132,-92.95465,975.0894
17.000,0,7.973127,1593.5,0,20,0.97902,71.6,0,75.2,-10.442718,8.920006,29.399986,0,0,45.058132,-92.95465,975.0894
17.251,0,7.973127,1594.75,0,19.5,0.951237,71.6,0,75.2,-10.442718,8.66687,28.543272,0,0,45.058132,-92.95465,975.0894
17.500,0,7.973127,1593.75,0,19.5,0.969759,71.6,0,75.2,-10.442718,8.835627,29.11731,0,0,45.058132,-92.95465,975.0894
17.751,0,7.973127,1593.75,0,20,0.951237,71.6,0,75.2,-10.442718,8.66687,28.56118,0,0,45.058132,-92.95465,975.0894
18.001,0,7.973127,1592.75,0,20,0.969759,71.6,0,75.2,-10.442718,8.835627,29.135592,0,0,45.058132,-92.95465,975.0894
18.250,0,7.677826,1589.25,0,20,0.960498,71.6,0,75.2,-10.587755,8.751248,28.920904,0,0,45.058132,-92.95465,975.0894
18.500,0,7.677826,1588.5,0,20,0.969759,71.6,0,75.2,-10.587755,8.835627,29.213543,0,0,45.058132,-92.95465,975.0894
18.750,0,7.973127,1590.25,0,20,0.924777,71.6,0,75.2,-10.442718,8.425789,27.827824,0,0,45.058132,-92.95465,975.0894
19.000,0,7.973127,1592.5,0,20,0.951237,71.6,0,75.2,-10.442718,8.66687,28.5836,0,0,45.058132,-92.95465,975.0894
19.250,0,7.677826,1590,0,20,0.960498,71.6,0,75.2,-10.587755,8.751248,28.907263,0,0,45.058132,-92.95465,975.0894
19.500,0,7.677826,1588.5,0,20,0.969759,71.6,0,75.2,-10.587755,8.835627,29.213543,0,0,45.058132,-92.95465,975.0894
19.751,0,7.677826,1592,0,19.5,0.960498,71.6,0,75.2,-10.587755,8.751248,28.870947,0,0,45.058132,-92.95465,975.0894
20.000,0,7.973127,1593.5,0,19.5,0.934038,71.6,0,75.2,-10.442718,8.510167,28.049175,0,0,45.058132,-92.95465,975.0894
20.250,0,7.973127,1591.5,0,19.5,0.960498,71.6,0,75.2,-10.442718,8.751248,28.880016,0,0,45.058132,-92.95465,975.0894
20.500,0,7.677826,1592,0,20,0.951237,71.6,0,75.2,-10.587755,8.66687,28.592577,0,0,45.058132,-92.95465,975.0894
20.750,0,7.973127,1590.75,0,19.5,0.951237,71.6,0,75.2,-10.442718,8.66687,28.615044,0,0,45.058132,-92.95465,975.0894
21.000,0,7.973127,1591,0,20,0.951237,71.6,0,75.2,-10.442718,8.66687,28.610548,0,0,45.058132,-92.95465,975.0894
21.250,0,7.677826,1589.5,0,20,0.934038,71.6,0,75.2,-10.587755,8.510167,28.119762,0,0,45.058132,-92.95465,975.0894
21.500,0,7.677826,1587.75,0,20,0.951237,71.6,0,75.2,-10.587755,8.66687,28.669111,0,0,45.058132,-92.95465,975.0894
21.750,0,7.677826,1594.75,0,19.5,0.941976,71.6,0,75.2,-10.587755,8.582492,28.26538,0,0,45.058132,-92.95465,975.0894
22.000,0,7.973127,1590,0,19.5,0.960498,71.6,0,75.2,-10.442718,8.751248,28.907263,0,0,45.058132,-92.95465,975.0894
22.250,0,7.973127,1591,0,19.5,0.969759,71.6,0,75.2,-10.442718,8.835627,29.167639,0,0,45.058132,-92.95465,975.0894
22.500,0,7.973127,1592.5,0,19.5,0.934038,71.6,0,75.2,-10.442718,8.510167,28.06679,0,0,45.058132,-92.95465,975.0894
22.751,0,7.973127,1592.5,0,19.5,0.934038,71.6,0,75.2,-10.442718,8.510167,28.06679,0,0,45.058132,-92.95465,975.0894
23.000,0,7.677826,1592.25,0,19.5,0.951237,71.6,0,75.2,-10.587755,8.66687,28.588087,0,0,45.058132,-92.95465,975.0894
23.250,0,7.677826,1590,0,19.5,0.960498,71.6,0,75.2,-10.587755,8.751248,28.907263,0,0,45.058132,-92.95465,975.0894
23.500,0,7.677826,1588.75,0,19.5,0.951237,71.6,0,75.2,-10.587755,8.66687,28.651066,0,0,45.058132,-92.95465,975.0894
23.750,0,7.677826,1588.25,0,19.5,0.960498,71.6,0,75.2,-10.587755,8.751248,28.939114,0,0,45.058132,-92.95465,975.0894
24.001,0,7.973127,1588.75,0,19.5,0.941976,71.6,0,75.2,-10.442718,8.582492,28.372128,0,0,45.058132,-92.95465,975.0894
24.250,0,7.973127,1592.25,0,19,0.951237,71.6,0,75.2,-10.442718,8.66687,28.588087,0,0,45.058132,-92.95465,975.0894
24.500,0,7.677826,1590,0,19,0.951237,71.6,0,75.2,-10.587755,8.66687,28.628542,0,0,45.058132,-92.95465,975.0894
24.750,0,7.973127,1588.5,0,19.5,0.941976,71.6,0,75.2,-10.442718,8.582492,28.376593,0,0,45.058132,-92.95465,975.0894
25.000,0,7.677826,1589.25,0,19.5,0.941976,71.6,0,75.2,-10.587755,8.582492,28.363201,0,0,45.058132,-92.95465,975.0894
25.251,0,7.677826,1590.75,0,19.5,0.941976,71.6,0,75.2,-10.587755,8.582492,28.336456,0,0,45.058132,-92.95465,975.0894
25.500,0,7.677826,1588.25,0,19.5,0.941976,71.6,0,75.2,-10.587755,8.582492,28.38106,0,0,45.058132,-92.95465,975.0894
25.750,0,7.677826,1587.25,0,20,0.941976,71.6,0,75.2,-10.587755,8.582492,28.39894,0,0,45.058132,-92.95465,975.0894
26.001,0,7.973127,1584.75,0,20,0.951237,71.6,0,75.2,-10.442718,8.66687,28.723383,0,0,45.058132,-92.95465,975.0894
26.250,0,7.973127,1584.5,0,19.5,0.941976,71.6,0,75.2,-10.442718,8.582492,28.448227,0,0,45.058132,-92.95465,975.0894
26.499,0,7.677826,1585.75,0,19.5,0.960498,71.6,0,75.2,-10.587755,8.751248,28.984737,0,0,45.058132,-92.95465,975.0894
26.750,0,7.973127,1583.75,0,19.5,0.951237,71.6,0,75.2,-10.442718,8.66687,28.74152,0,0,45.058132,-92.95465,975.0894
27.000,0,7.973127,1585.25,0,19.5,0.951237,71.6,0,75.2,-10.442718,8.66687,28.714323,0,0,45.058132,-92.95465,975.0894
27.250,0,7.677826,1584.75,0,20,0.951237,71.6,0,75.2,-10.587755,8.66687,28.723383,0,0,45.058132,-92.95465,975.0894
27.501,0,7.677826,1584.5,0,19.5,0.941976,71.6,0,75.2,-10.587755,8.582492,28.448227,0,0,45.058132,-92.95465,975.0894
27.750,0,7.677826,1583,0,19.5,0.934038,71.6,0,75.2,-10.587755,8.510167,28.235226,0,0,45.058132,-92.95465,975.0894
28.000,0,7.677826,1583,0,19.5,0.951237,71.6,0,75.2,-10.587755,8.66687,28.755136,0,0,45.058132,-92.95465,975.0894
28.250,0,7.973127,1585.25,0,19.5,0.960498,71.6,0,75.2,-10.442718,8.751248,28.99388,0,0,45.058132,-92.95465,975.0894
28.500,0,7.677826,1586.75,0,19.5,0.941976,71.6,0,75.2,-10.587755,8.582492,28.407888,0,0,45.058132,-92.95465,975.0894
28.750,0,7.677826,1584.5,0,19.5,0.951237,71.6,0,75.2,-10.587755,8.66687,28.727915,0,0,45.058132,-92.95465,975.0894
29.000,0,7.677826,1586,0,19.5,0.951237,71.6,0,75.2,-10.587755,8.66687,28.700745,0,0,45.058132,-92.95465,975.0894
29.250,0,7.677826,1585.5,0,18.5,0.934038,71.6,0,75.2,-10.587755,8.510167,28.190704,0,0,45.058132,-92.95465,975.0894
29.500,0,7.973127,1585.5,0,18.5,0.934038,71.6,0,75.2,-10.442718,8.510167,28.190704,0,0,45.058132,-92.95465,975.0894
29.750,0,7.677826,1581.75,0,18.5,0.895671,71.6,0,75.2,-10.587755,8.1606,27.096817,0,0,45.058132,-92.95465,975.0894
30.000,0,7.973127,1581.5,0,19.5,0.941976,71.6,0,75.2,-10.442718,8.582492,28.502192,0,0,45.058132,-92.95465,975.0894
30.250,0,7.973127,1580.5,0,19.5,0.915516,71.6,0,75.2,-10.442718,8.341411,27.719095,0,0,45.058132,-92.95465,975.0894
30.500,0,7.973127,1579.25,0,19.5,0.951237,71.6,0,75.2,-10.442718,8.66687,28.823418,0,0,45.058132,-92.95465,975.0894
30.751,0,7.677826,1581.25,0,19.5,0.941976,71.6,0,75.2,-10.587755,8.582492,28.506699,0,0,45.058132,-92.95465,975.0894
31.000,0,7.973127,1581,0,19,0.941976,71.6,0,75.2,-10.442718,8.582492,28.511206,0,0,45.058132,-92.95465,975.0894
31.250,0,7.973127,1583,0,19,0.906255,71.6,0,75.2,-10.442718,8.257032,27.395367,0,0,45.058132,-92.95465,975.0894
31.500,0,7.973127,1582.75,0,19,0.941976,71.6,0,75.2,-10.442718,8.582492,28.479683,0,0,45.058132,-92.95465,975.0894
31.750,0,7.677826,1581.5,0,19,0.934038,71.6,0,75.2,-10.587755,8.510167,28.262005,0,0,45.058132,-92.95465,975.0894
32.000,0,7.973127,1579.25,0,19,0.941976,71.6,0,75.2,-10.442718,8.582492,28.5428,0,0,45.058132,-92.95465,975.0894
32.250,0,7.677826,1580.75,0,19,0.934038,71.6,0,75.2,-10.587755,8.510167,28.275414,0,0,45.058132,-92.95465,975.0894
32.501,0,7.677826,1580,0,19,0.941976,71.6,0,75.2,-10.587755,8.582492,28.529251,0,0,45.058132,-92.95465,975.0894
32.750,0,7.677826,1578.5,0,19,0.951237,71.6,0,75.2,-10.587755,8.66687,28.837112,0,0,45.058132,-92.95465,975.0894
33.000,0,7.677826,1583,0,19,0.934038,71.6,0,75.2,-10.587755,8.510167,28.235226,0,0,45.058132,-92.95465,975.0894
33.251,0,7.677826,1581.75,0,19,0.934038,71.6,0,75.2,-10.587755,8.510167,28.257538,0,0,45.058132,-92.95465,975.0894
33.500,0,7.677826,1578.5,0,19,0.951237,71.6,0,75.2,-10.587755,8.66687,28.837112,0,0,45.058132,-92.95465,975.0894
33.750,0,7.677826,1580.75,0,19,0.951237,71.6,0,75.2,-10.587755,8.66687,28.796066,0,0,45.058132,-92.95465,975.0894
34.001,0,7.677826,1581.5,0,19,0.941976,71.6,0,75.2,-10.587755,8.582492,28.502192,0,0,45.058132,-92.95465,975.0894
34.250,0,7.677826,1581,0,18.5,0.941976,71.6,0,75.2,-10.587755,8.582492,28.511206,0,0,45.058132,-92.95465,975.0894
34.500,0,7.677826,1580.5,0,19,0.887733,71.6,0,75.2,-10.587755,8.088275,26.877909,0,0,45.058132,-92.95465,975.0894
34.750,0,7.973127,1581.5,0,18.5,0.941976,71.6,0,75.2,-10.442718,8.582492,28.502192,0,0,45.058132,-92.95465,975.0894
34.999,0,7.973127,1578.5,0,19,0.924777,71.6,0,75.2,-10.442718,8.425789,28.034967,0,0,45.058132,-92.95465,975.0894
35.250,0,7.677826,1572.5,0,19.5,0.915516,71.6,0,75.2,-10.587755,8.341411,27.860115,0,0,45.058132,-92.95465,975.0894
35.500,0,7.973127,1574,0,20.5,0.915516,71.6,0,75.2,-10.442718,8.341411,27.833565,0,0,45.058132,-92.95465,975.0894
35.750,0,7.677826,1575.5,0,19,0.941976,71.6,0,75.2,-10.587755,8.582492,28.610737,0,0,45.058132,-92.95465,975.0894
35.999,0,7.677826,1576.5,0,19,0.906255,71.6,0,75.2,-10.587755,8.257032,27.50832,0,0,45.058132,-92.95465,975.0894
36.250,0,7.973127,1577.5,0,19,0.941976,71.6,0,75.2,-10.442718,8.582492,28.574465,0,0,45.058132,-92.95465,975.0894
36.500,0,7.677826,1579.25,0,19,0.941976,71.6,0,75.2,-10.587755,8.582492,28.5428,0,0,45.058132,-92.95465,975.0894
36.751,0,7.677826,1581.75,0,18.5,0.924777,71.6,0,75.2,-10.587755,8.425789,27.977364,0,0,45.058132,-92.95465,975.0894
37.000,0,7.973127,1579.25,0,19,0.934038,71.6,0,75.2,-10.442718,8.510167,28.30227,0,0,45.058132,-92.95465,975.0894
37.250,0,7.973127,1579.25,0,19,0.941976,71.6,0,75.2,-10.442718,8.582492,28.5428,0,0,45.058132,-92.95465,975.0894
37.500,0,7.677826,1582,0,18.5,0.924777,71.6,0,75.2,-10.587755,8.425789,27.972942,0,0,45.058132,-92.95465,975.0894
37.750,0,7.677826,1581.5,0,18.5,0.924777,71.6,0,75.2,-10.587755,8.425789,27.981787,0,0,45.058132,-92.95465,975.0894
38.000,0,7.677826,1577.25,0,19,0.934038,71.6,0,75.2,-10.587755,8.510167,28.33816,0,0,45.058132,-92.95465,975.0894
38.250,0,7.677826,1574,0,19,0.934038,71.6,0,75.2,-10.587755,8.510167,28.396671,0,0,45.058132,-92.95465,975.0894
38.501,0,7.973127,1575,0,19,0.934038,71.6,0,75.2,-10.442718,8.510167,28.378641,0,0,45.058132,-92.95465,975.0894
38.750,0,7.677826,1576.25,0,19,0.895671,71.6,0,75.2,-10.587755,8.1606,27.191366,0,0,45.058132,-92.95465,975.0894
39.000,0,7.677826,1577,0,18.5,0.941976,71.6,0,75.2,-10.587755,8.582492,28.583525,0,0,45.058132,-92.95465,975.0894
39.251,0,7.677826,1577,0,19,0.924777,71.6,0,75.2,-10.587755,8.425789,28.061634,0,0,45.058132,-92.95465,975.0894
39.501,0,7.677826,1577.25,0,19,0.915516,71.6,0,75.2,-10.587755,8.341411,27.776213,0,0,45.058132,-92.95465,975.0894
39.750,0,7.677826,1572.5,0,19.5,0.934038,71.6,0,75.2,-10.587755,8.510167,28.42376,0,0,45.058132,-92.95465,975.0894
40.000,0,7.677826,1573.5,0,19.5,0.941976,71.6,0,75.2,-10.587755,8.582492,28.647102,0,0,45.058132,-92.95465,975.0894
40.250,0,7.677826,1574,0,19.5,0.906255,71.6,0,75.2,-10.587755,8.257032,27.552011,0,0,45.058132,-92.95465,975.0894
40.500,0,7.973127,1577.5,0,19,0.941976,71.6,0,75.2,-10.442718,8.582492,28.574465,0,0,45.058132,-92.95465,975.0894
40.750,0,7.677826,1577.5,0,18.5,0.924777,71.6,0,75.2,-10.587755,8.425789,28.05274,0,0,45.058132,-92.95465,975.0894
40.999,0,7.677826,1580.5,0,18.5,0.887733,71.6,0,75.2,-10.587755,8.088275,26.877909,0,0,45.058132,-92.95465,975.0894
41.250,0,7.677826,1578,0,18.5,0.941976,71.6,0,75.2,-10.587755,8.582492,28.56541,0,0,45.058132,-92.95465,975.0894
41.500,0,7.677826,1576.75,0,19,0.941976,71.6,0,75.2,-10.587755,8.582492,28.588057,0,0,45.058132,-92.95465,975.0894
41.750,0,7.973127,1577.5,0,18.5,0.934038,71.6,0,75.2,-10.442718,8.510167,28.333668,0,0,45.058132,-92.95465,975.0894
42.000,0,7.973127,1578.5,0,18.5,0.960498,71.6,0,75.2,-10.442718,8.751248,29.117863,0,0,45.058132,-92.95465,975.0894
42.250,0,7.677826,1578.5,0,18.5,0.941976,71.6,0,75.2,-10.587755,8.582492,28.556362,0,0,45.058132,-92.95465,975.0894
42.500,0,7.973127,1577.25,0,18.5,0.934038,71.6,0,75.2,-10.442718,8.510167,28.33816,0,0,45.058132,-92.95465,975.0894
42.750,0,7.973127,1579.5,0,18.5,0.915516,71.6,0,75.2,-10.442718,8.341411,27.736645,0,0,45.058132,-92.95465,975.0894
43.000,0,7.677826,1580.25,0,18.5,0.934038,71.6,0,75.2,-10.587755,8.510167,28.28436,0,0,45.058132,-92.95465,975.0894
43.250,0,7.973127,1578.75,0,18.5,0.924777,71.6,0,75.2,-10.442718,8.425789,28.030527,0,0,45.058132,-92.95465,975.0894
43.500,0,7.677826,1575.75,0,18.5,0.924777,71.6,0,75.2,-10.587755,8.425789,28.083895,0,0,45.058132,-92.95465,975.0894
43.749,0,7.382525,1578,0,18.5,0.934038,71.6,0,75.2,-10.732793,8.510167,28.32469,0,0,45.058132,-92.95465,975.0894
44.000,0,7.973127,1572.5,0,19,0.934038,71.6,0,75.2,-10.442718,8.510167,28.42376,0,0,45.058132,-92.95465,975.0894
44.250,0,7.677826,1570.5,0,19,0.924777,71.6,0,75.2,-10.587755,8.425789,28.177774,0,0,45.058132,-92.95465,975.0894
44.499,0,7.677826,1569.75,0,19.5,0.934038,71.6,0,75.2,-10.587755,8.510167,28.473555,0,0,45.058132,-92.95465,975.0894
44.750,0,7.973127,1572.75,0,19,0.924777,71.6,0,75.2,-10.442718,8.425789,28.137465,0,0,45.05809,-92.95462,975.11237
45.000,0,7.677826,1573,0,19,0.924777,71.6,0,75.2,-10.587755,8.425789,28.132992,0,0,45.05809,-92.95462,975.11237
45.250,0,7.973127,1572.25,0,19,0.924777,71.6,0,75.2,-10.442718,8.425789,28.146412,0,0,45.05809,-92.95462,975.11237
45.500,0,7.677826,1575,0,19,0.924777,71.6,0,75.2,-10.587755,8.425789,28.097267,0,0,45.05809,-92.95462,975.11237
45.751,0,7.677826,1574.25,0,18.5,0.895671,71.6,0,75.2,-10.587755,8.1606,27.225912,0,0,45.05809,-92.95462,974.9786
46.001,0,7.677826,1572.75,0,19,0.924777,71.6,0,75.2,-10.587755,8.425789,28.137465,0,0,45.05809,-92.95462,974.9786
46.250,0,7.677826,1573,0,18.5,0.915516,71.6,0,75.2,-10.587755,8.341411,27.85126,0,0,45.05809,-92.95462,974.9786
46.500,0,7.973127,1569.75,0,19,0.934038,71.6,0,75.2,-10.442718,8.510167,28.473555,0,0,45.05809,-92.95462,974.9786
46.750,0,7.677826,1570.25,0,19.5,0.934038,71.6,0,75.2,-10.587755,8.510167,28.464487,0,0,45.05809,-92.95462,974.9786
47.000,0,7.973127,1568.25,0,19,0.924777,71.6,0,75.2,-10.442718,8.425789,28.218203,0,0,45.05809,-92.95462,974.9786
47.249,0,7.677826,1569.5,0,19,0.924777,71.6,0,75.2,-10.587755,8.425789,28.195728,0,0,45.05809,-92.95462,974.9786
47.500,0,7.677826,1569.75,0,19,0.915516,71.6,0,75.2,-10.587755,8.341411,27.908922,0,0,45.05809,-92.95462,974.9786
