Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Ignition timing advance for #1 cylinder (deg), Mass air flow rate (lb/min), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
10.027,0,19.785168,1561.5,0,-13,2.239839,89.6,0,96.8,-4.7862453,20.490067,68.91844,0,0,44.860546,-93.341835,825.7445
10.300,0,19.785168,1567,0,-13,2.175012,89.6,0,96.8,-4.7862453,19.870848,66.60111,0,0,44.860546,-93.341835,825.7445
10.527,0,19.785168,1582.25,0,-12,2.28879,89.6,0,96.8,-4.7862453,20.90776,69.40112,0,0,44.860546,-93.341835,825.7445
10.778,0,19.194565,1575.5,0,-12,2.239839,89.6,0,96.8,-5.0763206,20.458723,68.20154,0,0,44.860546,-93.341835,825.7445
11.028,0,19.489866,1581.25,0,-12,2.223963,89.6,0,96.8,-4.931283,20.315575,67.47807,0,0,44.860546,-93.34184,825.7297
11.278,0,19.194565,1572.75,0,-12,2.255715,89.6,0,96.8,-5.0763206,20.605625,68.81136,0,0,44.860546,-93.34184,825.7297
11.528,0,19.489866,1558,0,-12,2.223963,89.6,0,96.8,-4.931283,20.315575,68.48505,0,0,44.860546,-93.34184,825.7297
11.779,0,19.785168,1575,0,-12,2.272914,89.6,0,96.8,-4.7862453,20.76083,69.23062,0,0,44.860546,-93.34184,825.7297
12.030,0,19.194565,1580,0,-12,2.239839,89.6,0,96.8,-5.0763206,20.458723,68.00729,0,0,44.860546,-93.34185,825.78613
12.280,0,19.785168,1569,0,-12,2.239839,89.6,0,96.8,-4.7862453,20.458723,68.484085,0,0,44.860546,-93.34185,825.78613
12.530,0,19.785168,1583,0,-12.5,2.272914,89.6,0,96.8,-4.7862453,20.76083,68.88075,0,0,44.860546,-93.34185,825.78613
12.781,0,19.489866,1563.5,0,-12.5,2.255715,89.6,0,96.8,-4.931283,20.603735,69.21211,0,0,44.860546,-93.34185,825.78613
13.031,0,20.080467,1568.75,0,-12.5,2.239839,89.6,0,96.8,-4.6412077,20.4606,68.50128,0,0,44.86055,-93.34185,825.46216
13.280,0,19.194565,1580.25,0,-12,2.157813,89.6,0,96.8,-5.0763206,19.711306,65.51242,0,0,44.86055,-93.34185,825.46216
13.531,0,19.785168,1576.75,0,-12,2.239839,89.6,0,96.8,-4.7862453,20.458723,68.14747,0,0,44.86055,-93.34185,825.46216
13.782,0,19.194565,1565,0,-12,2.190888,89.6,0,96.8,-5.0763206,20.011604,67.1586,0,0,44.86055,-93.34185,825.46216
14.032,0,18.899263,1574.75,0,-12,2.175012,89.6,0,96.8,-5.221359,19.864769,66.25307,0,0,44.860546,-93.34186,826.454
14.282,0,19.194565,1568,0,-12,2.126061,89.6,0,96.8,-5.0763206,19.41769,65.04076,0,0,44.860546,-93.34186,826.454
14.533,0,18.603964,1568,0,-11.5,2.190888,89.6,0,96.8,-5.3663964,20.009768,67.02396,0,0,44.860546,-93.34186,826.454
14.783,0,19.194565,1568.75,0,-11.5,2.190888,89.6,0,96.8,-5.0763206,20.009768,66.99191,0,0,44.860546,-93.34186,826.454
15.033,0,18.603964,1578.75,0,-11.5,2.078433,89.6,0,96.8,-5.3663964,18.982695,63.15076,0,0,44.860546,-93.34186,827.80304
15.284,0,18.603964,1575,0,-11.5,2.110185,89.6,0,96.8,-5.3663964,19.270334,64.2603,0,0,44.860546,-93.34186,827.80304
15.534,0,18.603964,1574.25,0,-11.5,2.110185,89.6,0,96.8,-5.3663964,19.270334,64.29092,0,0,44.860546,-93.34186,827.80304
15.784,0,18.603964,1563.25,0,-11.5,2.078433,89.6,0,96.8,-5.3663964,18.980373,63.76911,0,0,44.860546,-93.34186,827.80304
16.034,0,18.603964,1544.75,0,-11.5,2.14326,89.6,0,96.8,-5.3663964,19.572376,66.545616,0,0,44.860542,-93.341866,827.56476
16.285,0,18.899263,1555.25,0,-11.5,2.126061,89.6,0,96.8,-5.221359,19.415314,65.56594,0,0,44.860542,-93.341866,827.56476
16.535,0,18.603964,1562.5,0,-11.5,2.14326,89.6,0,96.8,-5.3663964,19.574772,65.79771,0,0,44.860542,-93.341866,827.56476
16.785,0,19.194565,1573,0,-11.5,2.094309,89.6,0,96.8,-5.0763206,19.125353,63.85793,0,0,44.860542,-93.341866,827.56476
17.035,0,18.899263,1573.25,0,-12,2.14326,89.6,0,96.8,-5.221359,19.572376,65.34012,0,0,44.860542,-93.34187,828.58057
17.286,0,18.899263,1555,0,-11.5,2.14326,89.6,0,96.8,-5.221359,19.570581,66.10091,0,0,44.860542,-93.34187,828.58057
17.536,0,18.899263,1542,0,-11.5,2.14326,89.6,0,96.8,-5.221359,19.570581,66.65817,0,0,44.860542,-93.34187,828.58057
17.786,0,18.899263,1561.5,0,-11.5,2.094309,89.6,0,96.8,-5.221359,19.121843,64.31642,0,0,44.860542,-93.34187,828.58057
18.036,0,18.603964,1570.25,0,-11.5,2.126061,89.6,0,96.8,-5.3663964,19.411158,64.92571,0,0,44.860542,-93.34187,827.16046
18.287,0,18.899263,1561,0,-11.5,2.126061,89.6,0,96.8,-5.221359,19.409378,65.30445,0,0,44.860542,-93.34187,827.16046
18.537,0,19.785168,1571.75,0,-11.5,2.28879,89.6,0,96.8,-4.7862453,20.893696,69.81776,0,0,44.860542,-93.34187,827.16046
18.787,0,19.194565,1586.5,0,-11.5,2.14326,89.6,0,96.8,-5.0763206,19.568785,64.782524,0,0,44.860542,-93.34187,827.16046
19.038,0,19.194565,1597.75,0,-11.5,2.239839,89.6,0,96.8,-5.0763206,20.446836,67.21271,0,0,44.86054,-93.34187,827.21454
19.288,0,19.489866,1597.25,0,-12,2.28879,89.6,0,96.8,-4.931283,20.893057,68.70102,0,0,44.86054,-93.34187,827.21454
19.538,0,23.91938,1358.5,0,-12.5,2.336418,89.6,0,96.8,-2.755717,21.503372,83.134445,0,0,44.86054,-93.34187,827.21454
19.788,0,25.100586,1040,0,-15,2.094309,89.6,0,96.8,-2.175566,19.275106,97.341385,0,0,44.86054,-93.34187,827.21454
20.039,0,26.57709,1011.5,0,-12.5,1.841616,89.6,0,96.8,-1.4503773,16.94943,88.00823,0,0,44.86054,-93.34187,826.74536
20.289,0,23.62408,1081.5,0,-9.5,1.70667,89.6,0,96.8,-2.9007547,15.707446,76.280426,0,0,44.86054,-93.34187,826.74536
20.539,0,23.62408,1095.5,0,-8.5,1.734453,89.6,0,96.8,-2.9007547,15.963149,76.5315,0,0,44.86054,-93.34187,826.74536
20.789,0,23.033478,1150.25,0,-8,1.787373,89.6,0,96.8,-3.1908302,16.450201,75.11265,0,0,44.86054,-93.34187,826.74536
21.039,0,22.738176,1142.75,0,-9,1.813833,89.6,0,96.8,-3.335868,16.693727,76.72487,0,0,44.86054,-93.34187,826.1035
21.290,0.5179079,22.442877,1131.25,0.6213712,-8.5,1.787373,89.6,0,96.8,-3.4809058,16.450201,76.37421,5.5822624E-05,0.0061383937,44.86054,-93.34187,826.1035
21.540,1.0764517,21.852274,1178.25,1.2427424,-5,1.7199,89.6,0,96.8,-3.770981,15.829209,70.559555,0.00017099419,0.018581476,44.86054,-93.34187,826.1035
21.790,1.0358158,22.147575,1206.25,1.2427424,-3,1.787373,89.6,0,96.8,-3.6259434,16.450201,71.62555,0.00022171604,0.023965754,44.86054,-93.34187,826.1035
22.040,1.5599982,21.556973,1226.75,1.8641136,-3.5,1.787373,89.6,0,96.8,-3.916019,16.384037,70.145355,0.00037793274,0.040413644,44.86054,-93.34188,825.2533
22.291,1.5372411,20.966372,1231,1.8641136,-4,1.813833,89.6,0,96.8,-4.2060943,16.626583,70.93802,0.00047072925,0.050013848,44.86054,-93.34188,825.2533
22.541,2.9990067,20.080467,1162.75,3.1068559,-5.5,1.555848,89.6,0,96.8,-4.6412077,14.2041855,64.15996,0.0007269771,0.07642392,44.86054,-93.34188,825.2533
22.791,4.6277575,18.308662,1132.5,3.7282271,-7,1.210545,89.6,0,96.8,-5.511434,11.045984,51.227158,0.0010062429,0.10495004,44.86054,-93.34188,825.2533
23.041,5.0009704,16.536856,1148.25,3.7282271,-4.5,1.120581,89.6,0,96.8,-6.3816605,10.221643,46.753956,0.0011730759,0.1219263,44.860535,-93.34188,824.4333
23.292,5.6895375,15.355652,1108,4.3495984,-4.5,1.149687,89.6,1.5686275,96.8,-6.9618115,10.482017,49.68659,0.0015041502,0.15533103,44.860535,-93.34188,824.4333
23.541,5.782876,15.355652,1095.75,4.3495984,-5,1.131165,89.6,0,96.8,-6.9618115,10.312832,49.43113,0.0017206592,0.17700519,44.860535,-93.34188,824.4333
23.792,6.4977818,15.650953,1106,4.3495984,-2,1.006803,89.6,0,96.8,-6.816774,9.178183,43.584858,0.0021138294,0.21610568,44.860535,-93.34188,824.4333
24.042,10.809339,11.516739,1170,4.9709697,6.5,0.691929,89.6,0,96.8,-8.847302,6.3054285,28.304977,0.0025358642,0.2581717,44.860508,-93.34188,823.7008
24.291,10.915675,11.221438,1150.75,4.9709697,6.5,0.685314,89.6,0,96.8,-8.99234,6.244004,28.498121,0.002740036,0.27842787,44.860508,-93.34188,823.7008
24.542,10.129478,10.926137,1087.5,4.9709697,10.5,0.738234,89.6,0,96.8,-9.137378,6.72863,32.496117,0.003159008,0.31966522,44.860508,-93.34188,823.7008
24.792,10.3341255,10.926137,1092.75,4.9709697,13,0.723681,89.6,0,96.8,-9.137378,6.595383,31.699564,0.00336987,0.34030005,44.860508,-93.34188,823.7008
25.042,10.649179,10.040234,1080.75,4.9709697,14,0.703836,89.6,0,96.8,-9.572491,6.40026,31.103298,0.0037788746,0.38011354,44.860485,-93.341896,823.40063
25.292,10.7292595,10.335535,1076.75,4.9709697,14.5,0.697221,89.6,0,96.8,-9.427453,6.3524904,30.985834,0.0042330786,0.42398864,44.860485,-93.341896,823.40063
25.543,10.915675,9.744933,1068.75,4.9709697,14.5,0.685314,89.6,0,96.8,-9.717528,6.244004,30.684645,0.004447588,0.444599,44.860485,-93.341896,823.40063
25.792,11.13055,9.744933,1053,4.9709697,14.5,0.672084,89.6,0,96.8,-9.717528,6.123463,30.542376,0.0048633013,0.48435578,44.860485,-93.341896,823.40063
26.043,11.354055,9.449632,1044.5,4.9709697,14.5,0.658854,89.6,0,96.8,-9.862566,6.0029225,30.184805,0.005275899,0.52355325,44.860466,-93.34192,821.7031
26.293,11.466408,9.744933,1045.5,4.9709697,14.5,0.652239,89.6,0,96.8,-9.717528,5.9441032,29.860453,0.0054927487,0.5440513,44.860466,-93.34192,821.7031
26.543,10.430732,9.744933,1037.5,4.9709697,12.5,0.717066,89.6,12.156863,96.8,-9.717528,6.5342984,33.078434,0.0058982493,0.5820877,44.860466,-93.34192,821.7031
26.794,2.5538933,28.053595,1183,4.9709697,12,2.929122,89.6,11.764706,96.8,-0.7251887,26.687693,118.48417,0.0061018537,0.59748024,44.860466,-93.34192,821.7031
27.043,7.6293397,20.080467,2006.25,6.2137117,20,1.219806,89.6,0,96.8,-4.6412077,11.167007,29.233839,0.006690581,0.64488995,44.860477,-93.341934,824.2726
27.294,15.532262,9.154331,1484.25,6.835083,18.5,0.658854,89.6,8.627451,96.8,-10.007604,6.033673,21.350534,0.0072721536,0.6982671,44.860477,-93.341934,824.2726
27.544,8.823058,10.040234,1366.75,7.4564543,24,1.267434,89.6,8.627451,96.8,-9.572491,11.587396,44.52776,0.0075775348,0.72517955,44.860477,-93.341934,824.2726
27.794,4.3887467,17.71806,1548,7.4564543,24.5,2.545452,89.6,7.8431373,96.8,-5.8015094,23.295095,79.03648,0.008188162,0.7748102,44.860477,-93.341934,824.2726
28.044,3.5377264,20.966372,1723.75,7.4564543,23,3.155355,89.6,6.6666665,96.8,-4.2060943,28.898863,88.05227,0.008492412,0.79711324,44.86046,-93.34196,824.3565
28.294,4.478358,21.261671,1925,8.077826,24.5,2.701566,89.6,5.882353,96.8,-4.0610566,24.731379,67.476364,0.009146744,0.84597564,44.86046,-93.34196,824.3565
28.544,4.2954774,22.147575,1975,8.699197,26,3.032316,89.6,6.27451,96.8,-3.6259434,27.76773,73.84267,0.009953851,0.90501654,44.86046,-93.34196,824.3565
28.795,4.825908,21.261671,2012,9.320568,26,2.892078,89.6,5.882353,96.8,-4.0610566,26.481096,69.1261,0.010335543,0.93301105,44.86046,-93.34196,824.3565
29.045,6.548094,17.71806,1990.25,9.941939,26.5,2.272914,89.6,5.490196,96.8,-5.8015094,20.817514,54.93578,0.011164415,0.9956963,44.860428,-93.34199,824.2051
29.295,9.687029,16.536856,1909,10.563311,22,1.639197,89.6,5.098039,96.8,-6.3816605,14.951408,41.13488,0.01203969,1.0629828,44.860428,-93.34199,824.2051
29.545,8.981913,15.355652,1821.5,11.184682,25.5,1.872045,89.6,4.7058825,96.8,-6.9618115,17.07369,49.23028,0.012529145,1.1009,44.860428,-93.34199,824.2051
29.795,16.289654,12.107341,1751,11.184682,20.5,1.033263,89.6,0,96.8,-8.557226,9.414222,28.237898,0.01344079,1.1723534,44.860428,-93.34199,824.2051
30.045,9.70421,13.288545,1610.5,11.184682,26.5,1.734453,89.6,5.098039,96.8,-7.9770756,15.802875,51.535847,0.014500163,1.2535479,44.860394,-93.342026,824.3091
30.295,8.288091,15.355652,1593.75,11.184682,23.5,2.030805,89.6,5.098039,96.8,-6.9618115,18.502985,60.97554,0.014926943,1.2847242,44.860394,-93.342026,824.3091
30.545,7.0211825,20.966372,1685.5,11.806052,17,2.529576,89.6,5.490196,96.8,-4.2060943,23.055105,71.841,0.015909992,1.3528552,44.860394,-93.342026,824.3091
30.796,6.6194053,22.147575,1784,11.806052,17,2.681721,89.6,5.490196,96.8,-3.6259434,24.45448,71.99422,0.016377069,1.384266,44.860394,-93.342026,824.3091
31.045,6.82222,20.375769,1870.5,12.4274235,18.5,2.73861,89.6,5.490196,96.8,-4.49617,24.976297,70.1301,0.017405728,1.4526697,44.860363,-93.342094,824.254
31.296,6.076033,21.261671,1907,12.4274235,16,3.074652,89.6,6.6666665,96.8,-4.0610566,28.043592,77.23551,0.018448355,1.518498,44.860363,-93.342094,824.254
31.546,6.215901,21.556973,1956.5,13.048795,15,3.155355,89.6,6.6666665,96.8,-3.916019,28.783194,77.266846,0.019102156,1.5588171,44.860363,-93.342094,824.254
31.796,6.640976,21.261671,2010.75,13.670166,16,3.093174,89.6,6.27451,96.8,-4.0610566,28.223738,73.72089,0.02019829,1.6258544,44.860363,-93.342094,824.254
32.046,6.9853034,20.67107,2033.5,14.291537,16.5,3.074652,89.6,5.882353,96.8,-4.351132,28.052162,72.45298,0.021371994,1.6969477,44.860348,-93.34217,824.0245
32.297,7.7860165,19.489866,2029,14.291537,17.5,2.758455,89.6,3.9215686,96.8,-4.931283,25.16728,65.14608,0.021959024,1.7331827,44.860348,-93.34217,824.0245
32.546,11.488028,16.536856,1915.25,14.912909,22,1.951425,89.6,4.3137255,96.8,-6.3816605,17.798752,48.8088,0.023190556,1.8136392,44.860348,-93.34217,824.0245
32.797,13.354948,14.76505,1830.25,14.912909,26,1.678887,89.6,0,96.8,-7.251887,15.310621,43.93559,0.023838291,1.8572512,44.860348,-93.34217,824.0245
33.047,16.70366,12.993244,1661.75,15.53428,20,1.40238,89.6,9.411765,95,-8.122113,12.751233,40.30144,0.025229527,1.95234,44.86034,-93.34226,824.8617
33.296,11.601583,18.308662,1696.5,15.53428,15.5,2.014929,89.6,0,95,-5.511434,18.358896,56.836426,0.026525505,2.0335693,44.86034,-93.34226,824.8617
33.547,13.004312,17.127459,1695.5,15.53428,16,1.800603,89.6,0.39215687,95,-6.091585,16.378586,50.735588,0.027176594,2.0755184,44.86034,-93.34226,824.8617
33.796,12.98252,14.469749,1656.75,15.53428,21,1.800603,89.6,4.3137255,95,-7.3969245,16.406078,52.009403,0.028472073,2.159564,44.86034,-93.34226,824.8617
34.047,15.499307,15.355652,1663.25,15.53428,18.5,1.50822,89.6,0,95,-6.9618115,13.742049,43.393837,0.02973596,2.2398741,44.860332,-93.34237,823.8849
34.297,16.669065,14.174448,1633.25,15.53428,19,1.40238,89.6,4.7058825,95,-7.541962,12.777695,41.08979,0.030420402,2.2843647,44.860332,-93.34237,823.8849
34.547,12.1362295,17.71806,1664.25,16.155651,17.5,1.999053,89.6,4.7058825,96.8,-5.8015094,18.252121,57.60084,0.0318314,2.3684676,44.860332,-93.34237,823.8849
34.797,11.0728035,18.899263,1715,15.53428,19,2.110185,89.6,0,96.8,-5.221359,19.23562,58.908253,0.03310798,2.4407542,44.860332,-93.34237,823.8849
35.047,13.688284,17.127459,1715,15.53428,16,1.70667,89.6,0,96.8,-6.091585,15.560186,47.652393,0.033751465,2.4795992,44.860332,-93.34247,824.5721
35.297,16.764868,14.469749,1671,16.155651,17,1.450008,89.6,0,96.8,-7.3969245,13.212864,41.529297,0.03511683,2.5638056,44.860332,-93.34247,824.5721
35.548,17.437199,12.697943,1547.25,16.155651,18.5,1.365336,89.6,0,96.8,-8.267151,12.703412,43.12151,0.036473807,2.6477225,44.860332,-93.34247,824.5721
35.797,18.468884,12.993244,1458.75,16.155651,3,1.316385,89.6,0,96.8,-8.122113,11.993791,43.18269,0.037185043,2.691828,44.860332,-93.34247,824.5721
36.048,18.638975,12.993244,1303.5,15.53428,5,1.254204,89.6,0,96.8,-8.122113,11.42725,46.04312,0.038565468,2.7768693,44.860336,-93.34257,824.3346
36.298,18.99973,12.697943,1407,15.53428,7.5,1.23039,89.6,0,96.8,-8.267151,11.210277,41.84623,0.03923889,2.8181663,44.860336,-93.34257,824.3346
36.547,18.104252,12.697943,1410.5,15.53428,13,1.291248,89.6,0,96.8,-8.267151,11.764764,43.807068,0.04051808,2.8954816,44.860336,-93.34257,824.3346
36.797,15.544601,12.697943,1406.25,15.53428,8.5,1.353429,89.6,0,96.8,-8.267151,13.702007,51.17475,0.04182581,2.971982,44.860336,-93.34257,824.3346
37.047,14.875704,13.583846,1415,15.53428,7.5,1.414287,89.6,0,96.8,-7.832038,14.318129,53.14518,0.042459834,3.0079238,44.860336,-93.34267,824.84863
37.298,13.485903,14.174448,1424,14.912909,5,1.497636,89.6,0,96.8,-7.541962,15.161947,55.92153,0.043720506,3.077087,44.860336,-93.34267,824.84863
37.548,13.101501,14.76505,1425.5,14.912909,3,1.555848,89.6,0,96.8,-7.251887,15.606803,57.501717,0.04508303,3.1499908,44.860336,-93.34267,824.84863
37.798,12.587406,15.355652,1435,14.912909,2,1.639197,89.6,0,96.8,-6.9618115,16.244215,59.45398,0.045696788,3.1820338,44.860336,-93.34267,824.84863
38.048,12.454948,15.650953,1430,14.291537,1,1.625967,89.6,0,96.8,-6.816774,15.732932,57.78401,0.046867266,3.2422729,44.86034,-93.34276,825.63104
38.298,12.500171,16.241554,1428.5,14.291537,0.5,1.639197,89.6,0,96.8,-6.526698,15.676014,57.63542,0.047491048,3.274123,44.86034,-93.34276,825.63104
38.548,12.235888,15.946254,1434.5,13.670166,-0.5,1.639197,89.6,0,96.8,-6.671736,15.318314,56.08471,0.048651338,3.3326023,44.86034,-93.34276,825.63104
38.798,12.150794,16.241554,1429.25,13.670166,-1,1.678887,89.6,0,96.8,-6.526698,15.42559,56.684933,0.04977441,3.3878675,44.86034,-93.34276,825.63104
39.048,12.448323,16.536856,1427.5,13.670166,-1.5,1.652427,89.6,0,96.8,-6.3816605,15.056901,55.39793,0.05033766,3.4156857,44.86034,-93.34284,825.8861
39.299,12.14684,16.536856,1419.75,13.670166,-2,1.69344,89.6,0,96.8,-6.3816605,15.430612,57.082806,0.05161886,3.4776242,44.86034,-93.34284,825.8861
39.548,12.145728,16.536856,1415,13.670166,-3,1.69344,89.6,0,96.8,-6.3816605,15.432024,57.27967,0.052751612,3.5315757,44.86034,-93.34284,825.8861
39.798,12.145728,17.127459,1405.5,13.670166,-3,1.69344,89.6,0,96.8,-6.091585,15.432024,57.666836,0.053310443,3.5580282,44.86034,-93.34284,825.8861
40.049,11.503777,17.422758,1400.5,13.048795,-4,1.70667,89.6,0,96.8,-5.946547,15.552587,58.324844,0.054396182,3.6077664,44.86034,-93.342926,826.9276
40.299,11.318469,17.422758,1385.5,13.048795,-4,1.734453,89.6,0,96.8,-5.946547,15.807216,59.921535,0.055501968,3.657795,44.86034,-93.342926,826.9276
40.549,11.502723,17.127459,1392.75,13.048795,-4.5,1.70667,89.6,0,96.8,-6.091585,15.554011,58.654766,0.05601234,3.6806676,44.86034,-93.342926,826.9276
40.798,11.241298,17.422758,1400.25,13.048795,-4.5,1.74636,89.6,0,96.8,-5.946547,15.915732,59.697357,0.057359733,3.7398682,44.86034,-93.342926,826.9276
41.049,11.318469,17.127459,1405.25,13.048795,-4.5,1.734453,89.6,4.7058825,96.8,-6.091585,15.807216,59.079372,0.05789478,3.7631547,44.86034,-93.343,826.3952
41.299,6.7027493,24.214682,1401.75,13.048795,-10,2.948967,89.6,2.745098,96.8,-2.6106794,26.69255,100.01234,0.05899172,3.8019035,44.86034,-93.343,826.3952
41.549,13.799729,17.71806,1641.25,13.048795,4.5,1.426194,89.6,0,96.8,-5.8015094,12.964999,41.48889,0.060060468,3.8483572,44.86034,-93.343,826.3952
41.799,15.5926,14.174448,1626.25,13.048795,7.5,1.267434,89.6,0,96.8,-7.541962,11.474256,37.057087,0.06059903,3.8742912,44.86034,-93.343,826.3952
42.050,18.185854,11.81204,1514.25,13.670166,18,1.131165,89.6,0,96.8,-8.702264,10.306537,35.747795,0.06170782,3.9292,44.860344,-93.34309,825.869
