Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Ignition timing advance for #1 cylinder (deg), Mass air flow rate (lb/min), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
3.251,0.000,23.624,1604.750,0.000,-16.000,2.834,86.000,0.000,87.800,-2.901,26.082,85.362,0.000,0.000,44.861,-93.342,825.303
3.501,0.000,23.624,1568.250,0.000,-15.500,2.872,86.000,0.000,89.600,-2.901,26.435,88.531,0.000,0.000,44.861,-93.342,825.303
3.751,0.000,22.738,1593.500,0.000,-14.500,2.594,86.000,0.000,89.600,-3.336,23.878,78.700,0.000,0.000,44.861,-93.342,825.958
4.001,0.000,23.329,1586.000,0.000,-14.000,2.834,86.000,0.000,89.600,-3.046,26.082,86.371,0.000,0.000,44.861,-93.342,825.958
4.251,0.000,23.033,1616.750,0.000,-14.500,2.777,86.000,0.000,89.600,-3.191,25.558,83.027,0.000,0.000,44.861,-93.342,825.958
4.500,0.000,22.738,1630.250,0.000,-15.000,2.757,86.000,0.000,89.600,-3.336,25.375,81.751,0.000,0.000,44.861,-93.342,825.958
4.751,0.000,23.624,1607.500,0.000,-15.000,2.911,86.000,0.000,89.600,-2.901,26.788,87.523,0.000,0.000,44.861,-93.342,825.664
5.001,0.000,23.329,1602.500,0.000,-15.000,2.872,86.000,0.000,89.600,-3.046,26.435,86.639,0.000,0.000,44.861,-93.342,825.664
5.250,0.000,24.215,1590.750,0.000,-15.500,2.911,86.000,0.000,89.600,-2.611,26.788,88.444,0.000,0.000,44.861,-93.342,825.664
5.501,0.000,23.329,1592.500,0.000,-15.000,2.720,86.000,0.000,89.600,-3.046,25.035,82.565,0.000,0.000,44.861,-93.342,825.664
5.752,0.000,22.738,1631.750,0.000,-15.000,2.702,86.000,0.000,89.600,-3.336,24.864,80.030,0.000,0.000,44.861,-93.342,825.664
6.001,0.000,23.329,1533.500,0.000,-15.000,2.758,86.000,0.000,89.600,-3.046,25.388,86.951,0.000,0.000,44.861,-93.342,825.664
6.251,0.000,22.738,1601.000,0.000,-14.000,2.625,86.000,0.000,89.600,-3.336,24.158,79.250,0.000,0.000,44.861,-93.342,825.664
6.501,0.000,22.443,1600.000,0.000,-14.000,2.663,86.000,0.000,89.600,-3.481,24.511,80.459,0.000,0.000,44.861,-93.342,825.664
6.751,0.000,22.738,1598.500,0.000,-14.500,2.720,86.000,0.000,89.600,-3.336,25.035,82.255,0.000,0.000,44.861,-93.342,825.664
7.000,0.000,21.852,1603.250,0.000,-13.500,2.530,86.000,0.000,89.600,-3.771,23.281,76.267,0.000,0.000,44.861,-93.342,825.664
7.251,0.000,21.557,1602.000,0.000,-13.000,2.545,86.000,0.000,89.600,-3.916,23.427,76.806,0.000,0.000,44.861,-93.342,825.664
7.501,0.000,21.557,1624.250,0.000,-13.500,2.720,86.000,0.000,89.600,-3.916,25.035,80.951,0.000,0.000,44.861,-93.342,825.664
7.751,0.000,22.148,1629.500,0.000,-15.000,2.663,86.000,0.000,89.600,-3.626,24.511,79.002,0.000,0.000,44.861,-93.342,825.664
8.001,0.000,21.852,1612.500,0.000,-14.000,2.663,86.000,0.000,89.600,-3.771,24.511,79.835,0.000,0.000,44.861,-93.342,825.664
8.251,0.000,21.557,1588.750,0.000,-14.000,2.449,86.000,0.000,89.600,-3.916,22.538,74.508,0.000,0.000,44.861,-93.342,825.664
8.501,0.000,21.852,1588.750,0.000,-13.500,2.482,86.000,0.000,89.600,-3.771,22.843,75.514,0.000,0.000,44.861,-93.342,825.664
8.751,0.000,21.852,1620.500,0.000,-13.500,2.663,86.000,0.000,89.600,-3.771,24.511,79.441,0.000,0.000,44.861,-93.342,825.664
9.001,0.000,21.852,1619.500,0.000,-14.000,2.610,86.000,0.000,89.600,-3.771,24.024,77.911,0.000,0.000,44.861,-93.342,825.664
9.251,0.000,21.557,1576.500,0.000,-13.500,2.434,86.000,0.000,89.600,-3.916,22.404,74.640,0.000,0.000,44.861,-93.342,825.664
9.501,0.000,21.262,1604.500,0.000,-13.000,2.417,86.000,0.000,89.600,-4.061,22.246,72.820,0.000,0.000,44.861,-93.342,825.664
9.751,0.000,21.557,1610.000,0.000,-13.000,2.561,86.000,0.000,89.600,-3.916,23.573,76.901,0.000,0.000,44.861,-93.342,825.197
10.002,0.000,21.852,1606.000,0.000,-14.000,2.577,86.000,0.000,89.600,-3.771,23.719,77.570,0.000,0.000,44.861,-93.342,825.197
10.252,0.000,21.852,1585.250,0.000,-13.500,2.577,86.000,0.000,89.600,-3.771,23.719,78.585,0.000,0.000,44.861,-93.342,825.197
10.501,0.000,21.262,1600.500,0.000,-13.500,2.482,86.000,0.000,89.600,-4.061,22.843,74.960,0.000,0.000,44.861,-93.342,825.197
10.751,0.000,20.966,1610.750,0.000,-13.500,2.530,86.000,0.000,89.600,-4.206,23.281,75.912,0.000,0.000,44.861,-93.342,825.198
11.001,0.000,21.557,1612.500,0.000,-14.000,2.610,86.000,0.000,89.600,-3.916,24.024,78.249,0.000,0.000,44.861,-93.342,825.198
11.251,0.000,21.852,1610.000,0.000,-14.500,2.610,86.000,0.000,89.600,-3.771,24.024,78.370,0.000,0.000,44.861,-93.342,825.198
11.501,0.000,21.852,1582.250,0.000,-14.500,2.530,86.000,0.000,89.600,-3.771,23.281,77.279,0.000,0.000,44.861,-93.342,825.198
11.752,0.000,21.557,1593.000,0.000,-14.500,2.417,86.000,0.000,89.600,-3.916,22.246,73.345,0.000,0.000,44.861,-93.342,825.110
12.001,0.000,21.262,1595.500,0.000,-14.000,2.561,86.000,0.000,89.600,-4.061,23.573,77.599,0.000,0.000,44.861,-93.342,825.110
12.251,0.000,21.557,1582.250,0.000,-14.000,2.530,86.000,0.000,89.600,-3.916,23.281,77.279,0.000,0.000,44.861,-93.342,825.110
12.501,0.000,21.852,1571.750,0.000,-14.500,2.482,86.000,0.000,89.600,-3.771,22.843,76.331,0.000,0.000,44.861,-93.342,825.110
12.751,0.000,21.557,1591.250,0.000,-14.000,2.498,86.000,0.000,89.600,-3.916,22.989,75.878,0.000,0.000,44.861,-93.342,825.110
13.007,0.000,20.966,1598.750,0.000,-13.500,2.417,86.000,0.000,89.600,-4.206,22.246,73.082,0.000,0.000,44.861,-93.342,825.110
13.250,0.000,20.966,1601.500,0.000,-13.500,2.514,86.000,0.000,89.600,-4.206,23.089,75.719,0.000,0.000,44.861,-93.342,825.110
13.502,0.000,21.852,1554.000,0.000,-13.500,2.530,86.000,0.000,89.600,-3.771,23.235,78.527,0.000,0.000,44.861,-93.342,825.110
13.751,0.000,20.966,1566.250,0.000,-13.000,2.449,86.000,0.000,89.600,-4.206,22.493,75.427,0.000,0.000,44.861,-93.342,825.188
14.001,0.000,20.080,1604.750,0.000,-13.000,2.401,86.000,0.000,89.600,-4.641,22.011,72.039,0.000,0.000,44.861,-93.342,825.188
14.251,0.000,20.966,1595.250,0.000,-12.500,2.545,86.000,0.000,89.600,-4.206,23.286,76.665,0.000,0.000,44.861,-93.342,825.188
14.501,0.000,20.671,1592.250,0.000,-13.000,2.369,86.000,0.000,89.600,-4.351,21.720,71.645,0.000,0.000,44.861,-93.342,825.188
14.751,0.000,20.376,1591.000,0.000,-13.000,2.354,86.000,0.000,89.600,-4.496,21.575,71.221,0.000,0.000,44.861,-93.342,825.188
15.006,0.000,20.376,1590.000,0.000,-13.000,2.449,86.000,0.000,89.600,-4.496,22.402,74.000,0.000,0.000,44.861,-93.342,825.188
15.251,0.000,20.671,1590.000,0.000,-13.000,2.401,86.000,0.000,89.600,-4.351,21.967,72.560,0.000,0.000,44.861,-93.342,825.188
15.501,0.000,20.966,1571.000,0.000,-13.000,2.401,86.000,0.000,89.600,-4.206,21.967,73.438,0.000,0.000,44.861,-93.342,825.188
15.750,0.000,20.376,1564.000,0.000,-13.000,2.336,86.000,0.000,89.600,-4.496,21.374,71.775,0.000,0.000,44.861,-93.342,824.998
16.001,0.000,20.376,1576.500,0.000,-12.500,2.369,86.000,0.000,89.600,-4.496,21.676,72.214,0.000,0.000,44.861,-93.342,824.998
16.251,0.000,20.080,1584.500,0.000,-12.500,2.240,86.000,0.000,89.600,-4.641,20.490,67.918,0.000,0.000,44.861,-93.342,824.998
16.501,0.000,19.490,1589.000,0.000,-12.500,2.336,86.000,0.000,89.600,-4.931,21.330,70.503,0.000,0.000,44.861,-93.342,824.998
16.750,0.000,20.080,1580.250,0.000,-12.500,2.321,86.000,0.000,89.600,-4.641,21.186,70.412,0.000,0.000,44.861,-93.342,824.251
17.001,0.000,20.080,1584.500,0.000,-12.500,2.240,86.000,0.000,89.600,-4.641,20.449,67.781,0.000,0.000,44.861,-93.342,824.251
17.251,0.000,19.785,1554.750,0.000,-12.500,2.273,86.000,0.000,89.600,-4.786,20.730,70.029,0.000,0.000,44.861,-93.342,824.251
17.501,0.000,20.080,1568.250,0.000,-12.000,2.240,86.000,0.000,89.600,-4.641,20.449,68.483,0.000,0.000,44.861,-93.342,824.251
17.751,0.000,19.490,1565.000,0.000,-12.000,2.158,86.000,0.000,89.600,-4.931,19.681,66.048,0.000,0.000,44.861,-93.342,824.683
18.002,0.000,19.785,1556.500,0.000,-11.500,2.224,86.000,0.000,89.600,-4.786,20.284,68.444,0.000,0.000,44.861,-93.342,824.683
18.250,0.000,19.490,1561.000,0.000,-11.500,2.175,86.000,0.000,89.600,-4.931,19.837,66.745,0.000,0.000,44.861,-93.342,824.683
18.501,0.000,19.785,1587.750,0.000,-11.500,2.224,86.000,0.000,89.600,-4.786,20.282,67.091,0.000,0.000,44.861,-93.342,824.683
18.750,0.000,20.080,1565.000,0.000,-11.500,2.256,86.000,0.000,89.600,-4.641,20.574,69.044,0.000,0.000,44.861,-93.342,824.683
19.001,0.000,19.490,1584.500,0.000,-11.500,2.175,86.000,0.000,89.600,-4.931,19.836,65.749,0.000,0.000,44.861,-93.342,824.683
19.250,0.000,20.376,1573.500,0.000,-12.000,2.530,86.000,0.000,89.600,-4.496,23.069,77.002,0.000,0.000,44.861,-93.342,824.683
19.502,0.000,17.718,1576.750,0.000,-10.000,1.568,86.000,0.000,89.600,-5.802,14.299,47.629,0.000,0.000,44.861,-93.342,824.683
19.751,0.000,12.993,1608.500,0.000,2.500,1.170,86.000,0.000,89.600,-8.122,10.656,34.795,0.000,0.000,44.861,-93.342,824.683
20.001,0.000,10.926,1638.500,0.000,4.000,1.121,86.000,0.000,89.600,-9.137,10.210,32.727,0.000,0.000,44.861,-93.342,824.683
20.251,0.000,10.926,1543.500,0.000,10.500,1.486,86.000,0.000,89.600,-9.137,13.537,46.062,0.000,0.000,44.861,-93.342,824.683
20.501,0.000,13.584,1280.500,0.000,16.000,1.486,86.000,0.000,89.600,-7.832,13.537,55.522,0.000,0.000,44.861,-93.342,824.683
20.752,0.656,15.356,1145.250,0.621,10.500,1.426,86.000,0.000,89.600,-6.962,12.994,59.592,0.000,0.003,44.861,-93.342,824.683
21.000,2.317,16.832,1012.750,1.864,16.500,1.211,86.000,0.000,89.600,-6.237,11.033,57.214,0.000,0.017,44.861,-93.342,824.683
21.251,2.591,16.242,1027.500,1.864,13.500,1.090,86.000,0.000,89.600,-6.527,9.866,50.431,0.000,0.033,44.861,-93.342,824.683
21.502,3.740,15.060,1040.000,2.485,14.500,1.007,86.000,0.000,89.600,-7.107,9.112,46.018,0.001,0.054,44.861,-93.342,824.683
21.751,4.807,14.174,1032.500,3.107,14.500,0.979,86.000,0.000,89.600,-7.542,8.861,45.076,0.001,0.068,44.861,-93.342,824.683
22.001,4.899,13.584,1002.250,3.107,15.000,0.960,86.000,3.529,89.600,-7.832,8.694,45.562,0.001,0.096,44.861,-93.342,824.683
22.251,3.863,15.946,999.500,3.728,15.500,1.462,86.000,4.314,91.400,-6.672,13.233,69.538,0.001,0.111,44.861,-93.342,824.683
22.501,2.717,21.557,1198.750,3.728,12.000,2.078,86.000,5.490,91.400,-3.916,18.814,82.431,0.001,0.145,44.861,-93.342,824.683
22.751,3.005,23.033,1332.250,4.350,5.500,2.191,86.000,5.490,91.400,-3.191,19.843,78.229,0.002,0.162,44.861,-93.342,824.424
23.001,3.485,21.852,1538.000,4.971,7.500,2.158,86.000,4.706,91.400,-3.771,19.556,66.781,0.002,0.198,44.861,-93.342,824.424
23.251,3.574,20.376,1605.500,5.592,10.000,2.369,86.000,5.098,91.400,-4.496,21.453,70.181,0.002,0.241,44.861,-93.342,824.424
23.501,3.744,20.966,1640.750,6.214,10.000,2.514,86.000,5.098,91.400,-4.206,22.757,72.846,0.003,0.264,44.861,-93.342,824.424
23.751,3.887,21.262,1712.500,6.835,10.500,2.663,86.000,5.490,91.400,-4.061,24.113,73.951,0.003,0.315,44.861,-93.342,824.714
24.001,4.269,20.671,1754.750,7.456,11.000,2.645,86.000,4.706,91.400,-4.351,23.947,71.675,0.004,0.348,44.861,-93.342,824.714
24.250,8.370,16.537,1716.000,8.078,15.000,1.462,86.000,3.529,91.400,-6.382,13.233,40.500,0.004,0.412,44.861,-93.342,824.714
24.501,11.854,11.517,1540.500,8.078,19.000,1.033,86.000,0.392,91.400,-8.847,9.344,31.855,0.005,0.470,44.861,-93.342,824.714
24.751,12.999,10.926,1478.500,8.699,19.500,1.015,86.000,1.961,91.400,-9.137,9.176,32.596,0.006,0.511,44.861,-93.342,825.013
25.000,12.876,10.631,1414.250,8.078,22.500,0.951,86.000,4.706,91.400,-9.282,8.602,31.944,0.006,0.547,44.861,-93.342,825.013
25.252,7.818,12.993,1388.250,8.078,25.500,1.568,86.000,4.314,91.400,-8.122,14.166,53.595,0.007,0.621,44.861,-93.342,825.013
25.500,6.547,16.242,1433.500,8.078,19.000,1.872,86.000,4.314,91.400,-6.527,16.916,61.978,0.007,0.651,44.861,-93.342,825.013
25.751,8.420,17.127,1566.500,8.699,19.500,1.568,86.000,4.314,91.400,-6.092,14.166,47.497,0.008,0.716,44.860,-93.342,824.878
26.002,7.225,15.946,1666.750,8.699,22.000,1.827,86.000,4.706,91.400,-6.672,16.510,52.024,0.009,0.776,44.860,-93.342,824.878
26.251,7.679,15.946,1700.750,9.321,22.500,1.842,86.000,4.706,91.400,-6.672,16.641,51.390,0.009,0.813,44.860,-93.342,824.878
26.500,7.016,16.242,1726.750,9.321,23.000,1.999,86.000,5.098,91.400,-6.527,18.214,55.399,0.010,0.875,44.860,-93.342,824.878
26.756,6.447,18.013,1761.500,9.942,21.500,2.321,86.000,5.098,91.400,-5.656,21.143,63.040,0.010,0.905,44.860,-93.342,825.061
27.001,8.120,17.127,1814.250,9.942,24.000,1.842,86.000,4.314,91.400,-6.092,16.788,48.601,0.011,0.970,44.860,-93.342,825.061
27.251,9.692,15.356,1779.250,10.563,27.500,1.639,86.000,4.706,91.400,-6.962,14.944,44.113,0.012,1.011,44.860,-93.342,825.061
27.501,6.901,16.242,1756.250,10.563,25.500,2.256,86.000,5.882,91.400,-6.527,20.986,62.760,0.013,1.075,44.860,-93.342,825.061
27.751,12.997,17.423,1838.750,11.185,23.500,1.267,86.000,3.529,91.400,-5.947,11.799,33.703,0.013,1.145,44.860,-93.342,826.595
28.001,13.606,12.698,1757.250,11.185,36.000,1.211,86.000,0.000,91.400,-8.267,11.271,33.687,0.014,1.182,44.860,-93.342,826.595
28.251,20.941,9.154,1610.000,11.806,23.500,0.831,86.000,0.000,91.400,-10.008,7.730,25.216,0.015,1.257,44.860,-93.342,826.595
28.501,18.403,8.564,1470.000,11.185,21.000,0.896,86.000,7.059,91.400,-10.298,8.333,29.774,0.016,1.332,44.860,-93.342,826.595
28.751,9.786,11.812,1482.750,11.185,22.500,1.720,86.000,7.059,91.400,-8.702,15.670,55.506,0.016,1.374,44.860,-93.342,825.987
29.001,6.259,19.490,1664.250,11.806,17.500,2.817,86.000,6.275,91.400,-4.931,25.864,81.624,0.017,1.437,44.860,-93.342,825.987
29.251,5.852,22.148,1949.250,11.806,14.000,3.032,86.000,6.667,91.400,-3.626,27.663,74.537,0.018,1.496,44.860,-93.342,825.987
29.501,6.135,21.852,2009.000,11.806,14.000,2.892,86.000,0.000,91.400,-3.771,26.384,68.975,0.019,1.528,44.860,-93.342,825.987
29.751,11.127,14.765,1973.000,12.427,14.500,1.679,86.000,1.176,91.400,-7.252,15.313,40.763,0.020,1.597,44.860,-93.342,825.001
30.001,14.628,12.403,1880.750,13.049,19.500,1.342,86.000,1.961,91.400,-8.412,12.231,34.156,0.020,1.634,44.860,-93.342,825.001
30.251,19.504,8.859,1649.000,13.049,24.500,1.007,86.000,0.000,91.400,-10.153,9.173,29.217,0.022,1.731,44.860,-93.342,825.001
30.501,21.924,8.859,1568.750,13.049,21.500,0.896,86.000,0.000,91.400,-10.153,8.161,27.321,0.023,1.811,44.860,-93.342,825.001
30.751,22.626,8.268,1518.000,13.049,20.500,0.868,86.000,0.000,91.400,-10.443,7.907,27.359,0.023,1.849,44.860,-93.342,825.495
31.001,23.119,8.564,1340.500,13.049,18.000,0.849,86.000,0.000,91.400,-10.298,7.739,30.320,0.024,1.927,44.860,-93.342,825.495
31.251,23.940,8.859,1271.250,13.049,17.500,0.820,86.000,1.961,91.400,-10.153,7.474,30.877,0.026,2.006,44.860,-93.342,825.495
31.502,21.449,8.859,1306.250,13.049,19.000,0.916,86.000,3.922,91.400,-10.153,8.341,33.539,0.026,2.047,44.860,-93.342,825.495
31.750,9.982,15.060,1404.750,13.049,21.000,1.967,86.000,5.490,91.400,-7.107,17.924,67.016,0.027,2.124,44.860,-93.342,825.549
32.001,7.667,19.195,1534.750,13.049,18.000,2.561,86.000,5.098,91.400,-5.076,23.337,79.861,0.028,2.153,44.860,-93.342,825.549
32.251,9.368,19.195,1810.500,13.049,19.000,2.094,86.000,5.098,91.400,-5.076,19.098,55.403,0.029,2.223,44.860,-93.342,825.549
32.501,9.587,17.718,1859.750,13.049,23.000,2.047,86.000,6.275,91.400,-5.802,18.663,52.706,0.030,2.254,44.860,-93.342,825.549
32.751,6.827,19.785,1879.750,13.670,22.500,3.011,86.000,9.020,91.400,-4.786,27.456,76.713,0.031,2.313,44.860,-93.342,825.665
33.002,6.092,23.329,1980.500,14.292,11.500,3.527,86.000,8.627,91.400,-3.046,32.167,85.303,0.031,2.340,44.860,-93.342,825.665
33.251,6.828,21.852,2202.500,14.913,13.500,3.280,86.000,6.667,91.400,-3.771,29.945,71.407,0.033,2.408,44.860,-93.342,825.665
33.501,10.729,16.832,2159.500,15.534,13.000,2.175,86.000,0.000,91.400,-6.237,19.852,48.282,0.034,2.483,44.860,-93.342,825.665
33.752,16.788,13.289,1991.000,15.534,18.000,1.390,86.000,0.392,91.400,-7.977,12.687,33.467,0.035,2.524,44.860,-93.343,825.542
34.002,18.444,10.926,1816.750,15.534,19.500,1.267,86.000,1.569,91.400,-9.137,11.548,33.384,0.036,2.603,44.860,-93.343,825.542
34.251,18.469,10.631,1696.500,16.156,19.500,1.316,86.000,1.176,91.400,-9.282,11.994,37.131,0.037,2.643,44.860,-93.343,825.542
34.502,18.273,11.517,1622.000,15.534,19.000,1.279,86.000,0.000,91.400,-8.847,11.656,37.744,0.038,2.723,44.860,-93.343,825.542
34.751,12.169,15.060,1572.500,15.534,19.500,1.921,86.000,4.314,91.400,-7.107,17.503,58.458,0.039,2.800,44.860,-93.343,828.459
35.001,11.979,16.242,1609.500,15.534,19.000,1.951,86.000,3.922,91.400,-6.527,17.780,58.019,0.040,2.839,44.860,-93.343,828.459
35.251,17.426,14.765,1581.750,15.534,17.000,1.342,86.000,0.000,91.400,-7.252,12.223,40.585,0.041,2.914,44.860,-93.343,828.459
35.502,18.818,12.403,1572.250,15.534,18.500,1.242,86.000,0.000,91.400,-8.412,11.319,37.810,0.043,2.991,44.860,-93.343,828.459
35.751,19.482,11.812,1486.500,15.534,18.000,1.200,86.000,0.000,91.400,-8.702,10.933,38.629,0.043,3.037,44.860,-93.343,828.023
36.001,18.848,11.812,1327.500,14.913,17.500,1.191,86.000,0.000,91.400,-8.702,10.849,42.922,0.045,3.112,44.860,-93.343,828.023
36.251,19.701,11.812,1305.250,14.913,17.500,1.139,86.000,0.000,91.400,-8.702,10.379,41.762,0.045,3.148,44.860,-93.343,828.023
36.501,20.027,12.698,1112.250,14.913,-1.500,1.121,86.000,0.000,89.600,-8.267,10.210,48.211,0.047,3.229,44.860,-93.343,828.023
36.752,20.270,12.403,1198.500,14.292,-8.500,1.061,86.000,0.000,89.600,-8.412,9.667,42.365,0.048,3.296,44.860,-93.343,827.957
37.001,19.897,12.698,1221.250,14.292,-8.500,1.081,86.000,0.000,89.600,-8.267,9.848,42.353,0.049,3.332,44.860,-93.343,827.957
37.251,17.449,11.517,1315.000,13.670,9.500,1.061,86.000,0.000,89.600,-8.847,10.742,42.902,0.050,3.394,44.860,-93.343,827.957
37.501,17.298,11.221,1335.750,13.670,9.000,1.070,86.000,0.000,89.600,-8.992,10.835,42.604,0.050,3.424,44.860,-93.343,827.957
37.751,17.298,11.517,1338.000,13.670,15.000,1.070,86.000,0.000,89.600,-8.847,10.835,42.532,0.051,3.494,44.860,-93.343,827.364
38.001,17.603,11.517,1331.000,13.670,16.500,1.052,86.000,0.000,89.600,-8.847,10.648,42.016,0.052,3.524,44.860,-93.343,827.364
38.251,18.171,11.221,1330.250,13.670,16.500,1.043,86.000,0.000,89.600,-8.992,10.315,40.727,0.053,3.593,44.860,-93.343,827.364
38.501,17.763,10.926,1337.750,13.049,16.500,1.043,86.000,0.000,89.600,-9.137,10.072,39.544,0.054,3.650,44.860,-93.343,827.364
38.751,18.077,11.221,1325.000,13.049,16.500,1.043,86.000,0.000,89.600,-8.992,9.897,39.231,0.055,3.708,44.860,-93.343,826.887
39.001,18.450,11.221,1319.500,13.049,16.500,1.033,86.000,0.000,89.600,-8.992,9.697,38.598,0.056,3.736,44.860,-93.343,826.887
39.251,18.705,10.926,1321.250,13.049,16.500,1.043,86.000,0.000,89.600,-9.137,9.565,38.023,0.057,3.795,44.860,-93.343,826.887
39.501,19.005,10.926,1316.750,13.049,16.500,1.033,86.000,0.000,89.600,-9.137,9.414,37.550,0.058,3.825,44.860,-93.343,826.887
39.752,19.176,10.926,1308.500,13.049,16.500,1.024,86.000,0.000,89.600,-9.137,9.330,37.449,0.059,3.888,44.860,-93.343,825.656
40.001,17.939,10.926,1315.000,12.427,16.500,1.043,86.000,0.000,89.600,-9.137,9.499,37.937,0.060,3.941,44.860,-93.343,825.656
40.251,18.430,10.926,1307.250,12.427,16.500,1.015,86.000,0.000,89.600,-9.137,9.245,37.145,0.060,3.969,44.860,-93.343,825.656
40.502,18.100,10.926,1291.750,12.427,16.000,1.033,86.000,0.000,89.600,-9.137,9.414,38.277,0.061,4.021,44.860,-93.343,825.656
40.751,17.042,11.221,1298.500,11.806,16.000,1.043,86.000,0.000,89.600,-8.992,9.499,38.420,0.062,4.057,44.860,-93.343,825.685
41.001,17.195,11.221,1288.250,11.806,16.000,1.033,86.000,0.000,89.600,-8.992,9.414,38.381,0.063,4.104,44.860,-93.343,825.685
41.251,16.587,10.926,1275.750,11.185,16.000,1.015,86.000,0.000,89.600,-9.137,9.245,38.063,0.064,4.133,44.860,-93.343,825.685
41.501,15.385,11.221,1255.250,10.563,16.500,1.033,86.000,0.000,89.600,-8.992,9.414,39.390,0.065,4.175,44.860,-93.343,825.685
41.751,15.773,11.517,1248.000,10.563,16.000,1.015,86.000,0.000,89.600,-8.847,9.182,38.643,0.065,4.197,44.860,-93.343,826.314
42.001,14.962,11.517,1237.750,9.942,16.000,1.007,86.000,0.000,89.600,-8.847,9.111,38.659,0.066,4.238,44.860,-93.343,826.314
42.252,13.792,11.517,1234.500,9.321,16.500,1.024,86.000,0.000,89.600,-8.847,9.266,39.423,0.067,4.273,44.860,-93.343,826.314
42.501,13.917,11.221,1241.500,9.321,16.000,1.015,86.000,0.000,89.600,-8.992,9.182,38.846,0.067,4.290,44.860,-93.343,826.314
42.752,10.937,12.107,1246.250,9.321,16.000,1.291,86.000,13.333,89.600,-8.557,11.685,49.243,0.068,4.325,44.860,-93.343,825.547
43.001,3.592,23.329,1430.250,9.321,16.000,3.932,86.000,12.157,89.600,-3.046,35.580,130.657,0.069,4.331,44.860,-93.343,825.547
43.251,4.302,27.168,1743.000,9.321,7.000,3.280,86.000,12.157,89.600,-1.160,29.706,89.512,0.069,4.331,44.860,-93.343,825.547
43.501,3.535,26.577,2245.750,9.942,14.000,4.214,86.000,9.412,89.600,-1.450,38.560,90.181,0.070,4.319,44.860,-93.343,825.547
43.751,4.026,23.033,2341.750,10.563,21.000,3.932,86.000,9.804,89.600,-3.191,35.975,80.685,0.070,4.317,44.860,-93.343,826.000
44.001,3.842,23.624,2479.250,11.806,21.500,4.608,86.000,9.804,89.600,-2.901,42.131,89.251,0.072,4.308,44.860,-93.343,826.000
44.251,3.786,23.919,2531.500,11.806,21.000,4.710,86.000,7.451,89.600,-2.756,42.760,88.714,0.072,4.304,44.860,-93.343,826.000
44.501,5.733,22.148,2552.250,13.049,24.000,3.437,86.000,11.765,89.600,-3.626,31.209,64.223,0.073,4.317,44.860,-93.343,826.000
44.751,3.854,27.463,2721.250,14.913,16.000,5.841,86.000,11.765,89.600,-1.015,53.058,102.405,0.074,4.297,44.860,-93.343,826.507
