Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Ignition timing advance for #1 cylinder (deg), Mass air flow rate (lb/min), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
13.502,0.000,8.859,1607.000,0.000,21.000,1.090,59.000,0.000,60.800,-10.153,9.933,32.462,0.000,0.000,45.058,-92.955,978.108
13.760,0.000,9.154,1614.500,0.000,20.000,1.061,59.000,0.000,60.800,-10.008,9.667,31.449,0.000,0.000,45.058,-92.955,978.108
14.001,0.000,8.564,1620.000,0.000,19.500,1.015,59.000,0.000,60.800,-10.298,9.245,29.974,0.000,0.000,45.058,-92.955,978.108
14.252,0.000,8.859,1622.000,0.000,19.500,1.043,59.000,0.000,60.800,-10.153,9.499,30.757,0.000,0.000,45.058,-92.955,979.708
14.502,0.000,8.564,1622.250,0.000,19.500,1.043,59.000,0.000,60.800,-10.298,9.499,30.752,0.000,0.000,45.058,-92.955,979.708
14.751,0.000,8.268,1621.750,0.000,19.500,1.043,59.000,0.000,60.800,-10.443,9.499,30.762,0.000,0.000,45.058,-92.955,979.708
15.006,0.000,8.564,1623.000,0.000,19.500,1.043,59.000,0.000,60.800,-10.298,9.499,30.738,0.000,0.000,45.058,-92.955,979.708
15.256,0.000,8.564,1621.000,0.000,19.500,1.043,59.000,0.000,60.800,-10.298,9.499,30.776,0.000,0.000,45.058,-92.955,981.246
15.502,0.000,8.268,1625.000,0.000,19.500,1.081,59.000,0.000,60.800,-10.443,9.848,31.830,0.000,0.000,45.058,-92.955,981.246
15.757,0.000,9.154,1633.250,0.000,18.000,1.061,59.000,0.000,60.800,-10.008,9.667,31.088,0.000,0.000,45.058,-92.955,981.246
16.002,0.000,8.268,1634.500,0.000,18.000,1.007,59.000,0.000,60.800,-10.443,9.173,29.476,0.000,0.000,45.058,-92.955,981.246
16.252,0.000,8.268,1630.250,0.000,18.500,0.970,59.000,0.000,60.800,-10.443,8.836,28.465,0.000,0.000,45.058,-92.955,984.117
16.510,0.000,7.973,1621.000,0.000,19.500,1.015,59.000,0.000,60.800,-10.588,9.245,29.956,0.000,0.000,45.058,-92.955,984.117
16.756,0.000,8.268,1611.500,0.000,20.500,1.024,59.000,0.000,60.800,-10.443,9.330,30.407,0.000,0.000,45.058,-92.955,984.117
17.008,0.000,8.268,1607.500,0.000,21.000,1.007,59.000,0.000,60.800,-10.443,9.173,29.971,0.000,0.000,45.058,-92.955,984.117
17.253,0.000,8.268,1599.250,0.000,21.500,0.988,59.000,0.000,60.800,-10.443,9.004,29.571,0.000,0.000,45.058,-92.955,985.811
17.502,0.000,8.268,1593.750,0.000,22.500,1.007,59.000,0.000,60.800,-10.443,9.173,30.230,0.000,0.000,45.058,-92.955,985.811
17.751,0.000,8.268,1593.000,0.000,23.000,1.007,59.000,0.000,60.800,-10.443,9.173,30.244,0.000,0.000,45.058,-92.955,985.811
18.001,0.000,8.268,1591.000,0.000,23.000,1.007,59.000,0.000,60.800,-10.443,9.173,30.282,0.000,0.000,45.058,-92.955,985.811
18.252,0.000,8.268,1593.000,0.000,23.000,0.979,59.000,0.000,60.800,-10.443,8.920,29.409,0.000,0.000,45.058,-92.955,988.669
18.502,0.000,8.564,1593.500,0.000,22.500,1.007,59.000,0.000,60.800,-10.298,9.173,30.234,0.000,0.000,45.058,-92.955,988.669
18.752,0.000,8.564,1595.750,0.000,22.500,1.007,59.000,0.000,60.800,-10.298,9.173,30.192,0.000,0.000,45.058,-92.955,988.669
19.002,0.000,8.268,1595.000,0.000,22.500,1.007,59.000,0.000,60.800,-10.443,9.173,30.206,0.000,0.000,45.058,-92.955,988.669
19.252,0.000,8.268,1594.750,0.000,22.500,1.015,59.000,0.000,60.800,-10.443,9.245,30.449,0.000,0.000,45.058,-92.955,990.561
19.501,0.000,8.268,1597.750,0.000,21.000,1.007,59.000,0.000,60.800,-10.443,9.173,30.154,0.000,0.000,45.058,-92.955,990.561
19.752,0.000,8.564,1599.250,0.000,21.000,1.007,59.000,0.000,60.800,-10.298,9.173,30.126,0.000,0.000,45.058,-92.955,990.561
20.001,0.000,8.268,1602.750,0.000,20.500,1.024,59.000,0.000,60.800,-10.443,9.330,30.573,0.000,0.000,45.058,-92.955,990.561
20.252,0.000,8.564,1605.250,0.000,20.500,1.015,59.000,0.000,60.800,-10.298,9.245,30.250,0.000,0.000,45.058,-92.955,993.054
20.502,0.000,8.268,1602.500,0.000,20.500,0.996,59.000,0.000,60.800,-10.443,9.077,29.748,0.000,0.000,45.058,-92.955,993.054
20.752,0.000,8.859,1611.250,0.000,20.500,1.150,59.000,0.000,60.800,-10.153,10.475,34.145,0.000,0.000,45.058,-92.955,993.054
21.002,0.000,9.154,1592.500,0.000,20.500,1.110,59.000,0.000,60.800,-10.008,10.113,33.354,0.000,0.000,45.058,-92.955,993.054
21.251,0.000,9.745,1542.500,0.000,28.000,1.160,59.000,0.000,60.800,-9.718,10.571,35.995,0.000,0.000,45.058,-92.955,992.735
21.501,0.000,10.040,1518.500,0.000,28.000,1.170,59.000,0.000,60.800,-9.572,10.656,36.856,0.000,0.000,45.058,-92.955,992.735
21.751,0.000,10.336,1514.250,0.000,28.000,1.191,59.000,0.000,60.800,-9.427,10.849,37.628,0.000,0.000,45.058,-92.955,992.735
22.002,0.000,10.336,1517.000,0.000,28.000,1.211,59.000,0.000,60.800,-9.427,11.029,38.186,0.000,0.000,45.058,-92.955,992.735
22.252,0.000,10.631,1524.500,0.000,28.000,1.230,59.000,0.000,60.800,-9.282,11.210,38.621,0.000,0.000,45.058,-92.955,993.562
22.502,0.000,10.926,1545.250,0.000,28.000,1.254,59.000,0.000,60.800,-9.137,11.427,38.840,0.000,0.000,45.058,-92.955,993.562
22.752,0.000,10.631,1561.250,0.000,27.000,1.220,59.000,0.000,60.800,-9.282,11.114,37.387,0.000,0.000,45.058,-92.955,993.562
23.001,0.000,10.336,1578.000,0.000,23.500,1.304,59.000,0.000,60.800,-9.427,11.885,39.558,0.000,0.000,45.058,-92.955,993.562
23.252,0.000,10.336,1614.250,0.000,20.500,1.242,59.000,0.000,60.800,-9.427,11.319,36.827,0.000,0.000,45.058,-92.955,993.227
23.502,0.000,10.631,1639.250,0.000,18.000,1.230,59.000,0.000,60.800,-9.282,11.210,35.917,0.000,0.000,45.058,-92.955,993.227
23.751,0.000,10.336,1645.500,0.000,16.500,1.242,59.000,0.000,60.800,-9.427,11.319,36.127,0.000,0.000,45.058,-92.955,993.227
24.004,0.000,9.745,1649.000,0.000,15.000,1.230,59.000,0.000,60.800,-9.718,11.210,35.705,0.000,0.000,45.058,-92.955,993.227
24.252,0.000,9.745,1648.000,0.000,16.000,1.230,59.000,0.000,60.800,-9.718,11.210,35.727,0.000,0.000,45.058,-92.955,991.235
24.502,0.000,9.745,1648.250,0.000,15.500,1.211,59.000,0.000,60.800,-9.718,11.029,35.145,0.000,0.000,45.058,-92.955,991.235
24.752,0.000,10.040,1641.750,0.000,16.500,1.200,59.000,0.000,60.800,-9.572,10.933,34.976,0.000,0.000,45.058,-92.955,991.235
25.002,0.000,9.450,1641.250,0.000,17.000,1.211,59.000,0.000,60.800,-9.863,11.029,35.295,0.000,0.000,45.058,-92.955,991.235
25.252,0.000,9.745,1635.750,0.000,17.500,1.160,59.000,0.000,60.800,-9.718,10.571,33.943,0.000,0.000,45.058,-92.955,990.275
25.501,0.000,9.450,1627.500,0.000,18.500,1.170,59.000,0.000,60.800,-9.863,10.656,34.387,0.000,0.000,45.058,-92.955,990.275
25.752,0.000,9.450,1621.500,0.000,19.000,1.139,59.000,0.000,60.800,-9.863,10.379,33.617,0.000,0.000,45.058,-92.955,990.275
26.002,0.000,9.450,1611.750,0.000,20.000,1.180,59.000,0.000,60.800,-9.863,10.752,35.038,0.000,0.000,45.058,-92.955,990.275
26.251,0.000,9.450,1603.500,0.000,20.500,1.160,59.000,0.000,60.800,-9.863,10.571,34.626,0.000,0.000,45.058,-92.955,991.207
26.502,0.000,9.745,1600.000,0.000,21.000,1.170,59.000,0.000,60.800,-9.718,10.656,34.978,0.000,0.000,45.058,-92.955,991.207
26.752,0.000,9.745,1591.500,0.000,22.000,1.150,59.000,0.000,60.800,-9.718,10.475,34.569,0.000,0.000,45.058,-92.955,991.207
27.002,0.000,8.859,1614.500,0.000,19.500,1.033,59.000,0.000,60.800,-10.153,9.414,30.625,0.000,0.000,45.058,-92.955,991.207
27.252,0.000,8.268,1652.500,0.000,15.500,1.024,59.000,0.000,60.800,-10.443,9.330,29.653,0.000,0.000,45.058,-92.955,990.536
27.501,0.000,8.268,1654.250,0.000,15.000,0.934,59.000,0.000,60.800,-10.443,8.510,27.019,0.000,0.000,45.058,-92.955,990.536
27.752,0.000,8.268,1652.500,0.000,14.500,1.024,59.000,0.000,60.800,-10.443,9.330,29.653,0.000,0.000,45.058,-92.955,990.536
28.002,0.000,8.268,1646.750,0.000,15.500,1.033,59.000,0.000,60.800,-10.443,9.414,30.026,0.000,0.000,45.058,-92.955,990.536
28.252,0.000,7.973,1644.500,0.000,16.000,1.024,59.000,0.000,60.800,-10.588,9.330,29.797,0.000,0.000,45.058,-92.955,990.991
28.502,0.000,8.268,1641.750,0.000,17.000,1.033,59.000,0.000,60.800,-10.443,9.414,30.117,0.000,0.000,45.058,-92.955,990.991
28.750,0.000,7.973,1641.000,0.000,17.000,1.007,59.000,0.000,60.800,-10.588,9.173,29.359,0.000,0.000,45.058,-92.955,990.991
29.001,0.000,7.973,1637.000,0.000,17.000,0.970,59.000,0.000,60.800,-10.588,8.836,28.348,0.000,0.000,45.058,-92.955,990.991
29.252,0.000,7.973,1627.500,0.000,18.500,0.996,59.000,0.000,60.800,-10.588,9.077,29.291,0.000,0.000,45.058,-92.955,990.463
29.501,0.000,7.973,1624.250,0.000,19.000,0.996,59.000,0.000,60.800,-10.588,9.077,29.350,0.000,0.000,45.058,-92.955,990.463
29.751,0.000,7.678,1615.250,0.000,20.000,0.988,59.000,0.000,60.800,-10.733,9.004,29.278,0.000,0.000,45.058,-92.955,990.463
30.001,0.000,7.973,1610.000,0.000,20.000,0.942,59.000,0.000,60.800,-10.588,8.582,27.998,0.000,0.000,45.058,-92.955,990.463
30.252,0.000,7.973,1600.000,0.000,20.500,0.970,59.000,0.000,60.800,-10.588,8.836,29.004,0.000,0.000,45.058,-92.955,975.520
30.501,0.000,8.268,1597.000,0.000,22.000,0.970,59.000,0.000,60.800,-10.443,8.836,29.058,0.000,0.000,45.058,-92.955,975.520
30.752,0.000,8.268,1590.000,0.000,22.500,0.988,59.000,0.000,60.800,-10.443,9.004,29.743,0.000,0.000,45.058,-92.955,975.520
31.003,0.000,7.973,1589.000,0.000,22.500,0.934,59.000,0.000,60.800,-10.588,8.510,28.129,0.000,0.000,45.058,-92.955,975.520
31.252,0.000,7.973,1587.500,0.000,23.000,0.970,59.000,0.000,60.800,-10.588,8.836,29.232,0.000,0.000,45.058,-92.955,975.856
31.502,0.000,8.268,1588.500,0.000,22.500,0.979,59.000,0.000,60.800,-10.443,8.920,29.493,0.000,0.000,45.058,-92.955,975.856
31.752,0.000,7.973,1590.000,0.000,22.500,0.979,59.000,0.000,60.800,-10.588,8.920,29.465,0.000,0.000,45.058,-92.955,975.856
32.001,0.000,7.973,1595.750,0.000,22.000,0.960,59.000,0.000,60.800,-10.588,8.751,28.803,0.000,0.000,45.058,-92.955,975.856
32.252,0.000,7.973,1595.750,0.000,22.000,0.979,59.000,0.000,60.800,-10.588,8.920,29.359,0.000,0.000,45.058,-92.955,975.658
32.502,0.000,7.973,1599.250,0.000,21.000,0.979,59.000,0.000,60.800,-10.588,8.920,29.294,0.000,0.000,45.058,-92.955,975.658
32.751,0.000,8.268,1600.000,0.000,21.000,0.988,59.000,0.000,60.800,-10.443,9.004,29.558,0.000,0.000,45.058,-92.955,975.658
33.002,0.000,8.268,1599.250,0.000,21.000,0.996,59.000,0.000,60.800,-10.443,9.077,29.809,0.000,0.000,45.058,-92.955,975.658
33.251,0.000,8.268,1601.000,0.000,21.000,0.988,59.000,0.000,60.800,-10.443,9.004,29.539,0.000,0.000,45.058,-92.955,975.581
33.501,0.000,7.973,1601.500,0.000,21.000,0.988,59.000,0.000,60.800,-10.588,9.004,29.530,0.000,0.000,45.058,-92.955,975.581
33.752,0.000,7.973,1601.250,0.000,21.000,0.925,59.000,0.000,60.800,-10.588,8.426,27.637,0.000,0.000,45.058,-92.955,975.581
34.002,0.000,8.268,1599.750,0.000,21.000,0.988,59.000,0.000,60.800,-10.443,9.004,29.562,0.000,0.000,45.058,-92.955,975.581
34.251,0.000,8.268,1597.250,0.000,21.000,1.007,59.000,0.000,60.800,-10.443,9.173,30.163,0.000,0.000,45.058,-92.955,975.738
34.502,0.000,7.973,1597.750,0.000,21.000,0.979,59.000,0.000,60.800,-10.588,8.920,29.322,0.000,0.000,45.058,-92.955,975.738
34.752,0.000,7.973,1600.500,0.000,21.000,0.979,59.000,0.000,60.800,-10.588,8.920,29.271,0.000,0.000,45.058,-92.955,975.738
35.002,0.000,7.973,1602.000,0.000,21.000,0.979,59.000,0.000,60.800,-10.588,8.920,29.244,0.000,0.000,45.058,-92.955,975.738
35.252,0.000,7.973,1598.750,0.000,21.000,0.970,59.000,0.000,60.800,-10.588,8.836,29.026,0.000,0.000,45.058,-92.955,975.105
35.502,0.000,7.973,1599.250,0.000,21.000,0.988,59.000,0.000,60.800,-10.588,9.004,29.571,0.000,0.000,45.058,-92.955,975.105
35.751,0.000,7.973,1600.000,0.000,21.000,0.988,59.000,0.000,60.800,-10.588,9.004,29.558,0.000,0.000,45.058,-92.955,975.105
36.001,0.000,8.268,1600.000,0.000,21.000,0.988,59.000,0.000,60.800,-10.443,9.004,29.558,0.000,0.000,45.058,-92.955,975.105
36.252,0.000,7.973,1601.000,0.000,21.000,0.996,59.000,0.000,60.800,-10.588,9.077,29.776,0.000,0.000,45.058,-92.955,975.042
36.501,0.000,7.973,1602.750,0.000,21.000,0.979,59.000,0.000,60.800,-10.588,8.920,29.230,0.000,0.000,45.058,-92.955,975.042
36.751,0.000,7.973,1603.500,0.000,20.500,0.979,59.000,0.000,60.800,-10.588,8.920,29.217,0.000,0.000,45.058,-92.955,975.042
37.002,0.000,8.268,1601.750,0.000,20.500,0.996,59.000,0.000,60.800,-10.443,9.077,29.762,0.000,0.000,45.058,-92.955,975.042
37.251,0.000,8.268,1602.500,0.000,20.500,0.979,59.000,0.000,60.800,-10.443,8.920,29.235,0.000,0.000,45.058,-92.955,974.723
37.501,0.000,7.973,1602.750,0.000,20.500,0.988,59.000,0.000,60.800,-10.588,9.004,29.507,0.000,0.000,45.058,-92.955,974.723
37.752,0.000,7.973,1601.500,0.000,20.500,0.979,59.000,0.000,60.800,-10.588,8.920,29.253,0.000,0.000,45.058,-92.955,974.723
38.002,0.000,7.973,1600.750,0.000,21.000,0.979,59.000,0.000,60.800,-10.588,8.920,29.267,0.000,0.000,45.058,-92.955,974.723
38.252,0.000,7.973,1600.000,0.000,21.000,0.996,59.000,0.000,60.800,-10.588,9.077,29.795,0.000,0.000,45.058,-92.955,974.395
38.501,0.000,7.973,1602.000,0.000,20.500,0.988,59.000,0.000,60.800,-10.588,9.004,29.521,0.000,0.000,45.058,-92.955,974.395
38.751,0.000,8.268,1599.750,0.000,20.500,0.970,59.000,0.000,60.800,-10.443,8.836,29.008,0.000,0.000,45.058,-92.955,974.395
39.002,0.000,7.973,1599.000,0.000,20.500,0.970,59.000,0.000,60.800,-10.588,8.836,29.022,0.000,0.000,45.058,-92.955,974.395
39.252,0.000,7.973,1598.500,0.000,20.500,0.970,59.000,0.000,60.800,-10.588,8.836,29.031,0.000,0.000,45.058,-92.955,974.515
39.502,0.000,8.268,1600.000,0.000,20.500,0.979,59.000,0.000,60.800,-10.443,8.920,29.281,0.000,0.000,45.058,-92.955,974.515
39.752,0.000,7.973,1600.500,0.000,20.500,0.988,59.000,0.000,60.800,-10.588,9.004,29.548,0.000,0.000,45.058,-92.955,974.515
40.002,0.000,7.973,1598.250,0.000,20.500,0.970,59.000,0.000,60.800,-10.588,8.836,29.035,0.000,0.000,45.058,-92.955,974.515
40.252,0.000,7.973,1595.750,0.000,20.500,0.960,59.000,0.000,60.800,-10.588,8.751,28.803,0.000,0.000,45.058,-92.955,973.953
40.502,0.000,7.973,1597.250,0.000,20.500,0.979,59.000,0.000,60.800,-10.588,8.920,29.331,0.000,0.000,45.058,-92.955,973.953
40.752,0.000,7.973,1597.750,0.000,20.500,0.979,59.000,0.000,60.800,-10.588,8.920,29.322,0.000,0.000,45.058,-92.955,973.953
41.002,0.000,7.973,1598.250,0.000,20.500,0.951,59.000,0.000,60.800,-10.588,8.667,28.481,0.000,0.000,45.058,-92.955,973.953
41.252,0.000,7.973,1598.000,0.000,20.500,0.970,59.000,0.000,60.800,-10.588,8.836,29.040,0.000,0.000,45.058,-92.955,974.412
41.501,0.000,8.268,1600.000,0.000,20.500,0.970,59.000,0.000,60.800,-10.443,8.836,29.004,0.000,0.000,45.058,-92.955,974.412
41.752,0.000,8.268,1601.250,0.000,20.000,0.996,59.000,0.000,60.800,-10.443,9.077,29.772,0.000,0.000,45.058,-92.955,974.412
42.001,0.000,8.268,1602.500,0.000,20.000,0.979,59.000,0.000,60.800,-10.443,8.920,29.235,0.000,0.000,45.058,-92.955,974.412
42.252,0.000,7.973,1602.000,0.000,20.500,0.960,59.000,0.000,60.800,-10.588,8.751,28.691,0.000,0.000,45.058,-92.955,974.123
42.502,0.000,7.973,1601.750,0.000,20.500,0.996,59.000,0.000,60.800,-10.588,9.077,29.762,0.000,0.000,45.058,-92.955,974.123
42.751,0.000,7.973,1602.500,0.000,20.000,0.916,59.000,0.000,60.800,-10.588,8.341,27.339,0.000,0.000,45.058,-92.955,974.123
43.002,0.000,7.973,1602.750,0.000,20.000,0.960,59.000,0.000,60.800,-10.588,8.751,28.677,0.000,0.000,45.058,-92.955,974.123
43.252,0.000,8.268,1601.250,0.000,20.500,0.979,59.000,0.000,60.800,-10.443,8.920,29.258,0.000,0.000,45.058,-92.955,973.906
43.502,0.000,7.973,1602.000,0.000,20.500,0.960,59.000,0.000,60.800,-10.588,8.751,28.691,0.000,0.000,45.058,-92.955,973.906
43.752,0.000,7.973,1599.750,0.000,20.000,0.988,59.000,0.000,60.800,-10.588,9.004,29.562,0.000,0.000,45.058,-92.955,973.906
44.001,0.000,7.973,1599.750,0.000,20.500,0.970,59.000,0.000,60.800,-10.588,8.836,29.008,0.000,0.000,45.058,-92.955,973.906
44.251,0.000,7.973,1600.000,0.000,20.500,0.942,59.000,0.000,60.800,-10.588,8.582,28.173,0.000,0.000,45.058,-92.955,974.425
44.502,0.000,7.973,1601.000,0.000,20.500,0.979,59.000,0.000,60.800,-10.588,8.920,29.262,0.000,0.000,45.058,-92.955,974.425
44.752,0.000,8.268,1600.750,0.000,20.500,0.979,59.000,0.000,60.800,-10.443,8.920,29.267,0.000,0.000,45.058,-92.955,974.425
