Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Ignition timing advance for #1 cylinder (deg), Mass air flow rate (lb/min), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
4.501,0,12.993244,1482.75,0,-10.5,1.40238,68,0,80.6,-7.9770756,12.777305,45.259045,0,0,45.036198,-92.98508,1049.9984
4.750,0,12.697943,1485.25,0,-10,1.365336,68,0,80.6,-8.122113,12.439792,43.989357,0,0,45.0362,-92.98508,1048.8358
5.000,0,13.288545,1465,0,-10,1.378566,68,0,80.6,-7.832038,12.560332,45.029545,0,0,45.0362,-92.98508,1048.8358
5.249,0,13.288545,1461.5,0,-10,1.426194,68,0,80.6,-7.832038,12.994278,46.69683,0,0,45.0362,-92.98508,1048.8358
5.501,0,12.697943,1483.75,0,-10,1.365336,68,0,80.6,-8.122113,12.439792,44.03383,0,0,45.0362,-92.98508,1048.8358
5.750,0,12.402642,1493.25,0,-10,1.353429,68,0,80.6,-8.267151,12.331305,43.372112,0,0,45.0362,-92.98508,1049.7804
6.001,0,12.402642,1478,0,-10.5,1.353429,68,0,80.6,-8.267151,12.331305,43.819626,0,0,45.0362,-92.98508,1049.7804
6.250,0,12.993244,1464.25,0,-10,1.365336,68,0,80.6,-7.9770756,12.439792,44.620243,0,0,45.0362,-92.98508,1049.7804
6.500,0,12.993244,1456.5,0,-10,1.316385,68,0,80.6,-7.9770756,11.993791,43.249397,0,0,45.0362,-92.98508,1049.7804
6.750,0,12.402642,1462.5,0,-10,1.341522,68,0,80.6,-8.267151,12.222818,43.894444,0,0,45.0362,-92.98508,1051.3057
7.000,0,12.993244,1462.5,0,-9.5,1.378566,68,0,80.6,-7.9770756,12.560332,45.106518,0,0,45.0362,-92.98508,1051.3057
7.251,0,12.697943,1464,0,-10,1.353429,68,0,80.6,-8.122113,12.331305,44.238667,0,0,45.0362,-92.98508,1051.3057
7.500,0,12.402642,1459.75,0,-10,1.341522,68,0,80.6,-8.267151,12.222818,43.977135,0,0,45.0362,-92.98508,1051.3057
7.750,0,12.697943,1466,0,-10,1.328292,68,0,80.6,-8.122113,12.102278,43.357796,0,0,45.036198,-92.985085,1053.3115
8.000,0,12.697943,1466.5,0,-9.5,1.353429,68,0,80.6,-8.122113,12.331305,44.16325,0,0,45.036198,-92.985085,1053.3115
8.250,0,12.402642,1438.25,0,-9.5,1.291248,68,0,80.6,-8.267151,11.764764,42.96184,0,0,45.036198,-92.985085,1053.3115
8.500,0,12.993244,1448.5,0,-9.5,1.316385,68,0,80.6,-7.9770756,11.993791,43.488262,0,0,45.036198,-92.985085,1053.3115
8.751,0,12.402642,1469.5,0,-10,1.304478,68,0,80.6,-8.267151,11.885304,42.47905,0,0,45.036194,-92.98508,1055.2657
9.002,0,12.107341,1464,0,-9.5,1.328292,68,0,80.6,-8.412189,12.102278,43.41703,0,0,45.036194,-92.98508,1055.2657
9.250,0,12.993244,1440,0,-9.5,1.378566,68,0,80.6,-7.9770756,12.560332,45.81131,0,0,45.036194,-92.98508,1055.2657
9.506,0,12.402642,1439.5,0,-9,1.341522,68,0,80.6,-8.267151,12.222818,44.59578,0,0,45.036194,-92.98508,1055.2657
9.749,0,12.697943,1456,0,-9.5,1.316385,68,0,80.6,-8.122113,11.993791,43.264248,0,0,45.036186,-92.98506,1054.8273
10.001,0,12.697943,1461.5,0,-10,1.328292,68,0,80.6,-8.122113,12.102278,43.4913,0,0,45.036186,-92.98506,1054.8273
10.250,0,12.107341,1469.5,0,-10,1.328292,68,0,80.6,-8.412189,12.102278,43.254528,0,0,45.036186,-92.98506,1054.8273
10.500,0,12.107341,1475.75,0,-10,1.304478,68,0,80.6,-8.412189,11.885304,42.299145,0,0,45.036186,-92.98506,1054.8273
10.750,0,12.697943,1455.25,0,-9.5,1.316385,68,0,80.6,-8.122113,11.993791,43.286545,0,0,45.036186,-92.98507,1054.8273
11.000,0,12.402642,1449.75,0,-9.5,1.316385,68,0,80.6,-8.267151,11.993791,43.450764,0,0,45.036186,-92.98507,1054.8273
11.250,0,12.402642,1465,0,-10,1.316385,68,0,80.6,-8.267151,11.993791,42.998463,0,0,45.036186,-92.98507,1054.8273
11.500,0,12.697943,1458.5,0,-10,1.353429,68,0,80.6,-8.122113,12.331305,44.40549,0,0,45.036186,-92.98507,1054.8273
11.750,0,12.107341,1469.5,0,-9.5,1.291248,68,0,80.6,-8.412189,11.764764,42.04823,0,0,45.036182,-92.98507,1054.3906
12.000,0,12.402642,1458.75,0,-9.5,1.304478,68,0,80.6,-8.267151,11.885304,42.79209,0,0,45.036182,-92.98507,1054.3906
12.250,0,12.697943,1439,0,-9.5,1.328292,68,0,80.6,-8.122113,12.102278,44.17132,0,0,45.036182,-92.98507,1054.3906
12.501,0,12.402642,1451.5,0,-9.5,1.304478,68,0,80.6,-8.267151,11.885304,43.005833,0,0,45.036182,-92.98507,1054.3906
12.758,0,12.697943,1441.75,0,-9.5,1.279341,68,0,80.6,-8.122113,11.656278,42.462345,0,0,45.036182,-92.98507,1054.5181
13.004,0,12.402642,1456.25,0,-9.5,1.328292,68,0,80.6,-8.267151,12.102278,43.64809,0,0,45.036182,-92.98507,1054.5181
13.250,0,12.402642,1463.75,0,-10,1.316385,68,0,80.6,-8.267151,11.993791,43.035183,0,0,45.036182,-92.98507,1054.5181
13.503,0,12.402642,1458,0,-9.5,1.304478,68,0,80.6,-8.267151,11.885304,42.814102,0,0,45.036182,-92.98507,1054.5181
13.756,0,12.107341,1460.75,0,-9.5,1.291248,68,0,80.6,-8.412189,11.764764,42.3001,0,0,45.036182,-92.98507,1054.5181
14.000,0,12.402642,1463.5,0,-9.5,1.291248,68,0,80.6,-8.267151,11.764764,42.220615,0,0,45.036182,-92.98507,1054.5181
14.251,0,12.402642,1454.25,0,-9.5,1.341522,68,0,80.6,-8.267151,12.222818,44.14346,0,0,45.036182,-92.98507,1054.5181
14.501,0,12.402642,1453.5,0,-9.5,1.316385,68,0,80.6,-8.267151,11.993791,43.338665,0,0,45.036182,-92.98507,1054.5181
14.751,0,12.697943,1437.5,0,-9.5,1.304478,68,0,80.6,-8.122113,11.885304,43.42467,0,0,45.036182,-92.98507,1054.5181
15.000,0,12.402642,1429.25,0,-9,1.291248,68,0,80.6,-8.267151,11.764764,43.232372,0,0,45.036182,-92.98507,1054.5181
15.250,0,12.697943,1448,0,-9.5,1.365336,68,0,80.6,-8.122113,12.439792,45.120987,0,0,45.036182,-92.98507,1054.5181
15.502,0,12.107341,1464,0,-10,1.279341,68,0,80.6,-8.412189,11.656278,41.816998,0,0,45.036182,-92.98507,1054.5181
15.749,0,12.107341,1459,0,-9.5,1.316385,68,0,80.6,-8.412189,11.993791,43.17529,0,0,45.03616,-92.985115,1039.118
16.000,0,12.107341,1438.75,0,-9.5,1.1907,68,0,80.6,-8.412189,10.848655,39.602684,0,0,45.03616,-92.985115,1039.118
16.251,0,10.926137,1452.5,0,-5,1.051785,68,0,80.6,-8.99234,9.582979,34.651215,0,0,45.03616,-92.985115,1039.118
16.500,0,8.563729,1501,0,-3,0.810999,68,0,80.6,-10.152641,7.3891397,25.855162,0,0,45.03616,-92.985115,1039.118
16.749,0,7.973127,1480.25,0,1.5,0.82026,68,0,80.6,-10.442718,7.473518,26.516981,0,0,45.03616,-92.985115,1039.152
16.999,0,7.677826,1462.5,0,0.5,0.792477,68,0,80.6,-10.587755,7.2203827,25.929754,0,0,45.03616,-92.985115,1039.152
17.252,0,7.677826,1446.5,0,2,0.830844,68,0,80.6,-10.587755,7.5699506,27.485819,0,0,45.03616,-92.985115,1039.152
17.507,0,7.677826,1423.75,0,4.5,0.783216,68,0,80.6,-10.587755,7.1360044,26.324215,0,0,45.03616,-92.985115,1039.152
17.750,0,7.382525,1410.5,0,6.5,0.773955,68,0,80.6,-10.732793,7.0516257,26.25731,0,0,45.03616,-92.98512,1039.0472
18.005,0,7.382525,1392.5,0,5,0.756756,68,0,80.6,-10.732793,6.894923,26.005684,0,0,45.03616,-92.98512,1039.0472
18.257,0,7.677826,1367,0,5.5,0.750141,68,0,80.6,-10.587755,6.834653,26.259232,0,0,45.03616,-92.98512,1039.0472
18.508,0,7.677826,1368.25,0,5.5,0.750141,68,0,80.6,-10.587755,6.834653,26.23524,0,0,45.03616,-92.98512,1039.0472
18.751,0,7.382525,1358,0,4.5,0.723681,68,0,80.6,-10.732793,6.5935717,25.500872,0,0,45.03616,-92.98512,1039.2024
19.002,0,7.677826,1351,0,2.5,0.723681,68,0,80.6,-10.587755,6.5935717,25.633001,0,0,45.03616,-92.98512,1039.2024
19.257,0,7.677826,1336.75,0,3,0.723681,68,0,80.6,-10.587755,6.5935717,25.906254,0,0,45.03616,-92.98512,1039.2024
19.500,0,7.382525,1321,0,3,0.658854,68,0,80.6,-10.732793,6.0029225,23.866789,0,0,45.03616,-92.98512,1039.2024
19.749,0,7.382525,1310.5,0,3.5,0.703836,68,0,80.6,-10.732793,6.4127607,25.70053,0,0,45.036156,-92.98512,1039.1735
19.999,0,7.677826,1288.25,0,4,0.697221,68,0,80.6,-10.587755,6.3524904,25.898699,0,0,45.036156,-92.98512,1039.1735
20.259,0,7.677826,1271.75,0,4,0.665469,68,0,80.6,-10.587755,6.063193,25.039965,0,0,45.036156,-92.98512,1039.1735
20.502,0,7.382525,1236.5,0,5,0.665469,68,0,80.6,-10.732793,6.063193,25.753801,0,0,45.036156,-92.98512,1039.1735
20.752,0,7.677826,1230,0,4.5,0.665469,68,0,80.6,-10.587755,6.063193,25.889898,0,0,45.036156,-92.98512,1039.1735
20.999,0,7.973127,1222.25,0,4,0.652239,68,0,80.6,-10.442718,5.942652,25.536087,0,0,45.036156,-92.98512,1039.1735
21.253,0,8.85903,1177,0,4.5,0.838782,68,0,80.6,-10.007604,7.642275,34.10203,0,0,45.036156,-92.98512,1039.1735
21.508,0,9.154331,1125,0,7,0.738234,68,0,80.6,-9.862566,6.7261662,31.40141,0,0,45.036156,-92.98512,1039.1735
21.759,0,9.744933,831.75,0,17,0.717066,68,0,80.6,-9.572491,6.5333014,41.25475,0,0,45.036156,-92.98512,1039.1735
22.000,0,12.697943,682.75,0,16.5,0.97902,68,0,80.6,-8.122113,8.938008,68.75639,0,0,45.036156,-92.98512,1039.1735
22.251,0,15.060351,682.75,0,17.5,1.033263,68,0,80.6,-6.9618115,9.433222,72.56587,0,0,45.036156,-92.98512,1039.1735
22.502,0,15.060351,874,0,11,0.792477,68,7.8431373,80.6,-6.9618115,7.2265577,43.42643,0,0,45.036156,-92.98512,1039.1735
22.754,0,21.852274,1050.75,0,9.5,1.889244,68,7.0588236,80.6,-3.6259434,17.213724,86.04181,0,0,45.036156,-92.98512,1039.3962
23.006,0,22.738176,1222.25,0,8.5,1.951425,68,6.27451,80.6,-3.1908302,17.794947,76.46641,0,0,45.036156,-92.98512,1039.3962
23.258,0.79345274,22.738176,1498.25,1.2427424,7,2.353617,68,5.882353,80.6,-3.1908302,21.474977,75.2805,7.949578E-05,0.015019807,45.036156,-92.98512,1039.3962
23.498,1.0243332,23.91938,1571.25,1.8641136,6.5,2.73861,68,5.882353,80.6,-2.6106794,24.951906,83.40508,0.00015552013,0.028977387,45.036156,-92.98512,1039.3962
23.750,1.69494,23.91938,1637,3.1068559,5,2.758455,68,5.490196,80.6,-2.6106794,25.132717,80.63523,0.00040954116,0.07426227,45.03615,-92.98511,1039.6914
24.001,2.9206197,22.738176,1725.25,4.9709697,11,2.561328,68,5.490196,80.6,-3.1908302,23.336662,71.042915,0.000772553,0.1364998,45.03615,-92.98511,1039.6914
24.252,2.808902,22.442877,1744.5,4.9709697,12,2.663199,68,5.490196,80.6,-3.335868,24.264826,73.053375,0.0009903739,0.17262071,45.03615,-92.98511,1039.6914
24.503,6.1035404,19.489866,1783.75,6.2137117,15,1.532034,68,3.5294118,80.6,-4.7862453,13.958603,41.10002,0.0014911408,0.25491995,45.03615,-92.98511,1039.6914
24.754,17.71833,10.926137,1465.5,7.4564543,20,0.637686,68,0,80.6,-8.99234,5.7700853,20.679045,0.0021386426,0.36281195,45.036137,-92.9851,1040.1548
25.003,17.536417,10.335535,1396,7.4564543,18.5,0.644301,68,3.5294118,80.6,-9.282415,5.829941,21.933746,0.0024067096,0.4072323,45.036137,-92.9851,1040.1548
25.251,10.130321,10.630836,1251.25,7.4564543,22,1.109997,68,0,80.6,-9.137378,10.092107,42.361546,0.0030330806,0.50834566,45.036137,-92.9851,1040.1548
25.502,17.535885,9.449632,1233,7.4564543,18.5,0.644301,68,0,80.6,-9.717528,5.8301177,24.834093,0.0036363623,0.60573614,45.036137,-92.9851,1040.1548
25.753,19.23418,8.563729,1202,7.4564543,17.5,0.587412,68,0,80.6,-10.152641,5.3153434,23.225279,0.0039649005,0.65858936,45.036106,-92.98508,1039.7443
26.005,17.018068,8.268428,1142.5,6.835083,12,0.60858,68,0,80.6,-10.297679,5.5068874,25.315357,0.0045288284,0.748191,45.036106,-92.98508,1039.7443
26.256,17.242977,8.268428,1104.25,6.835083,11.5,0.600642,68,0,80.6,-10.297679,5.4350586,25.850615,0.005051637,0.83029735,45.036106,-92.98508,1039.7443
26.507,24.540161,7.087224,1109,6.835083,11.5,0.422037,68,0,80.6,-10.8778305,3.8189065,18.08596,0.005629419,0.92160004,45.036106,-92.98508,1039.7443
26.749,24.851782,6.791923,1075.5,6.835083,13,0.416745,68,0,80.6,-11.022868,3.7710207,18.41546,0.0059043346,0.96485955,45.036087,-92.98504,1039.8231
27.000,21.964958,7.087224,1019,6.2137117,11.5,0.428652,68,0,80.6,-10.8778305,3.8787642,19.991863,0.006415481,1.0444357,45.036087,-92.98504,1039.8231
27.250,19.002424,7.087224,922.25,5.592341,10,0.445851,68,0,80.6,-10.8778305,4.035127,22.97961,0.0069157956,1.121431,45.036087,-92.98504,1039.8231
27.502,18.990904,7.087224,885.5,5.592341,10,0.445851,68,0,80.6,-10.8778305,4.0375752,23.947828,0.007140641,1.1556721,45.036087,-92.98504,1039.8231
27.753,16.881828,7.677826,845,4.9709697,9,0.445851,68,11.764706,80.6,-10.587755,4.03733,25.0941,0.0075920587,1.2238231,45.036076,-92.98499,1040.3706
28.000,5.229022,10.926137,935.5,4.9709697,14,1.439424,68,11.372549,80.6,-8.99234,13.034467,73.17851,0.008003577,1.2770708,45.036076,-92.98499,1040.3706
28.252,1.5645785,22.442877,1082.5,4.9709697,15.5,4.813074,68,10.980392,80.6,-3.335868,43.56286,211.35988,0.0082145855,1.2831275,45.036076,-92.98499,1040.3706
28.503,3.3575566,25.986488,1785.25,5.592341,14,2.5137,68,5.098039,80.6,-1.5954151,22.837204,67.185875,0.00865127,1.3231126,45.036076,-92.98499,1040.3706
28.758,7.403208,18.308662,1870,6.2137117,24,1.267434,68,4.7058825,80.6,-5.3663964,11.508105,32.321857,0.008944609,1.3597356,45.03608,-92.98496,1039.5625
28.999,6.247014,14.174448,1658,7.4564543,25,1.800603,68,5.490196,80.6,-7.3969245,16.365622,51.842037,0.009540612,1.4305077,45.03608,-92.98496,1039.5625
29.256,4.7431126,17.71806,1781.75,8.077826,26,2.577204,68,7.8431373,80.6,-5.6564717,23.350903,68.83209,0.010218441,1.5005063,45.03608,-92.98496,1039.5625
29.499,3.7595277,23.32878,1963.5,9.320568,20,3.713661,68,5.882353,80.6,-2.9007547,33.992393,90.92533,0.010991851,1.5649865,45.03608,-92.98496,1039.5625
29.752,7.278144,18.308662,2087.5,9.941939,21.5,2.046681,68,5.490196,80.6,-5.3663964,18.729368,47.12276,0.011433885,1.6139657,45.03607,-92.984924,1039.3965
30.003,5.1061883,18.899263,1924,10.563311,21,3.032316,68,8.235294,80.6,-5.0763206,28.36455,77.42922,0.01235132,1.7028689,45.03607,-92.984924,1039.3965
30.256,4.170436,23.91938,2009.5,11.184682,21,3.931956,68,9.019608,80.6,-2.6106794,36.771793,96.1083,0.01279938,1.7388858,45.03607,-92.984924,1039.3965
30.507,4.617755,23.033478,2188.25,11.806052,16.5,3.859191,68,10.196078,80.6,-3.0457926,35.054718,84.13634,0.0136771435,1.8090837,45.03607,-92.984924,1039.3965
30.758,4.4134245,25.691187,2207.75,12.4274235,12,4.266675,68,10.196078,80.6,-1.7404529,38.60807,91.84643,0.0147224255,1.8876863,45.03604,-92.98487,1040.009
31.008,4.721946,26.28179,2100.75,13.048795,11.5,4.187295,68,10.196078,80.6,-1.4503773,37.88978,94.728745,0.015249066,1.9276454,45.03604,-92.98487,1040.009
31.249,4.5191746,29.5301,2060.5,14.291537,6,4.787937,68,13.725491,80.6,0.14503774,43.36032,110.52332,0.01651027,2.0170197,45.03604,-92.98487,1040.009
31.499,3.8822768,33.07371,2134.75,15.53428,7,6.03288,68,15.686275,80.6,1.8854905,54.862713,134.97842,0.017680116,2.08671,45.03604,-92.98487,1040.009
31.750,3.8788505,33.959614,2302,16.777021,6,6.521067,68,15.686275,78.8,2.3206038,59.30407,135.30481,0.019068232,2.1616428,45.035988,-92.98484,1039.0571
32.001,3.632419,34.254917,2350.75,16.777021,5.5,6.915321,68,15.686275,78.8,2.4656415,63.32739,141.48787,0.019733211,2.1915455,45.035988,-92.98484,1039.0571
32.254,3.7233114,36.912624,2420.5,18.641136,5,7.496118,68,14.90196,78.8,3.770981,68.646065,148.95142,0.021275926,2.2591174,45.035988,-92.98484,1039.0571
32.505,4.322378,37.207928,2332.5,20.505249,5,7.152138,68,11.764706,78.8,3.916019,65.04515,146.46281,0.022943154,2.3341987,45.035988,-92.98484,1039.0571
32.756,4.4982924,38.09383,2225,21.126621,4.5,7.080696,68,10.588235,78.8,4.351132,64.395424,152.00542,0.023799092,2.3752973,45.03591,-92.984856,1039.7004
33.006,6.6347704,36.026722,1973.5,22.990734,3.5,5.224527,68,8.627451,78.8,3.335868,47.511593,126.443504,0.025645586,2.481342,45.03591,-92.984856,1039.7004
33.257,7.3968267,33.664314,1873.75,23.612104,5,4.813074,68,7.8431373,77,2.175566,43.768524,122.68298,0.027585356,2.59889,45.03591,-92.984856,1039.7004
33.502,8.356371,33.07371,1779.25,24.233477,5.5,4.372515,68,7.8431373,77,1.8854905,39.762226,117.37289,0.028661098,2.667882,45.03591,-92.984856,1039.7004
33.754,26.276394,28.348896,1619.25,24.854847,6,1.426194,68,0,77,-0.43511322,12.969343,42.06667,0.030702727,2.817517,45.035816,-92.98487,1040.2354
33.999,24.501352,21.556973,1546,25.47622,13.5,1.567755,68,0,77,-3.770981,14.256653,48.433086,0.031733576,2.9009154,45.035816,-92.98487,1040.2354
34.249,50.76974,14.469749,1428.5,25.47622,18,0.756756,68,7.0588236,77,-7.251887,6.880225,25.29627,0.0338506,3.078936,45.035816,-92.98487,1040.2354
34.500,30.059677,12.993244,1358.25,25.47622,22,1.279341,68,0,77,-7.9770756,11.62046,44.93427,0.036072552,3.2636008,45.035816,-92.98487,1040.2354
34.758,46.383938,12.993244,1319,26.09759,20,0.849366,68,0,77,-7.9770756,7.7144585,30.718126,0.038026378,3.4249997,45.035706,-92.984886,1040.6525
34.998,71.61121,10.335535,1303.75,26.09759,18,0.550368,68,0,77,-9.282415,4.9968004,20.129444,0.039096605,3.5166605,45.035706,-92.984886,1040.6525
35.250,72.773346,8.268428,1264.5,26.09759,15,0.543753,68,0,77,-10.297679,4.9170055,20.42283,0.041282907,3.7033067,45.035706,-92.984886,1040.6525
35.503,73.36301,7.382525,1221.5,25.47622,13.5,0.522585,68,0,77,-10.732793,4.7613544,20.47251,0.043382682,3.881612,45.035706,-92.984886,1040.6525
35.753,81.17196,6.791923,1232.25,25.47622,13.5,0.472311,68,0,77,-11.022868,4.3033,18.341585,0.044437915,3.9714084,45.03559,-92.98489,1040.8179
35.999,88.34875,6.201321,1207.5,25.47622,13.5,0.433944,68,0,77,-11.312943,3.953732,17.197058,0.046573717,4.1530476,45.03559,-92.98489,1040.8179
36.249,88.07352,6.201321,1200.75,24.854847,14,0.424683,68,0,77,-11.312943,3.8693538,16.924658,0.048718728,4.334907,45.03559,-92.98489,1040.8179
36.502,88.07352,6.201321,1204,24.854847,13.5,0.424683,68,0,77,-11.312943,3.8693538,16.878973,0.049499303,4.400891,45.03559,-92.98489,1040.8179
36.753,85.87167,5.90602,1202.75,24.233477,9,0.424683,68,0,77,-11.457981,3.8693538,16.896515,0.05159321,4.577163,45.03548,-92.9849,1041.0813
37.001,80.897644,6.201321,1199.75,23.612104,9,0.439236,68,0,77,-11.312943,4.0019484,17.51922,0.053381965,4.7266955,45.03548,-92.9849,1041.0813
37.249,79.729355,5.90602,1190.75,22.990734,9,0.433944,68,0,77,-11.457981,3.953732,17.438965,0.05531846,4.8877125,45.03548,-92.9849,1041.0813
37.498,78.53222,5.90602,1192.5,22.369364,9,0.428652,68,0,77,-11.457981,3.905516,17.201015,0.05625722,4.9654136,45.03548,-92.9849,1041.0813
37.749,76.35077,5.90602,1190,21.747992,9,0.428652,68,0,77,-11.457981,3.905516,17.237152,0.058068514,5.114986,45.03538,-92.98491,1041.0101
37.999,74.16932,5.610719,1187.25,21.126621,8,0.428652,68,0,77,-11.603019,3.905516,17.277079,0.0597155,5.249931,45.03538,-92.98491,1041.0101
38.248,71.98787,5.610719,1180.75,20.505249,8,0.428652,68,0,77,-11.603019,3.905516,17.372189,0.060555417,5.3183174,45.03538,-92.98491,1041.0101
38.500,68.95512,5.90602,1183,19.883879,8,0.433944,68,0,77,-11.457981,3.953732,17.553211,0.062256288,5.455952,45.03538,-92.98491,1041.0101
38.752,64.645424,5.90602,1179.75,18.641136,8,0.433944,68,0,77,-11.457981,3.953732,17.601566,0.06394031,5.5911164,45.035294,-92.98491,1040.8375
38.999,65.44351,5.90602,1193.75,18.641136,9,0.428652,68,0,77,-11.457981,3.905516,17.183004,0.06469966,5.651781,45.035294,-92.98491,1040.8375
39.249,63.8533,5.90602,1197,18.019764,8.5,0.424683,68,0,77,-11.457981,3.8693538,16.97768,0.06621021,5.771807,45.035294,-92.98491,1040.8375
39.500,61.080612,5.610719,1211,17.398394,8.5,0.428652,68,0,77,-11.603019,3.905516,16.938242,0.0676339,5.88396,45.035294,-92.98491,1040.8375
39.750,62.03799,5.90602,1208.75,17.398394,8.5,0.422037,68,10.196078,77,-11.457981,3.8452456,16.707891,0.06840183,5.9443665,45.035217,-92.98492,1040.3241
39.999,15.84477,10.630836,1258.75,17.398394,15.5,1.652427,68,10.588235,77,-9.137378,15.055523,62.818913,0.0698056,6.0309563,45.035217,-92.98492,1040.3241
40.249,7.9831057,27.167692,1567.25,17.398394,9.5,3.279717,68,10.588235,77,-1.0152642,29.882017,100.13957,0.071253456,6.0660644,45.035217,-92.98492,1040.3241
40.499,7.822181,27.462994,1581,17.398394,8,3.34719,68,10.588235,77,-0.87022644,30.496775,101.31089,0.07197053,6.0796638,45.035217,-92.98492,1040.3241
40.749,6.585761,27.758293,1688.25,18.019764,8,3.687201,68,10.196078,77,-0.7251887,37.515938,116.71135,0.073518634,6.0988326,45.035152,-92.98491,1040.1274
40.999,6.4003267,28.348896,1747.5,19.262506,6,4.054995,68,10.980392,77,-0.43511322,41.265137,124.022415,0.07506054,6.106453,45.035152,-92.98491,1040.1274
41.249,6.312398,30.416002,1740.75,19.883879,1,4.266675,68,14.117647,77,0.58015096,43.189617,130.30978,0.07586139,6.1085567,45.035152,-92.98491,1040.1274
41.499,5.795625,31.597206,1827.25,20.505249,6.5,4.891131,68,15.686275,77,1.1603019,48.51069,139.43556,0.077537626,6.11053,45.035152,-92.98491,1040.1274
41.749,5.6748676,32.48311,1962.75,21.747992,6.5,5.393871,68,17.254902,77,1.5954151,52.545567,140.60643,0.0793229,6.1002607,45.0351,-92.98491,1040.4637
41.999,4.775033,33.664314,2009,21.747992,5.5,6.486669,68,17.254902,77,2.175566,62.447556,163.25616,0.080245815,6.0808506,45.0351,-92.98491,1040.4637
42.249,4.5549383,36.32202,2108.5,22.990734,3,7.357203,68,17.254902,75.2,3.4809058,69.20588,172.38658,0.082183026,6.0398464,45.0351,-92.98491,1040.4637
42.503,4.5807633,38.38913,2143.75,24.233477,2,7.844067,68,17.254902,75.2,4.49617,72.53549,177.70943,0.084025934,6.010642,45.0351,-92.98491,1040.4637
42.753,5.35591,39.275032,2159.75,24.854847,2,6.948396,68,17.254902,75.2,4.931283,63.628323,154.73233,0.08510179,6.001367,45.03508,-92.98517,1039.4835
43.002,5.3838205,41.34214,2151,26.718962,0.5,7.391601,68,17.254902,75.2,5.946547,68.04585,166.14807,0.08732286,5.9697633,45.03508,-92.98517,1039.4835
43.252,5.3807,43.113945,2155.5,27.961704,0.5,7.721028,68,20,75.2,6.816774,71.25207,173.61351,0.08968671,5.9445868,45.03508,-92.98517,1039.4835
43.503,4.9753265,43.704548,2194.75,28.583075,0,8.514828,68,20,75.2,7.106849,78.76985,188.499,0.09067082,5.9320436,45.03508,-92.98517,1039.4835
