Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Ignition timing advance for #1 cylinder (deg), Mass air flow rate (lb/min), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
3.251,0.000,20.671,1590.000,0.000,-15.000,2.481,80.600,0.000,84.200,-4.496,22.601,74.657,0.000,0.000,44.860,-93.342,855.021
3.501,0.000,20.080,1628.000,0.000,-15.500,2.465,80.600,0.000,84.200,-4.786,22.457,72.448,0.000,0.000,44.860,-93.342,855.021
3.751,0.000,20.080,1614.000,0.000,-15.500,2.481,80.600,0.000,84.200,-4.786,22.601,73.547,0.000,0.000,44.860,-93.342,855.075
4.001,0.000,20.080,1611.250,0.000,-16.000,2.481,80.600,0.000,84.200,-4.786,22.739,74.120,0.000,0.000,44.860,-93.342,855.075
4.251,0.000,19.785,1625.000,0.000,-16.000,2.449,80.600,0.000,84.200,-4.931,22.448,72.553,0.000,0.000,44.860,-93.342,855.075
4.501,0.000,20.376,1613.250,0.000,-15.500,2.498,80.600,0.000,84.200,-4.641,22.896,74.542,0.000,0.000,44.860,-93.342,855.075
4.751,0.000,19.785,1612.250,0.000,-15.000,2.417,80.600,0.000,84.200,-4.931,22.157,72.178,0.000,0.000,44.860,-93.342,855.075
5.000,0.000,20.376,1621.750,0.000,-15.000,2.466,80.600,0.000,84.200,-4.641,22.605,73.209,0.000,0.000,44.860,-93.342,855.027
5.251,0.000,19.785,1632.000,0.000,-16.000,2.498,80.600,0.000,84.200,-4.931,22.896,73.685,0.000,0.000,44.860,-93.342,855.027
5.500,0.000,20.080,1594.500,0.000,-15.500,2.434,80.600,0.000,84.200,-4.786,22.314,73.501,0.000,0.000,44.860,-93.342,855.027
5.751,0.000,19.785,1621.750,0.000,-15.000,2.417,80.600,0.000,84.200,-4.931,22.157,71.755,0.000,0.000,44.860,-93.342,855.020
6.001,0.000,20.080,1600.750,0.000,-15.500,2.434,80.600,0.000,84.200,-4.786,22.314,73.214,0.000,0.000,44.860,-93.342,855.020
6.251,0.000,20.376,1579.500,0.000,-15.000,2.417,80.600,0.000,84.200,-4.641,22.157,73.675,0.000,0.000,44.860,-93.342,855.020
6.501,0.000,20.080,1632.000,0.000,-15.500,2.449,80.600,0.000,84.200,-4.786,22.448,72.241,0.000,0.000,44.860,-93.342,855.020
6.750,0.000,19.785,1623.000,0.000,-15.000,2.417,80.600,0.000,84.200,-4.931,22.157,71.700,0.000,0.000,44.860,-93.342,855.020
7.001,0.000,20.080,1608.000,0.000,-15.500,2.481,80.600,0.000,84.200,-4.786,22.739,74.270,0.000,0.000,44.860,-93.342,855.051
7.250,0.000,19.785,1614.500,0.000,-15.500,2.417,80.600,0.000,84.200,-4.931,22.157,72.078,0.000,0.000,44.860,-93.342,855.051
7.501,0.000,19.785,1628.500,0.000,-15.500,2.385,80.600,0.000,84.200,-4.931,21.821,70.377,0.000,0.000,44.860,-93.342,855.051
7.754,0.000,20.376,1608.000,0.000,-15.000,2.466,80.600,0.000,84.200,-4.641,22.605,73.835,0.000,0.000,44.860,-93.342,855.058
8.001,0.000,20.080,1624.250,0.000,-15.000,2.434,80.600,0.000,84.200,-4.786,22.314,72.155,0.000,0.000,44.860,-93.342,855.058
8.251,0.000,20.080,1628.000,0.000,-15.000,2.385,80.600,0.000,84.200,-4.786,21.866,70.541,0.000,0.000,44.860,-93.342,855.058
8.501,0.000,19.785,1603.750,0.000,-15.500,2.417,80.600,0.000,84.200,-4.931,22.112,72.414,0.000,0.000,44.860,-93.342,855.058
8.751,0.000,20.080,1583.500,0.000,-15.000,2.434,80.600,0.000,84.200,-4.786,22.269,73.862,0.000,0.000,44.860,-93.342,855.058
9.001,0.000,20.080,1609.250,0.000,-15.500,2.417,80.600,0.000,84.200,-4.786,22.157,72.313,0.000,0.000,44.860,-93.342,855.058
9.251,0.000,19.785,1605.500,0.000,-15.500,2.369,80.600,0.000,84.200,-4.931,21.676,70.910,0.000,0.000,44.860,-93.342,855.058
9.500,0.000,19.785,1559.250,0.000,-15.000,2.434,80.600,0.000,84.200,-4.931,22.269,75.011,0.000,0.000,44.860,-93.342,855.058
9.751,0.000,20.080,1561.000,0.000,-15.000,2.369,80.600,0.000,84.200,-4.786,21.676,72.931,0.000,0.000,44.860,-93.342,855.058
10.000,0.000,19.490,1599.000,0.000,-15.000,2.305,80.600,0.000,84.200,-5.076,21.083,69.250,0.000,0.000,44.860,-93.342,855.058
10.251,0.000,19.490,1627.000,0.000,-14.500,2.417,80.600,0.000,84.200,-5.076,22.112,71.379,0.000,0.000,44.860,-93.342,855.058
10.501,0.000,20.080,1613.250,0.000,-15.000,2.417,80.600,0.000,84.200,-4.786,22.112,71.988,0.000,0.000,44.860,-93.342,855.058
10.750,0.000,20.080,1640.000,0.000,-15.500,2.401,80.600,0.000,84.200,-4.786,21.967,70.348,0.000,0.000,44.860,-93.342,855.058
11.001,0.000,20.080,1617.000,0.000,-15.500,2.401,80.600,0.000,84.200,-4.786,21.967,71.349,0.000,0.000,44.860,-93.342,855.058
11.251,0.000,20.080,1574.750,0.000,-15.500,2.417,80.600,0.000,84.200,-4.786,22.112,73.748,0.000,0.000,44.860,-93.342,855.058
11.500,0.000,20.376,1536.250,0.000,-15.000,2.514,80.600,0.000,84.200,-4.641,22.995,78.616,0.000,0.000,44.860,-93.342,855.058
11.750,0.000,20.080,1608.000,0.000,-15.000,2.369,80.600,0.000,84.200,-4.786,21.720,70.943,0.000,0.000,44.860,-93.342,855.058
12.000,0.000,20.080,1612.250,0.000,-15.000,2.385,80.600,0.000,84.200,-4.786,21.866,71.230,0.000,0.000,44.860,-93.342,855.058
12.251,0.000,20.080,1619.750,0.000,-15.000,2.449,80.600,0.000,84.200,-4.786,22.448,72.788,0.000,0.000,44.860,-93.342,855.058
12.501,0.000,20.080,1618.000,0.000,-15.500,2.449,80.600,0.000,84.200,-4.786,22.448,72.866,0.000,0.000,44.860,-93.342,855.058
12.750,0.000,20.080,1622.250,0.000,-15.500,2.417,80.600,0.000,84.200,-4.786,22.112,71.588,0.000,0.000,44.860,-93.342,855.058
13.001,0.000,20.376,1620.500,0.000,-15.500,2.417,80.600,0.000,84.200,-4.641,22.112,71.665,0.000,0.000,44.860,-93.342,855.058
13.251,0.000,19.785,1589.500,0.000,-15.500,2.369,80.600,0.000,84.200,-4.931,21.676,71.624,0.000,0.000,44.860,-93.342,855.058
13.511,0.000,20.671,1593.750,0.000,-15.500,2.466,80.600,0.000,84.200,-4.496,22.560,74.344,0.000,0.000,44.860,-93.342,855.058
13.751,0.000,20.080,1613.250,0.000,-15.000,2.401,80.600,0.000,84.200,-4.786,21.967,71.515,0.000,0.000,44.860,-93.342,855.058
14.000,0.000,19.785,1596.250,0.000,-15.500,2.354,80.600,0.000,84.200,-4.931,21.531,70.843,0.000,0.000,44.860,-93.342,855.058
14.251,0.000,19.785,1615.000,0.000,-15.000,2.321,80.600,0.000,84.200,-4.931,21.271,69.176,0.000,0.000,44.860,-93.342,855.058
14.501,0.000,20.080,1620.500,0.000,-15.500,2.434,80.600,0.000,84.200,-4.786,22.314,72.322,0.000,0.000,44.860,-93.342,855.058
14.751,0.000,19.785,1643.000,0.000,-15.500,2.417,80.600,0.000,84.200,-4.931,22.112,70.684,0.000,0.000,44.860,-93.342,855.058
15.001,0.000,20.080,1632.500,0.000,-15.500,2.385,80.600,0.000,84.200,-4.786,21.821,70.204,0.000,0.000,44.860,-93.342,855.058
15.251,0.000,20.080,1598.500,0.000,-15.500,2.354,80.600,0.000,84.200,-4.786,21.531,70.743,0.000,0.000,44.860,-93.342,855.058
15.500,0.000,20.080,1612.250,0.000,-15.500,2.401,80.600,0.000,84.200,-4.786,22.011,71.704,0.000,0.000,44.860,-93.342,855.058
15.751,0.000,20.376,1590.750,0.000,-15.500,2.385,80.600,0.000,84.200,-4.641,21.821,72.047,0.000,0.000,44.860,-93.342,855.058
16.001,0.000,20.080,1617.750,0.000,-15.500,2.401,80.600,0.000,84.200,-4.786,21.934,71.211,0.000,0.000,44.860,-93.342,855.058
16.250,0.000,19.785,1580.750,0.000,-15.000,2.385,80.600,0.000,84.200,-4.931,21.789,72.394,0.000,0.000,44.860,-93.342,855.058
16.501,0.000,19.490,1576.750,0.000,-15.000,2.321,80.600,0.000,84.200,-5.076,21.228,70.711,0.000,0.000,44.860,-93.342,855.058
16.750,0.000,19.490,1625.500,0.000,-15.500,2.305,80.600,0.000,84.200,-5.076,21.083,68.121,0.000,0.000,44.860,-93.342,855.058
17.000,0.000,20.080,1607.500,0.000,-15.000,2.401,80.600,0.000,84.200,-4.786,21.925,71.634,0.000,0.000,44.860,-93.342,855.058
17.251,0.000,20.080,1622.250,0.000,-15.500,2.434,80.600,0.000,84.200,-4.786,22.269,72.098,0.000,0.000,44.860,-93.342,855.058
17.501,0.000,20.376,1607.500,0.000,-15.500,2.417,80.600,0.000,84.200,-4.641,22.112,72.245,0.000,0.000,44.860,-93.342,855.058
17.755,0.000,20.376,1575.000,0.000,-15.000,2.482,80.600,0.000,84.200,-4.641,22.751,75.867,0.000,0.000,44.861,-93.342,863.572
18.001,0.000,20.376,1599.750,0.000,-15.000,2.449,80.600,0.000,84.200,-4.641,22.448,73.698,0.000,0.000,44.861,-93.342,863.572
18.251,0.000,20.671,1619.000,0.000,-15.500,2.434,80.600,0.000,84.200,-4.496,22.314,72.389,0.000,0.000,44.861,-93.342,863.572
18.500,0.000,20.080,1636.250,0.000,-15.500,2.417,80.600,0.000,84.200,-4.786,22.112,70.976,0.000,0.000,44.861,-93.342,863.572
18.750,0.000,20.376,1625.000,0.000,-15.500,2.417,80.600,0.000,84.200,-4.641,22.112,71.467,0.000,0.000,44.861,-93.342,862.064
19.000,0.000,20.080,1599.250,0.000,-15.500,2.401,80.600,0.000,84.200,-4.786,21.967,72.141,0.000,0.000,44.861,-93.342,862.064
19.251,0.000,20.080,1604.250,0.000,-15.500,2.369,80.600,0.000,84.200,-4.786,21.676,70.965,0.000,0.000,44.861,-93.342,862.064
19.501,0.000,20.080,1635.500,0.000,-15.500,2.385,80.600,0.000,84.200,-4.786,21.821,70.075,0.000,0.000,44.861,-93.342,862.064
19.751,0.000,19.490,1628.000,0.000,-15.500,2.336,80.600,0.000,84.200,-5.076,21.374,68.954,0.000,0.000,44.861,-93.342,862.833
20.001,0.000,19.195,1638.750,0.000,-17.500,2.354,80.600,0.000,84.200,-5.221,21.487,68.866,0.000,0.000,44.861,-93.342,862.833
20.251,0.000,19.785,1625.000,0.000,-15.500,2.369,80.600,0.000,84.200,-4.931,21.632,69.917,0.000,0.000,44.861,-93.342,862.833
20.501,0.000,19.490,1598.250,0.000,-15.500,2.354,80.600,0.000,84.200,-5.076,21.487,70.611,0.000,0.000,44.861,-93.342,862.833
20.757,0.000,20.080,1597.250,0.000,-15.000,2.273,80.600,0.000,84.200,-4.786,20.793,68.371,0.000,0.000,44.861,-93.342,860.837
21.001,0.000,19.785,1620.000,0.000,-15.500,2.305,80.600,0.000,84.200,-4.931,21.083,68.352,0.000,0.000,44.861,-93.342,860.837
21.250,0.000,20.080,1597.250,0.000,-16.000,2.369,80.600,0.000,84.200,-4.786,21.632,71.132,0.000,0.000,44.861,-93.342,860.837
21.501,0.000,19.490,1597.250,0.000,-16.000,2.240,80.600,0.000,84.200,-5.076,20.449,67.240,0.000,0.000,44.861,-93.342,860.837
21.755,0.000,20.080,1576.750,0.000,-15.500,2.289,80.600,0.000,84.200,-4.786,20.896,69.603,0.000,0.000,44.861,-93.342,859.266
22.000,0.000,20.080,1580.500,0.000,-15.500,2.289,80.600,0.000,84.200,-4.786,20.896,69.438,0.000,0.000,44.861,-93.342,859.266
22.250,0.000,19.195,1608.000,0.000,-15.000,2.224,80.600,0.000,84.200,-5.221,20.284,66.252,0.000,0.000,44.861,-93.342,859.266
22.500,0.000,19.195,1588.000,0.000,-15.000,2.175,80.600,0.000,84.200,-5.221,19.837,65.610,0.000,0.000,44.861,-93.342,859.266
22.756,0.000,11.812,1594.500,0.000,-6.000,0.925,80.600,0.000,84.200,-8.847,8.426,27.754,0.000,0.000,44.861,-93.342,858.135
23.001,0.000,9.745,1616.750,0.000,1.000,0.792,80.600,0.000,84.200,-9.863,7.220,23.456,0.000,0.000,44.861,-93.342,858.135
23.251,0.000,7.383,1589.250,0.000,15.000,0.730,80.600,0.000,84.200,-11.023,6.654,21.989,0.000,0.000,44.861,-93.342,858.135
23.501,0.000,7.087,1567.500,0.000,18.500,0.738,80.600,0.000,84.200,-11.168,6.726,22.537,0.000,0.000,44.861,-93.342,858.135
23.751,0.000,7.383,1524.750,0.000,26.500,0.774,80.600,0.000,84.200,-11.023,7.052,24.290,0.000,0.000,44.861,-93.342,857.144
24.001,0.000,7.678,1505.750,0.000,26.500,0.820,80.600,0.000,84.200,-10.878,7.474,26.068,0.000,0.000,44.861,-93.342,857.144
24.251,0.000,7.973,1493.750,0.000,26.000,0.859,80.600,0.000,84.200,-10.733,7.823,27.506,0.000,0.000,44.861,-93.342,857.144
24.501,0.000,8.268,1491.000,0.000,26.000,0.877,80.600,0.000,84.200,-10.588,7.992,28.152,0.000,0.000,44.861,-93.342,857.144
24.751,0.000,8.268,1501.000,0.000,26.000,0.877,80.600,0.000,84.200,-10.588,7.992,27.964,0.000,0.000,44.861,-93.342,854.994
25.001,0.000,8.268,1516.000,0.000,26.500,0.906,80.600,0.000,84.200,-10.588,8.257,28.606,0.000,0.000,44.861,-93.342,854.994
25.251,0.000,8.268,1525.750,0.000,26.500,0.916,80.600,0.000,84.200,-10.588,8.341,28.714,0.000,0.000,44.861,-93.342,854.994
25.500,0.000,7.973,1539.000,0.000,25.500,0.916,80.600,0.000,84.200,-10.733,8.341,28.467,0.000,0.000,44.861,-93.342,854.994
25.751,0.000,8.268,1558.750,0.000,21.500,0.916,80.600,0.000,84.200,-10.588,8.341,28.106,0.000,0.000,44.861,-93.342,853.771
26.001,0.000,7.973,1571.250,0.000,20.500,0.934,80.600,0.000,84.200,-10.733,8.510,28.446,0.000,0.000,44.861,-93.342,853.771
26.251,0.000,8.268,1575.500,0.000,19.500,0.925,80.600,0.000,84.200,-10.588,8.426,28.088,0.000,0.000,44.861,-93.342,853.771
26.500,0.000,7.973,1579.500,0.000,18.500,0.925,80.600,0.000,84.200,-10.733,8.426,28.017,0.000,0.000,44.861,-93.342,853.771
26.751,0.000,7.973,1580.750,0.000,18.500,0.925,80.600,0.000,84.200,-10.733,8.426,27.995,0.000,0.000,44.861,-93.342,852.076
27.001,0.000,7.973,1581.250,0.000,18.500,0.916,80.600,0.000,84.200,-10.733,8.341,27.706,0.000,0.000,44.861,-93.342,852.076
27.250,0.000,7.678,1581.500,0.000,18.500,0.916,80.600,0.000,84.200,-10.878,8.341,27.702,0.000,0.000,44.861,-93.342,852.076
27.501,0.000,7.678,1582.250,0.000,18.500,0.916,80.600,0.000,84.200,-10.878,8.341,27.688,0.000,0.000,44.861,-93.342,852.076
27.751,0.000,7.973,1583.500,0.000,18.500,0.916,80.600,0.000,84.200,-10.733,8.341,27.667,0.000,0.000,44.861,-93.342,851.369
28.000,0.000,7.678,1580.750,0.000,18.500,0.916,80.600,0.000,84.200,-10.878,8.341,27.715,0.000,0.000,44.861,-93.342,851.369
28.252,0.000,7.678,1582.000,0.000,18.000,0.906,80.600,0.000,84.200,-10.878,8.257,27.413,0.000,0.000,44.861,-93.342,851.369
28.501,0.000,7.973,1581.250,0.000,18.500,0.906,80.600,0.000,84.200,-10.733,8.257,27.426,0.000,0.000,44.861,-93.342,851.369
28.751,0.000,7.973,1581.250,0.000,18.500,0.906,80.600,0.000,84.200,-10.733,8.257,27.426,0.000,0.000,44.861,-93.342,847.744
29.001,0.000,7.678,1583.000,0.000,18.500,0.896,80.600,0.000,84.200,-10.878,8.161,27.075,0.000,0.000,44.861,-93.342,847.744
29.250,0.000,7.973,1581.000,0.000,18.500,0.896,80.600,0.000,84.200,-10.733,8.161,27.110,0.000,0.000,44.861,-93.342,847.744
29.500,0.000,7.973,1581.250,0.000,18.500,0.896,80.600,0.000,84.200,-10.733,8.161,27.105,0.000,0.000,44.861,-93.342,847.744
29.750,0.000,7.678,1579.250,0.000,18.500,0.859,80.600,0.000,84.200,-10.878,7.823,26.017,0.000,0.000,44.861,-93.342,847.744
30.000,0.000,7.973,1573.250,0.000,18.500,0.888,80.600,0.000,84.200,-10.733,8.088,27.002,0.000,0.000,44.861,-93.342,847.744
30.251,0.000,7.678,1567.750,0.000,19.000,0.877,80.600,0.000,84.200,-10.878,7.992,26.773,0.000,0.000,44.861,-93.342,847.744
30.500,0.000,7.678,1568.750,0.000,19.500,0.888,80.600,0.000,84.200,-10.878,8.088,27.079,0.000,0.000,44.861,-93.342,847.744
30.751,0.000,7.973,1574.000,0.000,18.500,0.906,80.600,0.000,84.200,-10.733,8.257,27.552,0.000,0.000,44.861,-93.342,847.744
31.001,0.000,7.678,1576.750,0.000,18.500,0.888,80.600,0.000,84.200,-10.878,8.088,26.942,0.000,0.000,44.861,-93.342,847.744
31.251,0.000,7.678,1571.250,0.000,18.500,0.877,80.600,0.000,84.200,-10.878,7.992,26.714,0.000,0.000,44.861,-93.342,847.744
31.501,0.000,7.973,1568.250,0.000,19.000,0.896,80.600,0.000,84.200,-10.733,8.161,27.330,0.000,0.000,44.861,-93.342,847.744
31.751,0.000,7.973,1568.000,0.000,19.500,0.877,80.600,0.000,84.200,-10.733,7.992,26.769,0.000,0.000,44.861,-93.342,847.744
32.001,0.000,7.973,1570.500,0.000,18.500,0.896,80.600,0.000,84.200,-10.733,8.161,27.291,0.000,0.000,44.861,-93.342,847.744
32.251,0.000,7.678,1573.250,0.000,18.500,0.896,80.600,0.000,84.200,-10.878,8.161,27.243,0.000,0.000,44.861,-93.342,847.744
32.501,0.000,7.973,1577.250,0.000,18.500,0.888,80.600,0.000,84.200,-10.733,8.088,26.933,0.000,0.000,44.861,-93.342,847.744
32.751,0.000,7.383,1578.000,0.000,18.500,0.896,80.600,0.000,84.200,-11.023,8.161,27.161,0.000,0.000,44.861,-93.342,847.744
33.001,0.000,7.678,1577.250,0.000,18.500,0.877,80.600,0.000,84.200,-10.878,7.992,26.612,0.000,0.000,44.861,-93.342,847.744
33.251,0.000,7.678,1575.500,0.000,18.500,0.877,80.600,0.000,84.200,-10.878,7.992,26.642,0.000,0.000,44.861,-93.342,847.744
33.501,0.000,7.383,1575.500,0.000,18.500,0.868,80.600,0.000,84.200,-11.023,7.907,26.360,0.000,0.000,44.861,-93.342,847.744
33.751,0.000,7.678,1574.000,0.000,18.500,0.877,80.600,0.000,84.200,-10.878,7.992,26.667,0.000,0.000,44.861,-93.342,847.744
34.001,0.000,7.678,1569.500,0.000,18.500,0.877,80.600,0.000,84.200,-10.878,7.992,26.744,0.000,0.000,44.861,-93.342,847.744
34.251,0.000,7.678,1569.500,0.000,19.000,0.859,80.600,0.000,84.200,-10.878,7.823,26.179,0.000,0.000,44.861,-93.342,847.744
34.501,0.000,7.973,1566.500,0.000,19.000,0.877,80.600,0.000,84.200,-10.733,7.992,26.795,0.000,0.000,44.861,-93.342,847.744
34.751,0.000,7.383,1564.250,0.000,18.500,0.868,80.600,0.000,84.200,-11.023,7.907,26.550,0.000,0.000,44.861,-93.342,847.744
35.001,0.000,7.678,1563.250,0.000,19.000,0.877,80.600,0.000,84.200,-10.878,7.992,26.851,0.000,0.000,44.861,-93.342,847.744
35.251,0.000,7.383,1561.000,0.000,19.000,0.877,80.600,0.000,84.200,-11.023,7.992,26.889,0.000,0.000,44.861,-93.342,847.744
35.501,0.000,7.678,1563.250,0.000,19.000,0.877,80.600,0.000,84.200,-10.878,7.992,26.851,0.000,0.000,44.861,-93.342,847.744
35.751,0.000,7.383,1562.750,0.000,18.500,0.859,80.600,0.000,84.200,-11.023,7.823,26.292,0.000,0.000,44.861,-93.342,847.744
36.001,0.000,7.678,1565.000,0.000,19.000,0.868,80.600,0.000,84.200,-10.878,7.907,26.537,0.000,0.000,44.861,-93.342,847.744
36.251,0.000,7.383,1562.000,0.000,18.500,0.888,80.600,0.000,84.200,-11.023,8.088,27.196,0.000,0.000,44.861,-93.342,847.744
36.501,0.000,7.678,1561.250,0.000,18.500,0.877,80.600,0.000,84.200,-10.878,7.992,26.885,0.000,0.000,44.861,-93.342,847.744
36.751,0.000,7.973,1566.500,0.000,18.000,0.877,80.600,0.000,84.200,-10.733,7.992,26.795,0.000,0.000,44.861,-93.342,847.744
37.001,0.000,7.973,1570.500,0.000,18.000,0.849,80.600,0.000,84.200,-10.733,7.739,25.880,0.000,0.000,44.861,-93.342,847.744
37.250,0.000,7.973,1569.500,0.000,18.000,0.877,80.600,0.000,84.200,-10.733,7.992,26.744,0.000,0.000,44.861,-93.342,847.744
37.501,0.000,7.678,1565.000,0.000,18.500,0.849,80.600,0.000,84.200,-10.878,7.739,25.971,0.000,0.000,44.861,-93.342,847.744
37.751,0.000,7.973,1562.500,0.000,18.500,0.859,80.600,0.000,84.200,-10.733,7.823,26.296,0.000,0.000,44.861,-93.342,847.744
38.000,0.000,7.678,1562.500,0.000,18.500,0.849,80.600,0.000,84.200,-10.878,7.739,26.013,0.000,0.000,44.861,-93.342,847.744
38.251,0.000,8.268,1464.750,0.000,24.000,1.101,80.600,0.000,84.200,-10.588,10.029,35.961,0.000,0.000,44.861,-93.342,847.744
38.501,0.000,12.403,1120.250,0.000,24.000,1.242,80.600,0.000,84.200,-8.557,11.319,53.066,0.000,0.000,44.861,-93.342,847.744
38.750,0.000,13.289,1091.000,0.000,24.000,1.191,80.600,0.000,84.200,-8.122,10.849,52.226,0.000,0.000,44.861,-93.342,847.744
39.001,0.000,13.879,983.250,0.000,13.500,0.988,80.600,0.000,84.200,-7.832,9.009,48.120,0.000,0.000,44.861,-93.342,847.744
39.251,0.000,13.584,996.750,0.000,11.500,0.916,80.600,0.000,84.200,-7.977,8.347,43.982,0.000,0.000,44.861,-93.342,847.744
39.501,0.000,13.289,1001.000,0.000,11.500,0.896,80.600,0.000,84.200,-8.122,8.167,42.850,0.000,0.000,44.861,-93.342,847.744
39.751,0.000,12.698,998.000,0.000,11.000,0.925,80.600,0.000,84.200,-8.412,8.430,44.365,0.000,0.000,44.861,-93.342,847.744
40.001,0.000,13.289,994.500,0.000,12.000,0.934,80.600,0.000,84.200,-8.122,8.517,44.982,0.000,0.000,44.861,-93.342,847.744
40.250,0.000,12.993,994.250,0.000,12.500,0.942,80.600,0.000,84.200,-8.267,8.589,45.372,0.000,0.000,44.861,-93.342,847.744
40.500,0.000,13.289,996.750,0.000,12.000,0.942,80.600,0.000,84.200,-8.122,8.589,45.258,0.000,0.000,44.861,-93.342,847.744
40.751,0.000,12.993,993.500,0.000,12.000,0.916,80.600,0.000,84.200,-8.267,8.348,44.130,0.000,0.000,44.861,-93.342,847.744
41.001,0.000,13.289,993.750,0.000,12.500,0.888,80.600,0.000,84.200,-8.122,8.094,42.780,0.000,0.000,44.861,-93.342,847.744
41.250,0.000,12.993,989.750,0.000,12.500,0.906,80.600,0.000,84.200,-8.267,8.263,43.849,0.000,0.000,44.861,-93.342,847.744
41.501,0.000,12.993,986.500,0.000,13.000,0.934,80.600,0.000,84.200,-8.267,8.517,45.343,0.000,0.000,44.861,-93.342,847.744
41.751,0.000,12.698,991.000,0.000,12.000,0.925,80.600,0.000,84.200,-8.412,8.432,44.689,0.000,0.000,44.861,-93.342,826.209
42.001,0.000,12.993,990.000,0.000,12.500,0.916,80.600,0.000,84.200,-8.267,8.348,44.286,0.000,0.000,44.861,-93.342,826.209
42.251,0.000,12.698,990.250,0.000,12.500,0.925,80.600,0.000,84.200,-8.412,8.432,44.723,0.000,0.000,44.861,-93.342,826.209
42.501,0.000,12.698,985.500,0.000,13.000,0.916,80.600,0.000,84.200,-8.412,8.348,44.489,0.000,0.000,44.861,-93.342,826.209
42.752,0.000,12.993,989.750,0.000,12.500,0.916,80.600,0.000,84.200,-8.267,8.348,44.298,0.000,0.000,44.861,-93.342,825.713
43.001,0.000,12.698,983.500,0.000,13.000,0.906,80.600,0.000,84.200,-8.412,8.263,44.128,0.000,0.000,44.861,-93.342,825.713
43.251,0.000,12.993,984.750,0.000,13.000,0.888,80.600,0.000,84.200,-8.267,8.094,43.171,0.000,0.000,44.861,-93.342,825.713
43.500,0.000,12.993,985.000,0.000,13.000,0.916,80.600,0.000,84.200,-8.267,8.348,44.511,0.000,0.000,44.861,-93.342,825.713
43.751,0.000,12.698,983.250,0.000,13.500,0.906,80.600,0.000,84.200,-8.412,8.263,44.139,0.000,0.000,44.861,-93.342,825.650
44.001,0.000,12.993,982.000,0.000,13.500,0.916,80.600,0.000,84.200,-8.267,8.348,44.647,0.000,0.000,44.861,-93.342,825.650
44.251,0.000,12.698,979.250,0.000,14.000,0.906,80.600,0.000,84.200,-8.412,8.263,44.320,0.000,0.000,44.861,-93.342,825.650
44.500,0.000,12.993,979.250,0.000,14.000,0.916,80.600,0.000,84.200,-8.267,8.348,44.773,0.000,0.000,44.861,-93.342,825.650
44.750,1.031,12.698,980.250,0.621,14.000,0.906,80.600,0.000,84.200,-8.412,8.263,44.274,0.000,0.004,44.861,-93.342,825.771
