Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Ignition timing advance for #1 cylinder (deg), Mass air flow rate (lb/min), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
11.251,2.2865803,27.462994,1615.25,4.9709697,0,3.238704,87.8,6.6666665,91.4,-0.87022644,29.80762,96.92183,0.0026350277,0.74992454,44.860573,-93.341866,817.98114
11.501,2.6093524,24.805285,1742.75,6.2137117,7.5,3.5721,87.8,6.27451,91.4,-2.175566,32.65059,98.39885,0.0031316658,0.8476299,44.860573,-93.341866,817.98114
11.752,2.870112,25.100586,1807.5,6.835083,6,3.5721,87.8,6.27451,91.4,-2.0305283,32.652588,94.879715,0.003409373,0.89924496,44.860558,-93.34186,815.2344
12.000,3.7343564,23.32878,1875.5,8.077826,6.5,3.176523,87.8,5.490196,91.4,-2.9007547,29.658648,83.0555,0.0041160528,1.0297799,44.860558,-93.34186,815.2344
12.251,5.284449,22.147575,1849.75,8.699197,3,2.417121,87.8,4.3137255,91.4,-3.4809058,22.571066,64.08747,0.0047479076,1.1459293,44.860558,-93.34186,815.2344
12.502,7.9724927,18.013361,1830.25,8.699197,7,1.602153,87.8,0,91.4,-5.511434,14.960898,42.932022,0.005115883,1.2211387,44.860558,-93.34186,815.2344
12.752,11.147266,12.402642,1615.25,9.320568,17,1.23039,87.8,0,91.4,-8.267151,11.464276,37.277004,0.0059053157,1.3866097,44.86053,-93.34189,813.5569
13.001,11.396707,11.81204,1483.75,9.320568,17.5,1.23039,87.8,5.490196,91.4,-8.557226,11.213357,39.692547,0.006722982,1.552448,44.86053,-93.34189,813.5569
13.257,8.273415,13.288545,1444.75,9.320568,19.5,1.70667,87.8,6.27451,91.4,-7.832038,15.446505,56.15282,0.007131421,1.6282021,44.86053,-93.34189,813.5569
13.507,4.8744526,21.261671,1518,9.320568,13.5,2.872233,87.8,9.019608,91.4,-3.916019,26.217373,90.70923,0.007886735,1.7447155,44.86053,-93.34189,813.5569
13.760,4.7272425,25.986488,1644.25,9.941939,1.5,3.155355,87.8,8.627451,91.4,-1.5954151,28.836058,92.10901,0.008701075,1.8507513,44.86049,-93.341934,812.8538
14.004,3.8572507,26.57709,1896,9.941939,5,3.786426,87.8,0,91.4,-1.3053397,35.339947,97.89525,0.009250723,1.9097787,44.86049,-93.341934,812.8538
14.255,11.9033985,12.402642,1863.25,10.563311,16,1.304478,87.8,0,91.4,-8.267151,12.16751,34.297672,0.0101521,2.0648236,44.86049,-93.341934,812.8538
14.506,12.409549,11.516739,1822.75,10.563311,16.5,1.254204,87.8,7.0588236,91.4,-8.702264,11.671232,33.629753,0.01057272,2.1356504,44.86049,-93.341934,812.8538
14.757,5.5311356,17.422758,1855.25,10.563311,19,2.872233,87.8,8.235294,91.4,-5.8015094,26.185349,74.12932,0.011472279,2.253157,44.86047,-93.34197,811.6528
15.008,11.297664,15.355652,1935.5,11.184682,8,1.485729,87.8,2.3529413,91.4,-6.816774,13.573993,36.83397,0.012358931,2.3652146,44.86047,-93.34197,811.6528
15.262,9.199344,12.993244,1852.25,11.184682,12.5,1.787373,87.8,6.27451,91.4,-7.9770756,16.670147,47.268726,0.012995432,2.4545252,44.86047,-93.34197,811.6528
15.501,11.551737,12.107341,1804,11.184682,21.5,1.426194,87.8,0.39215687,91.4,-8.412189,13.275441,38.649734,0.013765936,2.5677066,44.86047,-93.34197,811.6528
15.757,8.098166,13.879147,1725.75,11.184682,22.5,2.078433,87.8,4.3137255,91.4,-7.541962,18.93693,57.632275,0.014696968,2.6930304,44.86045,-93.34203,811.32837
16.000,11.151327,14.469749,1757.75,11.184682,18,1.50822,87.8,0,91.4,-7.251887,13.752122,41.090996,0.015175927,2.7590787,44.86045,-93.34203,811.32837
16.261,14.563752,11.516739,1593.75,11.806052,19,1.219806,87.8,0,91.4,-8.702264,11.114862,36.6284,0.01610329,2.8925579,44.86045,-93.34203,811.32837
16.503,8.916035,13.879147,1530,11.806052,21,1.951425,87.8,6.6666665,91.4,-7.541962,18.155392,62.32299,0.017084451,3.0215294,44.86045,-93.34203,811.32837
16.758,7.0635858,17.127459,1589.5,11.806052,17.5,2.5137,87.8,6.27451,91.4,-5.946547,22.916704,75.72263,0.017605018,3.0735357,44.860435,-93.3421,812.0168
17.009,5.225855,24.805285,1782.75,11.806052,4,3.392172,87.8,6.6666665,91.4,-2.175566,30.97562,91.25646,0.018656727,3.1540172,44.860435,-93.3421,812.0168
17.251,4.7619333,25.100586,1868.5,11.806052,3.5,3.640896,87.8,8.627451,91.4,-2.0305283,33.993355,95.55095,0.019220568,3.1855714,44.860435,-93.3421,812.0168
17.501,5.108141,23.32878,2090,12.4274235,6.5,3.5721,87.8,7.0588236,91.4,-2.9007547,33.3573,83.82598,0.020252846,3.2471979,44.860435,-93.3421,812.0168
17.751,9.145898,18.308662,2080,13.048795,12.5,2.094309,87.8,1.1764706,91.4,-5.3663964,19.562155,49.395508,0.021356558,3.3444626,44.860424,-93.34217,811.0202
18.001,12.512409,14.76505,1966,13.670166,14,1.639197,87.8,0.78431374,91.4,-7.106849,14.979782,40.018063,0.021915745,3.4081795,44.860424,-93.34217,811.0202
18.252,14.058523,11.81204,1773,13.670166,19.5,1.461915,87.8,0,91.4,-8.557226,13.332351,39.494087,0.023088252,3.544328,44.860424,-93.34217,811.0202
18.501,15.48743,11.81204,1574.75,13.670166,20,1.328292,87.8,0,91.4,-8.557226,12.102278,40.363567,0.024223516,3.6755614,44.860424,-93.34217,811.0202
18.751,15.931741,11.81204,1503,13.670166,0.5,1.291248,87.8,0,91.4,-8.557226,11.764764,41.111027,0.02479307,3.741686,44.86041,-93.34225,810.36115
19.001,16.080019,12.402642,1290,13.670166,-0.5,1.279341,87.8,0,91.4,-8.267151,11.656278,47.45743,0.025904845,3.869505,44.86041,-93.34225,810.36115
19.252,15.931741,11.81204,1448,13.670166,13,1.291248,87.8,0,91.4,-8.557226,11.764764,42.67256,0.027044587,3.9976456,44.86041,-93.34225,810.36115
19.502,15.48743,12.402642,1405.25,13.670166,14.5,1.328292,87.8,0,91.4,-8.267151,12.102278,45.232185,0.027632512,4.061759,44.86041,-93.34225,810.36115
19.752,12.2703,13.583846,1378.5,13.048795,8.5,1.439424,87.8,0,91.4,-7.6870003,14.581019,55.55398,0.028856743,4.1829963,44.860405,-93.34234,812.4389
20.002,14.6392565,13.583846,1389.75,13.670166,7,1.279341,87.8,0,91.4,-7.6870003,12.803463,48.38657,0.029413115,4.2402864,44.860405,-93.34234,812.4389
20.252,14.053335,12.697943,1455.25,13.670166,5.5,1.365336,87.8,2.3529413,91.4,-8.122113,13.337274,48.13528,0.030540828,4.353102,44.860405,-93.34234,812.4389
20.501,15.411308,12.402642,1435.75,13.670166,5.5,1.267434,87.8,0,91.4,-8.267151,12.162055,44.48998,0.031649813,4.461801,44.860405,-93.34234,812.4389
20.752,17.804184,11.81204,1422,13.670166,8.5,1.109997,87.8,0,91.4,-8.557226,10.527478,38.882915,0.032201167,4.519796,44.860394,-93.34242,812.2797
21.002,19.402712,10.926137,1398,13.670166,13,1.042524,87.8,0,91.4,-8.99234,9.660153,36.292,0.033386286,4.6457324,44.860394,-93.34242,812.2797
21.251,8.804858,15.355652,1426.5,13.670166,18,2.336418,87.8,8.235294,91.4,-6.816774,21.287472,78.376595,0.03451616,4.7415686,44.860394,-93.34242,812.2797
21.501,6.417735,27.167692,1678.5,13.670166,6,3.196368,87.8,4.7058825,91.4,-1.0152642,29.205502,91.38552,0.03566003,4.7352633,44.860394,-93.34242,812.2797
21.752,8.837502,21.556973,1894.5,13.670166,10.5,2.320542,87.8,0,91.4,-3.770981,21.208841,58.79717,0.03622549,4.769824,44.860386,-93.3425,812.4924
22.002,12.869041,15.650953,1867.75,14.291537,15,1.66698,87.8,0,91.4,-6.671736,15.226686,42.81744,0.03738007,4.855841,44.860386,-93.3425,812.4924
22.251,15.336008,12.107341,1666.5,14.291537,19.5,1.40238,87.8,0,91.4,-8.412189,12.777305,40.268738,0.038466915,4.952038,44.860386,-93.3425,812.4924
22.501,15.467335,11.81204,1640,14.291537,19,1.390473,87.8,0,91.4,-8.557226,12.668818,40.57199,0.0390461,5.0024843,44.860386,-93.3425,812.4924
22.751,18.53611,10.926137,1521.25,14.291537,3,1.160271,87.8,0,91.4,-8.99234,10.571412,36.49778,0.04024358,5.11232,44.860386,-93.34258,813.58453
23.002,17.143747,11.81204,1329.25,13.670166,8,1.199961,87.8,5.098039,91.4,-8.557226,10.933034,43.19844,0.04142318,5.218279,44.860386,-93.34258,813.58453
23.252,10.373168,13.288545,1491.5,13.670166,23.5,1.983177,87.8,1.1764706,91.4,-7.832038,18.069038,63.627644,0.041977424,5.2527437,44.860386,-93.34258,813.58453
23.502,15.199784,15.060351,1577.25,13.670166,16,1.353429,87.8,0,91.4,-6.9618115,12.331305,41.062233,0.04314752,5.338277,44.860386,-93.34258,813.58453
23.752,14.708925,12.697943,1535.5,13.670166,16,1.267434,87.8,0,91.4,-8.122113,12.742819,43.586277,0.04428015,5.4248443,44.860363,-93.34264,812.4109
24.002,15.345158,12.107341,1505.5,13.670166,17.5,1.23039,87.8,0,91.4,-8.412189,12.214483,42.611656,0.044831235,5.4683,44.860363,-93.34264,812.4109
24.251,17.099709,11.516739,1446.25,13.670166,17,1.131165,87.8,0,91.4,-8.702264,10.961191,39.805992,0.045984585,5.561961,44.860363,-93.34264,812.4109
24.501,18.50697,11.221438,1372.5,13.048795,17.5,1.061046,87.8,0,91.4,-8.847302,9.667357,36.993847,0.047051292,5.650003,44.860363,-93.34264,812.4109
24.752,19.141972,10.926137,1336,12.4274235,17.5,0.951237,87.8,0,91.4,-8.99234,8.90158,34.99409,0.047584765,5.6950045,44.860382,-93.34274,814.2101
25.001,16.728422,11.221438,1325.25,11.806052,16.5,1.051785,87.8,0,91.4,-8.847302,9.676591,38.349403,0.04857889,5.7740912,44.860382,-93.34274,814.2101
25.252,16.140636,11.221438,1353.75,11.806052,12,1.100736,87.8,0,91.4,-8.847302,10.028979,38.909203,0.04958744,5.851322,44.860382,-93.34274,814.2101
25.501,15.311972,11.221438,1371.5,11.806052,10.5,1.160271,87.8,0,91.4,-8.847302,10.571734,40.4841,0.05006755,5.886197,44.860382,-93.34274,814.2101
25.752,14.298776,11.81204,1372.25,11.806052,8,1.242297,87.8,0,91.4,-8.557226,11.320836,43.329067,0.051038522,5.953247,44.860374,-93.34283,815.2206
26.002,12.543121,12.402642,1369.25,11.184682,5,1.341522,87.8,0,91.4,-8.267151,12.226176,46.896667,0.05198338,6.0116096,44.860374,-93.34283,815.2206
26.251,12.430874,12.697943,1375,11.184682,4,1.353429,87.8,0,91.4,-8.122113,12.3365755,47.122246,0.05243668,6.0385666,44.860374,-93.34283,815.2206
26.502,11.894509,13.288545,1383.75,11.184682,2.5,1.414287,87.8,0,91.4,-7.832038,12.892874,48.93574,0.05339409,6.092349,44.860374,-93.34283,815.2206
26.751,10.95395,14.174448,1384.5,10.563311,1.5,1.450008,87.8,0,91.4,-7.3969245,13.222146,50.15833,0.05426976,6.13783,44.86038,-93.342896,815.47003
27.002,10.6892805,14.174448,1376.75,10.563311,1,1.485729,87.8,0,91.4,-7.3969245,13.549529,51.6896,0.054663002,6.156688,44.86038,-93.342896,815.47003
27.251,9.524123,15.946254,1390.25,10.563311,0,1.66698,87.8,0,91.4,-6.526698,15.207145,57.449844,0.055544022,6.190464,44.86038,-93.342896,815.47003
27.502,9.150263,17.422758,1338,10.563311,-0.5,1.734453,87.8,0,91.4,-5.8015094,15.828476,62.132248,0.056413077,6.2217445,44.86038,-93.342896,815.47003
27.752,9.011942,17.71806,1339.25,10.563311,-0.5,1.760913,87.8,0,91.4,-5.6564717,16.07142,63.02701,0.056845617,6.2364364,44.86038,-93.34295,815.6663
28.001,9.010014,18.013361,1357,10.563311,-1.5,1.760913,87.8,0,91.4,-5.511434,16.074862,62.215908,0.05771961,6.265924,44.86038,-93.34295,815.6663
28.252,6.513229,20.375769,1384.5,10.563311,-7.5,2.385369,87.8,6.27451,91.4,-4.351132,22.23701,84.35629,0.058599357,6.2810216,44.86038,-93.34295,815.6663
28.501,6.6870303,21.852274,1506.25,10.563311,-2,2.320542,87.8,0,91.4,-3.6259434,21.65905,75.522514,0.059500147,6.2855434,44.86038,-93.34295,815.6663
28.751,8.355707,19.194565,1646,10.563311,9.5,1.903797,87.8,0,91.4,-4.931283,17.333628,55.30873,0.060009647,6.2987933,44.860367,-93.34301,816.7837
29.002,11.0961685,13.879147,1653.25,10.563311,19,1.439424,87.8,0,89.6,-7.541962,13.052678,41.46629,0.06088694,6.3360295,44.860367,-93.34301,816.7837
29.252,12.209423,13.583846,1470.5,11.184682,18,1.378566,87.8,0,89.6,-7.6870003,12.560332,44.861126,0.061825335,6.3813243,44.860367,-93.34301,816.7837
29.501,11.432378,13.879147,1445,10.563311,18,1.390473,87.8,0,89.6,-7.541962,12.668818,46.047104,0.062189803,6.39789,44.860367,-93.34301,816.7837
29.751,12.674503,13.583846,1337,10.563311,17.5,1.254204,87.8,0,89.6,-7.6870003,11.42725,44.88946,0.06307655,6.442298,44.860348,-93.3431,826.8414
30.002,13.247441,13.288545,1314.5,10.563311,11,1.199961,87.8,0,89.6,-7.832038,10.933034,43.68317,0.06349973,6.4644284,44.860348,-93.3431,826.8414
30.252,12.565155,12.993244,1306,9.941939,18.5,1.1907,87.8,0,89.6,-7.9770756,10.848655,43.62815,0.06436486,6.507753,44.860348,-93.3431,826.8414
30.507,11.503483,12.993244,1267.75,9.941939,16.5,1.169532,87.8,0,89.6,-7.9770756,11.849893,49.09247,0.06520256,6.5462084,44.860348,-93.3431,826.8414
30.751,10.527447,13.288545,1263.75,9.320568,16,1.199961,87.8,0,89.6,-7.832038,12.139254,50.45043,0.065595925,6.5610886,44.860344,-93.34316,826.93494
31.002,11.779833,12.993244,1260.25,9.320568,15.5,1.1907,87.8,0,89.6,-7.9770756,10.848655,45.211952,0.066355556,6.5926833,44.860344,-93.34316,826.93494
31.252,10.1426325,13.288545,1261,8.699197,15.5,1.219806,87.8,0,89.6,-7.832038,11.759831,48.980145,0.06708432,6.618521,44.860344,-93.34316,826.93494
31.500,8.931493,13.583846,1258.75,8.077826,13,1.316385,87.8,0,89.6,-7.6870003,12.40061,51.741337,0.06777141,6.6388717,44.860344,-93.34316,826.93494
31.751,8.982782,13.583846,1252.5,8.077826,12,1.316385,87.8,0,89.6,-7.6870003,12.329805,51.70262,0.06812264,6.647815,44.86034,-93.34322,826.9768
32.001,7.754321,15.060351,1251,7.4564543,7.5,1.439424,87.8,23.921568,91.4,-6.9618115,13.184426,55.352596,0.06877075,6.659757,44.86034,-93.34322,826.9768
32.251,3.6008816,27.167692,1531.75,8.077826,7.5,3.369681,87.8,22.745098,91.4,-1.0152642,30.758013,105.46406,0.06940583,6.6184707,44.86034,-93.34322,826.9768
32.502,2.989296,27.167692,1894.5,8.077826,9,4.054995,87.8,17.647058,91.4,-1.0152642,37.050854,102.7159,0.069756076,6.57837,44.86034,-93.34322,826.9768
32.752,2.9949052,27.462994,2226,8.699197,15,4.344732,87.8,11.372549,91.4,-0.87022644,39.826187,93.96749,0.07046049,6.497598,44.86034,-93.34327,827.3825
33.002,2.8646166,27.167692,2364.75,9.941939,16,5.190129,87.8,10.980392,91.4,-1.0152642,47.585785,105.688095,0.07089655,6.4473066,44.86034,-93.34327,827.3825
33.251,4.1501846,23.033478,2438.5,11.184682,21,4.029858,87.8,8.627451,91.4,-3.0457926,36.951225,79.58663,0.07179518,6.383078,44.86034,-93.34327,827.3825
33.501,3.972909,23.32878,2444.5,12.4274235,22,4.684743,87.8,6.27451,89.6,-2.9007547,42.888924,92.14869,0.07279459,6.3338246,44.86034,-93.34327,827.3825
33.752,6.848157,18.899263,2452.5,13.048795,23.5,2.853711,87.8,8.235294,89.6,-5.0763206,26.125786,55.94927,0.07336069,6.3374977,44.860336,-93.343315,827.42664
34.002,4.853758,21.261671,2349.5,13.670166,24.5,4.213755,87.8,7.45098,89.6,-3.916019,38.616093,86.32309,0.07447842,6.3105087,44.860336,-93.343315,827.42664
34.252,5.9486237,19.785168,2243.25,14.291537,24,3.595914,87.8,7.8431373,89.6,-4.6412077,32.940872,77.124344,0.07564081,6.3137035,44.860336,-93.343315,827.42664
34.502,5.7108254,22.442877,2221.25,14.912909,21,3.908142,87.8,9.803922,89.6,-3.335868,35.804375,84.65892,0.07683291,6.3027954,44.860336,-93.343315,827.42664
34.752,4.7489996,23.91938,2225,14.291537,20,4.504815,87.8,10.588235,89.6,-2.6106794,41.26192,97.39878,0.07745494,6.2862782,44.860336,-93.34339,827.1361
35.007,4.804791,25.100586,2392,15.53428,16,4.73634,87.8,9.411765,89.6,-2.0305283,44.32914,97.333466,0.078817636,6.241593,44.860336,-93.34339,827.1361
35.258,5.0250554,24.805285,2394.5,16.155651,19.5,4.70988,87.8,8.235294,89.6,-2.175566,44.08149,96.68865,0.07948648,6.228904,44.860336,-93.34339,827.1361
35.508,6.308987,22.147575,2367.75,16.777021,21.5,3.980907,87.8,7.8431373,89.6,-3.4809058,36.46094,80.8772,0.08093297,6.2286515,44.860336,-93.34339,827.1361
35.752,7.0822315,21.261671,2291.5,18.019764,22.5,3.81024,87.8,7.0588236,89.6,-3.916019,34.88604,79.958725,0.08236369,6.239128,44.860332,-93.34349,827.40314
36.003,9.082938,19.489866,2244.25,18.019764,22,2.970135,87.8,2.745098,89.6,-4.7862453,27.20166,63.658768,0.08316011,6.257892,44.860332,-93.34349,827.40314
36.253,18.179304,12.697943,1952.5,18.641136,25,1.532034,87.8,0,89.6,-8.122113,14.059432,37.819065,0.084719,6.330462,44.860332,-93.34349,827.40314
36.504,20.516356,11.81204,1816.75,19.262506,22,1.40238,87.8,0,89.6,-8.557226,12.873162,37.215523,0.08591176,6.3918214,44.860332,-93.34349,827.40314
36.755,21.465542,11.221438,1694.25,19.262506,20,1.341522,87.8,0,91.4,-8.847302,12.303923,38.141712,0.08680283,6.4382324,44.860336,-93.34359,827.3724
37.005,22.44927,11.81204,1607,19.262506,18.5,1.291248,87.8,0,91.4,-8.557226,11.764764,38.450447,0.08777667,6.489583,44.860336,-93.34359,827.3724
37.260,24.563328,11.516739,1398.25,19.262506,18.5,1.180116,87.8,0,91.4,-8.702264,10.752223,40.38755,0.08988239,6.601762,44.860336,-93.34359,827.3724
37.501,24.157099,12.402642,1274,19.262506,-9.5,1.199961,87.8,0,91.4,-8.267151,10.933034,45.071842,0.09163653,6.6948953,44.860336,-93.34359,827.3724
37.751,24.78562,12.402642,1303.5,19.262506,0.5,1.169532,87.8,0,91.4,-8.267151,10.65579,42.934727,0.092414014,6.73626,44.86034,-93.34371,826.26953
38.002,25.213451,11.81204,1381,19.262506,-1.5,1.149687,87.8,0,91.4,-8.557226,10.474979,39.837635,0.09430124,6.8360133,44.86034,-93.34371,826.26953
38.252,24.78562,11.81204,1409.75,19.262506,4,1.169532,87.8,0,91.4,-8.557226,10.65579,39.698822,0.0951499,6.8804555,44.86034,-93.34371,826.26953
38.502,24.983454,11.516739,1428.5,19.262506,16,1.160271,87.8,5.882353,91.4,-8.702264,10.571412,38.86752,0.09672022,6.9606442,44.86034,-93.34371,826.26953
38.752,5.1835346,25.100586,1550.5,19.262506,16,5.157054,87.8,6.6666665,91.4,-2.0305283,50.95179,172.59244,0.09754976,6.9404097,44.860348,-93.34383,825.2705
39.001,9.058866,24.214682,1944.5,19.262506,7.5,3.011148,87.8,0,91.4,-2.4656415,29.154905,78.74768,0.099388584,6.966921,44.860348,-93.34383,825.2705
39.252,13.769609,17.71806,1868,19.883879,13.5,2.094309,87.8,0,91.4,-5.6564717,19.799404,55.668476,0.10133108,7.028631,44.860348,-93.34383,825.2705
39.502,18.490265,15.060351,1816,19.883879,15,1.578339,87.8,0,91.4,-6.9618115,14.744518,42.643105,0.1020214,7.058236,44.860348,-93.34383,825.2705
39.751,23.340494,11.81204,1691.5,20.505249,19,1.304478,87.8,0,91.4,-8.557226,12.045579,37.40156,0.103426896,7.1257873,44.860355,-93.34394,824.5409
40.002,23.17344,11.516739,1598.25,19.883879,18.5,1.291248,87.8,0,91.4,-8.702264,11.764764,38.660954,0.104252,7.1650577,44.860355,-93.34394,824.5409
40.252,25.13031,11.221438,1354.5,19.883879,-7.5,1.1907,87.8,0,91.4,-8.847302,10.848655,42.065975,0.10624032,7.2625713,44.860355,-93.34394,824.5409
