Time (sec), Instant fuel economy (MPG), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Barometric pressure (inHg), Catalyst temperature (Bank 1 Sensor 1) (°F), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Engine oil temperature (°F), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Average Trip CO2 Rate (lb/mile), Latitude (deg), Longitude (deg), Bearing (deg)
30.970,0,19.607843,82.4,8.268428,1584.75,0,29.5301,688.1,5.490196,62.6,0,73.4,66.2,0.7592825,-10.442718,8.66687,28.723383,0,0.004861236,0,0,45.058144,-92.954636,-1
31.962,0,19.607843,82.4,8.268428,1584.75,0,29.5301,688.1,5.490196,62.6,0,73.4,66.2,0.7592825,-10.442718,8.66687,28.723383,0,0.004861236,0,0,45.058144,-92.954636,-1
32.964,0,19.607843,82.4,8.268428,1584.75,0,29.5301,688.1,5.490196,62.6,0,73.4,66.2,0.7592825,-10.442718,8.66687,28.723383,0,0.004861236,0,0,45.058144,-92.954636,-1
33.965,0,19.607843,82.4,8.268428,1584.75,0,29.5301,688.1,5.490196,62.6,0,73.4,66.2,0.7592825,-10.442718,8.66687,28.723383,0,0.004861236,0,0,45.058144,-92.954636,-1
34.969,0,19.607843,82.4,8.268428,1584.75,0,29.5301,688.1,5.490196,62.6,0,73.4,66.2,0.7592825,-10.442718,8.66687,28.723383,0,0.004861236,0,0,45.058144,-92.954636,-1
35.964,0,19.607843,82.4,7.973127,1614,0,29.5301,688.82,5.490196,62.6,0,73.4,66.2,0.7289455,-10.587755,8.66687,28.202839,0,0.0056884573,0,0,45.058144,-92.954636,-1
36.961,0,19.607843,82.4,7.973127,1614,0,29.5301,688.82,5.490196,62.6,0,73.4,66.2,0.7289455,-10.587755,8.66687,28.202839,0,0.0056884573,0,0,45.058144,-92.954636,-1
37.971,0,19.607843,82.4,7.973127,1614,0,29.5301,688.82,5.490196,62.6,0,73.4,66.2,0.7289455,-10.587755,8.66687,28.202839,0,0.0056884573,0,0,45.05814,-92.954636,-1
38.973,0,19.607843,82.4,7.973127,1614,0,29.5301,688.82,5.490196,62.6,0,73.4,66.2,0.7289455,-10.587755,8.66687,28.202839,0,0.0056884573,0,0,45.058136,-92.954636,-1
39.971,0,19.607843,82.4,7.973127,1614,0,29.5301,688.82,5.490196,62.6,0,73.4,66.2,0.7289455,-10.587755,8.66687,28.202839,0,0.0056884573,0,0,45.058136,-92.954636,172.51244
40.972,0,19.215687,82.4,7.677826,1581.75,0,29.5301,689.18,5.490196,62.6,0,78.8,68,0.7149035,-10.732793,8.1606,27.096817,0,0.006470252,0,0,45.058136,-92.954636,-1
41.969,0,19.215687,82.4,7.677826,1581.75,0,29.5301,689.18,5.490196,62.6,0,78.8,68,0.7149035,-10.732793,8.1606,27.096817,0,0.006470252,0,0,45.058136,-92.954636,-1
42.967,0,19.215687,82.4,7.677826,1581.75,0,29.5301,689.18,5.490196,62.6,0,78.8,68,0.7149035,-10.732793,8.1606,27.096817,0,0.006470252,0,0,45.058136,-92.954636,-1
43.960,0,19.215687,82.4,7.677826,1581.75,0,29.5301,689.18,5.490196,62.6,0,78.8,68,0.7149035,-10.732793,8.1606,27.096817,0,0.006470252,0,0,45.058136,-92.954636,-1
45.972,0,19.215687,82.4,7.677826,1581.75,0,29.5301,689.18,5.490196,62.6,0,78.8,68,0.7149035,-10.732793,8.1606,27.096817,0,0.006470252,0,0,45.058136,-92.954636,-1
46.970,0,19.215687,82.4,7.973127,1577.25,0,29.5301,688.82,5.490196,62.6,0,78.8,68,0.7275656,-10.587755,8.257032,27.49524,0,0.0073585487,0,0,45.058136,-92.954636,-1
47.965,0,19.215687,82.4,7.973127,1577.25,0,29.5301,688.82,5.490196,62.6,0,78.8,68,0.7275656,-10.587755,8.257032,27.49524,0,0.0073585487,0,0,45.058136,-92.954636,-1
48.964,0,19.215687,82.4,7.973127,1577.25,0,29.5301,688.82,5.490196,62.6,0,78.8,68,0.7275656,-10.587755,8.257032,27.49524,0,0.0073585487,0,0,45.05812,-92.95463,-1
49.970,0,19.215687,82.4,7.973127,1578.5,0,29.5301,688.64,5.490196,62.6,0,78.8,68,0.7254957,-10.587755,8.1606,27.152609,0,0.008137138,0,0,45.058117,-92.95463,-1
50.969,0,19.215687,82.4,7.973127,1578.5,0,29.5301,688.64,5.490196,62.6,0,78.8,68,0.7254957,-10.587755,8.1606,27.152609,0,0.008137138,0,0,45.058117,-92.95463,-1
51.971,0,19.215687,82.4,7.973127,1578.5,0,29.5301,688.64,5.490196,62.6,0,78.8,68,0.7254957,-10.587755,8.1606,27.152609,0,0.008137138,0,0,45.058113,-92.95463,-1
52.970,0,19.215687,82.4,7.973127,1578.5,0,29.5301,688.64,5.490196,62.6,0,78.8,68,0.7254957,-10.587755,8.1606,27.152609,0,0.008137138,0,0,45.058113,-92.95463,-1
53.975,0,18.82353,82.4,7.677826,1575,0,29.5301,688.46,5.490196,62.6,0,78.8,68,0.6991791,-10.732793,8.1606,27.212948,0,0.008835565,0,0,45.05811,-92.954636,-1
54.975,0,18.82353,82.4,7.677826,1575,0,29.5301,688.46,5.490196,62.6,0,78.8,68,0.6991791,-10.732793,8.1606,27.212948,0,0.008835565,0,0,45.058113,-92.954636,-1
55.968,0,18.82353,82.4,7.677826,1575,0,29.5301,688.46,5.490196,62.6,0,78.8,68,0.6991791,-10.732793,8.1606,27.212948,0,0.008835565,0,0,45.05811,-92.95465,-1
56.970,2.1066766,19.215687,82.4,7.382525,1572,1.2427424,29.5301,688.1,5.490196,62.6,0,78.8,68,0.670797,-10.8778305,8.088275,27.023241,0.0011769916,0.009430429,0.12480785,157.00803,45.058105,-92.95465,-1
57.974,2.1066766,19.215687,82.4,7.382525,1572,1.2427424,29.5301,688.1,5.490196,62.6,0,78.8,68,0.670797,-10.8778305,8.088275,27.023241,0.0011769916,0.009430429,0.12480785,157.00803,45.058105,-92.95466,-1
58.973,2.1066766,19.215687,82.4,7.382525,1572,1.2427424,29.5301,688.1,5.490196,62.6,0,78.8,68,0.670797,-10.8778305,8.088275,27.023241,0.0011769916,0.009430429,0.12480785,157.00803,45.05811,-92.954666,269.18265
59.972,2.0880058,18.82353,82.4,7.677826,1565.5,1.2427424,29.5301,687.92,5.490196,62.6,0,78.8,68,0.6963,-10.732793,8.1606,27.378084,0.002151032,0.009870011,0.21793613,89.9155,45.058105,-92.95468,267.07697
60.968,2.0880058,18.82353,82.4,7.677826,1565.5,1.2427424,29.5301,687.92,5.490196,62.6,0,78.8,68,0.6963,-10.732793,8.1606,27.378084,0.002151032,0.009870011,0.21793613,89.9155,45.058105,-92.9547,268.092
61.971,2.0880058,18.82353,82.4,7.677826,1565.5,1.2427424,29.5301,687.92,5.490196,62.6,0,78.8,68,0.6963,-10.732793,8.1606,27.378084,0.002151032,0.009870011,0.21793613,89.9155,45.058105,-92.95472,271.48343
62.976,2.0880058,18.82353,82.4,7.677826,1565.5,1.2427424,29.5301,687.92,5.490196,62.6,0,78.8,68,0.6963,-10.732793,8.1606,27.378084,0.002151032,0.009870011,0.21793613,89.9155,45.058105,-92.95475,271.31656
63.967,3.267134,0,82.4,5.90602,1907,1.8641136,29.5301,687.56,7.8431373,62.6,0,78.8,68,0.5334007,-11.603019,7.823086,21.545742,0.0038158393,0.010387988,0.3673319,53.3464,45.058098,-92.95477,264.10397
64.966,3.267134,0,82.4,5.90602,1907,1.8641136,29.5301,687.56,7.8431373,62.6,0,78.8,68,0.5334007,-11.603019,7.823086,21.545742,0.0038158393,0.010387988,0.3673319,53.3464,45.05809,-92.95481,259.60876
65.972,3.267134,0,82.4,5.90602,1907,1.8641136,29.5301,687.56,7.8431373,62.6,0,78.8,68,0.5334007,-11.603019,7.823086,21.545742,0.0038158393,0.010387988,0.3673319,53.3464,45.05809,-92.95484,279.53134
66.975,3.267134,0,82.4,5.90602,1907,1.8641136,29.5301,687.56,7.8431373,62.6,0,78.8,68,0.5334007,-11.603019,7.823086,21.545742,0.0038158393,0.010387988,0.3673319,53.3464,45.058094,-92.95485,297.08624
67.972,9.61005,20.784313,82.4,10.335535,1365.75,4.9709697,29.5301,689.9,10.588235,62.6,28.62745,78.8,68,1.1370754,-9.427453,7.0923166,27.274134,0.009868887,0.011029447,0.8947763,21.900263,45.058086,-92.95483,-1
68.973,9.61005,20.784313,82.4,10.335535,1365.75,4.9709697,29.5301,689.9,10.588235,62.6,28.62745,78.8,68,1.1370754,-9.427453,7.0923166,27.274134,0.009868887,0.011029447,0.8947763,21.900263,45.058056,-92.95481,157.53621
69.966,9.61005,20.784313,82.4,10.335535,1365.75,4.9709697,29.5301,689.9,10.588235,62.6,28.62745,78.8,68,1.1370754,-9.427453,7.0923166,27.274134,0.009868887,0.011029447,0.8947763,21.900263,45.058002,-92.95483,177.34402
70.972,9.61005,20.784313,82.4,10.335535,1365.75,4.9709697,29.5301,689.9,10.588235,62.6,28.62745,78.8,68,1.1370754,-9.427453,7.0923166,27.274134,0.009868887,0.011029447,0.8947763,21.900263,45.05791,-92.954834,182.6532
71.982,2.4052768,63.92157,82.4,34.845516,2781.75,6.2137117,29.5301,704.66,16.078432,62.6,8.627451,78.8,68,2.7455144,2.6106794,35.420826,66.87668,0.01591821,0.01341653,1.1864625,16.516186,45.05782,-92.95484,183.34293
72.969,2.4052768,63.92157,82.4,34.845516,2781.75,6.2137117,29.5301,704.66,16.078432,62.6,8.627451,78.8,68,2.7455144,2.6106794,35.420826,66.87668,0.01591821,0.01341653,1.1864625,16.516186,45.05772,-92.95485,181.9127
73.969,2.4052768,63.92157,82.4,34.845516,2781.75,6.2137117,29.5301,704.66,16.078432,62.6,8.627451,78.8,68,2.7455144,2.6106794,35.420826,66.87668,0.01591821,0.01341653,1.1864625,16.516186,45.05763,-92.95486,180.56358
74.964,2.4052768,63.92157,82.4,34.845516,2781.75,6.2137117,29.5301,704.66,16.078432,62.6,8.627451,78.8,68,2.7455144,2.6106794,35.420826,66.87668,0.01591821,0.01341653,1.1864625,16.516186,45.05754,-92.954865,180.6459
75.972,25.934187,21.568628,82.4,8.85903,1288.75,21.126621,29.5301,719.96,5.490196,62.6,0,78.8,68,1.4217063,-10.152641,11.169405,45.519287,0.03714214,0.014305165,2.5964146,7.547267,45.057453,-92.954865,180.6459
76.969,25.934187,21.568628,82.4,8.85903,1288.75,21.126621,29.5301,719.96,5.490196,62.6,0,78.8,68,1.4217063,-10.152641,11.169405,45.519287,0.03714214,0.014305165,2.5964146,7.547267,45.05737,-92.954865,180.6459
77.973,32.477673,21.17647,100.4,8.563729,1364.25,19.262506,29.5301,727.52,5.490196,62.6,0,86,66.2,0.63670343,-10.297679,8.13206,31.306944,0.059436195,0.014945594,3.9768374,4.927492,45.057304,-92.95487,180.6459
78.974,21.92406,21.568628,100.4,9.154331,1308.75,13.048795,29.5301,729.86,5.490196,62.6,0,86,66.2,0.72048706,-10.007604,8.1606,32.749104,0.067747355,0.015286507,4.43184,4.4216022,45.057247,-92.95488,180.6459
79.975,18.572582,22.352942,100.4,9.449632,1256,11.184682,29.5301,730.58,5.490196,62.6,0,86,66.2,0.7134724,-9.862566,8.257032,34.52776,0.06972842,0.015393401,4.529761,4.32602,45.057205,-92.95488,180.6459
80.975,14.9556465,24.313726,100.4,9.744933,1161.5,8.699197,29.5301,731.66,5.882353,62.6,17.254902,86,66.2,0.70611286,-9.717528,7.975292,36.06297,0.0713006,0.015495774,4.6012936,4.2587667,45.057186,-92.95488,180.6459
81.988,14.9556465,24.313726,100.4,9.744933,1161.5,8.699197,29.5301,731.66,5.882353,62.6,17.254902,86,66.2,0.70611286,-9.717528,7.975292,36.06297,0.0713006,0.015495774,4.6012936,4.2587667,45.057167,-92.95489,180.6459
82.984,1.8903743,41.568626,100.4,23.62408,2222.25,5.592341,29.5301,735.8,12.156863,62.6,7.8431373,86,66.2,1.5829957,-2.9007547,40.561916,95.8649,0.073560566,0.016856385,4.363959,4.490381,45.05713,-92.954926,207.33153
83.972,1.8903743,41.568626,100.4,23.62408,2222.25,5.592341,29.5301,735.8,12.156863,62.6,7.8431373,86,66.2,1.5829957,-2.9007547,40.561916,95.8649,0.073560566,0.016856385,4.363959,4.490381,45.0571,-92.95501,229.06035
84.968,5.198751,36.862743,100.4,20.966372,2256.75,13.048795,29.5301,741.56,18.039215,62.6,9.803922,86,66.2,2.6879537,-4.2060943,34.414703,80.09302,0.08131557,0.01825339,4.4548206,4.3987937,45.057087,-92.95511,248.12886
85.962,5.198751,36.862743,100.4,20.966372,2256.75,13.048795,29.5301,741.56,18.039215,62.6,9.803922,86,66.2,2.6879537,-4.2060943,34.414703,80.09302,0.08131557,0.01825339,4.4548206,4.3987937,45.057087,-92.95523,263.10995
86.975,5.34838,45.882355,100.4,29.234798,2484.5,16.777021,29.5301,746.96,10.980392,62.6,1.1764706,86,66.2,3.8061786,-0.14503774,43.009586,90.92019,0.08810956,0.019566104,4.5031734,4.351561,45.05711,-92.9554,268.38187
87.971,5.34838,45.882355,100.4,29.234798,2484.5,16.777021,29.5301,746.96,10.980392,62.6,1.1764706,86,66.2,3.8061786,-0.14503774,43.009586,90.92019,0.08810956,0.019566104,4.5031734,4.351561,45.057114,-92.95554,269.3794
88.967,11.153525,24.313726,100.4,15.355652,1788,22.369364,29.5301,754.16,5.882353,62.6,4.3137255,86,66.2,2.2009637,-6.9618115,27.498823,80.77569,0.10023453,0.020642933,4.855634,4.0356903,45.057114,-92.95568,269.8739
89.976,11.153525,24.313726,100.4,15.355652,1788,22.369364,29.5301,754.16,5.882353,62.6,4.3137255,86,66.2,2.2009637,-6.9618115,27.498823,80.77569,0.10023453,0.020642933,4.855634,4.0356903,45.057114,-92.95582,269.16196
90.971,33.696842,21.960785,100.4,9.154331,1667.75,24.233477,29.5301,759.56,9.019608,62.6,0,86,66.2,0.9442777,-10.007604,9.860506,31.05291,0.11367659,0.021041714,5.40244,3.6272194,45.05711,-92.95596,269.21255
91.975,33.696842,21.960785,100.4,9.154331,1667.75,24.233477,29.5301,759.56,9.019608,62.6,0,86,66.2,0.9442777,-10.007604,9.860506,31.05291,0.11367659,0.021041714,5.40244,3.6272194,45.057114,-92.95611,269.45932
92.965,33.696842,21.960785,100.4,9.154331,1667.75,24.233477,29.5301,759.56,9.019608,62.6,0,86,66.2,0.9442777,-10.007604,9.860506,31.05291,0.11367659,0.021041714,5.40244,3.6272194,45.057114,-92.95625,269.5786
93.965,14.266699,25.09804,100.4,10.926137,1534,24.233477,29.5301,765.86,5.490196,62.6,4.3137255,86,66.2,1.0512432,-9.137378,23.289753,79.73952,0.12791318,0.022106828,5.7861385,3.386686,45.057114,-92.95639,270.3589
94.958,14.266699,25.09804,100.4,10.926137,1534,24.233477,29.5301,765.86,5.490196,62.6,4.3137255,86,66.2,1.0512432,-9.137378,23.289753,79.73952,0.12791318,0.022106828,5.7861385,3.386686,45.057114,-92.956535,270.22586
95.969,14.266699,25.09804,100.4,10.926137,1534,24.233477,29.5301,765.86,5.490196,62.6,4.3137255,86,66.2,1.0512432,-9.137378,23.289753,79.73952,0.12791318,0.022106828,5.7861385,3.386686,45.057117,-92.95667,270.60126
96.968,14.046639,17.254902,100.4,9.449632,1419.5,24.233477,29.5301,770.18,5.098039,62.6,0,91.4,64.4,0.8362687,-9.862566,23.654617,87.52147,0.1495751,0.02360986,6.335281,3.093128,45.057117,-92.9568,270.5717
97.963,14.046639,17.254902,100.4,9.449632,1419.5,24.233477,29.5301,770.18,5.098039,62.6,0,91.4,64.4,0.8362687,-9.862566,23.654617,87.52147,0.1495751,0.02360986,6.335281,3.093128,45.05712,-92.95693,269.28625
98.972,28.80979,38.431374,100.4,15.946254,1716,22.990734,29.5301,772.34,5.490196,62.6,0,91.4,64.4,1.3058692,-6.671736,10.941715,33.489002,0.17114818,0.024337638,7.032243,2.7865698,45.057117,-92.95707,269.28625
99.971,28.80979,38.431374,100.4,15.946254,1716,22.990734,29.5301,772.34,5.490196,62.6,0,91.4,64.4,1.3058692,-6.671736,10.941715,33.489002,0.17114818,0.024337638,7.032243,2.7865698,45.057117,-92.9572,269.28625
100.971,28.80979,38.431374,100.4,15.946254,1716,22.990734,29.5301,772.34,5.490196,62.6,0,91.4,64.4,1.3058692,-6.671736,10.941715,33.489002,0.17114818,0.024337638,7.032243,2.7865698,45.057117,-92.95733,269.28625
101.975,33.787117,21.17647,100.4,10.040234,1577.75,22.990734,29.5301,773.6,5.882353,62.6,3.5294118,91.4,64.4,0.7110022,-9.572491,9.3298435,31.057768,0.19886114,0.02509784,7.923436,2.4731486,45.05711,-92.957466,267.7322
102.974,31.797888,20.392157,100.4,9.449632,1580,22.990734,29.5301,773.6,5.882353,62.6,3.5294118,91.4,64.4,0.8601193,-9.862566,9.913505,32.9537,0.20307773,0.025222007,8.051609,2.4337788,45.057102,-92.957596,265.92795
103.969,31.741196,21.17647,100.4,10.040234,1602.75,22.990734,29.5301,773.6,5.882353,62.6,0,91.4,64.4,0.93863875,-9.572491,9.931211,32.54397,0.21149997,0.025512377,8.290093,2.3637655,45.057087,-92.957726,258.72687
104.964,38.626926,18.431372,100.4,8.563729,1554.75,22.990734,29.5301,773.6,5.098039,62.6,0,91.4,64.4,0.7918343,-10.297679,8.160849,27.568226,0.21681534,0.025650112,8.452803,2.318265,45.05707,-92.95786,258.72687
105.966,44.173023,17.254902,100.4,7.677826,1360.25,22.990734,29.5301,773.6,4.7058825,62.6,0,91.4,64.4,0.6886593,-10.732793,7.136222,27.55394,0.22085549,0.025742372,8.579453,2.2840424,45.057056,-92.95799,256.44305
106.990,46.945457,27.450981,100.4,9.449632,1158.25,22.369364,29.5301,773.24,4.7058825,62.6,0,91.4,64.4,0.74154794,-9.862566,6.5333014,29.625416,0.22503063,0.025843851,8.707317,2.2505019,45.05704,-92.95811,255.32742
107.971,46.945457,27.450981,100.4,9.449632,1158.25,22.369364,29.5301,773.24,4.7058825,62.6,0,91.4,64.4,0.74154794,-9.862566,6.5333014,29.625416,0.22503063,0.025843851,8.707317,2.2505019,45.057022,-92.95821,255.32742
108.966,42.29824,16.470589,111.2,7.087224,1349,19.262506,29.5301,772.88,4.7058825,62.6,0,93.2,66.2,0.4735699,-11.022868,6.244004,24.310019,0.23399903,0.026042072,8.985423,2.1808472,45.057003,-92.95829,254.63206
109.968,25.961704,17.254902,111.2,7.973127,1219.5,12.4274235,29.5301,771.62,4.3137255,62.6,0,93.2,66.2,0.5773837,-10.587755,6.5632744,28.266552,0.241469,0.026316596,9.17554,2.13566,45.056988,-92.95835,252.30441
110.963,21.532234,19.215687,111.2,7.677826,1173,9.941939,29.5301,771.44,4.7058825,62.6,0,93.2,66.2,0.54016405,-10.732793,6.3307424,28.345928,0.24314073,0.026398513,9.210395,2.1275783,45.056976,-92.95838,251.55305
111.981,16.216482,21.17647,111.2,8.268428,1091.75,7.4564543,29.5301,770.72,5.882353,62.6,12.54902,93.2,66.2,0.55953413,-10.442718,6.3044662,30.329079,0.24436912,0.026469918,9.231956,2.1226091,45.05697,-92.958405,251.04675
112.977,16.216482,21.17647,111.2,8.268428,1091.75,7.4564543,29.5301,770.72,5.882353,62.6,12.54902,93.2,66.2,0.55953413,-10.442718,6.3044662,30.329079,0.24436912,0.026469918,9.231956,2.1226091,45.056953,-92.95846,252.95094
113.974,16.216482,21.17647,111.2,8.268428,1091.75,7.4564543,29.5301,770.72,5.882353,62.6,12.54902,93.2,66.2,0.55953413,-10.442718,6.3044662,30.329079,0.24436912,0.026469918,9.231956,2.1226091,45.05693,-92.95854,252.95094
114.968,2.062736,54.117645,111.2,33.07371,2873,6.835083,29.5301,772.34,16.862745,62.6,10.588235,93.2,66.2,2.0831077,1.7404529,45.433144,83.056046,0.24757816,0.028199127,8.779639,2.2319636,45.0569,-92.95866,248.70842
115.988,4.689729,49.019608,111.2,25.986488,2436.25,19.883879,29.5301,777.38,13.333333,62.6,7.8431373,93.2,66.2,4.3071384,-1.7404529,58.133434,125.32514,0.26099366,0.03101862,8.414097,2.3289292,45.056858,-92.958786,247.48608
116.972,10.374727,35.686275,111.2,20.67107,2209.25,24.233477,29.5301,778.82,12.941176,62.6,7.45098,93.2,66.2,2.9052963,-4.351132,32.02666,76.13789,0.27061903,0.03185346,8.495749,2.3065457,45.05682,-92.95892,247.44142
117.975,10.838647,34.117645,111.2,18.603964,2161.5,25.47622,29.5301,780.26,7.45098,60.8,0,93.2,66.2,2.371133,-5.3663964,32.227943,78.30895,0.27500013,0.03225769,8.525103,2.298604,45.05678,-92.95907,248.19801
118.965,10.838647,34.117645,111.2,18.603964,2161.5,25.47622,29.5301,780.26,7.45098,60.8,0,93.2,66.2,2.371133,-5.3663964,32.227943,78.30895,0.27500013,0.03225769,8.525103,2.298604,45.056744,-92.959206,247.15857
120.007,41.455593,16.862745,111.2,7.677826,1475.75,26.09759,29.5301,784.76,4.3137255,60.8,0,93.2,66.2,0.95741254,-10.732793,8.631573,30.719292,0.28113955,0.032434165,8.668006,2.2607083,45.056705,-92.95934,247.15857
120.984,41.455593,16.862745,111.2,7.677826,1475.75,26.09759,29.5301,784.76,4.3137255,60.8,0,93.2,66.2,0.95741254,-10.732793,8.631573,30.719292,0.28113955,0.032434165,8.668006,2.2607083,45.056667,-92.959465,247.15857
121.969,53.64466,21.568628,111.2,7.973127,1252.75,24.854847,29.5301,787.28,3.9215686,60.8,0,96.8,64.4,0.6788082,-10.587755,6.352684,26.633419,0.2946646,0.03269949,9.01129,2.174587,45.05663,-92.959595,247.15857
122.989,53.64466,21.568628,111.2,7.973127,1252.75,24.854847,29.5301,787.28,3.9215686,60.8,0,96.8,64.4,0.6788082,-10.587755,6.352684,26.633419,0.2946646,0.03269949,9.01129,2.174587,45.056595,-92.95972,247.15857
123.968,58.899162,0,111.2,5.90602,1324,22.990734,29.5301,787.82,3.9215686,60.8,0,96.8,64.4,0.42683983,-11.603019,5.352003,21.23061,0.31309187,0.033002347,9.4869585,2.065555,45.056557,-92.95983,247.70868
124.975,57.129086,0,111.2,5.90602,1300.5,21.747992,29.5301,787.46,3.9215686,60.8,0,96.8,64.4,0.44387594,-11.603019,5.219568,21.079401,0.32744685,0.033240814,9.850747,1.9892739,45.056522,-92.959946,247.70868
125.966,57.60157,0,111.2,6.201321,1273.5,21.747992,29.5301,786.74,3.9215686,60.8,0,96.8,64.4,0.46526477,-11.457981,5.1767535,21.349741,0.3310912,0.033303015,9.941778,1.9710593,45.05649,-92.96006,247.70868
126.964,57.60157,0,111.2,6.201321,1273.5,21.747992,29.5301,786.74,3.9215686,60.8,0,96.8,64.4,0.46526477,-11.457981,5.1767535,21.349741,0.3310912,0.033303015,9.941778,1.9710593,45.05646,-92.960175,247.66957
127.970,56.742077,0,111.2,6.201321,1254.25,21.126621,29.5301,785.3,3.9215686,60.8,0,96.8,64.4,0.4556053,-11.457981,5.10502,21.377033,0.33514526,0.033381887,10.039734,1.951828,45.05643,-92.96027,247.66957
128.964,56.742077,0,111.2,6.201321,1254.25,21.126621,29.5301,785.3,3.9215686,60.8,0,96.8,64.4,0.4556053,-11.457981,5.10502,21.377033,0.33514526,0.033381887,10.039734,1.951828,45.056404,-92.960365,247.0657
129.967,56.742077,0,111.2,6.201321,1254.25,21.126621,29.5301,785.3,3.9215686,60.8,0,96.8,64.4,0.4556053,-11.457981,5.10502,21.377033,0.33514526,0.033381887,10.039734,1.951828,45.056385,-92.96044,249.6524
130.977,47.28243,0,111.2,6.496622,1184.25,17.398394,29.5301,782.6,3.9215686,60.8,0,96.8,64.4,0.470086,-11.312943,5.0452423,22.375498,0.34678546,0.033641554,10.308247,1.9009862,45.05637,-92.96051,252.60764
131.967,47.28243,0,111.2,6.496622,1184.25,17.398394,29.5301,782.6,3.9215686,60.8,0,96.8,64.4,0.470086,-11.312943,5.0452423,22.375498,0.34678546,0.033641554,10.308247,1.9009862,45.056366,-92.96056,256.64966
