Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Ignition timing advance for #1 cylinder (deg), Mass air flow rate (lb/min), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
5.752,0,18.899263,1575.75,0,-11,2.190888,95,0,96.8,-5.221359,19.999977,66.66168,0,0,44.860573,-93.341896,834.6042
6.006,0,18.308662,1568.75,0,-11,2.14326,95,0,96.8,-5.511434,19.565195,65.5035,0,0,44.860573,-93.341896,834.6042
6.251,0,18.899263,1568.75,0,-11,2.223963,95,0,96.8,-5.221359,20.30191,67.96999,0,0,44.860573,-93.341896,834.6042
6.501,0,18.603964,1568.75,0,-11,2.175012,95,0,96.8,-5.3663964,19.856873,66.48003,0,0,44.860573,-93.341896,834.6042
6.750,0,18.308662,1574.25,0,-11,2.110185,95,0,96.8,-5.511434,19.263264,64.26733,0,0,44.860573,-93.341896,834.6042
7.003,0,18.899263,1572.75,0,-11.5,2.223963,95,0,96.8,-5.221359,20.30191,67.79713,0,0,44.860573,-93.341896,834.6042
7.251,0,18.899263,1569.5,0,-11.5,2.157813,95,0,96.8,-5.221359,19.698046,65.91676,0,0,44.860573,-93.341896,834.6042
7.501,0,19.194565,1568.75,0,-11.5,2.208087,95,0,96.8,-5.0763206,20.156982,67.48478,0,0,44.860573,-93.341896,834.6042
7.752,0,18.899263,1557,0,-11.5,2.157813,95,0,96.8,-5.221359,19.699852,66.45206,0,0,44.860573,-93.341896,834.6042
8.001,0,19.194565,1559.25,0,-11.5,2.157813,95,0,96.8,-5.0763206,19.698046,66.35008,0,0,44.860573,-93.341896,834.9959
8.252,0,18.603964,1561.25,0,-11,2.190888,95,0,96.8,-5.3663964,19.999977,67.2808,0,0,44.860573,-93.341896,834.9959
8.501,0,18.899263,1552.5,0,-11.5,2.157813,95,0,96.8,-5.221359,19.698046,66.63856,0,0,44.860573,-93.341896,834.9959
8.751,0,18.603964,1556.25,0,-11,2.157813,95,0,96.8,-5.3663964,19.698046,66.47798,0,0,44.860573,-93.341896,834.9959
9.002,0,18.899263,1574,0,-11,2.126061,95,0,96.8,-5.221359,19.408192,64.76112,0,0,44.860573,-93.341896,834.65625
9.251,0,18.308662,1582,0,-11.5,2.14326,95,0,96.8,-5.511434,19.565195,64.95488,0,0,44.860573,-93.341896,834.65625
9.506,0,18.603964,1585.25,0,-11.5,2.157813,95,0,96.8,-5.3663964,19.698046,65.26186,0,0,44.860573,-93.341896,834.65625
9.752,0,18.899263,1578,0,-11.5,2.190888,95,0,96.8,-5.221359,19.999977,66.566635,0,0,44.860573,-93.341896,834.65625
10.001,0,18.603964,1557.75,0,-11.5,2.14326,95,0,96.8,-5.3663964,19.565195,65.96606,0,0,44.860573,-93.341896,834.65625
10.251,0,19.194565,1557,0,-11.5,2.157813,95,0,96.8,-5.0763206,19.698046,66.44596,0,0,44.860573,-93.341896,834.65625
10.501,0,18.603964,1560,0,-11.5,2.157813,95,0,96.8,-5.3663964,19.698046,66.318184,0,0,44.860573,-93.341896,834.65625
10.751,0,19.194565,1549,0,-11.5,2.157813,95,0,96.8,-5.0763206,19.698046,66.78913,0,0,44.860573,-93.341896,834.65625
11.001,0,18.899263,1549,0,-11,2.157813,95,0,96.8,-5.221359,19.698046,66.78913,0,0,44.860573,-93.341896,834.65625
11.252,0,19.489866,1549,0,-11.5,2.175012,95,0,96.8,-4.931283,19.855051,67.32148,0,0,44.860573,-93.341896,834.65625
11.501,0,18.899263,1548.25,0,-11,2.14326,95,0,96.8,-5.221359,19.565195,66.37082,0,0,44.860573,-93.341896,834.65625
11.751,0,18.603964,1555.25,0,-11.5,2.094309,95,0,96.8,-5.3663964,19.118336,64.563034,0,0,44.860573,-93.341896,834.65625
12.002,0,18.899263,1554,0,-11.5,2.175012,95,0,96.8,-5.221359,19.855051,67.10487,0,0,44.860573,-93.341896,834.65625
12.252,0,18.899263,1549,0,-11.5,2.14326,95,0,96.8,-5.221359,19.565195,66.338684,0,0,44.860573,-93.341896,834.65625
12.501,0,19.194565,1554,0,-11.5,2.157813,95,0,96.8,-5.0763206,19.698046,66.574234,0,0,44.860573,-93.341896,834.65625
12.751,0,18.899263,1538.25,0,-11,2.126061,95,0,96.8,-5.221359,19.408192,66.26622,0,0,44.860573,-93.341896,834.65625
13.001,0,18.899263,1558,0,-11,2.14326,95,0,96.8,-5.221359,19.565195,65.95547,0,0,44.860573,-93.341896,834.65625
13.251,0,18.603964,1561,0,-12,2.094309,95,0,96.8,-5.3663964,19.118336,64.32522,0,0,44.860573,-93.341896,834.65625
13.502,0,18.603964,1542.5,0,-11,2.078433,95,0,96.8,-5.3663964,18.971668,64.597305,0,0,44.860573,-93.341896,834.65625
13.750,0,18.308662,1547.5,0,-11,2.078433,95,0,96.8,-5.511434,18.971668,64.388596,0,0,44.860573,-93.341896,834.65625
14.002,0,18.308662,1519.75,0,-10,2.094309,95,0,96.8,-5.511434,19.114244,66.05704,0,0,44.860573,-93.341896,834.65625
14.258,0,18.308662,1545.5,0,-10,2.062557,95,0,96.8,-5.511434,18.826754,63.979454,0,0,44.860573,-93.341896,834.65625
14.503,0,18.308662,1541,0,-10,2.030805,95,0,96.8,-5.511434,18.536926,63.17848,0,0,44.860573,-93.341896,834.65625
14.750,0,18.308662,1549,0,-10,2.062557,95,0,96.8,-5.511434,18.826754,63.83489,0,0,44.860573,-93.341896,834.65625
15.002,0,18.603964,1550.75,0,-10,2.14326,95,0,96.8,-5.3663964,19.561008,66.24964,0,0,44.860573,-93.341896,834.65625
15.251,0,18.013361,1568.75,0,-10,2.030805,95,0,96.8,-5.6564717,18.53466,62.05331,0,0,44.860573,-93.341896,834.65625
15.501,0,18.308662,1552.25,0,-10,2.094309,95,0,96.8,-5.511434,19.114244,64.67397,0,0,44.860573,-93.341896,834.65625
15.751,0,18.013361,1548,0,-10.5,2.062557,95,0,96.8,-5.6564717,18.824451,63.868317,0,0,44.860573,-93.341896,834.65625
16.006,0,18.603964,1548.5,0,-10.5,2.078433,95,0,96.8,-5.3663964,18.969349,64.33914,0,0,44.860535,-93.34184,825.7654
16.257,0,18.308662,1542.5,0,-10,2.078433,95,0,96.8,-5.511434,18.969349,64.58941,0,0,44.860535,-93.34184,825.7654
16.501,0,18.013361,1550.75,0,-10,2.046681,95,0,96.8,-5.6564717,18.679556,63.264317,0,0,44.860535,-93.34184,825.7654
16.758,0,18.308662,1560.25,0,-10.5,2.030805,95,0,96.8,-5.511434,18.53466,62.391365,0,0,44.860535,-93.34184,825.7654
17.010,0,18.013361,1554.25,0,-10.5,2.094309,95,0,96.8,-5.6564717,19.114244,64.59075,0,0,44.860535,-93.34184,825.75916
17.261,0,18.308662,1560.75,0,-11,2.062557,95,0,96.8,-5.511434,18.824451,63.346565,0,0,44.860535,-93.34184,825.75916
17.506,0,18.308662,1549,0,-10.5,2.110185,95,0,98.6,-5.511434,19.259142,65.300964,0,0,44.860535,-93.34184,825.75916
17.757,0,18.899263,1531.75,0,-10.5,2.110185,95,0,98.6,-5.221359,19.259142,66.036354,0,0,44.860535,-93.34184,825.75916
18.009,0,18.899263,1529.25,0,-10,2.126061,95,0,98.6,-5.221359,19.404037,66.64195,0,0,44.860535,-93.34184,825.75916
18.259,0,18.603964,1533,0,-10,2.094309,95,0,98.6,-5.3663964,19.114244,65.48609,0,0,44.860535,-93.34184,825.75916
18.510,0,18.603964,1545.75,0,-10,2.094309,95,0,98.6,-5.3663964,19.114244,64.94593,0,0,44.860535,-93.34184,825.75916
18.750,0,18.308662,1562.5,0,-10.5,2.046681,95,0,98.6,-5.511434,18.679556,62.78857,0,0,44.860535,-93.34184,825.75916
19.004,0,18.013361,1557,0,-10.5,2.078433,95,0,98.6,-5.6564717,18.969349,63.987904,0,0,44.86053,-93.341835,825.7029
19.252,0,18.603964,1570.25,0,-10.5,2.062557,95,0,98.6,-5.3663964,18.824451,62.963318,0,0,44.86053,-93.341835,825.7029
19.502,0,18.013361,1558,0,-10.5,2.094309,95,0,98.6,-5.6564717,19.114244,64.43529,0,0,44.86053,-93.341835,825.7029
19.753,0,18.899263,1537,0,-10.5,2.030805,95,0,98.6,-5.221359,18.53466,63.33515,0,0,44.86053,-93.341835,825.7029
20.007,0,18.308662,1538.75,0,-10,2.046681,95,0,98.6,-5.511434,18.679556,63.757687,0,0,44.86053,-93.341835,825.76666
20.257,0,18.308662,1546,0,-10,2.014929,95,0,98.6,-5.511434,18.389763,62.4742,0,0,44.86053,-93.341835,825.76666
20.501,0,18.603964,1535.5,0,-10,2.078433,95,0,98.6,-5.3663964,18.969349,64.88386,0,0,44.86053,-93.341835,825.76666
20.751,0,18.308662,1543.75,0,-10,2.014929,95,0,98.6,-5.511434,18.389763,62.565258,0,0,44.86053,-93.341835,825.76666
21.003,0,18.899263,1549.25,0,-10.5,2.046681,95,0,98.6,-5.221359,18.679556,63.32557,0,0,44.86053,-93.341835,826.0222
21.253,0,18.013361,1557,0,-10.5,2.062557,95,0,98.6,-5.6564717,18.823301,63.49525,0,0,44.86053,-93.341835,826.0222
21.504,0,18.308662,1550.75,0,-11,2.046681,95,0,98.6,-5.511434,18.677843,63.258514,0,0,44.86053,-93.341835,826.0222
21.752,0,18.308662,1545.25,0,-10.5,2.046681,95,0,98.6,-5.511434,18.677843,63.483673,0,0,44.86053,-93.341835,826.0222
22.003,0,18.308662,1539,0,-10.5,2.062557,95,0,98.6,-5.511434,18.822151,64.23396,0,0,44.860527,-93.34183,826.16266
22.258,0,18.899263,1530.25,0,-10.5,2.014929,95,0,98.6,-5.221359,18.38639,63.10564,0,0,44.860527,-93.34183,826.16266
22.501,0,18.603964,1542.5,0,-10,2.046681,95,0,98.6,-5.3663964,18.67499,63.587135,0,0,44.860527,-93.34183,826.16266
22.752,0,18.308662,1536.25,0,-10,2.078433,95,0,98.6,-5.511434,18.96413,64.83434,0,0,44.860527,-93.34183,826.16266
23.004,0,18.603964,1538.25,0,-10.5,2.078433,95,0,98.6,-5.3663964,18.96355,64.74807,0,0,44.860527,-93.34183,826.1942
23.251,0,18.603964,1539.5,0,-10.5,2.078433,95,0,98.6,-5.3663964,18.962393,64.69154,0,0,44.860527,-93.34183,826.1942
23.501,0,18.308662,1545.75,0,-10.5,2.030805,95,0,98.6,-5.511434,18.527863,62.953537,0,0,44.860527,-93.34183,826.1942
23.751,0,18.603964,1559.25,0,-11,1.999053,95,0,98.6,-5.3663964,18.238733,61.434597,0,0,44.860527,-93.34183,826.1942
24.002,0,18.308662,1552,0,-11,2.046681,95,0,98.6,-5.511434,18.670994,63.18439,0,0,44.860527,-93.34183,826.1942
24.251,0,18.308662,1549,0,-11,2.094309,95,0,98.6,-5.511434,19.1049,64.777985,0,0,44.860527,-93.34183,826.1942
24.501,0,18.603964,1522.75,0,-10.5,2.110185,95,0,98.6,-5.3663964,19.24855,66.39012,0,0,44.860527,-93.34183,826.1942
24.751,0,18.308662,1538,0,-10,2.030805,95,0,98.6,-5.511434,18.523901,63.25723,0,0,44.860527,-93.34183,826.1942
25.001,0,18.603964,1528.25,0,-11,2.062557,95,0,98.6,-5.3663964,18.813524,64.65615,0,0,44.860527,-93.34183,826.1942
25.251,0,18.603964,1539.5,0,-11,2.014929,95,0,98.6,-5.3663964,18.377966,62.697727,0,0,44.860527,-93.34183,826.1942
25.501,0,18.013361,1545,0,-10.5,2.014929,95,0,98.6,-5.6564717,18.377403,62.472622,0,0,44.860527,-93.34183,826.1942
25.751,0,18.013361,1542.25,0,-10.5,1.983177,95,0,98.6,-5.6564717,18.085043,61.58839,0,0,44.860527,-93.34183,826.1942
26.002,0,18.603964,1533.75,0,-10.5,2.046681,95,0,98.6,-5.3663964,18.66529,63.916687,0,0,44.860527,-93.34183,826.1942
26.250,0,18.013361,1519.25,0,-10,1.999053,95,0,98.6,-5.6564717,18.22815,63.015503,0,0,44.860527,-93.34183,826.1942
26.501,0,18.013361,1533,0,-10,1.967301,95,0,98.6,-5.6564717,17.938623,61.458366,0,0,44.860527,-93.34183,826.1942
26.752,0,18.308662,1540,0,-10,2.046681,95,0,98.6,-5.511434,18.661871,63.645622,0,0,44.860527,-93.34183,826.1942
27.001,0,18.308662,1537.25,0,-10,2.014929,95,0,98.6,-5.511434,18.371792,62.768402,0,0,44.860527,-93.34184,826.73535
27.251,0,18.013361,1537.75,0,-10.5,2.030805,95,0,98.6,-5.6564717,18.515415,63.238533,0,0,44.860527,-93.34184,826.73535
27.501,0,18.603964,1524,0,-10,1.983177,95,0,98.6,-5.3663964,18.080626,62.310688,0,0,44.860527,-93.34184,826.73535
27.751,0,18.603964,1533.5,0,-10,1.967301,95,0,98.6,-5.3663964,17.937527,61.434574,0,0,44.860527,-93.34184,826.73535
28.001,0,17.71806,1542,0,-10,1.967301,95,0,98.6,-5.8015094,17.93424,61.084736,0,0,44.860527,-93.341835,826.57477
28.250,0,18.308662,1530.25,0,-10,1.999053,95,0,98.6,-5.511434,18.223698,62.547245,0,0,44.860527,-93.341835,826.57477
28.500,0,18.603964,1535.5,0,-10,2.046681,95,0,98.6,-5.3663964,18.657883,63.8185,0,0,44.860527,-93.341835,826.57477
28.751,0,18.013361,1535.75,0,-10.5,2.014929,95,0,98.6,-5.6564717,18.368425,62.8182,0,0,44.860527,-93.341835,826.57477
29.001,0,18.013361,1537.5,0,-10.5,2.014929,95,0,98.6,-5.6564717,18.368425,62.746696,0,0,44.860527,-93.341835,825.77057
29.251,0,18.899263,1521,0,-10,2.046681,95,0,98.6,-5.221359,18.657883,64.426895,0,0,44.860527,-93.341835,825.77057
29.501,0,18.603964,1521.75,0,-10,1.983177,95,0,98.6,-5.3663964,18.078968,62.397102,0,0,44.860527,-93.341835,825.77057
29.752,0,18.308662,1533,0,-10,1.967301,95,0,98.6,-5.511434,17.93424,61.44335,0,0,44.860527,-93.341835,825.77057
30.001,0,18.013361,1538.25,0,-10,1.967301,95,0,98.6,-5.6564717,17.93424,61.23365,0,0,44.860527,-93.341835,825.77057
30.251,0,18.308662,1548.25,0,-10.5,2.014929,95,0,98.6,-5.511434,18.368425,62.311028,0,0,44.860527,-93.341835,825.67303
30.501,0,18.308662,1529.25,0,-10.5,1.999053,95,0,98.6,-5.511434,18.223698,62.588142,0,0,44.860527,-93.341835,825.67303
30.751,0,16.832157,1566.75,0,-11,1.70667,95,0,98.6,-6.236623,15.558286,52.155018,0,0,44.860527,-93.341835,825.67303
31.001,0,16.536856,1591.75,0,-13,1.813833,95,0,98.6,-6.3816605,16.532173,54.549294,0,0,44.860527,-93.341835,825.67303
31.251,0,16.241554,1587.75,0,-13.5,1.841616,95,0,98.6,-6.526698,16.7854,55.524372,0,0,44.860527,-93.341835,825.67303
31.502,0,16.832157,1575,0,-13,1.903797,95,0,98.6,-6.236623,17.35003,57.856712,0,0,44.860527,-93.341835,825.67303
31.751,0,16.832157,1553.5,0,-12.5,1.889244,95,0,98.6,-6.236623,17.217403,58.20904,0,0,44.860527,-93.341835,825.67303
32.002,0,22.442877,1333.5,0,-12.5,1.967301,95,0,98.6,-3.4809058,17.943007,70.67019,0,0,44.860527,-93.341835,825.67303
32.254,1.1128783,20.966372,1101.75,1.2427424,-15.5,1.678887,95,0,98.6,-4.2060943,15.311089,72.988945,5.260981E-05,0.0041779247,44.860527,-93.341835,825.67303
32.502,1.0863404,22.442877,995.5,1.2427424,-13,1.7199,95,0,98.6,-3.4809058,15.685119,82.7524,0.00010743463,0.008497694,44.860527,-93.341835,825.67303
32.760,1.8998408,22.147575,1032.75,1.8641136,-10.5,1.473822,95,0,98.6,-3.6259434,13.453268,68.41742,0.00023198768,0.018233629,44.860527,-93.341835,825.67303
33.008,1.9011768,21.556973,1031.25,1.8641136,-10,1.473822,95,0,98.6,-3.916019,13.443814,68.46879,0.0003099154,0.024280323,44.86053,-93.341835,825.58563
33.251,2.6874266,19.194565,1127.25,2.4854848,-7,1.390473,95,0,98.6,-5.0763206,12.680815,59.08279,0.0005162798,0.040170986,44.86053,-93.341835,825.58563
33.501,3.829993,17.422758,1160,3.1068559,-4.5,1.219806,95,0,98.6,-5.946547,11.12233,50.358395,0.0007474107,0.057840466,44.86053,-93.341835,825.58563
33.751,3.9248135,16.536856,1151.25,3.1068559,-3.5,1.1907,95,0,98.6,-6.3816605,10.853623,49.515274,0.0008743665,0.06749634,44.86053,-93.341835,825.58563
34.002,4.9591727,15.355652,1070.75,3.7282271,-6.5,1.131165,95,0,98.6,-6.9618115,10.307796,50.560547,0.0012188939,0.09357646,44.86052,-93.341835,825.79553
34.251,4.6345468,16.241554,1049,3.7282271,-6.5,1.210545,95,0,98.6,-6.526698,11.029802,55.223804,0.0013706272,0.10496145,44.86052,-93.341835,825.79553
34.501,5.6931863,15.650953,1050.75,4.3495984,-6.5,1.149687,95,0,98.6,-6.816774,10.475299,52.360176,0.0017346671,0.132192,44.86052,-93.341835,825.79553
34.752,5.7982397,15.946254,1057.75,4.3495984,-6,1.131165,95,0,98.6,-6.671736,10.285505,51.071274,0.001955771,0.14860958,44.86052,-93.341835,825.79553
35.001,6.6265593,15.355652,1055.25,4.9709697,-6,1.131165,95,1.1764706,98.6,-6.9618115,10.285505,51.19227,0.0024243523,0.18317834,44.8605,-93.34184,824.95105
35.251,4.969768,16.241554,1074,4.9709697,-6,1.50822,95,3.9215686,98.6,-6.526698,13.714425,67.06677,0.0028361822,0.21303734,44.8605,-93.34184,824.95105
35.500,2.8656738,19.489866,1110.75,4.9709697,-5,2.610279,95,5.882353,98.6,-4.931283,23.784115,112.46172,0.0030370862,0.22693303,44.8605,-93.34184,824.95105
35.751,2.891024,24.509983,1424.5,4.9709697,-3,2.577204,95,5.882353,98.6,-2.4656415,23.575562,86.92279,0.003453854,0.2556361,44.8605,-93.34184,824.95105
36.002,3.712341,23.32878,1730.75,6.2137117,7,2.5137,95,5.098039,98.6,-3.0457926,22.94964,69.64271,0.0039560404,0.2895257,44.860477,-93.34185,824.87
36.251,4.3621225,20.375769,1790,6.835083,11.5,2.353617,95,4.7058825,98.6,-4.49617,21.484169,63.03759,0.004231271,0.3082452,44.860477,-93.34185,824.87
36.501,5.5617914,18.308662,1785.25,7.4564543,15.5,2.014929,95,4.7058825,98.6,-5.511434,18.381897,54.078587,0.0046685627,0.33816472,44.860477,-93.34185,824.87
36.751,6.125297,17.422758,1744.25,8.077826,18,1.983177,95,1.5686275,98.6,-5.946547,18.08173,54.445915,0.005304369,0.3810596,44.860477,-93.34185,824.87
37.001,14.746736,11.516739,1622.5,8.699197,17.5,0.887733,95,0,98.6,-8.847302,8.088275,26.182148,0.006021442,0.43085948,44.86046,-93.341866,824.1162
37.251,18.089687,9.449632,1522.5,8.699197,18,0.723681,95,0,98.6,-9.862566,6.5935717,22.745605,0.006740772,0.48087966,44.86046,-93.341866,824.1162
37.501,18.599735,8.563729,1464.75,8.699197,17.5,0.703836,95,0,98.6,-10.297679,6.4127607,22.994057,0.0070980997,0.505678,44.86046,-93.341866,824.1162
37.752,20.318398,8.268428,1396.5,8.699197,18.5,0.644301,95,4.3137255,98.6,-10.442718,5.870328,22.077784,0.0074768076,0.5319513,44.86046,-93.341866,824.1162
38.001,7.611584,13.583846,1338.25,8.699197,21.5,1.7199,95,5.882353,98.6,-7.832038,15.6702795,61.499783,0.00833883,0.5895812,44.860416,-93.341896,824.71954
38.251,5.3085084,19.785168,1423.25,8.699197,15,2.466072,95,5.490196,98.6,-4.7862453,22.468771,82.914825,0.009044036,0.6338595,44.860416,-93.341896,824.71954
38.501,4.4676766,23.32878,1543,8.699197,11.5,2.929122,95,5.490196,98.6,-3.0457926,26.697468,90.8737,0.009432709,0.6570935,44.860416,-93.341896,824.71954
38.751,11.983892,15.355652,1775.75,9.320568,28,1.169532,95,0,98.6,-6.9618115,10.663926,31.540558,0.010251999,0.7105972,44.860416,-93.341896,824.71954
39.001,12.516941,11.516739,1552.5,9.320568,20,1.120581,95,0.78431374,98.6,-8.847302,10.20979,34.539757,0.011013357,0.7601794,44.860394,-93.34194,824.7886
39.251,11.290574,11.221438,1499.5,9.320568,21.5,1.242297,95,2.745098,98.6,-8.99234,11.318764,39.644833,0.011405601,0.78537023,44.860394,-93.34194,824.7886
39.502,12.200057,11.221438,1428.5,9.320568,25,1.149687,95,3.137255,98.6,-8.99234,10.474979,38.51297,0.012254798,0.839673,44.860394,-93.34194,824.7886
39.751,10.001744,12.697943,1393,9.320568,26,1.40238,95,3.137255,98.6,-8.267151,12.777305,48.175056,0.0126620205,0.8651615,44.860394,-93.34194,824.7886
40.005,12.338591,12.993244,1377.25,9.320568,20,1.139103,95,0,98.6,-8.122113,10.357369,39.497604,0.013430318,0.91380167,44.86037,-93.341995,825.04944
40.251,9.384455,13.288545,1378.5,9.320568,21.5,1.497636,95,3.5294118,98.6,-7.9770756,13.617769,51.883976,0.014191565,0.9609791,44.86037,-93.341995,825.04944
40.501,9.384455,14.174448,1398,9.320568,21,1.497636,95,3.5294118,98.6,-7.541962,13.617769,51.160275,0.014590761,0.98517275,44.86037,-93.341995,825.04944
40.752,10.293801,14.174448,1419.25,9.320568,22,1.365336,95,3.137255,98.6,-7.541962,12.414786,45.94248,0.0153712435,1.032585,44.86037,-93.341995,825.04944
41.001,12.661744,12.993244,1426.5,9.320568,18.5,1.109997,95,0,98.6,-8.122113,10.093028,37.16069,0.016215134,1.0843984,44.860355,-93.34205,825.01874
41.251,12.661744,12.402642,1429.5,9.320568,16,1.109997,95,1.1764706,98.6,-8.412189,10.093028,37.082706,0.016611192,1.108566,44.860355,-93.34205,825.01874
41.501,12.661744,12.107341,1397.25,9.320568,20.5,1.109997,95,0,98.6,-8.557226,10.093028,37.938614,0.017380172,1.1552634,44.860355,-93.34205,825.01874
41.751,12.768273,11.81204,1365,9.320568,18,1.100736,95,5.882353,98.6,-8.702264,10.00882,38.510956,0.017786385,1.1797695,44.860355,-93.34205,825.01874
42.001,11.088939,15.060351,1392.25,9.320568,18,1.267434,95,0,98.6,-7.106849,11.524578,43.47523,0.018546065,1.2239739,44.86034,-93.34211,825.3863
42.251,11.803559,12.993244,1381.25,9.320568,19,1.1907,95,7.0588236,98.6,-8.122113,10.826848,41.168385,0.019329812,1.2703277,44.86034,-93.34211,825.3863
42.501,8.505367,14.76505,1424.5,9.320568,19.5,1.652427,95,7.0588236,98.6,-7.251887,15.025259,55.397938,0.01970732,1.2913703,44.86034,-93.34211,825.3863
42.752,5.3142586,20.67107,1625,9.320568,15,2.644677,95,6.6666665,98.6,-4.351132,24.047632,77.723625,0.02057944,1.3355131,44.86034,-93.34211,825.3863
43.001,5.134016,22.738176,1973.5,9.941939,13.5,2.9106,95,6.6666665,98.6,-3.335868,26.551346,70.661606,0.02137461,1.373106,44.860317,-93.34219,828.5962
43.251,5.066292,21.556973,2050.75,9.941939,16.5,2.948967,95,5.098039,98.6,-3.916019,26.906275,68.90884,0.021782054,1.3920883,44.860317,-93.34219,828.5962
43.502,14.981375,11.221438,1877,10.563311,19.5,1.061046,95,0,98.6,-8.99234,9.667652,27.051466,0.022658806,1.4421145,44.860317,-93.34219,828.5962
43.751,24.798891,7.677826,1648.25,11.184682,26,0.678699,95,4.7058825,98.6,-10.732793,6.1839223,19.704935,0.023593526,1.4980109,44.860317,-93.34219,828.5962
44.001,13.419653,9.449632,1556.5,11.184682,27.5,1.254204,95,4.7058825,98.6,-9.862566,11.427599,38.560257,0.024086012,1.5257249,44.860325,-93.34225,830.81946
44.257,7.9923787,14.469749,1596.25,11.184682,21.5,2.110185,95,5.098039,98.6,-7.3969245,19.18758,63.132557,0.025098529,1.5781168,44.860325,-93.34225,830.81946
44.502,7.7971625,18.308662,1749.5,11.184682,18,2.157813,95,5.098039,98.6,-5.511434,19.667976,59.044548,0.026016178,1.6229845,44.860325,-93.34225,830.81946
44.751,9.55285,17.71806,1764,11.184682,21.5,1.760913,95,4.7058825,98.6,-5.8015094,16.053265,47.796803,0.026508342,1.6483897,44.860325,-93.34225,830.81946
45.002,10.6576185,15.355652,1692.25,11.806052,25,1.66698,95,4.7058825,98.6,-6.9618115,15.1885805,47.13969,0.02747372,1.6987734,44.860336,-93.34232,828.9499
