Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Ignition timing advance for #1 cylinder (deg), Mass air flow rate (lb/min), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
3.751,0,23.62408,1606.25,0,-15,3.072006,71.6,0,73.4,-2.755717,27.98953,91.52011,0,0,45.058064,-92.95472,911.27686
4.002,0,24.214682,1618.5,0,-15.5,3.093174,71.6,0,73.4,-2.4656415,28.182396,91.45328,0,0,45.058075,-92.95471,914.328
4.252,0,23.91938,1632.5,0,-16,2.947644,71.6,0,73.4,-2.6106794,26.85645,86.40313,0,0,45.058075,-92.95471,914.328
4.500,0,23.91938,1618,0,-15.5,2.947644,71.6,0,73.4,-2.6106794,27.12883,88.06161,0,0,45.058075,-92.95471,914.328
4.751,0,23.62408,1614.75,0,-15.5,2.968812,71.6,0,73.4,-2.755717,27.32365,88.87252,0,0,45.058075,-92.95471,914.328
5.001,0,24.214682,1616,0,-16.5,2.929122,71.6,0,73.4,-2.4656415,26.95836,87.61656,0,0,45.058086,-92.954704,915.74194
5.251,0,23.62408,1605.25,0,-15,2.98998,71.6,0,73.4,-2.755717,27.518473,90.0359,0,0,45.058086,-92.954704,915.74194
5.518,0,23.62408,1608.75,0,-15.5,2.853711,71.6,0,73.4,-2.755717,26.26431,85.74554,0,0,45.058086,-92.954704,915.74194
5.751,0,24.214682,1582.25,0,-15,3.053484,71.6,0,73.4,-2.4656415,28.102936,93.28475,0,0,45.058086,-92.954704,915.74194
6.001,0,23.62408,1625,0,-15,2.948967,71.6,0,73.4,-2.755717,27.141006,87.72162,0,0,45.058094,-92.954704,920.9459
6.251,0,24.214682,1611.5,0,-16,2.968812,71.6,0,73.4,-2.4656415,27.32365,89.05176,0,0,45.058094,-92.954704,920.9459
6.502,0,23.62408,1630,0,-16,2.968812,71.6,0,73.4,-2.755717,27.32365,88.041046,0,0,45.058094,-92.954704,920.9459
6.751,0,23.62408,1616.5,0,-15.5,2.970135,71.6,0,73.4,-2.755717,27.335827,88.81587,0,0,45.058094,-92.954704,920.9459
7.001,0,23.91938,1595.25,0,-15,2.970135,71.6,0,73.4,-2.6106794,27.335827,89.99897,0,0,45.0581,-92.954704,916.7846
7.251,0,23.91938,1591,0,-15.5,2.872233,71.6,0,73.4,-2.6106794,26.43478,87.2649,0,0,45.0581,-92.954704,916.7846
7.502,0,23.62408,1588,0,-15.5,2.9106,71.6,0,73.4,-2.755717,26.787893,88.59763,0,0,45.0581,-92.954704,916.7846
7.751,0,23.91938,1607,0,-14.5,2.892078,71.6,0,73.4,-2.6106794,26.617424,86.99298,0,0,45.0581,-92.954704,916.7846
8.001,0,23.62408,1594.5,0,-15.5,2.9106,71.6,0,75.2,-2.755717,26.787893,88.236465,0,0,45.05811,-92.954704,906.8512
8.252,0,24.214682,1594.5,0,-15,2.970135,71.6,0,75.2,-2.4656415,27.335827,90.041306,0,0,45.05811,-92.954704,906.8512
8.501,0,23.91938,1619.25,0,-15,2.929122,71.6,0,75.2,-2.6106794,26.95836,87.440704,0,0,45.05811,-92.954704,906.8512
8.751,0,23.62408,1614.5,0,-15,2.970135,71.6,0,75.2,-2.755717,27.335827,88.925896,0,0,45.05811,-92.954704,906.8512
9.001,0,23.91938,1610.5,0,-15,2.929122,71.6,0,75.2,-2.6106794,26.95836,87.91578,0,0,45.058117,-92.954704,903.72473
9.251,0,23.62408,1623.5,0,-16,2.929122,71.6,0,75.2,-2.755717,26.95836,87.21181,0,0,45.058117,-92.954704,903.72473
9.501,0,23.91938,1683.25,0,-17.5,3.13551,71.6,0,75.2,-2.6106794,28.857866,90.04294,0,0,45.058117,-92.954704,903.72473
9.751,0,23.91938,1686.25,0,-17.5,3.114342,71.6,0,75.2,-2.6106794,28.663046,89.27594,0,0,45.058117,-92.954704,903.72473
10.001,0,23.62408,1715.5,0,-17.5,3.217536,71.6,0,75.2,-2.755717,29.612799,90.661476,0,0,45.058117,-92.954704,903.72473
10.250,0,23.91938,1734.25,0,-17.5,3.196368,71.6,0,75.2,-2.6106794,29.417976,89.09128,0,0,45.058117,-92.954704,903.72473
10.501,0,23.62408,1730.25,0,-17.5,3.053484,71.6,0,75.2,-2.755717,28.102936,85.30547,0,0,45.058117,-92.954704,903.72473
10.751,0,22.442877,1717,0,-17.5,2.157813,71.6,0,75.2,-3.335868,19.85957,60.748226,0,0,45.058117,-92.954704,903.72473
11.001,0,13.288545,1678,0,-5,1.149687,71.6,0,75.2,-7.832038,10.482657,32.810547,0,0,45.058125,-92.95471,895.6524
11.251,0,10.630836,1704.25,0,-3.5,0.969759,71.6,0,75.2,-9.137378,8.835627,27.229404,0,0,45.058125,-92.95471,895.6524
11.500,0,8.563729,1676.75,0,2.5,0.915516,71.6,0,75.2,-10.152641,8.341411,26.127945,0,0,45.058125,-92.95471,895.6524
11.751,0,7.677826,1636.75,0,16.5,0.877149,71.6,0,75.2,-10.587755,7.9918427,25.64476,0,0,45.058125,-92.95471,895.6524
12.001,0,7.973127,1625,0,17.5,0.830844,71.6,0,75.2,-10.442718,7.5699506,24.466606,0,0,45.058136,-92.95471,896.52325
12.251,0,7.677826,1598,0,20,0.924777,71.6,0,75.2,-10.587755,8.425789,27.692863,0,0,45.058136,-92.95471,896.52325
12.501,0,7.973127,1575,0,23,0.924777,71.6,0,75.2,-10.442718,8.425789,28.097267,0,0,45.058136,-92.95471,896.52325
12.750,0,7.973127,1572.25,0,24,0.960498,71.6,0,75.2,-10.442718,8.751248,29.233612,0,0,45.058136,-92.95471,896.52325
13.000,0,8.268428,1567.25,0,24.5,0.951237,71.6,0,75.2,-10.297679,8.66687,29.044111,0,0,45.058144,-92.95471,899.58264
13.251,0,7.973127,1569,0,24.5,0.960498,71.6,0,75.2,-10.442718,8.751248,29.294167,0,0,45.058144,-92.95471,899.58264
13.501,0,8.268428,1570.25,0,24.5,0.951237,71.6,0,75.2,-10.297679,8.66687,28.98862,0,0,45.058144,-92.95471,899.58264
13.751,0,7.973127,1572,0,24,0.960498,71.6,0,75.2,-10.442718,8.751248,29.238262,0,0,45.058144,-92.95471,899.58264
14.006,0,7.973127,1572.75,0,24,0.960498,71.6,0,75.2,-10.442718,8.751248,29.22432,0,0,45.058147,-92.95471,901.4279
14.251,0,8.268428,1575.5,0,24,0.97902,71.6,0,75.2,-10.297679,8.920006,29.735878,0,0,45.058147,-92.95471,901.4279
14.500,0,8.268428,1581.5,0,22.5,0.97902,71.6,0,75.2,-10.297679,8.920006,29.623064,0,0,45.058147,-92.95471,901.4279
14.750,0,7.973127,1586.75,0,22.5,0.97902,71.6,0,75.2,-10.442718,8.920006,29.525053,0,0,45.058147,-92.95471,901.4279
15.000,0,8.268428,1588.25,0,22.5,0.97902,71.6,0,75.2,-10.297679,8.920006,29.497168,0,0,45.058147,-92.95471,901.4279
15.251,0,8.268428,1592,0,22,0.960498,71.6,0,75.2,-10.297679,8.751248,28.870947,0,0,45.058147,-92.95471,901.4279
15.500,0,8.268428,1596.5,0,21.5,1.014741,71.6,0,75.2,-10.297679,9.245465,30.415426,0,0,45.058147,-92.95471,901.4279
15.750,0,8.268428,1596.5,0,20.5,0.996219,71.6,0,75.2,-10.297679,9.076708,29.860256,0,0,45.058147,-92.95471,901.4279
16.000,0,8.268428,1600,0,20.5,0.988281,71.6,0,75.2,-10.297679,9.004384,29.557526,0,0,45.058147,-92.95471,901.4279
16.250,0,8.268428,1604.75,0,20,0.969759,71.6,0,75.2,-10.297679,8.835627,28.91772,0,0,45.058147,-92.95471,901.4279
16.501,0,8.268428,1608,0,20,0.996219,71.6,0,75.2,-10.297679,9.076708,29.646702,0,0,45.058147,-92.95471,901.4279
16.751,0,8.268428,1609.75,0,20,0.97902,71.6,0,75.2,-10.297679,8.920006,29.1032,0,0,45.058147,-92.95471,901.4279
17.001,0,8.268428,1611.25,0,19.5,0.969759,71.6,0,75.2,-10.297679,8.835627,28.801064,0,0,45.058147,-92.95471,901.4279
17.251,0,7.973127,1611.75,0,19.5,0.97902,71.6,0,75.2,-10.442718,8.920006,29.067087,0,0,45.058147,-92.95471,901.4279
17.500,0,7.973127,1612.5,0,19.5,0.988281,71.6,0,75.2,-10.442718,9.004384,29.328398,0,0,45.058147,-92.95471,901.4279
17.750,0,7.973127,1608.75,0,20,0.97902,71.6,0,75.2,-10.442718,8.920006,29.121292,0,0,45.058147,-92.95471,901.4279
18.000,0,7.973127,1604.5,0,19.5,0.960498,71.6,0,75.2,-10.442718,8.751248,28.646025,0,0,45.058147,-92.95471,901.4279
18.250,0,7.973127,1600,0,20,0.960498,71.6,0,75.2,-10.442718,8.751248,28.726591,0,0,45.058147,-92.95471,901.4279
18.501,0,7.973127,1594.5,0,21,0.969759,71.6,0,75.2,-10.442718,8.835627,29.103613,0,0,45.058147,-92.95471,901.4279
18.751,0,7.973127,1595.75,0,20,0.951237,71.6,0,75.2,-10.442718,8.66687,28.525385,0,0,45.058147,-92.95471,901.4279
19.000,0,7.973127,1595.25,0,20,0.969759,71.6,0,75.2,-10.442718,8.835627,29.089931,0,0,45.058147,-92.95471,901.4279
19.251,0,7.973127,1595.75,0,20,0.951237,71.6,0,75.2,-10.442718,8.66687,28.525385,0,0,45.058147,-92.95471,901.4279
19.500,0,8.268428,1595,0,20,0.941976,71.6,0,75.2,-10.297679,8.582492,28.260952,0,0,45.058147,-92.95471,901.4279
19.751,0,7.973127,1595.25,0,20,0.960498,71.6,0,75.2,-10.442718,8.751248,28.812128,0,0,45.058147,-92.95471,901.4279
20.001,0,8.563729,1584.75,0,21.5,1.120581,71.6,0,75.2,-10.152641,10.20979,33.836864,0,0,45.058147,-92.95471,901.4279
20.252,0,8.85903,1612,0,19.5,1.100736,71.6,0,75.2,-10.007604,10.028979,32.675766,0,0,45.058147,-92.95471,901.4279
20.501,0,9.154331,1563.25,0,24,1.090152,71.6,0,75.2,-9.862566,9.932547,33.37077,0,0,45.058147,-92.95471,901.4279
20.750,0,9.154331,1531.75,0,27,1.109997,71.6,0,75.2,-9.862566,10.113358,34.677002,0,0,45.058147,-92.95471,901.4279
21.001,0,10.040234,1488.75,0,26.5,1.149687,71.6,0,75.2,-9.427453,10.474979,36.95434,0,0,45.058147,-92.95471,901.4279
21.251,0,10.040234,1486.5,0,26.5,1.139103,71.6,0,75.2,-9.427453,10.378547,36.66956,0,0,45.058147,-92.95471,901.4279
21.501,0,10.335535,1498,0,26.5,1.1907,71.6,0,75.2,-9.282415,10.848655,38.036293,0,0,45.058147,-92.95471,901.4279
21.750,0,10.630836,1517.25,0,27,1.199961,71.6,0,75.2,-9.137378,10.933034,37.845795,0,0,45.058147,-92.95471,901.4279
22.000,0,10.630836,1541,0,27,1.23039,71.6,0,75.2,-9.137378,11.210277,38.207424,0,0,45.05812,-92.95469,925.68896
22.250,0,10.630836,1576.75,0,22.5,1.210545,71.6,0,75.2,-9.137378,11.029466,36.738865,0,0,45.05812,-92.95469,925.68896
22.501,0,10.630836,1598,0,20,1.210545,71.6,0,75.2,-9.137378,11.029466,36.250317,0,0,45.05812,-92.95469,925.68896
22.750,0,10.335535,1632.25,0,16.5,1.219806,71.6,0,75.2,-9.282415,11.113845,35.76117,0,0,45.05812,-92.95469,925.68896
23.000,0,9.744933,1644.5,0,14.5,1.23039,71.6,0,75.2,-9.572491,11.210277,35.80276,0,0,45.05812,-92.95469,929.53314
23.250,0,10.040234,1645.5,0,14.5,1.219806,71.6,0,75.2,-9.427453,11.113845,35.47321,0,0,45.05812,-92.95469,929.53314
23.501,0,9.744933,1645.5,0,14.5,1.210545,71.6,0,75.2,-9.572491,11.029466,35.20389,0,0,45.05812,-92.95469,929.53314
23.751,0,9.744933,1644,0,14,1.1907,71.6,0,75.2,-9.572491,10.848655,34.65837,0,0,45.05812,-92.95469,929.53314
24.001,0,9.744933,1637.5,0,15.5,1.1907,71.6,0,75.2,-9.572491,10.848655,34.795948,0,0,45.05812,-92.95469,932.9183
24.250,0,9.744933,1634.25,0,15.5,1.139103,71.6,0,75.2,-9.572491,10.378547,33.354324,0,0,45.05812,-92.95469,932.9183
24.500,0,9.744933,1633.75,0,16,1.180116,71.6,0,75.2,-9.572491,10.752223,34.565807,0,0,45.05812,-92.95469,932.9183
24.751,0,9.449632,1623.5,0,17,1.180116,71.6,0,75.2,-9.717528,10.752223,34.784042,0,0,45.05812,-92.95469,932.9183
24.999,0,9.449632,1621.5,0,17.5,1.139103,71.6,0,75.2,-9.717528,10.378547,33.616592,0,0,45.05812,-92.9547,936.0243
25.250,0,9.744933,1619.75,0,18,1.169532,71.6,0,75.2,-9.572491,10.65579,34.551884,0,0,45.05812,-92.9547,936.0243
25.500,0,9.449632,1615,0,18,1.139103,71.6,0,75.2,-9.717528,10.378547,33.75189,0,0,45.05812,-92.9547,936.0243
25.750,0,9.449632,1604,0,19,1.139103,71.6,0,75.2,-9.717528,10.378547,33.983356,0,0,45.05812,-92.9547,936.0243
26.000,0,9.449632,1595,0,19.5,1.131165,71.6,0,75.2,-9.717528,10.306222,33.93696,0,0,45.05812,-92.95469,940.8647
26.250,0,9.154331,1592.5,0,19.5,1.090152,71.6,0,75.2,-9.862566,9.932547,32.75784,0,0,45.05812,-92.95469,940.8647
26.500,0,9.449632,1588,0,21,1.160271,71.6,0,75.2,-9.717528,10.571412,34.963634,0,0,45.05812,-92.95469,940.8647
26.749,0,9.744933,1586,0,20,1.061046,71.6,0,75.2,-9.572491,9.667357,32.013905,0,0,45.05812,-92.95469,940.8647
27.001,0,9.744933,1583.75,0,20,1.139103,71.6,0,75.2,-9.572491,10.378547,34.41787,0,0,45.05812,-92.95469,944.863
27.250,0,9.449632,1585.25,0,20,1.139103,71.6,0,75.2,-9.717528,10.378547,34.385303,0,0,45.05812,-92.95469,944.863
27.501,0,9.449632,1587.25,0,21,1.080891,71.6,0,75.2,-9.717528,9.848168,32.586987,0,0,45.05812,-92.95469,944.863
27.750,0,9.744933,1585.5,0,20,1.160271,71.6,0,75.2,-9.572491,10.571412,35.018764,0,0,45.05812,-92.95469,944.863
28.000,0,9.154331,1617.75,0,20,1.024002,71.6,0,75.2,-9.862566,9.3298435,30.289843,0,0,45.058125,-92.95469,947.1738
28.250,0,8.563729,1653,0,12,0.97902,71.6,0,75.2,-10.152641,8.920006,28.341728,0,0,45.058125,-92.95469,947.1738
28.500,0,8.268428,1653,0,11.5,0.996219,71.6,0,75.2,-10.297679,9.076708,28.839624,0,0,45.058125,-92.95469,947.1738
28.750,0,7.677826,1648.5,0,12.5,1.006803,71.6,0,75.2,-10.587755,9.173141,29.225582,0,0,45.058125,-92.95469,947.1738
29.001,0,8.268428,1642.25,0,13.5,1.006803,71.6,0,75.2,-10.297679,9.173141,29.336807,0,0,45.05812,-92.95467,950.58887
29.250,0,7.973127,1643.5,0,13,0.988281,71.6,0,75.2,-10.442718,9.004384,28.7752,0,0,45.05812,-92.95467,950.58887
29.499,0,8.268428,1640,0,14,0.988281,71.6,0,75.2,-10.297679,9.004384,28.83661,0,0,45.05812,-92.95467,950.58887
29.750,0,7.677826,1630.75,0,15,0.960498,71.6,0,75.2,-10.587755,8.751248,28.184914,0,0,45.05812,-92.95467,950.58887
30.000,0,7.973127,1625,0,16,0.960498,71.6,0,75.2,-10.442718,8.751248,28.284645,0,0,45.058113,-92.9547,936.68176
30.251,0,7.677826,1618,0,17,0.97902,71.6,0,75.2,-10.587755,8.920006,28.954807,0,0,45.058113,-92.9547,936.68176
30.500,0,7.677826,1616.5,0,17.5,0.934038,71.6,0,75.2,-10.587755,8.510167,27.650084,0,0,45.058113,-92.9547,936.68176
30.750,0,7.973127,1612.75,0,17,0.941976,71.6,0,75.2,-10.442718,8.582492,27.94991,0,0,45.058113,-92.9547,936.68176
30.999,0,7.973127,1602.5,0,18.5,0.924777,71.6,0,75.2,-10.442718,8.425789,27.615099,0,0,45.058105,-92.954666,938.5562
31.249,0,7.677826,1597.75,0,19,0.924777,71.6,0,75.2,-10.587755,8.425789,27.697197,0,0,45.058105,-92.954666,938.5562
31.500,0,7.382525,1593.5,0,19,0.895671,71.6,0,75.2,-10.732793,8.1606,26.897015,0,0,45.058105,-92.954666,938.5562
31.750,0,7.677826,1587.5,0,19.5,0.934038,71.6,0,75.2,-10.587755,8.510167,28.155188,0,0,45.058105,-92.954666,938.5562
32.000,0,7.677826,1585,0,20,0.924777,71.6,0,75.2,-10.587755,8.425789,27.919998,0,0,45.05811,-92.95467,940.79236
32.250,0,7.677826,1584.25,0,20,0.924777,71.6,0,75.2,-10.587755,8.425789,27.933216,0,0,45.05811,-92.95467,940.79236
32.500,0,7.677826,1579.5,0,20,0.924777,71.6,0,75.2,-10.587755,8.425789,28.017218,0,0,45.05811,-92.95467,940.79236
32.750,0,7.677826,1581.25,0,20,0.915516,71.6,0,75.2,-10.587755,8.341411,27.705948,0,0,45.05811,-92.95467,940.79236
33.000,0,7.677826,1581,0,20,0.934038,71.6,0,75.2,-10.587755,8.510167,28.270943,0,0,45.058098,-92.954666,942.2556
33.251,0,7.677826,1583,0,20,0.924777,71.6,0,75.2,-10.587755,8.425789,27.955273,0,0,45.058098,-92.954666,942.2556
33.500,0,7.677826,1585.5,0,20,0.915516,71.6,0,75.2,-10.587755,8.341411,27.631681,0,0,45.058098,-92.954666,942.2556
33.750,0,7.973127,1583.75,0,19.5,0.924777,71.6,0,75.2,-10.442718,8.425789,27.942034,0,0,45.058098,-92.954666,942.2556
34.000,0,7.973127,1582.25,0,20,0.941976,71.6,0,75.2,-10.442718,8.582492,28.488682,0,0,45.05809,-92.954666,962.50415
34.250,0,7.677826,1583,0,19.5,0.915516,71.6,0,75.2,-10.587755,8.341411,27.67532,0,0,45.05809,-92.954666,962.50415
34.500,0,7.973127,1583.75,0,20,0.934038,71.6,0,75.2,-10.442718,8.510167,28.221853,0,0,45.05809,-92.954666,962.50415
34.751,0,7.677826,1580.75,0,19.5,0.934038,71.6,0,75.2,-10.587755,8.510167,28.275414,0,0,45.05809,-92.954666,962.50415
35.000,0,7.677826,1581.75,0,20,0.895671,71.6,0,75.2,-10.587755,8.1606,27.096817,0,0,45.058086,-92.954666,968.191
35.250,0,7.973127,1581.25,0,19.5,0.924777,71.6,0,75.2,-10.442718,8.425789,27.986212,0,0,45.058086,-92.954666,968.191
35.500,0,7.973127,1582.75,0,19.5,0.924777,71.6,0,75.2,-10.442718,8.425789,27.959688,0,0,45.058086,-92.954666,968.191
35.751,0,7.677826,1582.25,0,19.5,0.924777,71.6,0,75.2,-10.587755,8.425789,27.968523,0,0,45.058086,-92.954666,968.191
36.000,0,7.973127,1580.75,0,19.5,0.934038,71.6,0,75.2,-10.442718,8.510167,28.275414,0,0,45.05808,-92.95465,970.41614
36.250,0,7.973127,1584.25,0,19,0.941976,71.6,0,75.2,-10.442718,8.582492,28.452717,0,0,45.05808,-92.95465,970.41614
36.500,0,7.677826,1585.75,0,19,0.934038,71.6,0,75.2,-10.587755,8.510167,28.18626,0,0,45.05808,-92.95465,970.41614
36.750,0,7.677826,1584.25,0,18.5,0.934038,71.6,0,75.2,-10.587755,8.510167,28.212948,0,0,45.05808,-92.95465,970.41614
37.000,0,7.973127,1584.25,0,19,0.934038,71.6,0,75.2,-10.442718,8.510167,28.212948,0,0,45.058086,-92.95465,971.7951
37.250,0,7.677826,1586,0,18.5,0.924777,71.6,0,75.2,-10.587755,8.425789,27.902393,0,0,45.058086,-92.95465,971.7951
37.500,0,7.973127,1590,0,18.5,0.906255,71.6,0,75.2,-10.442718,8.257032,27.27476,0,0,45.058086,-92.95465,971.7951
37.751,0,7.973127,1575,0,19,0.924777,71.6,0,75.2,-10.442718,8.425789,28.097267,0,0,45.058086,-92.95465,971.7951
38.000,0,7.973127,1557,0,22,0.941976,71.6,0,75.2,-10.442718,8.582492,28.950686,0,0,45.058086,-92.95465,972.496
38.250,0,8.268428,1548,0,23.5,0.951237,71.6,0,75.2,-10.297679,8.66687,29.405285,0,0,45.058086,-92.95465,972.496
38.500,0,8.268428,1539.25,0,25.5,0.924777,71.6,0,75.2,-10.297679,8.425789,28.749844,0,0,45.058086,-92.95465,972.496
38.752,0,9.449632,1422,0,26,1.120581,71.6,0,75.2,-9.717528,10.20979,37.709545,0,0,45.058086,-92.95465,972.496
39.000,0,10.630836,1327.25,0,25.5,1.365336,71.6,0,75.2,-9.137378,12.439792,49.225986,0,0,45.05809,-92.95465,973.5194
39.250,0,13.583846,1045.25,0,22,1.199961,71.6,0,75.2,-7.6870003,10.933034,54.935688,0,0,45.05809,-92.95465,973.5194
39.500,0,14.469749,992.75,0,13.5,1.061046,71.6,0,75.2,-7.251887,9.670898,51.16359,0,0,45.05809,-92.95465,973.5194
39.750,0,14.174448,993.25,0,14.5,1.014741,71.6,0,75.2,-7.3969245,9.250829,48.916588,0,0,45.05809,-92.95465,973.5194
40.000,0,13.583846,1002.75,0,13,0.969759,71.6,0,75.2,-7.6870003,8.840754,46.305294,0,0,45.0581,-92.95464,974.2658
40.251,0,13.583846,1007.75,0,11.5,0.97902,71.6,0,75.2,-7.6870003,8.923273,46.505623,0,0,45.0581,-92.95464,974.2658
40.500,0,13.288545,1001.25,0,12.5,0.895671,71.6,0,75.2,-7.832038,8.1635895,42.822567,0,0,45.0581,-92.95464,974.2658
40.750,0,13.583846,996.25,0,13.5,1.006803,71.6,0,75.2,-7.6870003,9.178463,48.38778,0,0,45.0581,-92.95464,974.2658
41.001,0,13.583846,998.25,0,14,1.006803,71.6,0,75.2,-7.6870003,9.178463,48.290833,0,0,45.0581,-92.95465,974.8472
41.250,0,13.288545,1002.25,0,13,0.97902,71.6,0,75.2,-7.832038,8.92518,46.770824,0,0,45.0581,-92.95465,974.8472
41.500,0,13.288545,1017.75,0,11,0.988281,71.6,0,75.2,-7.832038,9.007683,46.484272,0,0,45.0581,-92.95465,974.8472
41.750,0,13.583846,1014.5,0,11,1.006803,71.6,0,75.2,-7.6870003,9.176501,47.507168,0,0,45.0581,-92.95465,974.8472
42.000,0,12.993244,1012.5,0,10.5,1.006803,71.6,0,75.2,-7.9770756,9.176501,47.60101,0,0,45.058105,-92.95464,974.99963
42.250,0,13.288545,1008.25,0,11,0.906255,71.6,0,75.2,-7.832038,8.2600565,43.027775,0,0,45.058105,-92.95464,974.99963
42.500,0,12.993244,1010.5,0,11,0.97902,71.6,0,75.2,-7.9770756,8.923273,46.37906,0,0,45.058105,-92.95464,974.99963
42.750,0,12.993244,1006.5,0,12.5,0.969759,71.6,0,75.2,-7.9770756,8.838863,46.122913,0,0,45.058105,-92.95464,974.99963
43.006,0,12.993244,1003.75,0,12,0.941976,71.6,0,75.2,-7.9770756,8.585636,44.924263,0,0,45.0581,-92.95464,974.74756
43.251,0,13.288545,1000.75,0,13,0.988281,71.6,0,75.2,-7.832038,9.007957,47.275356,0,0,45.0581,-92.95464,974.74756
43.500,0,12.993244,999.25,0,13,0.969759,71.6,0,75.2,-7.9770756,8.839133,46.458973,0,0,45.0581,-92.95464,974.74756
43.750,0,13.288545,995.5,0,13.5,0.969759,71.6,0,75.2,-7.832038,8.841563,46.6468,0,0,45.0581,-92.95464,974.74756
44.000,0,12.993244,1000,0,13.5,0.960498,71.6,0,75.2,-7.9770756,8.757128,45.993427,0,0,45.0581,-92.95464,974.74756
44.250,0,12.993244,1001.5,0,13,0.960498,71.6,0,75.2,-7.9770756,8.754722,45.911922,0,0,45.0581,-92.95464,974.74756
44.500,0,13.288545,1002.75,0,12,0.960498,71.6,0,75.2,-7.832038,8.754722,45.854687,0,0,45.0581,-92.95464,974.74756
44.750,0,12.993244,997.5,0,12.5,0.951237,71.6,0,75.2,-7.9770756,8.672693,45.664124,0,0,45.0581,-92.95464,974.74756
45.000,0,12.993244,996.75,0,13,0.924777,71.6,0,75.2,-7.9770756,8.43145,44.427315,0,0,45.058098,-92.95464,975.9143
45.250,0,13.288545,997.5,0,12.5,0.960498,71.6,0,75.2,-7.832038,8.757128,46.1087,0,0,45.058098,-92.95464,975.9143
45.500,0,12.993244,997,0,13,0.960498,71.6,0,75.2,-7.9770756,8.757128,46.13182,0,0,45.058098,-92.95464,975.9143
45.750,0,13.288545,991.75,0,14,0.969759,71.6,0,75.2,-7.832038,8.841563,46.82318,0,0,45.058098,-92.95464,975.9143
46.000,0,12.993244,993.75,0,14,0.941976,71.6,0,77,-7.9770756,8.588258,45.39019,0,0,45.058094,-92.95465,975.97186
46.249,0,12.993244,996.75,0,14,0.969759,71.6,0,77,-7.9770756,8.841563,46.588303,0,0,45.058094,-92.95465,975.97186
46.500,0,13.288545,998,0,13,0.960498,71.6,0,77,-7.832038,8.757128,46.085598,0,0,45.058094,-92.95465,975.97186
46.750,0,12.993244,996,0,13.5,0.960498,71.6,0,77,-7.9770756,8.757128,46.17814,0,0,45.058094,-92.95465,975.97186
46.999,0,13.288545,991.75,0,14,0.960498,71.6,0,77,-7.832038,8.757128,46.37603,0,0,45.058094,-92.95465,975.60895
47.250,0,12.993244,996.75,0,13.5,0.951237,71.6,0,77,-7.9770756,8.672693,45.698483,0,0,45.058094,-92.95465,975.60895
