# StartTime = 08/06/2024 06:26:12.0367 AM
Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Barometric pressure (inHg), Catalyst temperature (Bank 1 Sensor 1) (°F), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Intake air temperature bank 2  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Acceleration (ft/s²), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Bearing (deg)
422.999,120.40,5.91,2215.50,67.11,29.53,1138.64,11.76,59.00,7.45,64.40,0.00,0.76,-11.60,-1.92,7.64,18.12,7.41,23.71,45.06,-93.13,287.56
423.994,23.89,23.62,2248.50,66.49,29.53,1138.82,20.39,59.00,0.00,64.40,0.00,3.02,-2.90,-1.92,38.15,89.11,7.43,23.71,45.06,-93.13,287.44
425.013,48.76,10.34,2177.00,66.49,29.53,1138.64,5.10,59.00,2.75,64.40,0.00,1.34,-9.43,-0.56,18.70,45.10,7.44,23.73,45.06,-93.13,287.49
425.995,36.33,25.10,2226.00,65.24,29.53,1134.14,24.71,59.00,10.59,64.40,0.00,3.17,-2.18,-1.03,24.63,58.10,7.47,23.79,45.06,-93.13,287.84
426.999,18.91,30.71,2207.75,65.24,29.53,1133.24,9.02,59.00,5.88,64.40,0.00,3.94,0.58,-0.49,47.31,112.55,7.49,23.78,45.06,-93.13,287.66
428.010,15.35,33.07,2300.50,65.24,29.53,1130.72,43.92,59.00,14.12,64.40,0.00,4.13,1.74,0.00,58.28,133.06,7.51,23.76,45.06,-93.13,287.58
429.013,11.88,43.70,2347.25,65.87,29.53,1130.54,16.86,59.00,9.80,64.40,0.00,5.80,6.96,0.73,75.99,170.02,7.52,23.73,45.06,-93.13,287.28
429.998,13.36,42.52,2292.50,66.49,29.53,1131.44,16.86,59.00,10.59,64.40,0.00,5.76,6.38,1.35,68.22,156.30,7.54,23.70,45.06,-93.13,287.47
430.996,12.94,36.91,2253.50,67.11,29.53,1132.34,7.84,59.00,6.67,62.60,0.00,4.88,3.63,1.31,71.10,165.72,7.55,23.67,45.06,-93.13,287.30
432.010,13.12,43.41,2328.50,67.73,29.53,1136.66,33.73,59.00,12.55,62.60,0.00,5.77,6.82,0.63,70.77,159.63,7.58,23.62,45.06,-93.13,287.19
433.000,9.32,50.79,2434.25,67.73,29.53,1138.28,10.98,59.00,0.00,62.60,0.00,6.82,10.44,0.63,99.59,214.87,7.60,23.55,45.06,-93.13,287.40
434.056,26.71,23.33,2288.00,68.35,29.53,1142.60,18.82,59.00,9.41,62.60,0.00,3.05,-3.05,0.58,35.09,80.55,7.62,23.57,45.06,-93.13,287.26
435.087,22.70,28.64,2235.50,68.97,29.53,1144.76,9.02,59.00,6.27,62.60,0.00,3.78,-0.44,-0.04,41.67,97.89,7.64,23.58,45.06,-93.13,287.19
436.021,33.06,25.10,2263.75,68.35,29.53,1145.66,15.69,59.00,3.53,62.60,0.00,3.24,-2.18,-0.02,28.35,65.77,7.65,23.59,45.06,-93.13,287.30
437.013,40.23,17.13,2223.00,68.35,29.53,1146.92,5.10,59.00,0.00,62.60,0.00,2.24,-6.09,-0.60,23.30,55.04,7.67,23.61,45.06,-93.13,287.58
438.014,69.12,11.22,2219.25,67.73,29.53,1146.74,9.41,59.00,5.88,62.60,0.00,1.44,-8.99,-0.47,13.43,31.79,7.68,23.64,45.06,-93.13,287.41
438.998,31.38,24.51,2244.75,66.49,29.53,1144.58,8.24,59.00,7.45,62.60,0.00,3.15,-2.47,-1.01,29.05,67.96,7.72,23.67,45.06,-93.13,287.30
440.012,30.55,21.85,2231.00,66.49,29.53,1142.78,7.45,59.00,0.00,62.60,0.00,2.83,-3.77,-0.48,29.84,70.24,7.73,23.69,45.06,-93.13,287.30
441.012,101.44,7.38,2213.00,66.49,29.53,1141.52,11.76,59.00,9.80,62.60,0.00,0.95,-10.88,0.00,8.99,21.33,7.75,23.72,45.06,-93.13,287.30
442.009,23.97,29.23,2259.75,65.87,29.53,1139.00,11.76,59.00,1.96,62.60,0.00,3.73,-0.15,-0.63,37.68,87.57,7.76,23.72,45.06,-93.13,287.30
443.001,60.06,13.88,2192.75,65.87,29.53,1134.86,20.78,59.00,10.20,62.60,0.00,1.78,-7.69,0.00,15.04,36.01,7.79,23.77,45.06,-93.13,287.30
443.999,19.48,31.60,2232.00,65.87,29.53,1133.60,21.18,59.00,0.00,62.60,0.00,4.00,1.02,0.00,46.36,109.10,7.81,23.76,45.06,-93.13,287.30
445.001,49.16,18.31,2183.50,66.49,29.53,1131.80,16.47,59.00,10.20,62.60,0.00,2.36,-5.51,0.61,18.54,44.60,7.82,23.78,45.06,-93.13,287.59
446.015,18.26,33.37,2245.50,66.49,29.53,1131.08,11.37,59.00,0.78,62.60,0.00,4.20,1.89,0.61,49.92,116.76,7.83,23.77,45.06,-93.13,287.55
447.000,35.83,19.19,2224.50,66.49,29.53,1129.10,14.90,59.00,9.41,62.60,0.00,2.49,-5.08,0.00,25.45,60.08,7.87,23.80,45.06,-93.14,288.51
448.014,22.78,28.94,2240.50,66.49,29.53,1128.38,11.37,59.00,7.84,62.60,0.00,3.71,-0.29,0.00,40.01,93.80,7.88,23.80,45.06,-93.14,286.09
449.009,22.59,28.35,2232.50,66.49,29.53,1128.20,12.16,59.00,8.24,62.60,0.00,3.66,-0.58,0.00,40.36,94.95,7.89,23.79,45.06,-93.14,286.09
450.000,24.68,29.53,2256.25,66.49,29.53,1127.48,8.24,59.00,6.67,62.60,0.00,3.80,0.00,0.00,36.94,85.99,7.91,23.79,45.06,-93.14,286.28
450.997,15.16,35.44,2320.50,67.11,29.53,1127.12,21.96,59.00,10.59,62.60,0.00,4.55,2.90,0.50,60.69,137.37,7.94,23.78,45.06,-93.14,287.26
451.996,11.83,31.01,2255.50,67.11,29.53,1128.02,6.27,59.00,5.88,62.60,0.00,4.15,0.73,0.00,77.78,181.11,7.95,23.74,45.06,-93.14,287.77
453.000,36.60,21.56,2212.00,67.11,29.53,1128.20,14.90,59.00,0.00,62.60,0.00,2.81,-3.92,0.00,25.14,59.70,7.97,23.76,45.06,-93.14,287.77
454.004,35.95,18.31,2259.75,67.11,29.53,1128.56,16.86,59.00,9.02,62.60,0.00,2.34,-5.51,0.00,25.59,59.49,7.98,23.77,45.06,-93.14,287.44
455.008,28.15,27.46,2258.75,67.73,29.53,1128.92,44.31,59.00,10.20,62.60,0.00,3.57,-1.02,0.64,32.99,76.70,8.01,23.78,45.06,-93.14,287.19
456.009,16.08,35.73,2259.75,67.73,29.53,1130.00,9.02,59.00,7.84,62.60,0.00,4.66,3.05,0.00,57.77,134.27,8.03,23.75,45.06,-93.14,287.23
457.012,24.05,26.58,2258.75,68.35,29.53,1130.72,25.10,59.00,10.59,62.60,0.00,3.46,-1.45,0.53,38.97,90.62,8.05,23.76,45.06,-93.14,287.23
458.016,20.21,20.08,2224.50,68.35,29.53,1132.34,14.12,59.00,6.27,62.60,0.00,2.62,-4.64,0.53,46.37,109.48,8.06,23.74,45.06,-93.14,287.57
458.998,44.44,16.83,2322.50,68.35,29.53,1133.42,27.45,59.00,12.16,62.60,0.00,2.16,-6.24,0.00,21.09,47.69,8.08,23.77,45.06,-93.14,287.44
460.001,8.57,48.72,2617.00,69.59,29.53,1137.20,29.02,59.00,12.94,62.60,0.00,6.52,9.43,0.96,111.29,223.36,8.11,23.65,45.06,-93.14,287.01
461.003,8.97,34.25,2418.50,70.84,29.53,1140.80,6.27,59.00,5.88,62.60,0.00,5.17,2.32,2.14,108.26,235.11,8.13,23.58,45.06,-93.14,287.37
461.991,33.48,15.65,2305.50,70.84,29.53,1142.06,11.76,59.00,0.00,62.60,0.00,2.18,-6.82,1.19,29.01,66.09,8.14,23.59,45.06,-93.14,287.49
462.999,51.86,9.15,2285.75,70.84,29.53,1143.50,12.55,59.00,11.76,62.60,0.00,1.22,-10.01,0.00,18.73,43.04,8.15,23.61,45.06,-93.14,287.21
464.005,17.17,23.62,2272.50,70.84,29.53,1144.22,5.88,59.00,0.00,62.60,0.00,3.12,-2.90,0.00,56.55,130.70,8.17,23.59,45.06,-93.14,287.21
465.009,127.68,5.61,2248.00,69.59,29.53,1141.88,4.71,59.00,0.00,62.60,0.00,0.72,-11.75,-1.32,7.47,17.46,8.21,23.66,45.06,-93.14,287.29
466.005,121.97,5.91,2249.00,69.59,29.53,1140.08,8.24,59.00,6.67,62.60,0.00,0.77,-11.60,-1.32,7.82,18.27,8.22,23.69,45.06,-93.14,287.54
467.013,31.42,24.51,2308.75,68.97,29.53,1136.48,21.18,59.00,10.20,62.60,0.00,3.18,-2.47,-0.57,30.10,68.47,8.23,23.70,45.06,-93.14,287.67
468.016,78.79,8.56,2229.25,69.59,29.53,1132.16,5.10,59.00,1.96,62.60,0.00,1.14,-10.30,0.60,12.11,28.53,8.26,23.70,45.06,-93.14,287.51
469.019,58.43,13.58,2271.25,69.59,29.53,1128.56,7.84,59.00,0.00,62.60,0.00,1.75,-7.83,0.60,16.33,37.76,8.28,23.73,45.06,-93.14,287.57
470.000,94.01,7.97,2267.75,69.59,29.53,1126.76,10.98,59.00,6.67,62.60,0.00,1.04,-10.59,0.00,10.15,23.51,8.30,23.77,45.06,-93.14,287.69
470.997,28.68,23.33,2303.25,68.97,29.53,1123.34,14.51,59.00,7.06,62.60,0.00,3.05,-3.05,-0.62,32.97,75.19,8.31,23.77,45.06,-93.14,287.73
471.999,55.91,10.04,2272.50,69.59,29.53,1121.72,8.24,59.00,4.71,62.60,0.00,1.33,-9.57,-0.05,17.07,39.44,8.33,23.80,45.06,-93.14,287.62
473.002,36.83,20.67,2290.25,68.97,29.53,1115.06,11.37,59.00,0.00,62.60,0.00,2.71,-4.35,-0.49,25.68,58.88,8.36,23.85,45.06,-93.14,287.78
474.005,68.86,8.27,2263.75,69.59,29.53,1111.64,5.10,59.00,0.00,62.60,0.00,1.09,-10.44,0.14,13.86,32.15,8.37,23.88,45.06,-93.15,287.72
475.000,108.00,6.20,2259.75,68.97,29.53,1109.84,5.10,59.00,3.92,62.60,0.00,0.81,-11.46,0.13,8.76,20.35,8.39,23.91,45.06,-93.15,287.28
476.018,41.42,15.95,2264.25,68.35,29.53,1106.06,11.76,59.00,0.00,62.60,0.00,2.08,-6.67,-0.94,22.63,52.48,8.41,23.94,45.06,-93.15,287.28
477.014,67.01,15.36,2254.50,67.73,29.53,1102.64,23.53,59.00,10.59,62.60,0.00,2.01,-6.96,-0.94,13.86,32.28,8.43,23.97,45.06,-93.15,287.46
478.009,30.18,24.21,2243.75,68.35,29.53,1098.50,8.24,59.00,4.71,62.60,0.00,3.13,-2.61,0.63,31.05,72.69,8.46,23.98,45.06,-93.15,288.07
479.005,39.10,23.33,2264.25,67.73,29.53,1096.16,14.90,59.00,8.63,62.60,0.00,3.02,-3.05,-0.07,23.75,55.09,8.47,23.99,45.06,-93.15,286.65
480.002,37.12,22.15,2247.00,67.73,29.53,1094.36,13.33,59.00,7.84,62.60,0.00,2.89,-3.63,-0.71,25.02,58.47,8.49,24.01,45.06,-93.15,288.88
481.002,31.15,24.81,2248.00,67.73,29.53,1093.46,15.69,59.00,9.41,62.60,0.00,3.22,-2.32,0.00,29.82,69.66,8.51,24.02,45.06,-93.15,288.22
482.005,24.15,30.42,2254.00,67.11,29.53,1092.38,16.86,59.00,9.80,62.60,0.00,3.94,0.44,-0.62,38.09,88.76,8.52,24.02,45.06,-93.15,288.23
483.010,19.76,35.73,2262.25,67.73,29.53,1091.84,29.02,59.00,11.76,62.60,0.00,4.65,3.05,-0.09,46.99,109.09,8.54,24.01,45.06,-93.15,288.17
484.005,57.49,23.03,2247.00,68.35,29.53,1092.92,15.29,59.00,8.63,62.60,0.00,3.08,-3.19,0.67,16.30,38.10,8.57,23.98,45.06,-93.15,288.04
485.002,40.97,16.54,2223.00,68.35,29.53,1093.28,23.14,59.00,10.59,62.60,0.00,2.14,-6.38,0.67,22.87,54.04,8.58,24.00,45.06,-93.15,287.55
486.005,17.42,33.96,2251.75,68.35,29.53,1094.72,9.41,59.00,8.63,62.60,0.00,4.36,2.18,0.00,53.81,125.51,8.60,23.98,45.06,-93.15,287.40
487.006,18.20,31.89,2267.00,68.35,29.53,1095.80,10.59,59.00,0.00,62.60,0.00,4.14,1.16,0.00,51.49,119.30,8.62,23.96,45.06,-93.15,287.56
488.008,54.80,15.65,2213.50,68.35,29.53,1096.34,14.90,59.00,8.63,62.60,0.00,2.05,-6.82,0.00,17.10,40.58,8.64,23.99,45.06,-93.15,286.88
489.016,26.47,27.76,2251.75,67.73,29.53,1097.24,9.41,59.00,6.27,62.60,0.00,3.54,-0.87,-0.55,35.08,81.82,8.65,23.99,45.06,-93.15,286.99
490.008,91.69,9.74,2189.75,67.73,29.53,1098.14,5.10,59.00,6.27,62.60,0.00,1.27,-9.72,0.00,10.13,24.29,8.68,24.02,45.06,-93.15,286.97
491.012,32.83,24.21,2280.25,67.11,29.53,1098.14,21.57,59.00,10.20,62.60,0.00,3.06,-2.61,-0.56,28.03,64.56,8.70,24.03,45.06,-93.15,285.72
492.020,17.54,31.30,2270.75,67.11,29.53,1098.32,39.22,59.00,11.76,62.60,0.00,4.12,0.87,-0.56,52.45,121.32,8.71,24.02,45.06,-93.15,283.29
493.000,18.91,34.25,2283.75,67.73,29.53,1099.58,10.98,59.00,0.00,62.60,0.00,4.57,2.32,0.56,49.11,112.93,8.74,23.97,45.06,-93.15,282.24
494.045,55.49,21.26,2220.75,67.73,29.53,1100.12,20.00,59.00,9.80,62.60,0.00,2.80,-4.06,0.56,16.74,39.58,8.75,24.00,45.06,-93.15,280.99
495.082,17.71,33.07,2273.75,67.73,29.53,1101.38,9.02,59.00,4.71,62.60,0.00,4.24,1.74,0.00,52.44,121.13,8.77,23.98,45.06,-93.15,280.07
496.003,68.30,17.72,2209.25,68.35,29.53,1101.74,13.73,59.00,8.63,62.60,0.00,2.32,-5.80,0.66,13.72,32.62,8.78,24.01,45.06,-93.15,279.34
497.018,15.61,37.80,2296.00,68.35,29.53,1104.08,27.06,59.00,10.20,62.60,0.00,4.98,4.06,0.11,60.02,137.29,8.81,23.99,45.06,-93.15,278.85
498.006,47.40,21.56,2262.25,68.35,29.53,1106.24,22.75,59.00,10.59,62.60,0.00,2.86,-3.92,0.56,19.77,45.90,8.83,24.01,45.06,-93.15,278.72
499.001,16.83,28.64,2249.75,68.97,29.53,1107.68,10.98,59.00,8.24,62.60,0.00,3.74,-0.44,0.58,56.21,131.22,8.84,23.98,45.06,-93.15,278.88
499.999,23.32,29.23,2294.75,68.97,29.53,1109.84,7.45,59.00,5.49,62.60,0.00,3.79,-0.15,0.58,40.55,92.81,8.86,23.98,45.06,-93.16,279.72
501.016,122.22,5.91,2238.25,68.35,29.53,1110.92,7.45,59.00,5.10,62.60,0.00,0.76,-11.60,-0.58,7.67,17.99,8.89,24.04,45.06,-93.16,279.69
501.995,36.44,25.99,2290.25,67.73,29.53,1110.38,24.31,59.00,10.59,62.60,0.00,3.36,-1.74,-1.19,25.48,58.44,8.91,24.05,45.06,-93.16,278.59
503.006,21.51,28.64,2235.00,67.73,29.53,1110.02,6.27,59.00,4.71,62.60,0.00,3.78,-0.44,-0.61,43.18,101.47,8.92,24.04,45.06,-93.16,283.35
504.011,72.90,16.54,2240.50,67.73,29.53,1109.84,11.37,59.00,8.63,62.60,0.00,2.13,-6.38,0.00,12.74,29.86,8.94,24.07,45.06,-93.16,285.89
505.012,97.33,18.90,2379.75,67.73,29.53,1108.58,68.63,59.00,21.96,62.60,0.00,2.51,-5.22,0.00,9.54,21.06,8.97,24.07,45.06,-93.16,286.89
506.012,9.31,40.16,3097.00,67.73,29.53,1108.04,22.35,59.00,14.51,62.60,0.00,5.51,5.22,0.00,99.70,169.08,8.98,24.01,45.06,-93.16,288.86
507.006,9.65,21.85,2586.00,68.97,29.53,1108.22,11.37,59.00,2.75,62.60,0.00,3.90,-3.77,1.29,97.97,198.98,9.00,23.95,45.06,-93.16,292.45
508.019,62.13,10.63,2282.50,69.59,29.53,1108.22,6.27,59.00,0.78,62.60,0.00,1.59,-9.28,1.78,15.36,35.34,9.02,23.97,45.06,-93.16,296.83
508.997,70.24,12.11,2277.50,68.97,29.53,1107.50,11.37,59.00,10.20,62.60,0.00,1.59,-8.56,-0.14,13.46,31.05,9.03,24.00,45.06,-93.16,298.47
510.010,13.17,38.09,2361.25,68.97,29.53,1106.96,16.86,59.00,9.02,62.60,0.00,5.08,4.21,0.00,71.81,159.72,9.06,23.96,45.06,-93.16,299.99
511.009,30.70,22.44,2280.25,69.59,29.53,1106.96,13.73,59.00,8.63,62.60,0.00,3.06,-3.48,0.72,31.08,71.59,9.07,23.96,45.06,-93.16,304.21
512.003,22.14,30.42,2306.75,69.59,29.53,1107.32,9.02,59.00,6.67,62.60,0.00,4.00,0.44,0.72,43.10,98.12,9.09,23.96,45.06,-93.16,307.95
513.002,26.33,18.31,2261.50,69.59,29.53,1107.50,5.88,59.00,0.39,62.60,0.00,2.44,-5.51,0.00,36.24,84.17,9.11,23.96,45.06,-93.16,310.58
513.999,123.80,6.20,2238.25,68.35,29.53,1105.88,9.02,59.00,5.49,62.60,0.00,0.81,-11.46,-1.20,7.57,17.76,9.14,24.03,45.06,-93.16,312.61
515.017,36.30,21.85,2273.75,68.35,29.53,1105.16,14.90,59.00,9.80,62.60,0.00,2.82,-3.77,-1.20,25.82,59.64,9.15,24.04,45.06,-93.16,314.12
516.000,31.71,20.67,2242.75,68.35,29.53,1104.08,34.51,59.00,10.98,62.60,0.00,2.71,-4.35,0.00,29.55,69.21,9.17,24.05,45.06,-93.16,316.24
517.014,16.73,34.25,2274.75,68.35,29.53,1103.36,11.37,59.00,0.00,62.60,0.00,4.43,2.32,0.00,56.02,129.35,9.18,24.03,45.06,-93.16,317.52
518.009,21.93,24.51,2255.00,68.97,29.53,1102.82,9.41,59.00,8.63,62.60,0.00,3.18,-2.47,0.56,43.13,100.45,9.22,24.04,45.06,-93.16,316.44
519.005,22.17,25.40,2292.50,68.97,29.53,1102.64,20.39,59.00,10.98,62.60,0.00,3.30,-2.03,0.00,42.67,97.75,9.23,24.04,45.06,-93.16,316.23
519.999,16.31,36.62,2271.25,68.97,29.53,1102.64,25.88,59.00,10.98,62.60,0.00,4.84,3.48,0.00,57.99,134.09,9.24,24.02,45.06,-93.16,316.15
521.000,13.00,37.50,2256.75,69.59,29.53,1103.36,8.24,59.00,5.88,62.60,0.00,4.91,3.92,0.50,73.38,170.77,9.26,23.98,45.06,-93.16,316.24
522.007,23.31,25.40,2283.75,69.59,29.53,1104.08,11.37,59.00,0.00,62.60,0.00,3.41,-2.03,0.00,40.93,94.13,9.29,23.99,45.06,-93.16,316.13
523.000,59.99,18.90,2275.25,70.21,29.53,1104.26,16.08,59.00,9.41,62.60,0.00,2.49,-5.22,0.64,16.05,37.04,9.31,24.02,45.06,-93.16,316.14
524.007,20.90,29.83,2293.75,69.59,29.53,1104.62,17.25,59.00,9.41,62.60,0.00,3.91,0.15,0.04,45.66,104.55,9.32,24.01,45.06,-93.16,316.32
525.006,19.94,32.48,2303.25,70.21,29.53,1105.52,16.08,59.00,8.24,62.60,0.00,4.30,1.45,-0.00,48.27,110.07,9.34,24.00,45.06,-93.16,315.18
526.007,14.59,38.98,2305.00,70.84,29.53,1107.32,14.12,59.00,8.24,62.60,0.00,5.30,4.64,0.64,66.57,151.69,9.37,23.95,45.07,-93.16,314.06
526.998,39.31,19.49,2248.50,71.46,29.53,1108.76,12.55,59.00,6.67,62.60,0.00,2.59,-4.93,1.10,24.92,58.22,9.39,23.97,45.07,-93.16,312.41
528.012,46.31,13.58,2283.75,70.84,29.53,1109.12,11.76,59.00,7.84,62.60,0.00,1.76,-7.83,-0.16,20.97,48.23,9.40,23.99,45.07,-93.16,308.41
529.018,22.78,28.05,2332.00,70.21,29.53,1109.66,7.06,59.00,5.88,62.60,0.00,3.70,-0.73,-1.12,42.27,95.19,9.42,23.99,45.07,-93.16,305.53
529.998,61.58,8.86,2253.50,70.84,29.53,1109.48,11.37,59.00,7.84,62.60,0.00,1.19,-10.15,0.11,15.77,36.76,9.44,24.01,45.07,-93.16,303.94
530.993,36.29,24.81,2340.75,70.21,29.53,1109.30,15.69,59.00,7.06,62.60,0.00,3.22,-2.32,0.02,26.53,59.52,9.45,24.02,45.07,-93.16,300.00
532.008,67.44,9.45,2227.25,69.59,29.53,1108.04,12.94,59.00,8.63,62.60,0.00,1.27,-9.86,-0.56,14.15,33.36,9.48,24.07,45.07,-93.17,296.63
533.000,38.95,14.17,2258.25,69.59,29.53,1107.68,21.96,59.00,10.59,62.60,0.00,1.82,-7.54,0.00,24.50,56.98,9.50,24.08,45.07,-93.17,293.89
534.006,20.18,27.17,2276.50,69.59,29.53,1106.78,6.67,59.00,0.00,62.60,0.00,3.54,-1.16,0.00,47.29,109.11,9.52,24.08,45.07,-93.17,291.06
535.000,99.32,7.97,2223.50,69.59,29.53,1105.70,11.76,59.00,10.20,62.60,0.00,1.05,-10.59,0.00,9.61,22.69,9.53,24.11,45.07,-93.17,288.94
535.997,18.38,30.71,2373.75,69.59,29.53,1103.90,22.75,59.00,11.76,62.60,0.00,4.08,0.58,0.00,51.91,114.86,9.56,24.09,45.07,-93.17,286.97
537.014,42.62,13.29,2268.75,70.21,29.53,1103.72,5.49,59.00,0.00,62.60,0.00,1.82,-7.98,0.52,22.59,52.29,9.58,24.11,45.07,-93.17,284.22
538.004,117.43,9.45,2296.00,70.21,29.53,1102.46,27.84,59.00,11.76,62.60,0.00,1.24,-9.86,0.52,8.20,18.75,9.60,24.14,45.07,-93.17,280.58
538.994,17.36,26.58,2314.50,69.59,29.53,1101.56,6.27,59.00,0.00,62.60,0.00,3.52,-1.45,-0.52,54.97,124.73,9.61,24.12,45.07,-93.17,277.81
540.010,17.46,28.35,2358.75,69.59,29.53,1099.40,41.18,59.00,14.12,62.60,0.00,3.68,-0.58,-0.14,54.64,121.67,9.64,24.14,45.07,-93.17,275.93
541.009,12.29,26.58,2405.00,70.21,29.53,1099.22,25.10,59.00,11.37,62.60,0.00,3.62,-1.45,-0.15,78.32,171.05,9.66,24.11,45.07,-93.17,273.08
542.005,13.58,39.28,2365.50,70.84,29.53,1099.22,9.41,59.00,0.00,62.60,0.00,5.45,4.79,1.15,71.50,158.75,9.67,24.07,45.07,-93.17,272.49
543.004,18.47,32.78,2417.25,71.46,29.53,1099.22,24.71,59.00,11.37,62.60,0.00,4.29,1.60,0.60,53.05,115.26,9.70,24.09,45.07,-93.17,272.20
543.997,18.47,32.78,2417.25,71.46,29.53,1099.22,24.71,59.00,11.37,62.60,0.00,4.29,1.60,0.60,53.05,115.26,9.70,24.09,45.07,-93.17,274.07
545.010,69.38,12.40,2302.00,72.70,29.53,1099.94,5.49,59.00,0.00,62.60,0.00,1.70,-8.41,0.97,14.37,32.78,9.74,24.10,45.07,-93.17,272.82
545.994,124.79,5.91,2297.50,72.08,29.53,1099.04,5.10,59.00,0.00,62.60,0.00,0.78,-11.60,-0.19,7.92,18.10,9.76,24.13,45.07,-93.17,272.94
546.992,125.63,5.61,2323.00,71.46,29.53,1098.32,5.10,59.00,2.35,62.60,0.00,0.74,-11.75,-1.22,7.80,17.63,9.77,24.16,45.07,-93.17,272.94
547.992,121.66,6.50,2283.75,70.21,29.53,1095.26,5.10,59.00,0.00,62.60,0.00,0.86,-11.31,-1.11,7.91,18.20,9.81,24.22,45.07,-93.17,272.96
548.993,121.88,5.61,2272.00,69.59,29.53,1092.38,12.16,59.00,7.84,62.60,0.00,0.74,-11.75,-1.28,7.83,18.10,9.82,24.24,45.07,-93.17,272.96
549.998,30.00,24.21,2285.25,68.97,29.53,1090.94,14.90,59.00,8.63,62.60,0.00,3.17,-2.61,-1.24,31.52,72.44,9.83,24.25,45.07,-93.17,272.96
550.995,28.67,26.58,2273.00,68.97,29.53,1088.78,8.24,59.00,3.14,62.60,0.00,3.50,-1.45,-0.53,32.98,76.21,9.85,24.26,45.07,-93.17,272.96
552.003,64.26,15.95,2254.50,68.97,29.53,1086.62,9.80,59.00,0.00,62.60,0.00,2.09,-6.67,0.00,14.72,34.28,9.87,24.29,45.07,-93.17,272.91
553.001,29.14,26.87,2256.25,68.35,29.53,1083.56,9.02,59.00,1.18,62.60,0.00,3.50,-1.31,-0.53,32.16,74.86,9.90,24.32,45.07,-93.17,272.91
554.003,34.61,21.85,2240.50,68.35,29.53,1081.76,12.55,59.00,7.45,62.60,0.00,2.84,-3.77,0.00,27.08,63.48,9.91,24.33,45.07,-93.17,272.80
555.048,32.57,24.81,2257.00,68.35,29.53,1081.04,12.94,59.00,0.00,62.60,0.00,3.21,-2.32,0.00,28.77,66.95,9.93,24.34,45.07,-93.17,272.95
556.083,36.77,28.94,2289.75,67.73,29.53,1079.96,16.86,59.00,9.80,62.60,0.00,3.77,-0.29,-0.55,25.26,57.93,9.94,24.35,45.07,-93.17,272.97
557.005,18.42,30.71,2256.25,68.35,29.53,1079.60,11.37,59.00,9.02,62.60,0.00,4.06,0.58,0.01,50.87,118.43,9.96,24.34,45.07,-93.18,272.89
558.010,43.36,20.97,2297.00,68.35,29.53,1079.96,23.92,59.00,10.59,62.60,0.00,2.74,-4.21,0.00,21.62,49.42,9.99,24.35,45.07,-93.18,272.94
559.000,17.04,35.14,2263.25,68.97,29.53,1080.68,25.49,59.00,11.37,62.60,0.00,4.66,2.76,0.49,55.51,128.81,10.01,24.33,45.07,-93.18,272.94
560.013,11.58,45.77,2325.50,69.59,29.53,1081.40,10.98,59.00,0.00,62.60,0.00,5.98,7.98,0.99,82.41,186.11,10.03,24.29,45.07,-93.18,273.05
560.995,21.77,31.89,2296.00,70.21,29.53,1083.92,6.27,59.00,5.49,62.60,0.00,4.28,1.16,1.01,44.23,101.17,10.04,24.28,45.07,-93.18,273.05
562.006,21.98,29.83,2297.50,69.59,29.53,1085.18,20.78,59.00,9.80,62.60,0.00,3.95,0.15,0.17,43.42,99.25,10.07,24.28,45.07,-93.18,272.98
562.997,18.25,30.12,2274.75,70.21,29.53,1085.90,11.37,59.00,9.41,62.60,0.00,3.99,0.29,0.22,52.76,121.82,10.08,24.27,45.07,-93.18,272.98
564.010,23.39,30.12,2301.00,70.21,29.53,1087.34,11.37,59.00,0.78,62.60,0.00,3.95,0.29,0.56,41.16,93.94,10.10,24.27,45.07,-93.18,272.88
565.000,34.58,24.21,2274.75,70.21,29.53,1088.60,12.16,59.00,0.00,62.60,0.00,3.21,-2.61,0.00,27.84,64.29,10.11,24.28,45.07,-93.18,272.88
566.007,105.05,8.86,2262.25,69.59,29.53,1089.14,6.27,59.00,0.00,62.60,0.00,1.16,-10.15,-0.68,9.08,21.09,10.15,24.33,45.07,-93.18,272.88
567.004,94.23,16.54,2318.00,68.97,29.53,1088.96,11.76,59.00,0.00,62.60,0.00,2.16,-6.38,-1.32,10.04,22.74,10.16,24.35,45.07,-93.18,272.88
567.996,81.83,14.47,2258.25,68.97,29.53,1088.60,11.37,59.00,8.24,62.60,0.00,1.93,-7.40,-0.64,11.56,26.88,10.17,24.38,45.07,-93.18,272.88
569.004,27.22,27.17,2291.00,68.97,29.53,1088.06,15.69,59.00,9.41,62.60,0.00,3.54,-1.16,0.00,34.74,79.64,10.19,24.38,45.07,-93.18,272.95
569.999,111.14,6.50,2233.50,68.35,29.53,1087.16,5.10,59.00,0.00,62.60,0.00,0.84,-11.31,-0.50,8.43,19.83,10.22,24.42,45.07,-93.18,272.95
