Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Hard Brake Count, Latitude (deg), Longitude (deg), Bearing (deg)
0.000,0,7.677826,1581.5,0,5.490196,71.6,0,77,0.7002865,-10.732793,8.582492,28.502192,0,0,0,45.058064,-92.95466,-1
0.946,0,7.677826,1581.5,0,5.490196,71.6,0,77,0.7002865,-10.732793,8.582492,28.502192,0,0,0,45.058064,-92.95466,-1
2.947,0,7.973127,1576.75,0,5.490196,71.6,0,77,0.72745055,-10.587755,8.510167,28.347145,0,0,0,45.058064,-92.95466,-1
6.006,0,7.677826,1575.75,0,5.490196,71.6,0,77,0.6991791,-10.732793,8.425789,28.083895,0,0,0,45.058064,-92.95466,-1
6.957,0,7.677826,1575.75,0,5.490196,71.6,0,77,0.6991791,-10.732793,8.425789,28.083895,0,0,0,45.058064,-92.95466,-1
7.999,0,7.677826,1575,0,5.490196,71.6,0,77,0.69796103,-10.732793,8.510167,28.378641,0,0,0,45.058064,-92.95466,-1
8.956,0,7.677826,1575,0,5.490196,71.6,0,77,0.69796103,-10.732793,8.510167,28.378641,0,0,0,45.05807,-92.95466,-1
10.004,0,7.677826,1575,0,5.490196,71.6,0,77,0.69796103,-10.732793,8.510167,28.378641,0,0,0,45.05807,-92.95466,-1
10.960,0,7.677826,1573.25,0,5.490196,71.6,0,77,0.69762886,-10.732793,8.425789,28.128521,0,0,0,45.05807,-92.95465,-1
11.995,0,7.677826,1573.25,0,5.490196,71.6,0,77,0.69762886,-10.732793,8.425789,28.128521,0,0,0,45.058075,-92.95465,-1
12.945,0,7.677826,1573.25,0,5.490196,71.6,0,77,0.69762886,-10.732793,8.425789,28.128521,0,0,0,45.058075,-92.95465,-1
13.994,0,7.973127,1568.75,0,5.490196,71.6,0,77,0.72365576,-10.587755,8.341411,27.926714,0,0,0,45.058075,-92.95465,-1
14.953,0,7.973127,1568.75,0,5.490196,71.6,0,77,0.72365576,-10.587755,8.341411,27.926714,0,0,0,45.058075,-92.95466,-1
15.999,0,7.973127,1568.75,0,5.490196,71.6,0,77,0.72365576,-10.587755,8.341411,27.926714,0,0,0,45.058075,-92.95466,-1
16.961,0,7.677826,1569.5,0,5.490196,71.6,0,77,0.69486046,-10.732793,8.341411,27.913368,0,0,0,45.058075,-92.954666,-1
18.000,0,7.677826,1569.5,0,5.490196,71.6,0,77,0.69486046,-10.732793,8.341411,27.913368,0,0,0,45.058075,-92.954666,-1
18.948,0,7.677826,1569.5,0,5.490196,71.6,0,77,0.69486046,-10.732793,8.341411,27.913368,0,0,0,45.058075,-92.954666,-1
19.997,0,7.677826,1563.5,0,5.490196,71.6,0,77,0.6951927,-10.732793,8.341411,28.020487,0,0,0,45.058075,-92.954666,-1
20.948,0,7.677826,1563.5,0,5.490196,71.6,0,77,0.6951927,-10.732793,8.341411,28.020487,0,0,0,45.058075,-92.954666,-1
22.002,0,7.973127,1566.5,0,5.490196,71.6,0,77,0.719171,-10.587755,8.257032,27.683924,0,0,0,45.058075,-92.954666,-1
22.951,0,7.973127,1566.5,0,5.490196,71.6,0,77,0.719171,-10.587755,8.257032,27.683924,0,0,0,45.058075,-92.954666,-1
23.997,0,7.677826,1561.5,0,5.490196,71.6,0,77,0.69386387,-10.732793,8.425789,28.340183,0,0,0,45.058075,-92.954666,-1
24.951,0,7.677826,1561.5,0,5.490196,71.6,0,77,0.69386387,-10.732793,8.425789,28.340183,0,0,0,45.058075,-92.954666,-1
26.002,0,7.677826,1557.75,0,5.490196,71.6,0,77,0.6916492,-10.732793,8.341411,28.123917,0,0,0,45.058075,-92.954666,-1
26.953,0,7.677826,1557.75,0,5.490196,71.6,0,77,0.6916492,-10.732793,8.341411,28.123917,0,0,0,45.058075,-92.954666,-1
28.002,0,7.677826,1560.75,0,5.490196,71.6,0,77,0.68998814,-10.732793,8.341411,28.069859,0,0,0,45.058075,-92.954666,-1
28.942,0,7.677826,1560.75,0,5.490196,71.6,0,77,0.68998814,-10.732793,8.341411,28.069859,0,0,0,45.058075,-92.95466,-1
30.007,0,7.677826,1558,0,5.490196,71.6,0,77,0.69131696,-10.732793,8.257032,27.834959,0,0,0,45.058075,-92.95466,-1
30.953,0,7.677826,1558,0,5.490196,71.6,0,77,0.69131696,-10.732793,8.257032,27.834959,0,0,0,45.058075,-92.95466,143.04788
31.997,0,7.973127,1558,0,5.490196,71.6,0,77,0.7166411,-10.587755,8.257032,27.834959,0,0,0,45.058075,-92.95466,143.04788
32.957,0,7.973127,1558,0,5.490196,71.6,0,77,0.7166411,-10.587755,8.257032,27.834959,0,0,0,45.058075,-92.95466,143.04788
34.005,0,7.382525,1555,0,5.490196,71.6,0,77,0.66355664,-10.8778305,8.088275,27.318672,0,0,0,45.058075,-92.95466,-1
34.963,0,7.382525,1555,0,5.490196,71.6,0,77,0.66355664,-10.8778305,8.088275,27.318672,0,0,0,45.05807,-92.95465,-1
35.999,0,7.677826,1554.25,0,5.490196,71.6,0,77,0.68877006,-10.732793,8.1606,27.576254,0,0,0,45.05807,-92.95465,-1
36.959,0,7.677826,1554.25,0,5.490196,71.6,0,77,0.68877006,-10.732793,8.1606,27.576254,0,0,0,45.05807,-92.95466,-1
38.009,0,7.677826,1554.25,0,5.490196,71.6,0,77,0.6884379,-10.732793,8.088275,27.331856,0,0,0,45.058075,-92.954666,-1
38.951,0,7.677826,1554.25,0,5.490196,71.6,0,77,0.6884379,-10.732793,8.088275,27.331856,0,0,0,45.058075,-92.954666,-1
40.001,0,7.677826,1554.25,0,5.490196,71.6,0,77,0.6884379,-10.732793,8.088275,27.331856,0,0,0,45.058075,-92.954666,-1
40.959,0,7.677826,1555.25,0,5.490196,71.6,0,77,0.6884379,-10.732793,8.1606,27.558521,0,0,0,45.058075,-92.954666,-1
41.993,0,7.677826,1555.25,0,5.490196,71.6,0,77,0.6884379,-10.732793,8.1606,27.558521,0,0,0,45.058075,-92.954666,-1
42.959,0,7.677826,1549,0,5.490196,71.6,0,77,0.6888808,-10.732793,7.9918427,27.097523,0,0,0,45.058075,-92.954666,-1
44.006,0,7.677826,1549,0,5.490196,71.6,0,77,0.6888808,-10.732793,7.9918427,27.097523,0,0,0,45.058075,-92.954666,-1
44.949,0,7.973127,1551.75,0,5.490196,71.6,0,77,0.7125014,-10.587755,8.088275,27.375889,0,0,0,45.058075,-92.954666,-1
46.001,0,7.973127,1551.75,0,5.490196,71.6,0,77,0.7125014,-10.587755,8.088275,27.375889,0,0,0,45.058075,-92.95466,-1
46.959,0,10.040234,1061.75,0,6.27451,71.6,0,77,0.8988168,-9.572491,8.088275,40.009922,0,0,0,45.058075,-92.954666,-1
48.000,0,10.040234,1061.75,0,6.27451,71.6,0,77,0.8988168,-9.572491,8.088275,40.009922,0,0,0,45.05807,-92.954666,-1
48.951,0,12.993244,994.5,0,5.490196,71.6,0,77,0.79587615,-8.122113,8.582492,45.32551,0,0,0,45.05807,-92.95467,-1
50.010,0,12.993244,994.5,0,5.490196,71.6,0,77,0.79587615,-8.122113,8.582492,45.32551,0,0,0,45.05807,-92.9547,264.10602
50.958,0,12.993244,994.5,0,5.490196,71.6,0,77,0.79587615,-8.122113,8.582492,45.32551,0,0,0,45.05807,-92.954704,270.24838
52.003,3.0617807,12.697943,972.25,1.8641136,5.490196,71.6,0,77,0.72852385,-8.267151,8.347779,45.094864,0.0012757487,0.12809967,0,45.05807,-92.95471,270.66812
52.954,3.0617807,12.697943,972.25,1.8641136,5.490196,71.6,0,77,0.72852385,-8.267151,8.347779,45.094864,0.0012757487,0.12809967,0,45.05807,-92.95473,272.2462
54.011,3.2646413,12.697943,961.75,1.8641136,5.098039,71.6,0,77,0.71222454,-8.267151,7.8290586,42.75446,0.0024410686,0.23622668,0,45.058064,-92.95475,258.42218
54.947,3.2646413,12.697943,961.75,1.8641136,5.098039,71.6,0,77,0.71222454,-8.267151,7.8290586,42.75446,0.0024410686,0.23622668,0,45.05806,-92.95477,266.4994
56.011,3.2646413,12.697943,961.75,1.8641136,5.098039,71.6,0,77,0.71222454,-8.267151,7.8290586,42.75446,0.0024410686,0.23622668,0,45.058056,-92.9548,264.9706
56.959,6.793574,11.81204,976.25,3.7282271,5.098039,71.6,0,77,0.6553793,-8.702264,7.524484,40.48086,0.0053551933,0.49797383,0,45.058056,-92.95483,272.52887
58.006,6.793574,11.81204,976.25,3.7282271,5.098039,71.6,0,77,0.6553793,-8.702264,7.524484,40.48086,0.0053551933,0.49797383,0,45.058064,-92.95485,290.31674
58.955,7.972581,12.107341,936.5,4.3495984,5.098039,71.6,0,77,0.68189174,-8.557226,7.4803667,41.95166,0.008259866,0.7431352,0,45.058075,-92.954865,307.22278
60.004,7.972581,12.107341,936.5,4.3495984,5.098039,71.6,0,77,0.68189174,-8.557226,7.4803667,41.95166,0.008259866,0.7431352,0,45.058075,-92.954865,327.26703
60.956,7.972581,12.107341,936.5,4.3495984,5.098039,71.6,0,77,0.68189174,-8.557226,7.4803667,41.95166,0.008259866,0.7431352,0,45.05807,-92.954865,-1
62.012,4.83497,24.509983,1815.5,1.8641136,12.941176,71.6,6.27451,77,1.3242086,-2.4656415,5.286293,15.292872,0.009631449,0.84464633,0,45.05805,-92.954865,182.2505
62.951,4.83497,24.509983,1815.5,1.8641136,12.941176,71.6,6.27451,77,1.3242086,-2.4656415,5.286293,15.292872,0.009631449,0.84464633,0,45.058006,-92.95487,184.62589
64.021,4.2541327,22.147575,2192.25,8.699197,13.333333,71.6,8.627451,77,2.3196797,-3.6259434,28.037596,67.171455,0.015977332,1.2521931,0,45.05795,-92.95487,178.88217
65.069,4.2541327,22.147575,2192.25,8.699197,13.333333,71.6,8.627451,77,2.3196797,-3.6259434,28.037596,67.171455,0.015977332,1.2521931,0,45.05788,-92.95488,179.70035
65.962,5.332618,21.852274,1947.5,14.291537,10.196078,71.6,7.45098,77,2.763709,-3.770981,36.74609,99.09865,0.02351027,1.6331729,0,45.0578,-92.95488,180.92192
66.965,5.332618,21.852274,1947.5,14.291537,10.196078,71.6,7.45098,77,2.763709,-3.770981,36.74609,99.09865,0.02351027,1.6331729,0,45.057716,-92.95487,180.76843
67.947,5.332618,21.852274,1947.5,14.291537,10.196078,71.6,7.45098,77,2.763709,-3.770981,36.74609,99.09865,0.02351027,1.6331729,0,45.05763,-92.95487,180.56358
68.946,26.835983,9.154331,1590.75,18.641136,5.882353,71.6,0,77,1.0285127,-10.007604,9.524178,31.445581,0.03572676,2.4061873,0,45.05755,-92.95487,180.6459
69.956,26.835983,9.154331,1590.75,18.641136,5.882353,71.6,0,77,1.0285127,-10.007604,9.524178,31.445581,0.03572676,2.4061873,0,45.05747,-92.95488,180.6459
70.944,26.835983,9.154331,1590.75,18.641136,5.882353,71.6,0,77,1.0285127,-10.007604,9.524178,31.445581,0.03572676,2.4061873,0,45.057396,-92.95488,180.6459
71.964,34.66607,9.154331,1340.75,18.641136,4.7058825,71.6,0,77,0.8401061,-10.007604,7.3729353,28.881962,0.050291654,3.2961767,0,45.05733,-92.95488,180.6459
72.945,34.66607,9.154331,1340.75,18.641136,4.7058825,71.6,0,77,0.8401061,-10.007604,7.3729353,28.881962,0.050291654,3.2961767,0,45.05728,-92.95488,180.6459
73.954,34.66607,9.154331,1340.75,18.641136,4.7058825,71.6,0,77,0.8401061,-10.007604,7.3729353,28.881962,0.050291654,3.2961767,0,45.057243,-92.95488,180.6459
74.954,28.68889,7.677826,1200,13.670166,4.7058825,71.6,0,77,0.5938704,-10.732793,6.5333014,28.594698,0.061524082,3.9309518,0,45.05722,-92.95488,180.6459
75.947,28.68889,7.677826,1200,13.670166,4.7058825,71.6,0,77,0.5938704,-10.732793,6.5333014,28.594698,0.061524082,3.9309518,0,45.057194,-92.95488,180.31242
76.953,28.68889,7.677826,1200,13.670166,4.7058825,71.6,0,77,0.5938704,-10.732793,6.5333014,28.594698,0.061524082,3.9309518,0,45.05715,-92.9549,180.31242
77.960,2.4695666,20.080467,1981.25,6.2137117,10.980392,71.6,6.27451,77,1.3901469,-4.6412077,34.498722,91.45297,0.06683508,3.7253149,0,45.057117,-92.954895,219.10756
78.975,2.4695666,20.080467,1981.25,6.2137117,10.980392,71.6,6.27451,77,1.3901469,-4.6412077,34.498722,91.45297,0.06683508,3.7253149,0,45.057095,-92.95502,238.37427
79.956,6.176897,22.442877,2306.25,11.184682,15.294118,71.6,9.019608,75.2,2.5652127,-3.4809058,24.827095,56.53971,0.07456188,3.8937254,0,45.057087,-92.95512,256.97742
80.945,6.053523,23.62408,2357,17.398394,13.333333,71.6,7.45098,75.2,3.143163,-2.9007547,39.40702,87.81083,0.08692203,4.153649,0,45.057087,-92.95524,265.7109
81.947,8.109829,20.375769,2224.5,19.883879,12.54902,71.6,7.0588236,75.2,2.7706342,-4.49617,33.617237,79.37134,0.09053759,4.2228436,0,45.05709,-92.95536,269.78772
88.995,36.641224,13.879147,1631.75,23.612104,5.098039,71.6,1.9607843,75.2,1.547748,-7.6870003,8.835627,28.43923,0.12536553,5.538652,0,45.057114,-92.9555,269.3794
89.007,36.641224,13.879147,1631.75,23.612104,5.098039,71.6,1.9607843,75.2,1.547748,-7.6870003,8.835627,28.43923,0.12536553,5.538652,0,45.057083,-92.955635,269.29688
89.019,36.641224,13.879147,1631.75,23.612104,5.098039,71.6,1.9607843,75.2,1.547748,-7.6870003,8.835627,28.43923,0.12536553,5.538652,0,45.057083,-92.95577,267.89062
89.019,36.641224,13.879147,1631.75,23.612104,5.098039,71.6,1.9607843,75.2,1.547748,-7.6870003,8.835627,28.43923,0.12536553,5.538652,0,45.057083,-92.95591,269.29688
89.029,36.641224,13.879147,1631.75,23.612104,5.098039,71.6,1.9607843,75.2,1.547748,-7.6870003,8.835627,28.43923,0.12536553,5.538652,0,45.05708,-92.95604,270
89.049,36.641224,13.879147,1631.75,23.612104,5.098039,71.6,1.9607843,75.2,1.547748,-7.6870003,8.835627,28.43923,0.12536553,5.538652,0,45.057083,-92.95632,265.78125
89.049,36.641224,13.879147,1631.75,23.612104,5.098039,71.6,1.9607843,75.2,1.547748,-7.6870003,8.835627,28.43923,0.12536553,5.538652,0,45.057083,-92.95632,265.78125
89.962,36.641224,13.879147,1631.75,23.612104,5.098039,71.6,1.9607843,75.2,1.547748,-7.6870003,8.835627,28.43923,0.12536553,5.538652,0,45.057076,-92.95645,265.78116
90.940,33.783672,8.563729,1345.5,23.612104,4.3137255,71.6,0,75.2,0.8061617,-10.297679,9.582979,37.40683,0.14086041,6.0986586,0,45.05708,-92.95658,269.9999
91.936,33.783672,8.563729,1345.5,23.612104,4.3137255,71.6,0,75.2,0.8061617,-10.297679,9.582979,37.40683,0.14086041,6.0986586,0,45.057106,-92.9567,269.28625
92.951,35.736572,12.993244,1628,22.369364,7.45098,71.6,0,75.2,1.008572,-8.122113,8.582492,27.688093,0.15455933,6.5761952,0,45.057106,-92.956825,269.28625
93.935,35.736572,12.993244,1628,22.369364,7.45098,71.6,0,75.2,1.008572,-8.122113,8.582492,27.688093,0.15455933,6.5761952,0,45.057106,-92.956955,269.28625
94.934,35.736572,12.993244,1628,22.369364,7.45098,71.6,0,75.2,1.008572,-8.122113,8.582492,27.688093,0.15455933,6.5761952,0,45.057102,-92.95708,269.28625
95.948,42.787804,19.194565,1847.25,21.747992,5.490196,71.6,0,75.2,1.8027616,-5.0763206,6.969022,19.814367,0.16829595,7.072878,0,45.057102,-92.9572,269.28625
96.932,42.787804,19.194565,1847.25,21.747992,5.490196,71.6,0,75.2,1.8027616,-5.0763206,6.969022,19.814367,0.16829595,7.072878,0,45.057102,-92.95734,267.73224
97.946,40.51662,8.268428,1525.5,22.369364,4.7058825,71.6,3.5294118,75.2,0.8811589,-10.442718,7.5699506,26.06243,0.18292838,7.5707455,0,45.0571,-92.957466,267.73224
98.939,53.670776,6.496622,1358.75,22.990734,5.882353,71.6,3.9215686,75.2,0.59058243,-11.312943,5.8733735,22.702942,0.20249794,8.242283,0,45.05709,-92.9576,265.92798
99.970,16.033861,16.241554,1776.5,22.990734,7.0588236,71.6,0,75.2,1.27313,-6.526698,19.660173,58.124096,0.206506,8.322893,0,45.057076,-92.95773,258.7269
100.937,45.71893,7.677826,1463.75,22.990734,4.3137255,71.6,0,75.2,0.786881,-10.732793,6.894923,24.739822,0.21144272,8.483129,0,45.057056,-92.95787,258.7269
101.961,57.307293,7.677826,916.25,22.369364,3.9215686,71.6,0,75.2,0.5564421,-10.732793,5.352003,30.678665,0.22011803,8.778595,0,45.057037,-92.958,256.4431
102.940,59.927326,7.087224,1088.25,21.126621,3.9215686,71.6,0,75.2,0.37462413,-11.022868,4.8336787,23.328304,0.22376046,8.902338,0,45.05699,-92.958115,257.69522
103.945,50.614113,6.201321,1203,17.398394,3.5294118,71.6,0,75.2,0.4325299,-11.457981,4.713138,20.576836,0.23087767,9.135289,0,45.056976,-92.958206,256.28897
104.940,45.07539,5.90602,1181.25,15.53428,3.5294118,71.6,0,75.2,0.4098889,-11.603019,4.7252445,21.009539,0.23422667,9.24263,0,45.056965,-92.958275,255.58588
105.952,45.07539,5.90602,1181.25,15.53428,3.5294118,71.6,0,75.2,0.4098889,-11.603019,4.7252445,21.009539,0.23422667,9.24263,0,45.056946,-92.95836,252.77338
106.936,43.9841,5.90602,1090,14.291537,3.5294118,71.6,0,75.2,0.4024782,-11.603019,4.455084,21.46661,0.23720728,9.335084,0,45.05695,-92.95843,252.95099
107.954,43.9841,5.90602,1090,14.291537,3.5294118,71.6,0,75.2,0.4024782,-11.603019,4.455084,21.46661,0.23720728,9.335084,0,45.056946,-92.95846,252.95099
108.949,30.213486,7.382525,786.75,9.320568,7.45098,71.6,11.764706,75.2,0.46423408,-10.8778305,4.229745,28.236542,0.24171604,9.452287,0,45.05695,-92.958435,252.95099
109.986,30.213486,7.382525,786.75,9.320568,7.45098,71.6,11.764706,75.2,0.46423408,-10.8778305,4.229745,28.236542,0.24171604,9.452287,0,45.05693,-92.958496,252.95099
110.960,2.0866766,30.416002,2703,5.592341,22.745098,71.6,12.156863,75.2,1.3805257,0.43511322,36.74609,71.400154,0.24543445,8.968572,0,45.05691,-92.958565,252.95099
111.944,2.0866766,30.416002,2703,5.592341,22.745098,71.6,12.156863,75.2,1.3805257,0.43511322,36.74609,71.400154,0.24543445,8.968572,0,45.0569,-92.95867,252.95099
112.951,4.6796813,26.28179,2440,18.641136,15.686275,71.6,9.019608,75.2,4.0983267,-1.5954151,54.61711,117.56362,0.25634253,8.608278,0,45.05686,-92.95882,247.03603
113.940,4.6796813,26.28179,2440,18.641136,15.686275,71.6,9.019608,75.2,4.0983267,-1.5954151,54.61711,117.56362,0.25634253,8.608278,0,45.056824,-92.95895,247.03603
114.943,9.541681,15.355652,1788.25,24.854847,5.098039,71.6,5.882353,75.2,2.1615422,-6.9618115,35.715675,104.89739,0.27130434,8.680888,0,45.056767,-92.95913,247.15863
115.941,9.541681,15.355652,1788.25,24.854847,5.098039,71.6,5.882353,75.2,2.1615422,-6.9618115,35.715675,104.89739,0.27130434,8.680888,0,45.056732,-92.95925,247.15863
116.943,26.376509,8.563729,1487.5,26.09759,3.9215686,71.6,0,75.2,0.8834801,-10.297679,13.566122,47.899704,0.28487125,8.959836,0,45.05669,-92.95939,247.15863
117.956,26.376509,8.563729,1487.5,26.09759,3.9215686,71.6,0,75.2,0.8834801,-10.297679,13.566122,47.899704,0.28487125,8.959836,0,45.056652,-92.959526,247.15863
118.943,81.17196,6.496622,1144.5,25.47622,3.137255,71.6,3.9215686,75.2,0.5575068,-11.312943,4.3033,19.747852,0.3004401,9.393028,0,45.056614,-92.95965,247.15863
119.947,81.17196,6.496622,1144.5,25.47622,3.137255,71.6,3.9215686,75.2,0.5575068,-11.312943,4.3033,19.747852,0.3004401,9.393028,0,45.05656,-92.95977,247.15863
120.957,16.044708,14.174448,1718.5,24.233477,4.7058825,71.6,2.745098,75.2,0.9358959,-7.541962,20.708878,63.290874,0.31321368,9.554766,0,45.056538,-92.95991,247.70874
121.957,16.044708,14.174448,1718.5,24.233477,4.7058825,71.6,2.745098,75.2,0.9358959,-7.541962,20.708878,63.290874,0.31321368,9.554766,0,45.056484,-92.96004,247.70874
122.951,46.54343,7.087224,1383,24.233477,3.5294118,71.6,0,75.2,0.7026375,-11.022868,7.1388783,27.110771,0.32567593,9.855337,0,45.05645,-92.96016,247.66962
123.962,46.54343,7.087224,1383,24.233477,3.5294118,71.6,0,75.2,0.7026375,-11.022868,7.1388783,27.110771,0.32567593,9.855337,0,45.05643,-92.96027,247.66962
124.958,46.54343,7.087224,1383,24.233477,3.5294118,71.6,0,75.2,0.7026375,-11.022868,7.1388783,27.110771,0.32567593,9.855337,0,45.056404,-92.960365,247.06577
125.949,76.77591,6.201321,1091,21.126621,3.137255,71.6,0,75.2,0.49477986,-11.457981,3.772921,18.162977,0.33920464,10.210323,0,45.05638,-92.96044,249.65247
126.948,76.77591,6.201321,1091,21.126621,3.137255,71.6,0,75.2,0.49477986,-11.457981,3.772921,18.162977,0.33920464,10.210323,0,45.056355,-92.960495,252.60768
127.943,58.124172,5.90602,897.25,15.53428,3.137255,71.6,0,75.2,0.371728,-11.603019,3.6644347,21.450014,0.34877452,10.446593,0,45.056343,-92.96055,256.64972
128.947,58.124172,5.90602,897.25,15.53428,3.137255,71.6,0,75.2,0.371728,-11.603019,3.6644347,21.450014,0.34877452,10.446593,0,45.05634,-92.96059,260.56857
129.945,58.124172,5.90602,897.25,15.53428,3.137255,71.6,0,75.2,0.371728,-11.603019,3.6644347,21.450014,0.34877452,10.446593,0,45.056343,-92.96061,267.14743
130.951,26.25202,8.85903,717.75,8.077826,3.5294118,71.6,0,75.2,0.4585696,-10.152641,4.2189503,30.872034,0.3546091,10.54994,0,45.056347,-92.96063,273.16895
131.944,12.834903,28.053595,1026.25,3.7282271,68.62745,71.6,16.862745,75.2,1.1616287,-0.7251887,3.9827445,20.382776,0.35707837,10.563443,0,45.05635,-92.960655,279.8336
132.939,2.9966748,25.986488,2434.25,9.320568,16.470589,71.6,10.196078,75.2,3.3334222,-1.7404529,42.645718,92.01196,0.36052558,10.263497,0,45.05636,-92.96072,279.8336
133.951,4.6021595,23.62408,2408.5,13.670166,14.509804,71.6,9.411765,75.2,3.3176126,-2.9007547,40.727222,88.81211,0.3634591,10.166405,0,45.05637,-92.96081,279.8336
134.943,4.9804645,28.053595,2464.25,16.155651,20.392157,71.6,13.333333,75.2,3.8979905,-0.7251887,44.47616,94.79307,0.36667094,10.071141,0,45.056374,-92.9609,279.8336
135.936,4.1374516,36.026722,2802.5,21.747992,21.17647,71.6,15.686275,75.2,5.3955417,3.1908302,72.07072,135.06639,0.37510663,9.7531395,0,45.05629,-92.96102,230.21114
136.937,4.1986513,37.798527,2868.5,24.854847,21.17647,71.6,15.686275,75.2,6.1111946,4.0610566,81.16596,148.61176,0.37943605,9.630066,0,45.05622,-92.96115,230.23924
137.946,4.35988,38.68443,2874.75,27.340332,21.568628,69.8,16.078432,71.6,6.40172,4.49617,85.98089,157.08543,0.38417405,9.448071,0,45.056137,-92.96129,229.66777
138.949,10.878387,25.100586,2389,34.175415,14.509804,69.8,9.803922,71.6,4.1613903,-2.175566,43.07467,94.69779,0.39915627,9.350806,0,45.056038,-92.96145,230.1363
139.961,12.074461,25.986488,2364.25,35.41816,16.470589,69.8,11.764706,71.6,3.5815363,-1.7404529,40.218964,89.34526,0.40588582,9.382006,0,45.055943,-92.96161,229.77438
140.944,8.618774,32.18781,2390.75,37.903645,9.411765,69.8,0,71.6,4.4668603,1.3053397,60.298717,132.46709,0.42040825,9.374627,0,45.055843,-92.961784,229.77438
141.938,14.094565,23.91938,2141,39.146385,13.725491,69.8,8.235294,71.6,3.2990563,-2.755717,38.081375,93.417885,0.4275929,9.43058,0,45.055744,-92.96196,230.14384
142.955,16.689823,17.71806,1910.5,39.767757,7.8431373,69.8,0,71.6,2.1884592,-5.8015094,32.670216,89.812965,0.43426973,9.493573,0,45.055637,-92.962135,229.99272
143.944,26.812178,24.805285,1816.75,40.389126,14.117647,69.8,1.1764706,71.6,2.7339895,-2.3206038,20.65404,59.709568,0.44190353,9.600086,0,45.05553,-92.96232,230.18977
144.944,26.812178,24.805285,1816.75,40.389126,14.117647,69.8,1.1764706,71.6,2.7339895,-2.3206038,20.65404,59.709568,0.44190353,9.600086,0,45.055424,-92.962494,230.18977
145.935,26.812178,24.805285,1816.75,40.389126,14.117647,69.8,1.1764706,71.6,2.7339895,-2.3206038,20.65404,59.709568,0.44190353,9.600086,0,45.055317,-92.96268,230.18977
146.944,29.001513,17.71806,1641.75,41.010498,14.509804,69.8,7.45098,71.6,1.8570216,-5.8015094,19.388628,62.026047,0.4651253,9.905543,0,45.055206,-92.96285,229.76251
147.954,29.001513,17.71806,1641.75,41.010498,14.509804,69.8,7.45098,71.6,1.8570216,-5.8015094,19.388628,62.026047,0.4651253,9.905543,0,45.055107,-92.963036,229.76251
148.954,29.001513,17.71806,1641.75,41.010498,14.509804,69.8,7.45098,71.6,1.8570216,-5.8015094,19.388628,62.026047,0.4651253,9.905543,0,45.054985,-92.96323,230.04869
149.964,73.53035,22.147575,1828.5,41.010498,5.098039,69.8,4.7058825,71.6,2.097678,-3.6259434,7.647176,21.965454,0.4956859,10.467897,0,45.054882,-92.963394,229.96613
150.941,73.53035,22.147575,1828.5,41.010498,5.098039,69.8,4.7058825,71.6,2.097678,-3.6259434,7.647176,21.965454,0.4956859,10.467897,0,45.05478,-92.96358,229.96613
151.944,19.180977,14.469749,1587.75,41.010498,4.3137255,69.8,4.3137255,71.6,1.5263761,-7.3969245,29.315477,96.97257,0.52754974,10.753292,0,45.05467,-92.96376,229.96613
152.943,18.438,22.442877,1861.5,41.010498,12.156863,69.8,6.27451,71.6,2.0557308,-3.4809058,30.496775,86.04486,0.5515767,10.992278,0,45.05456,-92.963936,230.5566
153.961,24.520182,18.308662,1834.75,41.010498,7.45098,69.8,3.9215686,71.6,1.966189,-5.511434,22.93211,65.64493,0.5616459,11.098511,0,45.05446,-92.96411,230.0955
154.956,17.936224,23.91938,2101.75,41.010498,21.960785,69.8,11.372549,71.6,2.5890846,-2.755717,31.349937,78.3411,0.57954955,11.251081,0,45.054344,-92.964294,230.0955
155.952,11.61514,31.597206,2454.5,41.63187,26.27451,69.8,15.686275,71.6,3.8312047,1.0152642,49.14441,105.15868,0.5880275,11.266956,0,45.05424,-92.96447,229.98415
156.955,8.326945,37.798527,2756.25,42.253242,67.84314,69.8,21.568628,71.6,5.352338,4.0610566,69.574,132.57524,0.59662664,11.179196,0,45.054127,-92.96467,230.03973
157.943,6.4686522,37.798527,2959,45.360096,17.647058,69.8,12.54902,71.6,6.7937293,4.0610566,96.146355,170.65614,0.61500835,10.904493,0,45.054,-92.96487,230.03973
158.942,16.769186,20.375769,2319.75,46.60284,6.27451,69.8,5.098039,71.6,3.4782803,-4.49617,38.104218,86.271225,0.6230135,10.945824,0,45.053875,-92.96507,229.90222
159.951,17.354229,25.691187,2152,47.22421,14.90196,69.8,9.411765,71.6,3.4381986,-1.8854905,37.31058,91.0592,0.63494253,11.0229225,0,45.053757,-92.96528,229.90222
160.948,42.717556,11.81204,1768.25,47.84558,5.098039,69.8,0,71.6,1.5277987,-8.702264,15.357061,45.614037,0.6537252,11.205696,0,45.053627,-92.965485,229.90222
161.942,56.65557,14.174448,1630.5,47.22421,15.686275,69.8,9.411765,71.6,1.4459572,-7.541962,11.428645,36.813576,0.6623089,11.320542,0,45.053505,-92.96568,229.74951
