Time (sec),Instant fuel economy (MPG),Calculated load value (%),Engine coolant temperature (°F),Intake manifold absolute pressure (inHg),Engine RPM (RPM),Vehicle speed (MPH),Relative throttle position (%),Ambient air temperature (°F),Relative accelerator pedal position (%),Engine oil temperature (°F),Intake air temperature bank 1  sensor 1 (°F),Mass air flow rate (lb/min),Boost (psi),Engine Power (hp),Engine Torque (lb•ft),Trip Distance (miles),Trip Fuel Economy (MPG),Latitude (deg),Longitude (deg)
665.001,37.46542,27.843138,192.2,23.62408,1978.0,61.515747,27.058823,68,12.54902,195.8,71.6,2.6235614,-2.9007547,22.512741,59.77728,8.934436,23.632856,45.04589,-93.10778
666.009,34.86877,58.82353,192.2,22.442877,1924.5,62.13712,8.235294,68,0.0,195.8,71.6,2.5684497,-3.4809058,24.433582,66.68118,8.95767,23.63059,45.046055,-93.108055
667.005,80.86405,34.117645,192.2,17.71806,1945.5,62.75849,10.196078,68,1.1764706,195.8,71.6,1.96716,-5.8015094,10.641177,28.727146,8.9710045,23.655571,45.046215,-93.108345
668.008,17.951569,65.09804,192.2,33.07371,2004.25,63.37986,15.686275,68,9.411765,195.8,71.6,3.8075032,1.7404529,48.408493,126.853874,8.994711,23.656082,45.046375,-93.10863
669.004,15.564736,76.86275,192.2,36.32202,2047.25,63.37986,27.843138,68,13.333333,195.8,71.6,4.1997895,3.335868,55.83187,143.23375,9.00552,23.642178,45.04654,-93.10892
670.011,13.768471,38.431374,192.2,34.845516,2033.0,64.622604,8.627451,68,0.0,195.8,71.6,4.1155076,2.6106794,64.353386,166.25247,9.019122,23.61611,45.046703,-93.10921
671.006,95.37907,11.764706,192.2,9.449632,1963.25,65.24397,4.7058825,68,0.0,195.8,71.6,1.1083014,-9.862566,9.379074,25.091028,9.0316515,23.640652,45.04687,-93.10949
672.007,136.84091,0.0,192.2,5.90602,1944.0,64.001236,4.3137255,68,0.0,195.8,71.6,0.6666231,-11.603019,6.4127607,17.325382,9.062818,23.708141,45.047035,-93.10978
673.001,136.84091,0.0,192.2,5.90602,1926.75,64.001236,5.882353,68,13.725491,195.8,71.6,0.6623641,-11.603019,6.4127607,17.480495,9.074926,23.734426,45.047195,-93.110054
673.996,20.359383,56.07843,192.2,25.691187,2022.0,63.37986,8.627451,68,0.0,195.8,71.6,2.855717,-1.8854905,42.68343,110.86954,9.091046,23.723173,45.04736,-93.11034
675.001,95.74047,28.62745,192.2,13.583846,1964.25,63.37986,25.09804,68,12.54902,195.8,71.6,1.5197151,-7.832038,9.076708,24.269772,9.116584,23.772366,45.047523,-93.11062
676.002,21.303719,59.60784,192.2,29.5301,2032.5,63.37986,33.72549,68,13.725491,195.8,71.6,3.3463187,0.0,40.79139,105.40762,9.128203,23.766113,45.047688,-93.1109
676.996,15.61436,74.5098,192.2,36.912624,2066.0,64.001236,10.980392,68,0.0,195.8,71.6,4.3282375,3.6259434,56.200066,142.86984,9.142198,23.751055,45.04785,-93.11119
677.999,62.618214,14.117647,192.2,10.335535,1959.5,64.622604,5.490196,68,2.745098,195.8,71.6,1.2108631,-9.427453,14.15,37.926716,9.170321,23.795282,45.048016,-93.11148
678.994,62.618214,14.117647,192.2,10.335535,1959.5,64.622604,5.490196,68,2.745098,195.8,71.6,1.2108631,-9.427453,14.15,37.926716,9.170321,23.795282,45.048183,-93.11177
680.002,51.998344,19.215687,194.0,12.697943,1942.5,64.001236,7.45098,68,6.27451,195.8,71.6,1.4594284,-8.267151,16.876076,45.629375,9.205173,23.842678,45.048347,-93.112045
681.005,44.607563,23.921568,194.0,17.71806,1949.75,64.001236,10.980392,68,10.980392,195.8,71.6,1.985559,-5.8015094,19.67218,52.991676,9.218619,23.859312,45.04852,-93.11233
682.001,26.69525,49.411766,194.0,30.120703,2033.75,63.37986,25.490196,68,12.54902,195.8,71.6,3.3880486,0.29007548,32.55292,84.06718,9.231831,23.863567,45.04869,-93.1126
683.004,49.34496,25.09804,194.0,18.603964,1986.75,64.001236,14.509804,68,9.411765,195.8,71.6,2.1827734,-5.3663964,17.783539,47.012035,9.244661,23.880112,45.048862,-93.11288
684.001,19.6895,32.156864,194.0,23.91938,2025.5,64.622604,10.588235,68,9.019608,195.8,71.6,2.8543754,-2.755717,45.001026,116.68747,9.27347,23.869196,45.049038,-93.11315
684.998,24.164928,27.450981,194.0,22.147575,2007.0,64.622604,8.627451,68,4.7058825,195.8,71.6,2.5879986,-3.6259434,36.66668,95.95294,9.287313,23.872198,45.049217,-93.11343
685.998,103.20417,10.980392,194.0,7.382525,1942.5,64.622604,9.019608,68,7.45098,195.8,71.6,0.83913505,-10.8778305,8.585386,23.213087,9.312349,23.911612,45.049397,-93.11369
687.011,24.609179,38.431374,194.0,25.100586,2003.75,64.622604,14.90196,68,9.019608,195.8,71.6,2.8128753,-2.175566,36.004765,94.373604,9.324653,23.911846,45.049576,-93.11396
687.994,42.18869,48.627453,194.0,26.87239,2003.5,64.622604,17.647058,68,11.764706,195.8,71.6,3.1063862,-1.3053397,21.00202,55.056145,9.345819,23.935783,45.049755,-93.11423
688.996,23.220442,51.372547,194.0,30.416002,2058.5,64.622604,23.137255,68,12.941176,195.8,71.6,3.515581,0.43511322,38.158092,97.3576,9.360475,23.933632,45.049942,-93.114494
690.001,17.593145,27.843138,194.0,21.261671,2039.5,65.24397,10.196078,68,10.588235,195.8,71.6,2.5249565,-4.0610566,50.847492,130.94229,9.373793,23.921616,45.05013,-93.11475
691.009,44.020367,24.313726,194.0,20.375769,2025.5,65.86535,15.294118,68,9.411765,195.8,71.6,2.4379702,-4.49617,20.515211,53.195858,9.400102,23.931042,45.05032,-93.11502
692.01,39.727486,21.960785,194.0,16.832157,2045.0,65.86535,5.882353,68,0.0,195.8,71.6,1.9668789,-6.236623,22.732046,58.382042,9.411714,23.943106,45.05051,-93.115295
693.0,139.49802,32.54902,194.0,17.422758,2027.5,65.24397,10.588235,68,0.0,195.8,71.6,1.9987024,-5.946547,6.4127607,16.611858,9.440118,24.001741,45.050697,-93.115555
693.999,74.54985,12.941176,194.0,9.154331,1959.0,64.622604,5.490196,68,0.0,195.8,71.6,1.0707623,-10.007604,11.885304,31.864708,9.455602,24.028433,45.050884,-93.11582
694.998,30.716122,74.5098,194.0,28.644197,2084.5,64.622604,67.05882,68,15.686275,195.8,71.6,3.2372534,-0.43511322,28.84634,72.681335,9.469518,24.036367,45.051064,-93.11609
696.001,37.560677,24.705883,194.0,16.241554,2055.75,65.24397,6.27451,68,2.3529413,195.8,71.6,1.9531479,-6.526698,23.816595,60.8476,9.4914665,24.055542,45.051247,-93.11636
697.0,29.809656,58.039215,194.0,28.053595,2053.5,65.24397,10.588235,68,0.0,195.8,71.6,3.327089,-0.7251887,30.009315,76.75301,9.503001,24.060362,45.051426,-93.11664
698.002,79.62109,12.941176,194.0,9.744933,1999.0,65.24397,11.372549,68,7.8431373,195.8,71.6,1.1544608,-9.717528,11.235307,29.51931,9.518309,24.087212,45.0516,-93.11691
699.002,107.288605,9.411765,194.0,7.087224,1950.0,64.622604,4.7058825,68,0.0,195.8,71.6,0.80853397,-11.022868,8.258544,22.243492,9.5478,24.133759,45.051777,-93.117195
700.0,49.75122,30.19608,194.0,20.375769,2006.0,64.001236,21.960785,68,11.764706,195.8,71.6,2.2922091,-4.49617,17.63832,46.180687,9.561672,24.15143,45.05194,-93.11748
701.017,24.639822,48.235294,194.0,30.120703,2053.5,64.001236,68.62745,68,17.254902,195.8,71.6,3.4857934,0.29007548,35.61422,91.08834,9.57564,24.150648,45.052105,-93.11777
702.008,14.263381,79.60784,194.0,37.798527,2123.25,64.001236,34.117645,68,10.588235,195.8,71.6,4.4779086,4.0610566,61.52314,152.18486,9.589196,24.128504,45.052265,-93.11806
703.001,17.649826,60.784313,194.0,33.959614,2027.5,64.001236,9.803922,68,0.0,195.8,71.6,4.159772,2.175566,49.71879,128.79344,9.602403,24.113756,45.05242,-93.11835
704.015,51.19842,29.411764,194.0,20.67107,1993.75,64.622604,16.078432,68,8.235294,195.8,71.6,2.441403,-4.351132,17.306152,45.5894,9.637562,24.156172,45.052574,-93.118645
705.012,20.682827,59.215687,194.0,31.597206,2021.5,64.001236,10.980392,68,0.0,195.8,71.6,3.6343355,1.0152642,42.427856,110.23295,9.649105,24.150372,45.052723,-93.11895
706.004,82.85248,24.313726,194.0,15.060351,2025.0,64.001236,38.82353,68,15.686275,195.8,71.6,1.7563636,-7.106849,10.591452,27.470371,9.667163,24.182076,45.05287,-93.11925
707.005,16.125164,73.72549,194.0,34.254917,2071.25,63.37986,50.588234,68,14.509804,195.8,71.6,4.001783,2.3206038,53.89144,136.65369,9.681584,24.16713,45.05301,-93.11955
708.003,14.5940695,87.45098,194.0,41.04684,2039.5,63.37986,26.27451,68,0.0,195.8,71.6,4.811224,5.6564717,59.545303,153.34085,9.705869,24.128859,45.05315,-93.11986
708.998,31.375658,63.92157,194.0,35.43612,2034.25,64.001236,67.45098,68,17.254902,195.8,71.6,4.1694183,2.9007547,27.968433,72.21009,9.721445,24.137854,45.053284,-93.12017
709.998,13.786871,83.52941,194.0,41.04684,2245.5,63.37986,19.215687,68,11.372549,195.8,71.6,4.8171444,5.6564717,63.031586,147.42775,9.735224,24.108088,45.053417,-93.12048
711.003,13.176827,29.80392,194.0,30.711304,2065.25,64.001236,10.196078,68,6.6666665,195.8,71.6,3.9784777,0.58015096,66.596306,169.36028,9.750392,24.082588,45.053543,-93.120804
712.001,21.265955,63.52941,194.0,33.664314,2041.25,64.001236,26.27451,68,12.54902,197.6,71.6,4.0109572,2.0305283,41.264454,106.17297,9.764178,24.072989,45.053665,-93.121124
713.008,45.873455,37.64706,194.0,24.214682,1969.75,64.001236,21.568628,68,10.980392,197.6,71.6,2.8515472,-2.6106794,19.12932,51.006145,9.786933,24.101639,45.053787,-93.121445
714.007,33.854942,72.15686,194.0,31.301907,1999.0,63.37986,11.372549,68,0.0,197.6,71.6,3.654996,0.87022644,25.66858,67.440865,9.81277,24.099306,45.0539,-93.121765
714.998,47.39946,15.686275,194.0,13.288545,1919.75,63.37986,5.098039,68,1.9607843,197.6,71.6,1.5324836,-7.9770756,18.333717,50.157967,9.823816,24.112139,45.054012,-93.12209
715.998,40.620514,49.411766,194.0,22.442877,1916.75,62.13712,18.039215,68,10.588235,197.6,71.6,2.485586,-3.4809058,20.97386,57.47076,9.839356,24.127934,45.05412,-93.12241
716.993,15.835217,72.54902,194.0,36.617325,2066.0,62.13712,68.62745,68,20.784313,197.6,71.6,4.154188,3.4809058,53.802162,136.77397,9.863847,24.110933,45.05422,-93.122734
717.993,10.65046,88.62745,194.0,43.113945,2209.75,62.13712,10.588235,68,12.54902,197.6,71.6,5.1387053,6.671736,79.99363,190.12811,9.875693,24.073702,45.054317,-93.12306
718.992,15.459344,68.23529,194.0,34.845516,2039.25,62.13712,9.803922,68,1.5686275,197.6,71.6,4.442175,2.6106794,55.11029,141.93723,9.888643,24.054499,45.054413,-93.12339
720.004,36.087975,59.60784,194.0,30.711304,1972.75,62.13712,26.666666,68,12.54902,197.6,71.6,3.613053,0.58015096,23.608112,62.852608,9.902991,24.065458,45.054504,-93.123726
721.006,9.924901,100.0,194.0,48.429363,2312.5,62.13712,43.52941,68,14.90196,197.6,71.6,6.113801,9.282415,85.84155,194.96196,9.933354,23.995285,45.054585,-93.12406
722.006,39.589005,20.784313,194.0,24.805285,2083.75,63.37986,51.764706,68,15.686275,197.6,71.6,3.3092651,-2.3206038,21.95075,55.327087,9.947795,24.008993,45.05466,-93.124405
723.011,10.2073765,89.01961,194.0,48.429363,2313.5,63.37986,68.62745,68,24.313726,197.6,71.6,5.876318,9.282415,85.13533,193.27441,9.970967,23.95437,45.054737,-93.124756
724.002,9.189805,43.52941,194.0,33.07371,2753.0,64.001236,11.372549,68,0.0,197.6,71.6,4.4142613,1.7404529,95.489296,182.1724,9.983736,23.90548,45.054813,-93.12511
725.011,19.277254,36.07843,194.0,25.395885,2664.0,64.622604,14.90196,68,10.196078,197.6,71.6,4.0334363,-2.0305283,45.963375,90.61744,9.997056,23.896479,45.05489,-93.125465
726.0,17.44467,70.196075,194.0,34.550217,2085.5,64.622604,38.431374,68,14.509804,197.6,71.6,4.4772825,2.4656415,50.79189,127.91405,10.0241375,23.896732,45.054966,-93.12582
727.011,17.44467,70.196075,194.0,34.550217,2085.5,64.622604,38.431374,68,14.509804,197.6,71.6,4.4772825,2.4656415,50.79189,127.91405,10.0241375,23.896732,45.055046,-93.126175
728.009,18.73856,63.92157,194.0,34.254917,2072.25,65.86535,9.803922,68,7.0588236,197.6,71.6,4.186557,2.3206038,48.19405,122.14772,10.0610895,23.85238,45.055126,-93.12654
729.011,15.958554,58.82353,194.0,32.18781,2146.5,65.86535,68.62745,68,19.215687,197.6,71.6,3.8480365,1.3053397,56.58953,138.46477,10.074229,23.832594,45.055206,-93.1269
730.009,13.795263,75.68627,194.0,31.597206,2175.5,66.48672,8.627451,68,4.3137255,197.6,71.6,3.912778,1.0152642,66.08115,159.53374,10.088367,23.811592,45.055286,-93.127266
731.011,20.806337,40.784313,194.0,23.62408,2061.25,66.48672,8.627451,68,9.411765,197.6,71.6,2.8337872,-2.9007547,43.8139,111.63884,10.116263,23.820337,45.05537,-93.127625
732.002,20.304186,52.941177,194.0,30.416002,2100.75,66.48672,21.960785,68,11.764706,197.6,71.6,3.616916,0.43511322,44.897476,112.24879,10.130301,23.811838,45.05545,-93.12799
733.0,47.349636,22.745098,194.0,20.966372,2076.75,66.48672,23.921568,68,12.54902,197.6,71.6,2.5409918,-4.2060943,19.252666,48.69011,10.14371,23.828688,45.05553,-93.12836
734.005,20.295954,32.156864,194.0,23.91938,2085.75,66.48672,10.196078,68,10.588235,197.6,71.6,2.8657596,-2.755717,44.91569,113.101906,10.157495,23.821339,45.05561,-93.12872
735.002,12.164795,82.35294,194.0,41.34214,2234.75,67.108086,67.84314,68,17.647058,197.6,71.6,5.163646,5.8015094,75.638466,177.76566,10.187343,23.786097,45.055695,-93.12909
735.999,84.11691,10.980392,194.0,11.221438,2088.25,67.72946,11.372549,68,0.0,197.6,71.6,1.4467152,-8.99234,11.039946,27.766333,10.206045,23.817387,45.055775,-93.12946
737.0,45.541187,69.01961,194.0,30.120703,2133.0,67.72946,27.450981,68,15.294118,197.6,71.6,3.6287177,0.29007548,20.391346,50.209873,10.218957,23.83026,45.055855,-93.12983
738.0,14.851774,66.666664,194.0,28.644197,2132.5,67.72946,9.019608,68,9.803922,197.6,71.6,3.5247889,-0.43511322,62.527622,153.99866,10.235725,23.811953,45.05594,-93.1302
739.003,44.83332,30.588236,194.0,22.442877,2153.5,67.72946,39.60784,68,15.294118,197.6,71.6,2.7377374,-3.4809058,20.713303,50.517113,10.263956,23.816296,45.056023,-93.13057
740.008,16.854147,29.411764,194.0,22.738176,2129.5,67.72946,11.372549,68,9.411765,197.6,71.6,2.82492,-3.335868,55.098972,135.89389,10.277703,23.802635,45.056107,-93.13094
741.011,44.337517,50.588234,194.0,28.939499,2113.25,67.72946,22.745098,68,12.54902,197.6,71.6,3.5552835,-0.29007548,20.94493,52.05496,10.292134,23.815596,45.05619,-93.13132
742.003,43.581985,30.980392,194.0,19.194565,2119.75,68.35083,20.392157,68,12.156863,197.6,71.6,2.340102,-5.0763206,21.503513,53.279343,10.308792,23.83548,45.056274,-93.13168
743.003,18.805737,26.666666,194.0,23.91938,2121.75,67.72946,10.980392,68,8.627451,197.6,71.6,2.9250965,-2.755717,49.381004,122.23618,10.32316,23.82682,45.056362,-93.13206
744.001,18.739285,69.803925,194.0,37.207928,2187.25,67.72946,20.784313,68,0.0,199.4,71.6,4.5544434,3.770981,49.556114,118.99615,10.336848,23.818666,45.05645,-93.13242
745.011,97.74596,11.372549,194.0,7.973127,2068.5,68.35083,11.372549,68,6.27451,199.4,71.6,0.9659476,-10.587755,9.587771,24.344238,10.374999,23.860556,45.056534,-93.1328
746.0,27.812313,34.901962,194.0,25.100586,2070.75,67.72946,14.509804,68,8.627451,199.4,71.6,2.995332,-2.175566,33.38975,84.687546,10.387769,23.864616,45.056625,-93.13316
747.0,31.461988,36.07843,194.0,26.87239,2054.75,67.72946,9.411765,68,9.803922,199.4,71.6,3.2102554,-1.3053397,29.516449,75.44652,10.402298,23.872368,45.05671,-93.13353
748.0,20.247374,64.31373,194.0,34.254917,2160.5,67.108086,10.980392,68,0.0,199.4,71.6,4.178158,2.3206038,45.444237,110.47363,10.431718,23.867455,45.056797,-93.133896
749.004,57.10007,32.941177,194.0,20.67107,2090.5,67.108086,10.196078,68,2.745098,199.4,71.6,2.5764565,-4.351132,16.114279,40.485058,10.446874,23.887747,45.056877,-93.13426
750.015,38.69644,32.54902,194.0,25.395885,2079.25,67.108086,16.862745,68,5.098039,199.4,71.6,3.0628035,-2.0305283,23.778065,60.062565,10.459238,23.89863,45.056957,-93.13463
751.005,20.406216,61.960785,194.0,33.07371,2161.0,67.108086,43.52941,68,14.90196,199.4,71.6,4.05221,1.7404529,45.0905,109.58834,10.489095,23.912933,45.057037,-93.134995
752.016,44.154415,43.92157,194.0,25.691187,2088.75,67.72946,14.90196,68,10.196078,199.4,71.6,3.2029085,-1.8854905,21.031786,52.883934,10.506066,23.930996,45.057117,-93.13537
753.006,20.616512,52.54902,194.0,24.805285,2097.25,67.72946,9.411765,68,6.6666665,199.4,71.6,2.9890714,-2.3206038,45.043804,112.80255,10.521131,23.92464,45.0572,-93.135735
753.999,22.41274,48.627453,194.0,29.5301,2115.5,67.72946,19.215687,68,12.54902,199.4,71.6,3.5728989,0.0,41.433853,102.867065,10.535373,23.91782,45.057285,-93.13611
755.015,34.08126,50.980392,194.0,26.28179,2114.5,67.72946,16.862745,68,9.803922,199.4,71.6,3.2598603,-1.5954151,27.248,67.6801,10.565891,23.923677,45.05737,-93.136475
756.0,31.67768,25.882353,194.0,20.080467,2085.5,68.35083,14.90196,68,0.0,199.4,71.6,2.4495547,-4.6412077,29.584423,74.505264,10.578532,23.930195,45.05745,-93.13685
757.009,36.135292,46.666668,194.0,26.87239,2114.25,68.35083,18.039215,68,12.156863,199.4,71.6,3.233122,-1.3053397,25.934917,64.426216,10.596656,23.944248,45.05753,-93.13722
758.0,33.857838,24.313726,194.0,19.785168,2116.0,68.35083,13.333333,68,9.019608,199.4,71.6,2.465181,-4.7862453,27.679436,68.70299,10.624077,23.948263,45.05761,-93.137596
759.005,20.396637,54.901962,194.0,31.892508,2161.0,68.35083,23.921568,68,12.156863,199.4,71.6,3.893229,1.1603019,45.94708,111.67018,10.636423,23.94232,45.057693,-93.13797
760.008,34.32674,47.45098,194.0,26.57709,2115.0,68.35083,14.90196,68,9.019608,199.4,71.6,3.3133538,-1.4503773,27.301334,67.79655,10.657942,23.957998,45.057777,-93.13834
761.009,26.640465,40.784313,194.0,28.644197,2108.5,68.35083,10.196078,68,0.39215687,199.4,71.6,3.495044,-0.43511322,35.178284,87.626434,10.672021,23.958998,45.057858,-93.13872
762.004,43.136642,22.352942,194.0,17.71806,2059.25,68.35083,10.980392,68,7.0588236,199.4,71.6,2.1552386,-5.8015094,21.725517,55.41089,10.686679,23.974377,45.05794,-93.13909
763.003,30.905794,40.784313,194.0,26.28179,2097.25,67.72946,16.078432,68,10.588235,199.4,71.6,3.1465232,-1.5954151,30.04764,75.24787,10.715421,23.988857,45.05802,-93.13946
764.0,26.455868,20.392157,194.0,17.71806,2075.75,67.72946,14.117647,68,11.764706,199.4,71.6,2.1437395,-5.8015094,35.101707,88.81519,10.727485,23.988506,45.058105,-93.13983
765.005,24.726307,43.137257,194.0,27.167692,2097.25,67.72946,9.019608,68,0.39215687,199.4,71.6,3.2533696,-1.1603019,37.55701,94.05348,10.744494,23.991385,45.05819,-93.140205
766.014,57.097843,41.17647,194.0,24.509983,2089.5,67.72946,20.0,68,11.372549,199.4,71.6,2.952073,-2.4656415,16.26412,40.881073,10.772879,24.020464,45.058273,-93.14057
767.011,23.397675,50.588234,194.0,31.597206,2149.0,67.72946,32.156864,68,13.333333,199.4,71.6,3.8088746,1.0152642,39.68968,97.000786,10.788047,24.022327,45.058353,-93.140945
768.009,14.903584,25.490196,194.0,25.691187,2117.5,68.35083,12.156863,68,8.627451,199.4,71.6,3.185123,-1.8854905,62.881912,155.96832,10.80699,23.993315,45.05844,-93.14131
769.007,26.019283,38.431374,194.0,18.899263,2089.25,68.35083,5.882353,68,1.1764706,199.4,71.6,2.3087342,-5.221359,36.018127,90.54507,10.821521,23.997736,45.058525,-93.14169
770.0,42.831017,36.47059,194.0,20.67107,2076.75,68.35083,13.333333,68,1.5686275,199.4,71.6,2.491489,-4.351132,21.88054,55.336018,10.839148,24.015196,45.058605,-93.14206
771.003,116.163795,10.588235,194.0,13.288545,2065.25,67.72946,9.803922,68,6.27451,199.4,71.6,1.5763729,-7.9770756,7.9942822,20.330166,10.867337,24.05725,45.05869,-93.14243
771.997,33.13967,38.039215,194.0,24.509983,2083.0,67.72946,15.294118,68,9.803922,199.4,71.6,2.9202583,-2.4656415,28.02219,70.65565,10.883661,24.067278,45.058773,-93.14281
772.999,29.916538,29.411764,194.0,23.62408,2065.25,68.35083,8.235294,68,0.0,199.4,71.6,2.838898,-2.9007547,31.326012,79.66481,10.898601,24.071218,45.058857,-93.14318
773.997,96.91168,10.196078,194.0,7.973127,2050.75,68.35083,5.098039,68,0.0,199.4,71.6,0.9499635,-10.587755,9.670308,24.76633,10.912576,24.094845,45.058937,-93.14355
774.997,58.76438,26.27451,194.0,15.060351,2083.0,67.72946,12.156863,68,5.490196,199.4,71.6,1.7817773,-7.106849,15.802875,39.845646,10.926922,24.113111,45.05902,-93.14392
776.0,60.7093,24.313726,194.0,16.536856,2058.75,67.72946,7.8431373,68,0.0,199.4,71.6,1.9872286,-6.3816605,15.296604,39.023434,10.94043,24.13201,45.059105,-93.14429
776.996,38.95859,37.2549,194.0,23.32878,2074.25,67.72946,14.117647,68,7.8431373,199.4,71.6,2.7509234,-3.0457926,23.83675,60.355938,10.977107,24.165817,45.05919,-93.14465
777.998,34.552082,25.490196,194.0,23.91938,2058.75,67.72946,7.8431373,68,1.9607843,199.4,71.6,2.86231,-2.755717,26.876705,68.56563,10.991733,24.17671,45.059273,-93.14503
779.004,39.53624,33.72549,194.0,20.080467,2059.75,67.72946,12.54902,68,0.0,199.4,71.6,2.3849707,-4.6412077,23.48848,59.89278,11.0078,24.19045,45.059357,-93.14539
779.999,109.08866,10.196078,194.0,7.087224,2029.0,67.72946,9.803922,68,12.941176,199.4,71.6,0.8373591,-11.022868,8.512765,22.035488,11.036873,24.231104,45.05944,-93.14577
781.003,20.38195,54.509804,194.0,30.416002,2175.5,67.108086,51.372547,68,16.078432,199.4,71.6,3.5603263,0.43511322,45.144184,108.98752,11.050444,24.221964,45.05952,-93.14613
782.0,15.026531,70.98039,194.0,37.207928,2148.0,67.72946,21.17647,68,0.39215687,199.4,71.6,4.6698203,3.770981,61.800434,151.10934,11.067088,24.200686,45.0596,-93.14651
783.003,51.17757,31.37255,194.0,22.147575,2112.75,68.35083,14.90196,68,9.019608,199.4,71.6,2.7445178,-3.6259434,18.312042,45.52215,11.083088,24.219984,45.05969,-93.14687
783.998,20.801218,54.901962,194.0,31.301907,2160.5,68.35083,19.215687,68,10.588235,199.4,71.6,3.8152633,0.87022644,45.05341,109.52354,11.097635,24.214779,45.059772,-93.147255
785.01,52.574875,30.980392,194.0,17.127459,2075.25,67.72946,12.156863,68,8.235294,199.4,71.6,2.0510373,-6.091585,17.663307,44.702896,11.128331,24.259796,45.05986,-93.14762
786.004,31.281944,37.64706,194.0,26.28179,2079.0,67.72946,15.294118,68,9.411765,199.4,71.6,3.1465232,-1.5954151,29.68633,74.99566,11.143944,24.267368,45.059944,-93.14799
787.021,23.098429,47.843136,194.0,30.120703,2107.0,67.108086,23.137255,68,12.156863,199.4,71.6,3.6078656,0.29007548,39.835026,99.29666,11.169101,24.26278,45.060028,-93.148346
788.001,17.460384,58.431374,194.0,34.254917,2135.25,67.108086,37.2549,68,14.509804,199.4,71.6,4.1638308,2.3206038,52.697952,129.6221,11.182447,24.254223,45.060116,-93.14872
789.014,43.07269,24.313726,194.0,18.308662,2073.5,67.72946,10.980392,68,5.882353,199.4,71.6,2.2635202,-5.511434,21.559977,54.61077,11.208786,24.243746,45.0602,-93.149086
789.991,25.404175,58.82353,194.0,30.711304,2126.75,67.108086,23.137255,68,12.156863,199.4,71.6,3.6737356,0.58015096,36.219498,89.445816,11.22224,24.248716,45.060284,-93.14945
791.005,42.355972,25.882353,192.2,25.986488,2080.25,67.108086,16.078432,68,10.588235,199.4,71.6,3.188377,-1.7404529,21.723654,54.846813,11.236553,24.260324,45.060368,-93.14982
791.991,40.75397,41.17647,192.2,27.462994,2080.25,67.108086,16.470589,68,10.196078,199.4,71.6,3.295862,-1.0152642,22.57759,57.002792,11.260903,24.282322,45.060448,-93.150185
793.009,24.82249,25.882353,192.2,22.738176,2058.0,66.48672,7.8431373,68,7.8431373,199.4,71.6,2.728832,-3.335868,36.725033,93.724014,11.2780695,24.284578,45.060524,-93.15055
794.005,22.606756,38.039215,192.2,26.28179,2065.25,66.48672,15.294118,68,11.372549,199.4,71.6,3.1203687,-1.5954151,40.324528,102.548836,11.291443,24.282381,45.060596,-93.15092
795.005,22.86913,27.058823,192.2,23.62408,2057.0,66.48672,8.235294,68,6.27451,199.4,71.6,2.878081,-2.9007547,39.861893,101.778885,11.319286,24.277725,45.060665,-93.15128
796.005,34.623272,27.058823,192.2,17.127459,2006.25,66.48672,7.45098,68,5.882353,199.4,71.6,2.0325105,-6.091585,26.329308,68.92686,11.333537,24.286205,45.06073,-93.15165
797.009,27.402363,54.509804,192.2,27.462994,2072.5,65.86535,21.17647,68,11.372549,199.4,71.6,3.1786194,-1.0152642,32.95654,83.5182,11.345552,24.289854,45.06079,-93.152016
798.004,23.356632,49.411766,192.2,30.416002,2080.25,65.86535,21.960785,68,11.764706,199.4,71.6,3.6063876,0.43511322,38.665127,97.61981,11.371091,24.283339,45.060844,-93.15238
798.997,37.95743,23.137255,192.2,19.194565,2028.5,65.86535,6.27451,68,3.5294118,199.4,71.6,2.3035593,-5.0763206,23.792103,61.60158,11.386101,24.294842,45.060894,-93.152756
800.003,28.444582,40.784313,192.2,24.214682,2056.5,65.86535,9.411765,68,5.098039,199.4,71.6,2.833736,-2.6106794,31.749,81.084045,11.405586,24.302368,45.06094,-93.15312
801.007,41.214355,45.098038,192.2,22.442877,1997.25,65.24397,8.235294,68,3.5294118,199.4,71.6,2.6626422,-3.4809058,21.705236,57.077663,11.417842,24.312794,45.06098,-93.153496
802.007,43.277706,31.37255,192.2,20.080467,2011.5,65.24397,14.90196,68,9.019608,199.4,71.6,2.3137257,-4.6412077,20.670399,53.9713,11.432919,24.327415,45.06102,-93.15386
803.001,16.458479,67.84314,192.2,38.979733,2281.25,65.24397,65.882355,68,15.686275,199.4,71.6,4.6858683,4.6412077,54.352978,125.13665,11.461301,24.309336,45.06106,-93.154236
804.008,30.639412,18.431372,192.2,16.536856,2419.75,65.86535,7.8431373,68,11.372549,199.4,71.6,2.1763635,-6.3816605,29.474688,63.97537,11.476101,24.31642,45.061104,-93.15461
805.008,20.240694,51.764706,192.2,26.28179,2159.75,66.48672,9.803922,68,0.39215687,199.4,71.6,3.668859,-1.5954151,45.038315,109.52487,11.489261,24.310392,45.061146,-93.15498
805.999,94.444176,10.980392,192.2,7.677826,1998.25,66.48672,4.7058825,68,0.0,199.4,71.6,0.90636384,-10.732793,9.652334,25.369774,11.515691,24.338036,45.061188,-93.15536
807.009,103.19523,26.27451,194.0,14.76505,1995.75,65.86535,7.8431373,68,0.78431374,201.2,71.6,1.7021207,-7.251887,8.751248,23.030212,11.528988,24.359154,45.06123,-93.15573
